player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jeremy Maclin,4942,WR,PHI,5,18.0,1,45.5,,0,0,0,0.0,0,19,24,0,86.1,75.7,75.0,,74.0,0.0,0,4,68,0.0,0,220,0,25,91.4,201,26.8,59,66.4,55,4,70.9,156,429,172,6.9,17.2,2.13
Julio Jones,6158,WR,ATL,5,12.9,4,72.7,,0,0,0,4.8,2,28,2,1,82.3,29.8,80.7,,78.8,0.0,0,0,40,0.0,0,221,2,40,94.1,208,14.0,31,122.7,55,3,86.0,190,552,149,3.7,13.8,2.65
Jordy Nelson,4350,WR,GB,5,12.3,6,65.4,,0,0,0,8.1,3,25,12,0,53.1,77.1,86.4,,85.3,0.0,0,1,80,0.0,0,176,0,34,92.0,162,17.0,30,116.3,52,4,83.0,146,525,188,5.5,15.4,3.24
Antonio Brown,5718,WR,PIT,5,11.4,6,68.0,,0,0,0,8.1,3,24,25,0,62.9,81.7,84.6,,84.3,0.0,0,1,41,0.0,0,202,2,34,94.1,190,11.9,24,126.3,50,5,85.1,172,511,181,5.3,15.0,2.69
T.Y. Hilton,7092,WR,IND,5,12.1,1,63.3,,0,0,0,6.1,2,23,14,1,69.1,28.0,76.4,,74.9,0.0,0,1,39,0.0,0,197,0,31,96.4,190,35.5,70,78.8,49,0,64.5,127,382,100,3.2,12.3,2.01
Steve Smith,837,WR,BLT,5,11.4,13,62.5,,0,0,1,6.3,2,17,3,1,67.3,27.2,74.4,,73.3,0.0,0,0,80,0.0,0,180,1,30,95.0,171,10.6,19,115.5,48,3,89.4,161,466,204,6.8,15.5,2.73
Vincent Jackson,2278,WR,TB,5,14.3,5,43.8,,0,0,0,19.2,5,16,30,0,29.7,74.6,70.6,,68.9,0.0,0,2,34,0.0,0,197,0,21,91.4,180,33.0,65,59.2,48,2,67.0,132,278,62,3.0,13.2,1.54
Dez Bryant,5549,WR,DAL,5,11.6,4,69.6,,0,0,0,5.9,2,17,9,0,68.8,76.8,74.9,,74.7,0.0,0,4,68,0.0,0,162,1,32,95.1,154,17.3,28,86.9,46,4,82.7,134,376,111,3.5,11.8,2.44
Jimmy Graham,5619,TE,NO,5,8.5,3,73.9,,0,0,0,2.9,1,22,20,1,70.9,28.7,79.1,29.7,77.2,31.8,55,1,23,6.4,11,173,0,34,87.9,152,43.4,75,110.4,46,3,24.9,43,376,144,4.2,11.1,2.47
Kelvin Benjamin,8663,WR,CAR,5,14.8,2,53.3,,0,0,0,14.3,4,19,5,1,33.4,25.9,68.2,,67.9,0.0,0,0,35,0.0,0,198,4,24,92.4,183,15.2,30,102.7,45,3,84.8,168,367,43,1.8,15.3,2.01
Reggie Wayne,800,WR,IND,5,11.4,0,68.2,,0,0,0,6.3,2,24,14,0,67.7,76.5,75.1,,76.3,0.0,0,0,28,0.0,0,219,2,30,95.9,210,68.5,150,102.8,44,1,31.5,69,384,80,2.7,12.8,1.83
Sammy Watkins,8639,WR,BUF,5,12.0,2,54.5,,0,0,0,11.1,3,17,4,0,52.7,75.5,71.1,,71.0,0.0,0,1,30,0.0,0,194,2,24,96.4,187,4.6,9,80.1,44,2,95.4,185,284,78,3.3,11.8,1.52
Julian Edelman,5156,WR,NE,5,9.9,3,72.1,,0,0,0,6.1,2,16,19,1,69.0,40.4,68.7,71.6,68.8,1.0,2,1,44,0.5,1,202,0,31,91.6,185,32.2,65,90.9,43,1,66.8,135,317,109,3.5,10.2,1.71
Demaryius Thomas,5547,WR,DEN,4,9.5,3,50.0,,0,0,0,12.5,3,15,10,0,51.6,75.3,76.5,,77.1,0.0,0,0,86,0.0,0,164,1,21,93.3,153,22.0,36,104.0,42,3,78.0,128,367,218,10.4,17.5,2.4
Emmanuel Sanders,5606,WR,DEN,4,12.4,0,76.2,,0,0,0,3.0,1,19,10,0,78.9,78.3,79.4,,79.7,0.0,0,0,48,0.0,0,172,1,32,93.6,161,49.4,85,108.7,42,0,50.6,87,435,89,2.8,13.6,2.7
Martellus Bennett,4375,TE,CHI,5,6.9,8,78.0,,0,0,0,0.0,0,18,6,0,69.9,77.1,84.5,58.5,81.9,36.5,80,2,27,12.8,28,219,0,32,80.8,177,42.5,93,110.6,41,4,14.6,32,312,141,4.4,9.8,1.76
Matt Forte,4358,HB,CHI,5,-0.1,11,90.0,,0,0,0,2.7,1,11,6,0,81.0,66.1,56.7,70.6,76.0,0.0,0,0,56,17.5,38,217,1,36,76.5,166,4.6,10,106.1,40,1,3.2,7,299,322,8.9,8.3,1.8
