player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Steve Smith,837,WR,BLT,1,10.1,2,46.7,,0,0,0,22.2,2,3,3,0,31.8,69.5,63.5,,63.2,0.0,0,0,80,0.0,0,53,0,7,98.1,52,5.7,3,96.0,15,1,94.3,50,118,56,8.0,16.9,2.27
Jordy Nelson,4350,WR,GB,1,11.0,0,64.3,,0,0,0,10.0,1,5,12,0,57.0,70.6,69.6,,68.7,0.0,0,1,16,0.0,0,40,0,9,90.0,36,5.0,2,50.6,14,0,95.0,38,83,25,2.8,9.2,2.31
Reggie Wayne,800,WR,IND,1,10.0,0,69.2,,0,0,0,10.0,1,5,14,0,57.0,70.6,64.3,,63.6,0.0,0,0,22,0.0,0,59,0,9,94.9,56,81.4,48,91.2,13,0,18.6,11,98,22,2.4,10.9,1.75
Dennis Pitta,5638,TE,BLT,1,6.4,1,76.9,,0,0,0,9.1,1,4,3,0,59.6,71.3,63.2,75.7,64.3,56.3,36,0,23,9.4,6,64,0,10,89.1,57,43.8,28,92.8,13,0,0.0,0,83,34,3.4,8.3,1.46
Donnie Avery,4347,WR,KC,1,16.9,0,58.3,,0,0,0,0.0,0,4,16,0,75.6,69.5,65.9,,67.4,0.0,0,3,25,0.0,0,44,1,7,97.7,43,11.4,5,40.3,12,0,88.6,39,84,9,1.3,12.0,1.95
Pierre Garcon,4519,WR,WAS,1,9.3,2,83.3,,0,0,0,0.0,0,3,32,0,78.0,71.1,71.7,,70.8,0.0,0,0,15,0.0,0,41,0,10,95.1,39,9.8,4,93.4,12,0,90.2,37,77,39,3.9,7.7,1.97
Brandon Marshall,3064,WR,CHI,1,9.0,0,66.7,,0,0,0,0.0,0,4,6,1,76.5,18.7,63.7,70.2,61.4,1.9,1,0,15,1.9,1,53,1,8,90.6,48,49.1,26,110.1,12,1,49.1,26,71,22,2.8,8.9,1.48
Mike Wallace,5007,WR,MIA,1,13.7,1,63.6,,0,0,0,0.0,0,4,17,1,52.1,17.7,59.3,,58.6,0.0,0,1,22,0.0,0,27,0,7,92.6,25,22.2,6,78.2,11,1,77.8,21,81,36,5.1,11.6,3.24
Demaryius Thomas,5547,WR,DEN,1,7.4,0,36.4,,0,0,0,33.3,2,2,10,0,28.6,67.0,53.5,,51.3,0.0,0,0,26,0.0,0,36,0,4,91.7,33,52.8,19,50.6,11,0,47.2,17,48,37,9.3,12.0,1.45
Greg Olsen,3647,TE,CAR,1,9.2,0,72.7,,0,0,0,0.0,0,6,5,0,76.5,70.1,89.0,70.8,90.1,31.4,11,0,22,20.0,7,35,0,8,80.0,28,31.4,11,124.4,11,1,28.6,10,83,32,4.0,10.4,2.96
Calvin Johnson,3618,WR,DET,1,19.5,0,63.6,,0,0,0,0.0,0,6,11,0,76.5,70.1,90.3,,89.4,0.0,0,0,67,0.0,0,35,1,7,91.4,32,17.1,6,146.8,11,2,82.9,29,164,51,7.3,23.4,5.13
T.Y. Hilton,7092,WR,IND,1,12.1,0,45.5,,0,0,0,16.7,1,3,14,0,46.3,68.0,51.3,,51.4,0.0,0,0,9,0.0,0,56,0,5,96.4,54,26.8,15,55.5,11,0,73.2,41,41,9,1.8,8.2,0.76
Rob Gronkowski,5567,TE,NE,1,13.4,0,36.4,,0,0,0,20.0,1,3,19,0,42.1,67.0,75.8,74.8,72.3,40.0,12,0,18,16.7,5,30,0,4,73.3,22,50.0,15,77.8,11,1,10.0,3,40,11,2.8,10.0,1.82
Martellus Bennett,4375,TE,CHI,1,5.1,2,80.0,,0,0,0,0.0,0,7,6,0,78.3,70.9,83.4,46.3,89.1,51.9,28,2,17,18.5,10,54,0,8,74.1,40,31.5,17,89.6,10,1,11.1,6,70,40,5.0,8.8,1.75
Antonio Gates,1609,TE,SD,1,10.3,1,60.0,,0,0,0,25.0,2,3,27,0,29.8,68.8,64.8,,60.7,21.6,8,0,34,0.0,0,37,0,6,97.3,36,64.9,24,85.8,10,0,13.5,5,81,21,3.5,13.5,2.25
Jeremy Maclin,4942,WR,PHI,1,23.2,1,40.0,,0,0,0,0.0,0,4,24,0,73.4,68.0,66.1,,65.5,0.0,0,0,68,0.0,0,52,0,4,90.4,47,30.8,16,109.2,10,1,69.2,36,97,25,6.3,24.3,2.06
Jimmy Graham,5619,TE,NO,1,5.8,1,80.0,,0,0,0,0.0,0,4,20,0,77.3,70.6,78.3,71.6,72.9,34.1,15,0,17,4.5,2,44,0,8,84.1,37,45.5,20,100.8,10,0,20.5,9,82,41,5.1,10.3,2.22
Randall Cobb,6216,WR,GB,1,10.9,0,66.7,,0,0,0,0.0,0,5,12,0,74.6,68.8,73.5,,72.6,0.0,0,0,23,0.0,0,40,0,6,90.0,36,100.0,40,121.5,9,1,0.0,0,58,18,3.0,9.7,1.61
Keenan Allen,7857,WR,SD,1,7.0,1,55.6,,0,0,0,28.6,2,1,27,0,46.3,68.0,61.8,,61.3,0.0,0,0,12,0.0,0,37,0,5,97.3,36,5.4,2,65.5,9,0,94.6,35,37,24,4.8,7.4,1.03
Julian Edelman,5156,WR,NE,1,13.8,1,66.7,,0,0,0,0.0,0,3,19,0,74.6,72.8,65.1,,65.7,0.0,0,0,44,0.0,0,64,0,6,92.2,59,17.2,11,101.6,9,0,82.8,53,95,22,3.7,15.8,1.61
Emmanuel Sanders,5606,WR,DEN,1,11.0,0,66.7,,0,0,0,14.3,1,2,10,0,49.2,69.8,61.0,,59.1,0.0,0,0,40,0.0,0,40,0,6,92.5,37,47.5,19,93.3,9,0,52.5,21,77,20,3.3,12.8,2.08
Vincent Jackson,2278,WR,TB,1,12.7,1,44.4,,0,0,0,33.3,2,3,30,0,28.7,67.0,56.9,,56.6,0.0,0,0,15,0.0,0,41,0,4,97.6,40,24.4,10,55.8,9,0,75.6,31,36,3,0.8,9.0,0.9
Andrew Hawkins,6125,WR,CLV,1,6.9,2,88.9,,0,0,0,0.0,0,4,8,0,76.5,70.1,84.0,,82.5,0.0,0,0,25,0.0,0,23,0,8,95.7,22,47.8,11,106.9,9,0,52.2,12,87,30,3.8,10.9,3.95
Marcedes Lewis,2973,TE,JAX,1,4.8,2,66.7,,0,0,0,25.0,2,3,15,0,29.8,68.8,47.3,74.3,46.4,93.2,41,0,11,9.1,4,44,0,6,86.4,38,4.5,2,73.8,9,0,0.0,0,35,26,4.3,5.8,0.92
Matt Forte,4358,HB,CHI,1,1.1,5,88.9,,0,0,0,0.0,0,4,6,0,76.5,77.5,61.9,33.3,73.9,0.0,0,0,18,20.8,11,53,0,8,73.6,39,1.9,1,106.9,9,0,3.8,2,87,99,12.4,10.9,2.23
Kenbrell Thompkins,8126,WR,NE,1,9.3,2,55.6,,0,0,1,0.0,0,2,19,0,74.6,68.8,64.2,,61.9,0.0,0,0,14,0.0,0,35,1,5,94.3,33,8.6,3,65.5,9,0,91.4,32,37,23,4.6,7.4,1.12
Brian Quick,7037,WR,SL,1,12.1,0,77.8,,0,0,0,0.0,0,4,26,0,75.6,69.5,74.1,,75.8,0.0,0,0,23,0.0,0,28,1,7,96.4,27,3.6,1,112.5,9,0,96.4,27,99,19,2.7,14.1,3.67
Brandin Cooks,8655,WR,NO,1,9.1,0,87.5,,0,0,0,0.0,0,4,20,0,75.6,70.3,76.6,,74.9,0.0,0,1,32,0.0,0,37,0,7,89.2,33,40.5,15,106.8,8,1,56.8,21,77,21,3.0,11.0,2.33
Brandon Myers,5126,TE,TB,1,4.0,0,75.0,,0,0,0,0.0,0,2,30,0,76.8,69.8,58.6,12.9,58.0,30.3,10,1,9,15.2,5,33,0,6,81.8,27,54.5,18,46.4,8,0,15.2,5,41,10,1.7,6.8,1.52
Allen Hurns,8931,WR,JAX,1,18.5,0,50.0,,0,0,0,0.0,0,4,15,0,72.1,67.0,80.1,,77.7,0.0,0,0,46,0.0,0,42,0,4,95.2,40,16.7,7,135.4,8,2,81.0,34,110,32,8.0,27.5,2.75
Marqise Lee,8674,WR,JAX,1,8.3,2,75.0,,0,0,0,0.0,0,4,15,0,74.6,68.8,61.1,,60.7,0.0,0,0,18,0.0,0,43,0,6,95.3,41,74.4,32,96.9,8,0,25.6,11,62,24,4.0,10.3,1.51
Kelvin Benjamin,8663,WR,CAR,1,15.4,0,75.0,,0,0,0,0.0,0,5,5,0,74.6,68.8,76.1,,77.5,0.0,0,0,26,0.0,0,34,1,6,100.0,34,26.5,9,152.1,8,1,73.5,25,92,2,0.3,15.3,2.71
Mike Evans,8642,WR,TB,1,5.9,0,62.5,,0,0,0,0.0,0,2,30,0,73.4,68.0,65.9,,65.2,0.0,0,0,11,0.0,0,41,0,5,97.6,40,17.1,7,73.4,8,0,82.9,34,37,19,3.8,7.4,0.93
Marques Colston,3197,WR,NO,1,8.6,0,62.5,,0,0,0,28.6,2,5,20,1,29.2,16.0,52.7,,50.0,0.0,0,0,57,0.0,0,43,0,5,88.4,38,60.5,26,106.3,8,0,39.5,17,110,65,13.0,22.0,2.89
Giovani Bernard,7818,HB,CIN,1,-0.5,1,75.0,,0,0,0,0.0,0,2,7,0,74.6,76.3,68.8,81.1,71.5,0.0,0,0,32,10.8,4,37,0,6,83.8,31,2.7,1,96.9,8,0,8.1,3,62,69,11.5,10.3,2.0
Justin Hunter,7815,WR,TEN,1,18.3,1,37.5,,0,0,0,0.0,0,3,31,0,70.5,65.8,69.2,,68.3,0.0,0,0,39,0.0,0,38,0,3,97.4,37,23.7,9,66.1,8,0,76.3,29,63,16,5.3,21.0,1.7
Larry Donnell,7638,TE,NYG,1,9.4,0,62.5,,0,0,0,0.0,0,4,21,0,73.4,68.0,90.0,83.9,89.6,60.6,20,1,19,24.2,8,33,0,5,69.7,23,15.2,5,83.3,8,1,6.1,2,56,7,1.4,11.2,2.43
Coby Fleener,7038,TE,IND,1,5.5,0,37.5,,0,0,0,0.0,0,1,14,0,70.5,65.8,48.3,74.2,47.0,34.9,15,1,12,4.7,2,43,0,3,90.7,39,48.8,21,6.3,8,0,11.6,5,21,14,4.7,7.0,0.54
Andre Johnson,1319,WR,HST,1,11.8,0,75.0,,0,0,0,0.0,0,6,13,0,74.6,68.8,84.4,,84.1,0.0,0,0,23,0.0,0,26,0,6,92.3,24,26.9,7,113.0,8,0,73.1,19,93,37,6.2,15.5,3.88
