player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Andrew Luck,7007,QB,IND,6,76.1,247,260,8.6,2.78,5,9,3.3,66.2,172,0,79,8.5,285,16,120,14,90.7,80.4,77.5,72.0,1,7,298,0,11.4,99.6,3.2,9,16,0,7,17,10,3.4,1988,7.6
Nick Foles,7089,QB,PHI,6,67.6,222,237,10.3,2.81,0,11,4.3,59.5,141,0,83,6.0,252,9,81,24,50.6,60.9,62.2,39.8,5,7,272,0,8.4,82.0,2.8,7,6,1,9,10,15,5.5,1628,6.9
Matt Ryan,4317,QB,ATL,6,75.6,217,234,9.1,2.67,5,9,3.6,63.7,149,0,89,9.1,253,15,91,2,90.5,84.7,82.7,62.6,4,7,268,0,11.2,92.7,4.0,10,9,3,5,12,4,1.5,1850,7.9
Jay Cutler,2956,QB,CHI,6,75.7,218,229,7.5,2.52,3,10,4.0,68.1,156,0,72,5.5,253,9,87,6,51.7,72.8,69.8,72.4,2,6,272,1,19.4,97.4,5.5,14,9,0,6,13,11,4.0,1676,7.3
Ben Roethlisberger,1732,QB,PIT,6,74.5,208,219,8.4,2.45,2,10,4.3,65.3,143,0,57,7.7,242,12,79,25,42.1,81.0,80.9,42.9,1,3,257,0,31.6,93.5,7.4,18,4,5,3,8,5,1.9,1604,7.3
Joe Flacco,4332,QB,BLT,6,77.7,202,219,8.7,2.52,5,11,4.7,63.9,140,0,62,10.8,229,17,74,3,77.2,75.8,75.4,51.6,1,3,243,0,11.3,98.3,3.1,7,3,4,7,12,9,3.7,1599,7.3
Drew Brees,802,QB,NO,5,78.9,204,218,7.4,2.58,5,11,4.8,68.8,150,0,69,6.8,225,11,84,20,75.8,77.5,77.5,46.0,4,6,239,1,5.8,91.8,1.8,4,3,1,4,9,15,6.3,1574,7.2
Matthew Stafford,4924,QB,DET,6,75.3,194,212,8.3,2.63,3,9,4.0,62.3,132,0,74,9.6,243,14,76,11,54.3,67.4,67.9,52.0,1,4,258,2,28.4,88.2,8.6,21,9,0,14,7,6,2.3,1582,7.5
Tom Brady,698,QB,NE,6,70.3,195,209,9.0,2.33,1,8,3.5,62.7,131,0,68,4.4,224,6,72,19,62.3,72.7,71.4,56.6,5,2,245,1,17.6,95.0,5.4,12,3,0,8,10,7,2.9,1443,6.9
Philip Rivers,1725,QB,SD,6,78.1,187,199,9.4,2.76,1,11,5.2,69.3,138,0,77,5.5,219,8,87,27,45.4,85.8,86.5,47.5,2,2,232,0,11.7,117.6,4.1,9,10,0,9,15,2,0.9,1756,8.8
Eli Manning,1722,QB,NYG,6,74.5,184,192,8.6,2.38,3,5,2.4,65.1,125,0,50,8.8,209,12,72,21,74.4,68.1,67.6,49.5,1,5,225,1,26.0,93.3,6.2,13,4,0,4,11,8,3.6,1325,6.9
Tony Romo,1693,QB,DAL,6,74.2,186,191,9.2,2.72,1,7,3.4,68.6,131,0,54,5.1,204,7,81,9,74.9,76.7,77.4,51.3,1,5,219,3,18.5,100.5,4.9,10,3,0,3,11,8,3.7,1510,7.9
Peyton Manning,327,QB,DEN,5,71.9,185,191,8.9,2.25,2,12,5.9,66.5,127,2,46,4.5,196,6,76,10,90.1,78.8,77.3,64.6,0,3,208,2,10.9,110.5,2.6,5,0,2,2,15,7,3.4,1530,8.0
Geno Smith,7820,QB,NYJ,6,71.0,169,191,7.8,3.06,5,3,1.5,57.1,109,1,87,9.2,215,11,63,22,44.2,51.6,51.0,57.9,1,7,223,1,13.8,69.7,5.6,12,12,0,16,6,11,4.9,1139,6.0
Aaron Rodgers,2241,QB,GB,6,75.8,178,189,8.6,2.79,3,13,6.4,64.6,122,0,63,9.6,213,13,83,12,58.3,87.4,83.5,79.2,1,1,228,1,23.8,111.4,7.0,15,9,0,7,15,6,2.6,1419,7.5
