player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,15,16,5.9,0,0,23,65.1,67.7,89.9,82.1,66.3,64.9,12.3,8,0,419,441,4.3,18,41
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,15,12,2.7,0,1,28,67.0,74.4,74.1,56.5,84.6,69.8,8.1,3,1,235,239,6.4,15,22
Ryan Pickett,799,DI,HST,12,1,1.8,0,0,13,,54.8,82.5,48.9,59.0,75.8,12.5,2,0,142,146,9.2,13,13
Julius Peppers,1010,ED,GB,15,6,2.7,1,0,12,83.7,78.2,75.0,78.2,56.6,35.5,18.8,6,3,290,297,5.2,15,20
Dwight Freeney,1019,ED,SD,15,2,2.0,0,0,27,61.3,59.2,51.0,68.6,42.2,23.3,54.5,6,3,140,144,2.1,3,3
Larry Foote,1126,LB,ARZ,15,12,3.3,0,0,1,42.7,46.3,43.3,49.7,59.8,42.8,7.1,4,3,338,345,7.4,25,40
Brett Keisel,1204,DI,PIT,12,5,3.3,1,0,25,72.5,59.9,66.0,56.0,62.0,66.6,0.0,0,1,141,144,5.7,8,9
Ryan Clark,1229,S,WAS,15,14,6.4,0,0,32,50.8,45.1,36.7,35.6,40.8,49.1,23.7,14,2,352,369,3.1,11,31
James Harrison,1251,ED,PIT,10,2,1.8,0,0,25,65.9,81.1,64.4,78.8,73.5,74.1,10.0,2,2,121,124,11.6,14,16
Terence Newman,1321,CB,CIN,13,4,4.9,1,0,7,57.9,61.4,69.3,55.5,77.4,66.5,17.4,4,8,327,340,2.8,9,15
Kevin Williams,1325,DI,SEA,15,9,1.6,0,0,29,59.5,61.3,85.3,54.6,63.2,59.7,7.4,2,0,193,203,6.2,12,16
Terrell Suggs,1326,ED,BLT,15,12,1.8,1,0,3,64.4,73.5,16.1,68.9,82.5,74.1,8.3,3,9,256,262,7.0,18,21
Troy Polamalu,1332,S,PIT,12,4,4.7,0,0,25,68.9,66.6,0.0,67.8,76.3,53.9,12.2,5,6,247,256,7.3,18,32
Calvin Pace,1334,ED,NYJ,15,6,1.5,0,0,22,72.8,66.6,58.3,50.2,74.7,67.8,11.1,2,4,278,286,3.2,9,10
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,15,0,3.6,2,0,11,77.4,76.9,67.5,58.3,66.6,64.0,28.6,2,8,281,292,0.4,1,5
Osi Umenyiora,1371,ED,ATL,13,2,3.8,0,0,2,36.3,58.8,83.1,62.0,61.6,39.4,0.0,0,1,39,40,7.7,3,5
Cory Redding,1381,DI,IND,15,7,1.6,1,0,14,75.2,57.9,25.7,56.9,59.9,68.6,10.0,3,5,284,290,6.0,17,20
Lance Briggs,1383,LB,CHI,8,8,2.0,0,0,6,54.4,63.0,76.1,55.6,73.9,54.2,10.7,3,0,167,173,7.8,13,17
Jarret Johnson,1421,ED,SD,14,8,3.5,0,1,27,75.0,71.0,71.4,50.3,73.5,73.0,6.1,2,1,266,271,5.3,14,23
Ike Taylor,1437,CB,PIT,5,0,13.5,2,0,25,39.8,39.1,0.0,,61.9,39.0,33.3,1,3,107,109,0.0,0,2
Chris Clemons,1585,ED,JAX,15,4,4.4,4,0,15,64.5,58.2,31.1,59.7,59.4,44.8,13.0,3,7,260,263,4.2,11,16
Colin Cole,1589,DI,CAR,15,7,3.6,0,0,5,67.0,59.0,84.9,50.0,60.0,75.6,0.0,0,0,167,167,4.8,8,12
Cullen Jenkins,1637,DI,NYG,11,4,2.1,0,0,21,60.5,67.0,85.3,73.4,51.0,49.5,8.3,1,1,96,99,6.3,6,7
DeAngelo Hall,1729,CB,WAS,3,0,3.0,0,0,32,50.6,50.9,0.0,58.6,83.6,76.1,0.0,0,1,49,52,6.1,3,4
D.J. Williams,1738,LB,CHI,12,10,3.5,0,0,6,41.6,50.0,34.3,58.9,63.5,74.0,10.8,4,1,204,210,7.4,15,23
Vince Wilfork,1742,DI,NE,15,10,2.2,0,0,19,60.1,65.4,87.4,47.1,78.9,52.3,6.4,3,0,313,321,9.3,29,34
Jason Babin,1748,ED,NYJ,14,5,1.7,1,0,22,71.2,74.5,30.0,65.1,81.5,80.9,4.8,1,5,124,128,8.1,10,15
Karlos Dansby,1754,LB,CLV,11,13,5.3,0,0,8,88.0,85.7,85.4,61.3,74.2,71.3,6.7,4,0,295,301,8.1,24,43
Daryl Smith,1760,LB,BLT,15,12,3.0,0,0,3,77.8,79.3,68.6,81.2,70.2,82.7,5.0,3,3,340,348,8.2,28,45
