player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,14,15,5.9,0,0,23,60.5,64.0,89.6,82.1,64.6,67.9,12.5,8,0,406,427,4.4,18,41
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,14,11,2.6,0,1,28,67.0,77.0,72.9,58.6,85.8,68.8,8.8,3,1,220,224,6.4,14,20
Ryan Pickett,799,DI,HST,11,1,1.8,0,0,13,,55.1,82.4,49.1,59.2,75.8,12.5,2,0,137,141,9.5,13,13
Julius Peppers,1010,ED,GB,14,6,2.7,1,0,12,83.7,75.6,74.2,74.1,57.3,34.0,18.8,6,3,282,289,5.3,15,20
Dwight Freeney,1019,ED,SD,14,2,2.0,0,0,27,61.3,58.9,49.5,68.0,43.3,23.0,54.5,6,3,138,142,2.2,3,3
Larry Foote,1126,LB,ARZ,14,11,3.2,0,0,1,47.0,49.2,39.9,49.7,61.5,40.9,7.5,4,3,307,314,7.8,24,38
Brett Keisel,1204,DI,PIT,12,5,3.3,1,0,25,72.5,59.9,66.0,56.0,62.0,66.6,0.0,0,1,141,144,5.7,8,9
Ryan Clark,1229,S,WAS,14,14,6.4,0,0,32,53.7,47.2,32.1,35.6,42.8,44.5,23.6,13,2,325,340,3.1,10,28
James Harrison,1251,ED,PIT,9,2,2.4,0,0,25,55.5,71.6,59.8,75.3,66.1,71.3,11.1,2,2,110,113,10.9,12,14
Terence Newman,1321,CB,CIN,12,4,5.1,0,0,7,64.9,67.2,68.2,55.5,75.3,63.5,18.2,4,6,313,326,2.6,8,14
Kevin Williams,1325,DI,SEA,14,9,1.8,0,0,29,59.7,61.4,84.9,55.7,62.5,59.1,7.7,2,0,181,189,6.1,11,15
Terrell Suggs,1326,ED,BLT,14,9,1.6,1,0,3,69.9,75.3,19.1,70.3,81.1,71.8,10.0,3,8,229,234,6.6,15,18
Troy Polamalu,1332,S,PIT,12,4,4.7,0,0,25,68.9,66.6,0.0,67.8,76.3,53.9,12.2,5,6,247,256,7.3,18,32
Calvin Pace,1334,ED,NYJ,14,6,1.9,0,0,22,74.2,66.7,56.1,49.9,73.3,66.4,11.8,2,4,262,270,3.1,8,9
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,14,0,3.6,2,0,11,73.1,72.8,65.7,58.3,65.7,61.1,28.6,2,8,261,272,0.4,1,5
Osi Umenyiora,1371,ED,ATL,12,2,3.8,0,0,2,35.5,58.7,82.7,60.4,61.7,75.8,0.0,0,1,38,39,7.9,3,5
Cory Redding,1381,DI,IND,14,7,1.6,1,0,14,75.2,57.3,22.9,54.8,62.0,68.6,10.0,3,5,259,265,6.6,17,20
Lance Briggs,1383,LB,CHI,8,8,2.0,0,0,6,54.4,63.0,76.1,55.6,73.9,54.2,10.7,3,0,167,173,7.8,13,17
Jarret Johnson,1421,ED,SD,13,6,2.9,0,1,27,76.2,72.1,69.4,50.3,74.9,80.7,7.1,2,1,235,240,5.5,13,20
Ike Taylor,1437,CB,PIT,5,0,13.5,2,0,25,39.8,39.1,0.0,,61.9,39.0,33.3,1,3,107,109,0.0,0,2
Chris Clemons,1585,ED,JAX,14,4,4.4,4,0,15,64.5,56.7,27.7,57.4,60.4,44.8,13.0,3,7,241,244,4.6,11,16
Colin Cole,1589,DI,CAR,14,7,3.5,0,0,5,67.0,58.5,84.8,48.8,60.2,75.4,0.0,0,0,162,162,4.3,7,11
Cullen Jenkins,1637,DI,NYG,10,4,2.1,0,0,21,60.5,64.3,84.9,71.8,49.2,49.5,8.3,1,0,88,90,6.8,6,7
DeAngelo Hall,1729,CB,WAS,3,0,3.0,0,0,32,50.6,50.9,0.0,58.6,83.6,76.1,0.0,0,1,49,52,6.1,3,4
D.J. Williams,1738,LB,CHI,12,10,3.5,0,0,6,41.6,50.0,34.3,58.9,63.5,74.0,10.8,4,1,204,210,7.4,15,23
Vince Wilfork,1742,DI,NE,14,7,2.4,0,0,19,60.1,63.8,87.1,47.7,76.3,48.4,7.5,3,0,284,291,8.8,25,30
Jason Babin,1748,ED,NYJ,13,5,1.9,1,0,22,75.7,75.7,27.1,65.9,80.1,80.8,0.0,0,5,118,122,7.6,9,14
Karlos Dansby,1754,LB,CLV,10,12,5.6,0,0,8,85.3,83.4,84.9,59.7,73.2,66.8,7.7,4,0,255,261,7.8,20,36
Daryl Smith,1760,LB,BLT,14,11,3.0,0,0,3,75.7,77.2,66.6,79.8,68.7,81.3,5.4,3,2,303,310,8.9,27,42
Dwan Edwards,1772,DI,CAR,14,10,2.1,0,0,5,57.4,54.9,77.3,53.5,58.8,65.0,0.0,0,1,157,161,8.3,13,16
Randy Starks,1792,DI,MIA,13,6,1.4,0,0,17,68.2,61.7,86.3,63.1,53.1,56.2,11.1,2,0,233,235,2.6,6,10
Shaun Phillips,1819,ED,IND,14,5,3.4,1,0,14,72.8,54.9,18.2,48.7,64.0,56.3,11.1,2,3,134,141,4.5,6,11
Will Allen,1832,S,PIT,8,1,2.6,0,0,25,52.7,53.5,82.7,79.1,55.2,56.3,20.0,2,0,70,72,5.7,4,7
Robert Geathers,1838,ED,CIN,14,4,2.2,0,0,7,60.6,47.5,67.7,40.3,66.4,69.5,6.7,1,1,142,149,4.9,7,10
Jared Allen,1847,ED,CHI,13,8,1.7,1,1,6,68.7,75.5,63.1,68.1,70.3,76.4,0.0,0,1,276,284,9.1,25,30
Antonio Smith,1856,DI,OAK,14,2,2.0,1,0,23,62.5,50.7,29.2,68.9,39.0,64.8,7.7,1,5,243,253,4.1,10,10
Mike Adams,1972,S,IND,14,3,9.6,1,0,14,87.1,84.9,90.1,71.9,69.7,74.1,13.3,6,1,332,342,2.1,7,36
Tommy Kelly,2093,DI,ARZ,14,6,2.0,0,0,1,67.2,66.4,54.5,58.9,69.9,67.4,0.0,0,2,217,221,5.5,12,13
George Wilson,2210,S,TEN,14,11,4.8,0,0,31,71.0,54.4,52.1,35.5,30.8,71.9,6.5,3,1,291,298,6.5,19,32
Adam Jones,2223,CB,CIN,14,0,5.9,1,0,7,69.3,69.0,88.6,60.0,53.6,30.9,21.4,3,5,212,219,1.9,4,11
Antrel Rolle,2225,S,NYG,14,5,6.8,0,1,21,56.7,51.8,13.2,56.0,46.9,53.0,23.7,9,4,360,370,3.6,13,24
Carlos Rogers,2226,CB,OAK,7,3,3.7,0,1,23,57.0,59.0,84.6,44.9,66.4,57.3,23.5,4,2,214,224,3.3,7,10
DeMarcus Ware,2228,ED,DEN,14,3,1.2,0,0,10,55.9,66.3,31.8,63.7,72.8,41.5,14.3,3,3,179,183,7.3,13,15
Thomas Davis Sr.,2231,LB,CAR,13,8,3.5,0,0,5,87.4,78.6,59.5,77.6,60.8,58.5,15.7,8,1,291,296,7.2,21,35
Derrick Johnson,2232,LB,KC,1,0,2.7,0,0,16,67.3,72.4,73.5,72.3,63.1,48.5,25.0,1,0,9,9,22.2,2,3
Mike Patterson,2248,DI,NYG,14,8,4.1,0,0,21,57.4,56.4,85.9,52.8,58.2,64.2,9.5,2,0,197,202,4.6,9,11
Jonathan Babineaux,2276,DI,ATL,13,5,2.0,0,0,2,69.3,64.9,73.3,60.5,59.4,27.9,38.1,8,1,215,218,3.3,7,8
Justin Tuck,2291,ED,OAK,13,5,1.8,0,1,23,60.8,69.7,48.0,68.4,67.8,41.1,7.1,2,3,198,208,7.1,14,21
Chris Canty,2349,DI,BLT,10,5,2.2,0,0,3,58.1,61.6,63.9,49.0,75.3,42.4,11.5,3,1,123,126,11.4,14,18
Trent Cole,2363,ED,PHI,14,7,3.3,0,1,24,53.8,69.5,16.8,77.8,67.5,70.9,14.6,6,7,289,297,6.2,18,28
C.J. Mosley,2408,DI,DET,13,3,3.1,0,1,11,60.0,72.8,85.2,65.5,70.3,64.5,5.3,1,0,144,149,7.6,11,15
Kevin Vickerson,2433,DI,KC,13,6,-1.5,0,0,16,63.3,62.8,41.8,53.1,68.2,57.0,0.0,0,1,72,72,5.6,4,4
Jay Ratliff,2441,DI,CHI,9,5,2.9,0,0,6,67.0,85.2,85.9,70.8,80.2,58.3,5.0,1,0,132,134,6.8,9,14
Lorenzo Alexander,2476,ED,ARZ,5,1,12.0,0,0,1,78.1,66.5,69.5,64.1,49.2,79.3,0.0,0,0,9,10,0.0,0,2
Chase Blackburn,2498,LB,CAR,5,3,6.0,0,0,5,69.1,57.5,75.1,63.7,49.7,57.5,20.0,2,0,48,49,6.3,3,5
Brandon Browner,2512,CB,NE,8,1,3.3,2,0,19,54.4,52.4,0.0,,68.3,61.0,20.0,1,15,155,161,1.9,3,3
Jim Leonhard,2694,S,CLV,10,1,8.3,0,0,8,86.2,81.9,86.4,63.0,44.5,74.5,22.2,2,0,105,105,2.9,3,6
Ahmad Brooks,2945,ED,SF,13,5,4.3,0,0,28,74.2,63.9,21.2,62.4,62.6,39.8,24.0,6,5,235,244,4.3,10,14
Mario Williams,2946,ED,BUF,14,1,0.6,0,0,4,55.5,79.0,71.2,76.6,71.1,71.4,10.0,2,2,239,247,6.7,16,17
A.J. Hawk,2950,LB,GB,14,18,4.2,0,1,12,58.3,52.8,85.3,52.9,48.9,81.8,7.3,4,0,343,347,4.7,16,33
Donte Whitner,2953,S,CLV,14,12,6.9,0,1,8,68.6,78.1,85.3,88.6,87.0,73.2,13.0,7,0,400,406,2.8,11,35
Haloti Ngata,2957,DI,BLT,12,7,3.7,0,1,3,69.8,78.5,42.5,65.3,82.0,79.1,3.8,1,3,195,201,6.2,12,18
Kamerion Wimbley,2958,ED,TEN,11,3,4.3,0,0,31,71.5,55.3,85.4,52.9,48.5,56.8,13.6,3,0,243,249,3.3,8,16
