player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jack Mewhort,8694,G,IND,3,0,14,86.5,2,1,145,100.0,100.0,99.0,1,3,0,149,149,89.3,1,0,61,100.0,100.0,99.2,1,0,63,63
Gosder Cherilus,4331,T,IND,3,0,14,72.7,1,7,145,100.0,100.0,96.6,1,9,1,149,149,66.5,1,4,61,100.0,100.0,94.3,6,1,63,63
A.Q. Shipley,5150,C,IND,3,0,14,87.7,1,0,145,100.0,100.0,99.7,0,1,0,149,149,84.0,0,0,61,100.0,100.0,100.0,0,0,63,63
Anthony Castonzo,6174,T,IND,3,0,14,90.4,0,4,145,100.0,100.0,98.6,0,4,0,149,149,89.1,0,3,61,100.0,100.0,97.5,3,0,63,63
Todd Herremans,2343,G,PHI,3,1,24,61.8,1,5,133,100.0,100.0,97.7,2,6,0,147,147,37.0,1,3,48,100.0,100.0,95.8,4,0,58,58
Kyle Long,7801,G,CHI,3,0,6,89.0,0,2,132,100.0,100.0,99.2,0,2,0,147,147,83.2,0,2,58,100.0,100.0,98.3,2,0,69,69
Jordan Mills,7945,T,CHI,3,1,6,63.1,0,4,132,100.0,100.0,96.2,1,7,3,147,147,57.8,0,3,58,100.0,100.0,95.7,4,1,69,69
Jermon Bushrod,3741,T,CHI,3,0,6,77.5,2,5,132,100.0,100.0,96.6,0,8,1,147,147,73.7,2,3,58,100.0,100.0,95.7,5,0,69,69
Samson Satele,3676,C,MIA,3,0,17,77.9,1,2,136,100.0,100.0,98.9,1,3,0,144,144,66.6,1,2,67,100.0,100.0,97.8,3,0,72,72
Branden Albert,4329,T,MIA,3,0,17,84.0,1,3,136,100.0,100.0,97.8,0,5,1,144,144,77.3,0,3,67,100.0,100.0,97.8,3,0,72,72
Ja'Wuan James,8654,T,MIA,3,0,17,73.1,2,6,136,100.0,100.0,96.3,1,9,1,144,144,66.7,1,4,67,100.0,100.0,94.8,6,1,72,72
Hugh Thornton,7867,G,IND,3,0,14,83.1,1,5,140,100.0,100.0,97.1,0,7,1,144,144,83.5,1,3,60,100.0,100.0,96.7,4,0,62,62
