player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,19,1,14,90.8,10,24,853,100.0,100.0,97.8,6,36,2,905,905,89.2,6,15,411,100.0,100.0,97.0,23,2,443,443
Jack Mewhort,8694,G,IND,17,0,14,73.3,12,25,750,100.0,100.0,97.1,3,40,3,796,796,62.9,8,19,359,100.0,100.0,96.0,28,1,386,386
Nate Solder,6169,T,NE,19,2,19,72.2,10,18,738,99.9,99.9,97.2,5,35,7,785,786,63.1,7,12,259,100.0,100.0,94.8,23,4,282,282
Sebastian Vollmer,4981,T,NE,18,1,19,77.1,6,24,712,100.0,100.0,97.3,2,34,4,759,759,76.8,2,11,258,100.0,100.0,96.3,16,3,281,281
Rob Sims,3073,G,DET,17,0,11,74.8,6,24,708,100.0,100.0,97.2,2,35,5,751,751,58.3,5,20,301,100.0,100.0,94.9,28,3,319,319
Kelvin Beachum,7229,T,PIT,17,0,25,90.5,4,13,697,100.0,100.0,97.8,4,24,7,746,746,82.7,0,9,281,100.0,100.0,95.9,16,7,300,300
Maurkice Pouncey,5543,C,PIT,17,1,25,85.4,2,19,697,100.0,100.0,98.4,2,22,1,746,746,75.2,2,12,281,100.0,100.0,97.2,15,1,300,300
David DeCastro,7640,G,PIT,17,0,25,80.5,2,27,697,100.0,100.0,97.5,2,32,3,746,746,68.9,1,17,281,100.0,100.0,96.1,20,2,300,300
Jahri Evans,3053,G,NO,16,1,20,61.9,7,34,696,100.0,100.0,96.2,1,47,6,740,740,49.0,5,30,341,100.0,100.0,94.0,38,3,362,362
Ben Grubbs,3645,G,NO,16,0,20,76.2,6,27,692,100.0,100.0,97.5,1,34,1,736,736,66.2,6,17,340,100.0,100.0,96.3,24,1,361,361
Ryan Kalil,3675,C,CAR,18,0,5,69.9,2,27,675,100.0,100.0,97.4,1,32,3,720,720,58.5,2,19,314,100.0,100.0,96.0,23,2,331,331
Louis Vasquez,5001,G,DEN,17,1,10,71.4,9,15,670,100.0,100.0,97.5,2,29,5,720,720,56.8,8,9,216,100.0,100.0,94.7,20,3,236,236
Manuel Ramirez,3733,C,DEN,17,0,10,69.6,4,17,669,100.0,100.0,98.3,0,22,1,719,719,53.9,3,7,214,100.0,100.0,97.7,10,0,234,234
Corey Linsley,8796,C,GB,18,1,12,83.8,2,13,668,100.0,100.0,98.6,2,17,2,713,713,78.6,0,7,276,100.0,100.0,98.4,8,1,299,299
Jeremy Zuttah,4397,C,BLT,18,1,3,70.1,0,29,653,100.0,100.0,97.6,4,30,1,709,709,64.8,0,15,276,100.0,100.0,96.9,16,1,296,296
Marshal Yanda,3702,G,BLT,18,1,3,87.6,5,13,651,100.0,100.0,98.3,1,20,2,706,706,86.4,4,5,274,100.0,100.0,97.6,11,2,294,294
Dominic Raiola,820,C,DET,16,0,11,74.8,2,17,663,100.0,100.0,98.0,2,23,4,705,705,74.4,2,6,279,100.0,100.0,97.1,12,4,296,296
David Bakhtiari,7891,T,GB,18,1,12,85.7,6,20,658,100.0,100.0,97.0,5,33,7,702,702,80.1,3,11,273,100.0,100.0,95.6,19,5,296,296
Orlando Franklin,6198,G,DEN,17,0,10,82.3,2,8,653,100.0,100.0,99.1,2,11,1,702,702,67.8,2,6,214,100.0,100.0,97.7,9,1,234,234
Austin Howard,5847,G,OAK,16,0,23,65.0,4,24,663,100.0,100.0,97.1,1,33,5,701,701,50.2,3,17,293,100.0,100.0,94.9,25,5,313,313
Jason Peters,2148,T,PHI,16,1,24,91.4,4,17,661,100.0,100.0,97.8,5,25,4,699,699,86.3,3,13,272,100.0,100.0,96.0,19,3,294,294
Josh Sitton,4449,G,GB,18,0,12,94.9,4,6,655,100.0,100.0,99.2,1,10,0,698,698,91.5,3,5,273,100.0,100.0,98.5,8,0,296,296
Jared Veldheer,5594,T,ARZ,17,2,1,87.9,4,22,644,100.0,100.0,97.8,4,27,1,696,696,84.2,2,15,309,100.0,100.0,96.9,18,1,332,332
Lyle Sendlein,4062,C,ARZ,17,0,1,59.4,11,19,644,100.0,100.0,97.5,1,31,1,696,696,44.3,10,12,309,100.0,100.0,96.1,23,1,332,332
Bobby Massie,7112,T,ARZ,17,1,1,69.4,8,28,644,100.0,100.0,95.8,3,45,9,696,696,63.0,5,18,309,100.0,100.0,94.0,30,7,332,332
Ryan Wendell,4602,G,NE,17,1,19,58.0,7,23,655,100.0,100.0,97.3,2,33,3,695,695,61.5,3,9,236,100.0,100.0,97.0,13,1,259,259
Zach Strief,3155,T,NO,16,0,20,76.4,6,31,653,100.0,100.0,96.7,1,40,3,693,693,66.0,5,27,319,100.0,100.0,94.4,34,2,337,337
Ryan Clady,4326,T,DEN,17,2,10,72.2,10,22,646,100.0,100.0,97.1,4,35,3,693,693,67.7,5,6,207,100.0,100.0,96.9,12,1,225,225
Zane Beadles,5570,G,JAX,16,0,15,81.5,3,12,649,100.0,100.0,98.5,0,17,2,691,691,74.2,1,8,235,100.0,100.0,97.7,10,1,256,256
