player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jordy Nelson,4350,WR,GB,3,12.2,3,62.2,,0,0,0,11.5,3,16,12,0,51.0,75.1,84.3,,83.3,0.0,0,1,80,0.0,0,122,0,23,92.6,113,15.6,19,91.2,37,1,84.4,103,351,132,5.7,15.3,3.11
Calvin Johnson,3618,WR,DET,3,16.8,0,57.6,,0,0,0,13.6,3,16,11,0,46.6,74.4,85.0,,83.5,0.0,0,2,67,0.0,0,122,1,19,95.1,116,13.1,16,86.6,33,2,86.9,106,329,88,4.6,17.3,2.84
Emmanuel Sanders,5606,WR,DEN,3,11.8,0,75.8,,0,0,0,3.8,1,15,10,0,74.2,76.6,81.5,,81.7,0.0,0,0,48,0.0,0,120,0,25,94.2,113,47.5,57,107.4,33,0,52.5,63,334,75,3.0,13.4,2.96
Julio Jones,6158,WR,ATL,3,13.3,2,71.9,,0,0,0,0.0,0,16,2,1,84.9,25.5,79.7,,77.6,0.0,0,0,40,0.0,0,127,0,23,94.5,120,17.3,22,140.8,32,3,82.7,105,365,96,4.2,15.9,3.04
Pierre Garcon,4519,WR,WAS,3,10.9,4,68.8,,0,0,0,4.3,1,11,32,0,72.3,74.9,77.7,,77.3,0.0,0,0,43,0.0,0,124,1,22,93.5,116,12.9,16,99.3,32,1,87.1,108,227,61,2.8,10.3,1.96
Steve Smith,837,WR,BLT,3,11.7,11,56.3,,0,0,1,10.0,2,10,3,0,55.6,73.9,74.9,,73.7,0.0,0,0,80,0.0,0,109,1,18,95.4,104,9.2,10,97.1,32,1,90.8,99,290,130,7.2,16.1,2.79
Jeremy Maclin,4942,WR,PHI,3,17.6,1,51.6,,0,0,0,0.0,0,13,24,0,82.2,73.6,75.9,,75.2,0.0,0,1,68,0.0,0,135,0,16,90.4,122,33.3,45,103.7,31,3,65.2,88,296,135,8.4,18.5,2.43
Jimmy Graham,5619,TE,NO,3,7.3,3,77.4,,0,0,0,4.0,1,16,20,0,74.2,75.5,90.0,22.4,87.8,35.1,40,1,23,7.9,9,114,0,24,86.0,98,39.5,45,108.8,31,2,25.4,29,254,104,4.3,10.6,2.59
T.Y. Hilton,7092,WR,IND,3,10.9,1,57.1,,0,0,0,5.9,1,11,14,0,67.0,73.3,67.0,,66.3,0.0,0,1,39,0.0,0,112,0,16,98.2,110,33.0,37,62.5,28,0,67.0,75,186,54,3.4,11.6,1.69
Mike Wallace,5007,WR,MIA,3,13.3,2,60.7,,0,0,0,5.6,1,11,17,1,54.3,23.6,69.5,,68.1,0.0,0,1,30,0.0,0,108,0,17,92.6,100,14.8,16,93.0,28,2,85.2,92,211,70,4.1,12.4,2.11
