player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,12,1,14,87.8,7,19,544,100.0,100.0,97.2,3,28,2,571,571,83.6,6,11,275,100.0,100.0,96.2,19,2,292,292
Ben Grubbs,3645,G,NO,12,0,20,73.3,5,21,513,100.0,100.0,97.3,1,27,1,550,550,62.9,5,13,244,100.0,100.0,95.9,19,1,261,261
Jahri Evans,3053,G,NO,12,0,20,57.4,7,27,513,100.0,100.0,96.1,0,37,3,550,550,38.9,5,24,244,100.0,100.0,93.2,31,2,261,261
Rob Sims,3073,G,DET,12,0,11,71.6,6,20,506,100.0,100.0,96.8,2,29,3,544,544,53.1,5,18,220,100.0,100.0,93.9,25,2,235,235
Dominic Raiola,820,C,DET,12,0,11,79.9,0,12,506,100.0,100.0,98.0,2,16,4,544,544,82.0,0,3,220,100.0,100.0,97.5,7,4,235,235
Maurkice Pouncey,5543,C,PIT,12,1,25,86.1,2,11,504,100.0,100.0,98.5,2,14,1,541,541,74.6,2,7,202,100.0,100.0,97.3,10,1,217,217
Kelvin Beachum,7229,T,PIT,12,0,25,89.4,3,7,504,100.0,100.0,97.6,3,17,7,541,541,80.6,0,5,202,100.0,100.0,95.3,12,7,217,217
David DeCastro,7640,G,PIT,12,0,25,79.3,2,18,504,100.0,100.0,97.4,2,23,3,541,541,67.7,1,10,202,100.0,100.0,96.3,13,2,217,217
Kyle Long,7801,G,CHI,12,0,6,86.3,1,10,503,100.0,100.0,98.9,2,11,0,538,538,82.1,1,7,224,100.0,100.0,98.2,8,0,242,242
Jason Peters,2148,T,PHI,12,1,24,91.4,4,11,506,100.0,100.0,98.3,4,16,1,537,537,88.5,3,8,203,100.0,100.0,97.3,11,0,220,220
Jon Asamoah,5593,G,ATL,12,0,2,83.8,2,16,501,100.0,100.0,97.8,1,20,2,537,537,78.7,1,11,229,100.0,100.0,96.5,14,2,252,252
Orlando Franklin,6198,G,DEN,12,0,10,79.6,2,6,495,100.0,100.0,99.0,2,9,1,529,529,64.0,2,5,147,100.0,100.0,96.9,8,1,159,159
Austin Howard,5847,G,OAK,12,0,23,61.5,3,17,498,100.0,100.0,97.0,0,25,5,528,528,47.2,3,12,220,100.0,100.0,94.3,20,5,236,236
Louis Vasquez,5001,G,DEN,12,1,10,77.1,5,11,494,100.0,100.0,98.0,2,18,2,528,528,64.9,4,6,147,100.0,100.0,95.9,11,1,159,159
Donald Penn,3459,T,OAK,12,0,23,91.1,1,20,498,100.0,100.0,97.5,0,23,2,528,528,86.3,1,11,220,100.0,100.0,96.4,14,2,236,236
Gosder Cherilus,4331,T,IND,11,0,14,66.6,12,21,503,100.0,100.0,95.7,1,38,5,528,528,65.8,9,12,253,100.0,100.0,94.7,24,3,269,269
Manuel Ramirez,3733,C,DEN,12,0,10,78.7,2,12,493,100.0,100.0,98.4,0,15,1,527,527,66.7,1,5,145,100.0,100.0,97.9,6,0,157,157
Ryan Clady,4326,T,DEN,12,1,10,73.9,7,17,488,100.0,100.0,97.3,2,25,1,521,521,75.1,4,4,144,100.0,100.0,97.2,8,0,156,156
Zane Beadles,5570,G,JAX,12,0,15,78.9,2,11,483,100.0,100.0,98.2,0,15,2,514,514,68.8,0,8,180,100.0,100.0,97.2,9,1,195,195
Stefen Wisniewski,6200,C,OAK,12,1,23,74.5,3,8,485,99.8,99.8,98.7,1,12,1,514,515,75.9,2,6,211,99.5,99.6,98.1,8,0,226,227
J.D. Walton,5604,C,NYG,12,0,21,65.4,3,13,478,100.0,100.0,98.1,2,17,1,506,506,62.2,2,5,186,100.0,100.0,97.6,8,1,198,198
Terron Armstead,7856,T,NO,12,0,20,79.8,4,18,469,100.0,100.0,97.0,2,25,3,505,505,70.9,3,14,228,100.0,100.0,95.4,19,2,245,245
