player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Winston Guy,7171,S,JAX,4,0,15,0,0,0,0,0,0,,0,0,,0,0,0,0,0.8,1,131,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Greg Toler,5055,CB,IND,11,0,14,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.2,1,430,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Brandon Carr,4454,CB,DAL,12,0,9,1,0,0,1,0,0,100.0,2,2,75.0,1,1,0,0,0.5,2,425,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Prince Amukamara,6171,CB,NYG,8,0,21,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,257,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Davon House,6283,CB,GB,11,0,12,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,233,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
D.J. Hayden,7793,CB,OAK,6,0,23,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.6,1,176,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Usama Young,3682,S,OAK,4,0,23,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,2.7,3,111,2,50.0,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Adam Jones,2223,CB,CIN,12,0,7,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,395,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Saalim Hakim,7334,WR,NYJ,2,0,22,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Charles Tillman,1351,CB,CHI,2,0,6,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,49,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Jarrett Bush,3261,CB,GB,5,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brandon Flowers,4349,CB,SD,10,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.3,1,326,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jackson Jeffcoat,9139,LB,WAS,1,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dominique Rodgers-Cromartie,4330,CB,NYG,12,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,294,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Morris Claiborne,7012,CB,DAL,4,0,9,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.1,1,93,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Darqueze Dennard,8659,CB,CIN,3,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.3,2,38,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Byron Maxwell,6325,CB,SEA,9,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,275,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Craig Dahl,3920,S,SF,5,0,28,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,9.1,2,22,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
