player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,7,100.0,0,14,80.5,87.8,65.5,4,12,334,100.0,100.0,97.6,2,16,0,562,0,0,546,562,348,348,0,0,214,16
Gosder Cherilus,4331,T,IND,7,100.0,0,14,63.6,62.5,63.0,10,13,333,100.0,100.0,95.3,2,27,4,559,0,0,0,559,347,347,0,538,212,21
Kelvin Beachum,7229,T,PIT,7,100.0,0,25,73.6,86.4,62.0,1,6,275,100.0,100.0,96.9,4,12,5,493,0,0,493,493,297,297,0,0,196,0
David DeCastro,7640,G,PIT,7,100.0,0,25,74.9,83.5,69.3,2,4,275,100.0,100.0,98.2,3,8,2,493,0,0,0,493,297,297,493,0,196,0
Travis Frederick,7812,C,DAL,7,100.0,0,9,68.4,77.4,64.6,1,4,230,100.0,100.0,98.9,5,5,0,490,490,0,0,490,245,245,0,0,245,0
Tyron Smith,6161,T,DAL,7,100.0,1,9,72.7,84.2,63.6,2,6,230,100.0,100.0,97.4,5,10,2,490,0,0,490,490,245,245,0,0,245,0
Ron Leary,7338,G,DAL,7,100.0,0,9,75.0,67.1,74.1,0,11,230,100.0,100.0,97.2,4,12,1,490,0,490,0,490,245,245,0,0,245,0
Zack Martin,8651,G,DAL,7,100.0,0,9,77.2,87.5,69.9,1,4,230,100.0,100.0,98.9,1,5,0,490,0,0,0,490,245,245,490,0,245,0
Breno Giacomini,4464,T,NYJ,7,100.0,0,22,64.5,70.0,59.9,6,14,281,100.0,100.0,96.1,3,21,1,489,0,0,0,489,297,297,0,489,192,0
Nick Mangold,2974,C,NYJ,7,100.0,1,22,82.0,87.6,79.3,1,2,281,100.0,100.0,99.1,2,4,1,489,489,0,0,489,297,297,0,0,192,0
D'Brickashaw Ferguson,2949,T,NYJ,7,100.0,0,22,71.5,83.2,57.4,4,12,281,100.0,100.0,96.8,2,17,1,489,0,0,484,489,297,297,0,0,192,5
Maurkice Pouncey,5543,C,PIT,7,100.0,1,25,76.3,83.4,71.9,1,5,275,100.0,100.0,98.5,2,7,1,486,486,0,0,486,297,297,0,0,189,0
Weston Richburg,8678,G,NYG,7,100.0,0,21,60.6,63.4,61.9,3,5,250,100.0,100.0,98.0,3,9,1,485,0,485,0,485,271,271,0,0,214,0
Rick Wagner,7950,T,BLT,7,100.0,0,3,84.8,81.5,80.0,0,9,252,100.0,100.0,97.8,0,10,1,484,0,0,0,484,275,275,0,484,209,0
Dominic Raiola,820,C,DET,7,100.0,0,11,63.9,74.3,60.8,0,7,287,100.0,100.0,97.4,3,11,4,483,483,0,0,483,304,304,0,0,179,0
Willie Colon,3076,G,NYJ,7,100.0,0,22,59.8,79.4,58.7,1,13,275,100.0,100.0,97.5,7,14,0,483,0,0,0,483,291,291,483,0,192,0
John Jerry,5598,G,NYG,7,100.0,1,21,65.5,79.6,59.8,0,7,249,100.0,100.0,98.6,5,7,0,483,0,0,0,483,270,270,482,0,213,0
Riley Reiff,7029,T,DET,7,100.0,0,11,80.3,84.9,65.9,2,12,287,100.0,100.0,96.9,0,16,2,483,0,0,483,483,304,304,0,0,179,0
Rob Sims,3073,G,DET,7,100.0,0,11,67.9,67.8,64.1,4,13,287,100.0,100.0,96.3,2,19,2,483,0,483,0,483,304,304,0,0,179,0
Joe Staley,3644,T,SF,7,100.0,0,28,79.8,73.9,83.0,2,13,271,100.0,100.0,95.8,4,19,4,482,0,0,473,482,292,292,0,0,190,9
Larry Warford,7846,G,DET,7,100.0,1,11,66.5,80.8,55.1,2,6,286,100.0,100.0,97.9,1,10,2,482,0,0,0,482,303,303,481,1,179,0
Will Beatty,4983,T,NYG,7,100.0,0,21,77.7,76.5,73.3,4,8,250,100.0,100.0,97.2,3,13,1,478,0,0,478,478,271,271,0,0,207,0
Jeremy Zuttah,4397,C,BLT,7,100.0,0,3,78.3,79.2,76.0,0,4,252,100.0,100.0,99.2,2,4,0,478,478,0,0,478,275,275,0,0,203,0
J.D. Walton,5604,C,NYG,7,100.0,0,21,67.3,71.0,63.4,1,6,250,100.0,100.0,98.6,1,7,0,478,478,0,0,478,271,271,0,0,207,0
Marshal Yanda,3702,G,BLT,7,100.0,1,3,93.0,78.0,93.7,3,5,252,100.0,100.0,98.0,3,9,1,478,0,0,0,478,275,275,478,0,203,0
Justin Pugh,7800,T,NYG,7,100.0,0,21,73.9,67.5,80.6,0,7,250,100.0,100.0,96.2,5,13,6,478,0,0,0,478,271,271,0,471,207,7
Charlie Johnson,3144,G,MIN,7,100.0,0,18,57.6,66.1,53.2,4,11,270,100.0,100.0,95.7,1,19,4,475,0,475,0,475,286,286,0,0,189,0
Matt Kalil,7010,T,MIN,7,100.0,0,18,56.4,57.5,63.1,3,16,270,100.0,100.0,93.5,6,27,8,475,0,0,473,475,286,286,0,0,189,2
Phil Loadholt,4977,T,MIN,7,100.0,0,18,75.4,71.0,73.0,2,17,270,100.0,100.0,95.0,2,23,4,474,0,0,1,474,286,286,0,473,188,0
Jon Asamoah,5593,G,ATL,7,100.0,1,2,74.1,85.7,66.3,1,9,302,100.0,100.0,98.3,3,10,0,474,0,0,0,474,320,320,474,0,154,0
Chad Rinehart,4410,G,SD,7,100.0,0,27,63.5,65.1,59.9,3,11,252,100.0,100.0,96.0,1,17,3,473,0,473,0,473,268,268,0,0,205,0
Nate Solder,6169,T,NE,7,100.0,2,19,63.4,63.2,65.9,5,9,258,100.0,100.0,95.7,6,18,4,469,0,0,469,469,280,280,0,0,189,0
Jordan Mills,7945,T,CHI,7,100.0,2,6,54.6,51.8,63.5,1,18,292,100.0,100.0,95.0,6,24,5,469,0,0,0,469,313,313,0,469,156,0
Kyle Long,7801,G,CHI,7,100.0,0,6,75.3,83.6,71.7,0,6,292,100.0,100.0,99.0,3,6,0,469,0,0,0,469,313,313,469,0,156,0
Cordy Glenn,7045,T,BUF,7,100.0,0,4,79.1,80.9,73.5,2,11,282,100.0,100.0,96.3,1,17,4,468,0,0,465,468,296,296,0,0,172,3
Seantrel Henderson,8871,T,BUF,7,100.0,0,4,53.6,58.3,46.1,8,12,282,100.0,100.0,95.0,2,24,4,468,0,0,0,468,296,296,0,468,172,0
Eric Wood,4951,C,BUF,7,100.0,1,4,73.6,77.5,71.8,4,5,282,100.0,100.0,98.4,1,9,0,468,468,0,0,468,296,296,0,0,172,0
Chris Chester,3001,G,WAS,7,100.0,0,32,71.7,82.2,65.9,2,3,273,100.0,100.0,98.7,3,6,1,468,1,0,0,468,292,292,467,0,176,0
Erik Pears,2737,G,BUF,7,100.0,1,4,58.6,56.3,56.6,5,11,282,100.0,100.0,96.8,1,17,1,468,0,0,0,468,296,296,468,0,172,0
Kory Lichtensteiger,4422,C,WAS,7,100.0,1,32,71.0,85.9,62.3,0,5,273,100.0,100.0,99.1,1,5,0,467,467,0,0,467,292,292,0,0,175,0
King Dunlap,4544,T,SD,7,100.0,0,27,77.8,78.0,71.7,2,18,247,100.0,100.0,95.1,1,22,2,464,0,0,464,464,263,263,0,0,201,0
Ryan Kalil,3675,C,CAR,7,100.0,0,5,71.9,73.5,69.3,1,5,271,100.0,100.0,98.2,0,8,2,462,462,0,0,462,295,295,0,0,167,0
Sebastian Vollmer,4981,T,NE,7,100.0,1,19,70.5,77.0,58.1,2,7,249,100.0,100.0,97.4,1,11,2,459,0,0,0,459,272,272,0,456,187,3
Luke Joeckel,7784,T,JAX,7,100.0,1,15,65.8,67.9,58.8,6,12,288,100.0,100.0,96.2,3,20,2,458,0,0,457,458,306,306,0,0,152,1
Zane Beadles,5570,G,JAX,7,100.0,0,15,68.9,87.4,55.7,1,2,288,100.0,100.0,98.8,0,5,2,458,0,458,0,458,306,306,0,0,152,0
Brandon Linder,8728,G,JAX,7,100.0,0,15,70.1,82.2,61.4,1,2,288,100.0,100.0,97.7,1,8,5,458,0,0,0,458,306,306,458,0,152,0
Byron Bell,6848,T,CAR,7,100.0,0,5,59.7,62.0,55.9,4,18,272,100.0,100.0,94.9,4,25,3,456,0,0,444,456,295,295,0,0,161,12
Nate Chandler,7521,T,CAR,7,100.0,0,5,58.8,60.4,55.2,2,11,271,100.0,100.0,95.8,0,18,5,454,0,0,2,454,294,294,0,452,160,0
Daniel Kilgore,6315,C,SF,7,100.0,1,28,77.9,76.8,75.2,0,6,246,100.0,100.0,98.8,1,6,0,451,451,0,0,451,265,265,0,0,186,0
Trent Williams,5529,T,WAS,7,100.0,0,32,85.5,89.0,79.7,3,3,262,100.0,100.0,98.9,5,6,0,451,0,0,449,451,280,280,0,0,171,2
Chris Myers,2417,C,HST,7,100.0,2,13,66.1,64.0,66.1,0,12,220,100.0,100.0,96.8,2,13,1,446,446,0,0,446,241,241,0,0,205,0
Derek Newton,6366,T,HST,7,100.0,0,13,69.0,50.3,78.1,3,19,220,100.0,100.0,94.5,1,23,1,446,0,0,3,446,241,241,0,443,205,0
Jahri Evans,3053,G,NO,6,100.0,0,20,71.6,52.1,77.4,6,12,270,100.0,100.0,95.9,0,20,2,445,0,0,0,445,291,291,445,0,154,0
Marcus Gilbert,6215,T,PIT,7,100.0,1,25,77.9,76.4,79.6,1,8,248,100.0,100.0,96.6,4,13,4,445,0,0,0,445,268,268,0,445,177,0
Ben Grubbs,3645,G,NO,6,100.0,0,20,72.2,68.9,69.6,3,13,270,100.0,100.0,97.0,1,16,0,445,0,445,0,445,291,291,0,0,154,0
Duane Brown,4340,T,HST,7,100.0,0,13,69.6,68.5,72.1,7,9,218,100.0,100.0,95.9,5,17,1,444,0,0,443,444,239,239,0,0,205,1
Zach Strief,3155,T,NO,6,100.0,0,20,70.8,76.2,63.1,3,14,268,100.0,100.0,96.8,2,17,0,440,0,0,0,440,288,288,0,440,152,0
D.J. Fluker,7792,T,SD,7,100.0,0,27,71.4,70.7,70.4,2,17,241,100.0,100.0,95.2,2,21,2,439,0,0,0,439,257,257,0,438,182,1
Tyler Polumbus,4581,T,WAS,7,100.0,0,32,59.2,57.9,58.1,0,12,257,100.0,100.0,94.6,2,20,8,434,0,0,2,434,274,274,0,432,160,0
