player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,13,1,14,89.0,8,20,604,100.0,100.0,97.4,3,30,2,636,636,85.0,6,12,308,100.0,100.0,96.4,20,2,329,329
Ben Grubbs,3645,G,NO,13,0,20,74.6,6,22,565,100.0,100.0,97.3,1,29,1,604,604,65.4,6,13,277,100.0,100.0,96.2,20,1,296,296
Jahri Evans,3053,G,NO,13,0,20,60.2,7,29,565,100.0,100.0,96.3,0,39,3,604,604,44.2,5,26,277,100.0,100.0,93.7,33,2,296,296
Gosder Cherilus,4331,T,IND,12,0,14,66.8,14,23,563,100.0,100.0,95.8,1,42,5,593,593,66.7,10,12,286,100.0,100.0,95.1,25,3,306,306
Kyle Long,7801,G,CHI,13,0,6,83.1,2,11,550,100.0,100.0,98.8,3,13,0,592,592,79.0,2,8,245,100.0,100.0,98.0,10,0,266,266
Kelvin Beachum,7229,T,PIT,13,0,25,90.2,3,8,543,100.0,100.0,97.7,3,18,7,582,582,81.8,0,6,219,100.0,100.0,95.4,13,7,235,235
David DeCastro,7640,G,PIT,13,0,25,80.2,2,19,543,100.0,100.0,97.5,2,24,3,582,582,69.3,1,11,219,100.0,100.0,96.3,14,2,235,235
Maurkice Pouncey,5543,C,PIT,13,1,25,85.6,2,13,543,100.0,100.0,98.4,2,16,1,582,582,75.2,2,8,219,100.0,100.0,97.3,11,1,235,235
Dominic Raiola,820,C,DET,13,0,11,79.8,0,12,544,100.0,100.0,98.2,2,16,4,582,582,82.5,0,3,230,100.0,100.0,97.6,7,4,245,245
Rob Sims,3073,G,DET,13,0,11,72.9,6,20,544,100.0,100.0,97.1,2,29,3,582,582,54.8,5,18,230,100.0,100.0,94.1,25,2,245,245
Jon Asamoah,5593,G,ATL,13,0,2,83.3,3,17,536,100.0,100.0,97.8,1,22,2,572,572,77.2,2,12,246,100.0,100.0,96.3,16,2,269,269
Zane Beadles,5570,G,JAX,13,0,15,80.9,2,11,528,100.0,100.0,98.4,0,15,2,564,564,71.2,0,8,194,100.0,100.0,97.4,9,1,212,212
Jason Peters,2148,T,PHI,13,1,24,91.9,4,11,530,100.0,100.0,98.4,5,16,1,562,562,89.6,3,8,215,100.0,100.0,97.4,11,0,233,233
Austin Howard,5847,G,OAK,13,0,23,63.2,3,18,528,100.0,100.0,97.1,1,26,5,561,561,48.8,3,12,226,100.0,100.0,94.5,20,5,244,244
Donald Penn,3459,T,OAK,13,0,23,91.3,1,22,527,99.8,99.8,97.4,0,25,2,560,561,87.0,1,11,226,100.0,100.0,96.5,14,2,244,244
Zach Strief,3155,T,NO,13,0,20,74.7,5,27,522,100.0,100.0,96.6,1,34,2,557,557,64.1,4,23,255,100.0,100.0,93.9,29,2,271,271
Louis Vasquez,5001,G,DEN,13,1,10,77.8,6,11,514,100.0,100.0,98.0,2,19,2,551,551,64.8,5,6,151,100.0,100.0,95.7,12,1,163,163
Nate Solder,6169,T,NE,13,2,19,69.2,9,11,511,100.0,100.0,96.9,4,26,6,551,551,60.2,6,7,177,100.0,100.0,94.6,16,3,196,196
Orlando Franklin,6198,G,DEN,13,0,10,80.5,2,6,514,100.0,100.0,99.0,2,9,1,551,551,64.7,2,5,151,100.0,100.0,97.0,8,1,163,163
Manuel Ramirez,3733,C,DEN,13,0,10,77.0,2,13,513,100.0,100.0,98.3,0,16,1,550,550,67.5,1,5,149,100.0,100.0,98.0,6,0,161,161
J.D. Walton,5604,C,NYG,13,0,21,67.9,3,13,521,100.0,100.0,98.3,2,17,1,550,550,64.0,2,5,198,100.0,100.0,97.7,8,1,210,210
Eric Wood,4951,C,BUF,13,1,4,74.3,4,13,523,100.0,100.0,98.0,1,19,2,549,549,67.9,3,8,224,100.0,100.0,96.7,13,2,234,234
Erik Pears,2737,G,BUF,13,2,4,57.9,5,19,523,100.0,100.0,97.3,3,26,2,549,549,49.7,3,14,224,100.0,100.0,95.3,19,2,234,234
John Jerry,5598,G,NYG,13,1,21,67.2,2,22,520,100.0,100.0,96.9,1,28,4,549,549,66.0,2,11,198,100.0,100.0,95.7,15,2,210,210
