player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Duane Brown,4340,T,HST,11,100.0,1,13,75.2,78.9,71.3,8,12,370,100.0,100.0,96.8,7,22,2,739,0,0,738,739,399,399,0,0,340,1
Clint Boling,6253,G,CIN,11,100.0,1,7,71.9,70.1,68.6,7,7,379,100.0,100.0,97.9,4,15,1,739,0,737,0,739,408,408,0,2,331,0
Samson Satele,3676,C,MIA,11,100.0,1,17,66.5,70.5,65.8,5,7,427,100.0,100.0,98.4,6,13,1,739,739,0,0,739,453,453,0,0,286,0
Russell Bodine,8746,C,CIN,11,100.0,0,7,68.0,68.4,65.0,0,11,379,100.0,100.0,98.3,2,12,1,739,739,0,0,739,408,408,0,0,331,0
Lyle Sendlein,4062,C,ARZ,11,100.0,0,1,55.6,71.8,45.7,4,10,414,100.0,100.0,98.1,2,15,1,738,738,0,0,738,450,450,0,0,288,0
Jared Veldheer,5594,T,ARZ,11,100.0,2,1,78.8,86.7,68.5,3,15,414,100.0,100.0,97.6,6,19,1,738,0,0,737,738,450,450,0,0,288,1
Bobby Massie,7112,T,ARZ,11,100.0,0,1,70.3,65.0,73.9,6,19,414,100.0,100.0,96.0,5,29,4,738,0,0,0,738,450,450,0,738,288,0
Paul Fanaika,5137,G,ARZ,11,100.0,0,1,59.6,63.6,62.0,5,22,414,100.0,100.0,96.5,6,28,1,737,0,0,0,737,450,450,737,0,287,0
Ted Larsen,5728,G,ARZ,11,100.0,2,1,56.6,56.7,61.4,7,15,413,100.0,100.0,96.9,7,24,2,736,0,735,0,736,449,449,1,0,287,0
Chris Chester,3001,G,WAS,11,100.0,0,32,70.8,77.3,65.6,3,9,410,100.0,100.0,97.8,3,15,3,734,1,0,0,734,440,440,733,0,294,0
Jeremy Zuttah,4397,C,BLT,11,100.0,0,3,75.1,72.0,75.0,0,15,389,100.0,100.0,97.8,3,16,1,734,734,0,0,734,421,421,0,0,313,0
Charlie Johnson,3144,G,MIN,11,100.0,0,18,60.2,64.7,56.1,7,24,435,100.0,100.0,95.3,1,36,5,733,0,733,0,733,463,463,0,0,270,0
Zack Martin,8651,G,DAL,11,100.0,0,9,85.9,91.0,78.1,2,5,362,100.0,100.0,99.0,2,7,0,733,0,0,0,733,383,383,733,0,350,0
Zach Strief,3155,T,NO,11,100.0,0,20,71.2,74.2,63.6,5,22,442,100.0,100.0,96.5,2,29,2,733,0,0,0,733,473,473,0,733,260,0
Tyron Smith,6161,T,DAL,11,100.0,1,9,77.1,86.4,68.9,6,11,362,100.0,100.0,97.1,8,19,2,733,0,0,733,733,383,383,0,0,350,0
Matt Kalil,7010,T,MIN,11,100.0,1,18,58.8,62.0,63.3,5,26,435,100.0,100.0,93.9,10,42,11,733,0,0,731,733,463,463,0,0,270,2
Travis Frederick,7812,C,DAL,11,100.0,0,9,75.6,76.0,73.0,2,8,362,100.0,100.0,98.3,6,11,1,733,733,0,0,733,383,383,0,0,350,0
Kory Lichtensteiger,4422,C,WAS,11,100.0,1,32,70.2,78.2,64.9,0,10,410,100.0,100.0,98.8,2,10,0,733,733,0,0,733,440,440,0,0,293,0
Marshal Yanda,3702,G,BLT,11,100.0,1,3,93.0,81.3,92.9,4,6,387,100.0,100.0,98.4,3,11,1,729,0,0,0,729,418,418,729,0,311,0
Ryan Kalil,3675,C,CAR,11,100.0,0,5,70.5,76.2,69.6,1,11,424,100.0,100.0,98.1,0,14,2,726,726,0,0,726,454,454,0,0,272,0
Chad Rinehart,4410,G,SD,11,100.0,0,27,61.0,57.2,59.9,5,22,400,100.0,100.0,95.6,1,31,4,725,0,725,0,725,425,425,0,0,300,0
Phil Loadholt,4977,T,MIN,11,100.0,0,18,75.2,67.9,75.7,6,22,428,100.0,100.0,95.6,3,33,5,723,0,0,1,723,454,454,0,722,269,0
Erik Pears,2737,G,BUF,11,100.0,1,4,58.2,53.4,57.2,5,18,431,100.0,100.0,96.9,3,25,2,723,0,0,0,723,451,451,723,0,272,0
Seantrel Henderson,8871,T,BUF,11,100.0,0,4,53.9,59.8,45.5,10,20,431,100.0,100.0,95.6,3,34,4,723,0,0,0,723,451,451,0,723,272,0
Eric Wood,4951,C,BUF,11,100.0,1,4,69.0,76.8,64.7,4,11,431,100.0,100.0,98.0,2,16,1,720,720,0,0,720,451,451,0,0,269,0
Cordy Glenn,7045,T,BUF,11,100.0,0,4,79.7,80.8,72.4,4,14,431,100.0,100.0,96.5,1,24,6,720,0,0,717,720,451,451,0,0,269,3
Justin Britt,8699,T,SEA,11,100.0,0,29,68.7,52.0,80.8,3,28,379,100.0,100.0,95.1,4,34,3,719,0,0,0,719,397,397,0,719,322,0
J.R. Sweezy,7209,G,SEA,11,100.0,0,29,72.6,49.9,79.4,5,13,378,100.0,100.0,96.8,4,21,3,718,0,0,0,718,396,396,718,0,322,0
Zane Beadles,5570,G,JAX,11,100.0,0,15,66.5,81.5,55.0,2,9,440,100.0,100.0,98.3,1,13,2,717,0,717,0,717,468,468,0,0,249,0
Ben Jones,7099,G,HST,11,100.0,0,13,70.4,67.3,69.5,3,12,360,100.0,100.0,97.6,3,16,1,717,0,717,0,717,388,388,0,0,329,0
Andrew Whitworth,3000,T,CIN,11,100.0,2,7,87.6,92.4,77.3,1,6,371,100.0,100.0,99.1,4,7,0,717,0,0,695,717,400,400,0,0,317,17
King Dunlap,4544,T,SD,11,100.0,0,27,77.8,73.3,76.5,4,27,395,100.0,100.0,95.3,3,34,3,716,0,0,716,716,420,420,0,0,296,0
Ja'Wuan James,8654,T,MIA,11,100.0,1,17,66.9,64.0,68.1,9,20,401,100.0,100.0,95.9,6,31,2,712,0,0,150,712,424,424,0,559,288,0
Joe Barksdale,6244,T,SL,11,100.0,0,26,73.5,69.7,80.4,4,26,399,100.0,100.0,95.0,5,35,5,709,0,0,0,709,424,424,0,700,285,9
Mike McGlynn,4423,G,KC,11,100.0,1,16,52.4,63.9,50.2,3,13,380,100.0,100.0,96.8,4,20,4,708,0,708,0,708,401,401,0,0,307,0
Zach Fulton,8828,G,KC,11,100.0,0,16,62.2,65.3,58.6,2,17,380,100.0,100.0,97.0,3,21,2,708,0,0,0,708,401,401,708,0,307,0
Rodney Hudson,6207,C,KC,11,100.0,1,16,73.4,86.1,66.0,1,3,380,100.0,100.0,98.9,2,6,2,708,708,0,0,708,401,401,0,0,307,0
Eric Fisher,7783,T,KC,11,100.0,0,16,65.3,66.0,67.1,9,12,379,100.0,100.0,96.2,7,25,4,707,0,0,707,707,400,400,0,0,307,0
Corey Linsley,8796,C,GB,11,100.0,1,12,77.1,79.6,72.5,2,9,399,100.0,100.0,98.6,3,11,0,702,702,0,0,702,428,428,0,0,274,0
Alex Boone,5372,G,SF,11,100.0,1,28,67.2,70.1,64.1,0,14,396,100.0,100.0,97.5,4,17,3,696,0,0,2,696,420,420,689,0,276,4
Evan Smith,5390,C,TB,11,99.7,1,30,59.7,69.9,65.9,4,12,432,100.0,100.0,97.7,4,18,2,696,698,0,0,698,467,467,0,0,229,0
Nate Chandler,7521,T,CAR,11,100.0,0,5,58.5,57.9,56.4,2,21,414,100.0,100.0,95.5,1,30,7,694,0,0,4,694,442,442,0,690,252,0
Austin Howard,5847,G,OAK,11,100.0,0,23,65.9,61.5,64.0,3,16,443,100.0,100.0,97.4,1,21,2,688,0,1,0,688,470,470,687,0,218,0
Donald Penn,3459,T,OAK,11,100.0,0,23,81.9,91.5,57.8,1,17,443,100.0,100.0,97.7,1,19,1,688,0,0,685,688,470,470,0,1,218,2
Brandon Brooks,7078,G,HST,10,100.0,0,13,78.9,80.8,76.8,2,11,343,100.0,100.0,98.1,5,13,0,687,0,0,0,687,370,370,687,0,317,0
D.J. Fluker,7792,T,SD,11,100.0,0,27,65.7,68.3,63.3,3,23,388,100.0,100.0,95.4,5,31,5,687,0,0,0,687,413,413,0,686,274,1
Stefen Wisniewski,6200,C,OAK,11,99.9,1,23,76.8,72.2,78.9,3,8,442,99.8,99.8,98.5,4,12,1,687,687,0,0,688,469,470,0,0,218,1
Scott Wells,1965,C,SL,11,99.9,0,26,61.9,61.3,65.5,1,16,381,100.0,100.0,97.5,3,18,1,685,686,0,0,686,405,405,0,0,280,0
Demar Dotson,5410,T,TB,11,100.0,1,30,70.1,78.6,62.7,0,14,420,100.0,100.0,97.4,10,18,4,684,0,0,0,684,453,453,0,684,231,0
Riley Reiff,7029,T,DET,11,100.0,0,11,77.5,79.7,66.5,3,22,410,100.0,100.0,96.5,1,27,2,682,0,0,682,682,440,440,0,0,242,0
Weston Richburg,8678,G,NYG,11,100.0,0,21,58.0,69.8,54.5,6,7,380,100.0,100.0,97.8,5,15,2,681,0,681,0,681,408,408,0,0,273,0
John Sullivan,4501,C,MIN,11,100.0,0,18,68.6,79.5,63.5,5,7,411,100.0,100.0,98.3,2,13,1,680,680,0,0,680,437,437,0,0,243,0
Michael Ola,9032,T,CHI,10,100.0,0,6,69.4,75.1,63.1,2,17,400,100.0,100.0,97.1,1,21,2,669,0,286,137,669,426,426,0,246,243,0
Ryan Harris,3686,T,KC,11,100.0,0,16,65.2,63.8,64.2,4,17,351,100.0,100.0,95.9,3,25,4,668,0,0,1,668,371,371,0,667,297,0
Jack Mewhort,8694,G,IND,9,100.0,0,14,67.1,79.7,60.8,5,9,411,100.0,100.0,98.1,5,15,1,666,0,666,0,666,431,431,0,0,235,0
Ron Leary,7338,G,DAL,10,100.0,0,9,74.3,72.0,72.6,0,15,323,100.0,100.0,97.4,5,16,1,665,0,665,0,665,341,341,0,0,324,0
Luke Joeckel,7784,T,JAX,11,100.0,1,15,63.4,64.1,57.2,7,17,407,100.0,100.0,96.1,3,28,4,662,0,0,661,662,432,432,0,0,230,1
David Bakhtiari,7891,T,GB,11,100.0,1,12,68.9,83.1,51.0,2,10,389,100.0,100.0,97.2,7,17,5,658,0,0,658,658,417,417,0,0,241,0
Byron Bell,6848,T,CAR,10,100.0,0,5,57.7,58.7,55.6,5,30,386,100.0,100.0,93.9,5,41,6,658,0,0,643,658,413,413,0,0,245,15
Andy Levitre,4974,G,TEN,11,100.0,1,31,65.8,65.2,69.6,0,16,397,100.0,100.0,96.7,7,21,5,658,0,658,0,658,419,419,0,0,239,0
Michael Oher,4946,T,TEN,11,100.0,1,31,64.0,67.8,58.4,4,26,397,100.0,100.0,94.7,5,36,6,658,0,0,3,658,419,419,0,654,239,1
Chance Warmack,7791,G,TEN,11,100.0,0,31,73.5,73.1,73.0,2,23,397,100.0,100.0,96.3,7,27,2,658,0,0,0,658,419,419,658,0,239,0
Dan Connolly,2540,G,NE,10,100.0,0,19,58.5,49.9,61.0,9,13,362,100.0,100.0,97.0,1,22,0,656,180,439,0,656,391,391,37,0,265,0
Brian Schwenke,7889,C,TEN,11,100.0,0,31,63.4,64.7,64.4,7,10,395,100.0,100.0,97.6,3,18,1,654,654,0,0,654,417,417,0,0,237,0
Patrick Omameh,8277,G,TB,11,100.0,2,30,64.5,66.0,62.4,4,19,402,100.0,100.0,96.4,4,26,3,652,0,0,0,652,433,433,652,0,219,0
Marcus Gilbert,6215,T,PIT,10,100.0,1,25,74.1,73.4,76.7,3,16,369,100.0,100.0,95.8,6,25,6,652,0,0,0,652,396,396,0,652,256,0
Mike Iupati,5542,G,SF,10,100.0,1,28,81.2,66.5,84.5,1,19,356,100.0,100.0,96.3,3,23,3,650,0,649,0,650,379,379,0,0,271,0
Rodger Saffold,5558,G,SL,11,100.0,0,26,65.6,78.7,57.4,1,12,360,100.0,100.0,97.6,1,15,2,649,0,521,0,649,384,384,128,0,265,0
Josh Sitton,4449,G,GB,11,100.0,0,12,83.9,93.7,75.1,2,3,386,100.0,100.0,99.4,2,5,0,647,0,647,0,647,413,413,0,0,234,0
Justin Blalock,3655,G,ATL,10,100.0,2,2,71.1,83.9,61.3,3,12,394,100.0,100.0,97.8,2,16,1,640,0,640,0,640,419,419,0,0,221,0
Ramon Foster,5229,G,PIT,9,100.0,0,25,66.9,78.0,59.0,2,17,367,100.0,100.0,96.9,1,21,2,634,0,634,0,634,388,388,0,0,246,0
Russell Okung,5531,T,SEA,10,100.0,0,29,73.8,78.3,69.5,2,14,337,100.0,100.0,97.6,7,16,0,633,0,0,633,633,351,351,0,0,282,0
Logan Mankins,2249,G,TB,11,100.0,1,30,70.3,68.2,74.5,5,12,387,100.0,100.0,97.3,5,19,2,632,0,632,0,632,420,420,0,0,212,0
Shawn Lauvao,5616,G,WAS,10,100.0,2,32,64.4,69.0,62.0,3,13,346,100.0,100.0,97.4,4,17,1,630,0,630,0,630,373,373,0,0,257,0
Justin Pugh,7800,T,NYG,10,100.0,0,21,66.6,68.4,70.8,2,13,356,100.0,100.0,96.2,7,21,6,630,0,0,0,630,382,382,0,623,248,7
Jake Matthews,8641,T,ATL,10,100.0,2,2,51.3,56.1,51.4,4,29,381,100.0,100.0,94.4,9,38,5,620,0,0,620,620,411,411,0,0,209,0
Jermon Bushrod,3741,T,CHI,9,100.0,0,6,66.7,74.7,55.2,4,20,367,100.0,100.0,95.9,3,27,3,607,0,0,607,607,394,394,0,0,213,0
Kelechi Osemele,7062,G,BLT,9,100.0,1,3,86.3,80.9,85.5,1,2,333,100.0,100.0,98.9,3,5,2,604,0,604,0,604,356,356,0,0,248,0
Luke Bowanko,8839,C,JAX,10,100.0,0,15,66.6,69.1,66.1,0,13,363,100.0,100.0,97.7,3,15,2,600,600,0,0,600,388,388,0,0,212,0
T.J. Lang,5032,G,GB,11,100.0,0,12,84.1,83.7,75.7,0,8,346,100.0,100.0,98.3,1,10,2,599,0,0,1,599,368,368,598,0,231,0
Brandon Linder,8728,G,JAX,10,100.0,1,15,77.9,82.1,73.2,2,3,366,100.0,100.0,98.0,2,10,5,597,0,0,0,597,387,387,597,0,210,0
Trent Williams,5529,T,WAS,10,100.0,0,32,83.8,83.8,79.8,4,10,336,100.0,100.0,97.6,5,15,1,593,0,0,591,593,361,361,0,0,232,2
Bryan Bulaga,5548,T,GB,10,100.0,0,12,69.8,73.5,63.6,1,15,325,100.0,100.0,96.6,3,19,3,589,0,0,0,589,347,347,0,589,242,0
Davin Joseph,2968,G,SL,11,100.0,0,26,62.6,65.7,63.0,7,12,332,100.0,100.0,96.5,2,21,2,581,0,0,0,581,350,350,581,0,231,0
Todd Herremans,2343,G,PHI,8,100.0,1,24,64.0,53.7,68.8,5,17,345,100.0,100.0,96.8,3,22,0,578,0,0,3,578,372,372,500,75,206,0
Larry Warford,7846,G,DET,9,100.0,1,11,69.0,80.2,58.5,2,9,336,100.0,100.0,97.8,1,13,2,565,0,0,0,565,361,361,564,1,204,0
Anthony Collins,4426,T,TB,9,100.0,1,30,64.6,62.1,66.3,14,14,344,100.0,100.0,95.6,8,29,1,561,0,0,560,561,374,374,0,0,187,1
Ryan Wendell,4602,G,NE,9,100.0,0,19,70.6,72.5,67.8,1,11,313,100.0,100.0,98.1,1,12,0,557,161,12,0,557,337,337,384,0,220,0
Hugh Thornton,7867,G,IND,8,100.0,2,14,64.6,62.6,66.3,6,14,358,100.0,100.0,96.6,4,22,2,556,0,0,0,556,376,376,556,0,180,0
Lane Johnson,7786,T,PHI,7,100.0,1,24,77.1,81.0,76.0,1,12,309,100.0,100.0,97.9,5,13,0,549,0,0,11,549,322,322,1,535,227,0
Branden Albert,4329,T,MIA,9,100.0,0,17,84.4,91.5,73.5,1,5,313,100.0,100.0,98.1,3,9,3,547,0,0,540,547,332,332,0,1,215,5
Johnnie Troutman,7651,G,SD,11,100.0,1,27,55.6,58.9,54.8,1,16,288,100.0,100.0,96.0,3,20,3,543,0,0,0,543,304,304,543,0,239,0
Doug Free,3738,T,DAL,8,100.0,0,9,75.3,70.7,72.8,1,13,260,100.0,100.0,96.2,2,17,3,536,0,0,0,536,278,278,0,536,258,0
Jonathan Goodwin,1146,C,NO,9,100.0,1,20,64.6,54.8,70.3,5,15,336,100.0,100.0,96.7,3,21,1,535,535,0,0,535,358,358,0,0,177,0
Jonotthan Harrison,9132,C,IND,8,100.0,0,14,57.9,64.8,59.7,5,12,332,100.0,100.0,97.4,4,17,0,531,523,0,0,531,351,351,8,0,180,0
Matt Tobin,8211,G,PHI,8,100.0,0,24,64.4,47.1,68.8,7,11,307,100.0,100.0,96.7,0,19,1,524,0,382,3,524,321,321,139,0,203,0
Jordan Mills,7945,T,CHI,8,100.0,2,6,53.5,53.1,61.6,1,18,310,100.0,100.0,95.3,7,24,5,498,0,0,0,498,333,333,0,498,165,0
Brian De La Puente,4679,C,CHI,8,100.0,0,6,69.2,70.4,65.8,1,6,295,100.0,100.0,97.8,2,10,3,490,313,177,0,490,311,311,0,0,179,0
Gabe Jackson,8716,G,OAK,8,100.0,1,23,63.3,87.0,55.2,2,10,319,100.0,100.0,98.1,5,12,0,490,0,489,0,490,339,339,1,0,151,0
Jason Kelce,6343,C,PHI,7,100.0,1,24,67.7,73.7,69.0,1,4,278,100.0,100.0,98.7,6,6,1,489,489,0,0,489,292,292,0,0,197,0
Andre Smith,4929,T,CIN,9,100.0,1,7,65.2,67.6,68.1,1,5,257,100.0,100.0,97.3,7,10,4,487,0,0,5,487,276,276,0,480,211,0
Dallas Thomas,7858,G,MIA,9,100.0,0,17,45.1,40.1,48.3,4,20,287,100.0,100.0,95.1,1,26,2,485,0,117,1,485,305,305,195,170,180,2
James Carpenter,6177,G,SEA,8,100.0,0,29,70.9,71.0,68.4,3,8,265,100.0,100.0,97.9,5,11,0,480,0,480,0,480,277,277,0,0,203,0
Eugene Monroe,4931,T,BLT,7,100.0,1,3,65.2,78.0,56.5,5,8,258,100.0,100.0,97.1,6,14,1,472,0,0,472,472,273,273,0,0,199,0
Daryn Colledge,2992,G,MIA,8,100.0,0,17,52.5,63.7,49.2,2,5,264,100.0,100.0,96.8,2,12,5,470,0,470,0,470,282,282,0,0,188,0
Bryan Stork,8740,C,NE,8,100.0,0,19,59.8,71.2,59.0,4,3,258,100.0,100.0,98.6,5,7,0,469,469,0,0,469,275,275,0,0,194,0
Jonathan Martin,7046,T,SF,10,100.0,0,28,61.7,64.0,58.9,1,16,251,100.0,100.0,94.6,2,22,5,467,0,6,4,467,267,267,0,452,200,5
Austin Pasztor,7689,T,JAX,7,100.0,1,15,61.4,59.8,60.2,3,10,277,100.0,100.0,96.2,2,17,4,466,0,0,0,466,296,296,0,466,170,0
Menelik Watson,7823,T,OAK,11,100.0,2,23,57.2,56.9,62.4,2,21,296,100.0,100.0,95.4,6,25,2,465,0,0,1,465,315,315,0,447,150,17
Gabe Carimi,6181,T,ATL,11,100.0,1,2,66.7,60.7,78.8,6,13,269,100.0,100.0,95.0,7,23,4,456,0,26,129,456,287,287,2,233,169,66
Daniel Kilgore,6315,C,SF,7,100.0,1,28,77.9,76.8,75.2,0,6,246,100.0,100.0,98.8,1,6,0,451,451,0,0,451,265,265,0,0,186,0
Rich Ohrnberger,5047,C,SD,8,100.0,0,27,56.2,58.8,53.6,6,7,253,100.0,100.0,97.4,4,13,0,449,449,0,0,449,272,272,0,0,177,0
Jake Long,4315,T,SL,7,100.0,0,26,71.6,79.4,58.9,4,13,251,100.0,100.0,95.4,1,20,3,440,0,0,439,440,266,266,0,0,174,1
Tyler Polumbus,4581,T,WAS,8,100.0,0,32,59.0,57.9,57.8,0,12,257,100.0,100.0,94.6,2,20,8,437,0,0,2,437,274,274,0,432,163,3
Greg Robinson,8637,T,SL,9,100.0,0,26,56.3,56.1,60.5,5,7,236,100.0,100.0,95.8,6,16,4,434,0,165,269,434,253,253,0,0,181,0
Roberto Garza,856,C,CHI,7,100.0,2,6,71.3,67.9,71.2,1,7,260,100.0,100.0,98.5,2,8,0,431,431,0,0,431,277,277,0,0,154,0
Mike Pouncey,6167,G,MIA,7,100.0,0,17,59.1,51.4,61.6,0,16,252,100.0,100.0,95.6,1,19,3,425,0,0,0,425,267,267,425,0,158,0
Khalif Barnes,2269,T,OAK,9,100.0,1,23,60.7,69.0,59.0,4,6,263,100.0,100.0,97.7,2,11,1,423,0,198,0,423,279,279,0,220,144,4
Kevin Zeitler,7032,G,CIN,7,100.0,0,7,80.7,89.2,71.4,1,0,223,100.0,100.0,99.3,0,2,1,416,0,0,0,416,239,239,416,0,177,0
Amini Silatolu,7044,G,CAR,7,100.0,0,5,55.8,72.5,54.1,1,7,244,100.0,100.0,95.9,4,14,6,407,0,407,0,407,262,262,0,0,145,0
David Molk,7210,C,PHI,7,100.0,0,24,63.4,48.0,69.9,2,9,240,100.0,100.0,97.7,2,11,0,403,349,54,0,403,259,259,0,0,144,0
Fernando Velasco,4641,G,CAR,8,100.0,0,5,66.2,66.8,62.3,2,12,218,100.0,100.0,96.8,0,14,0,398,0,100,0,398,235,235,298,0,163,0
Jason Witten,1384,TE,DAL,11,54.1,0,9,79.3,77.9,78.2,1,0,46,12.7,12.5,98.9,3,1,0,395,0,0,0,730,48,383,0,0,347,497
Chris Clark,4623,T,DEN,9,100.0,1,10,66.1,76.3,62.2,1,5,202,100.0,100.0,97.5,6,8,2,392,0,0,23,392,217,217,0,353,175,16
Oday Aboushi,7923,G,NYJ,8,100.0,0,22,71.3,58.1,72.7,3,13,226,100.0,100.0,95.6,1,18,2,390,0,385,0,390,239,239,5,0,151,0
