player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Marshal Yanda,3702,G,BLT,1,100.0,0,3,70.8,69.5,68.5,0,1,67,100.0,100.0,97.8,0,2,1,88,0,0,0,88,68,68,88,0,20,0
Rick Wagner,7950,T,BLT,1,100.0,0,3,74.6,76.7,67.9,0,1,67,100.0,100.0,97.8,0,2,1,88,0,0,0,88,68,68,0,88,20,0
Eugene Monroe,4931,T,BLT,1,100.0,1,3,63.8,84.2,41.6,1,1,67,100.0,100.0,98.5,2,2,0,88,0,0,88,88,68,68,0,0,20,0
Jeremy Zuttah,4397,C,BLT,1,100.0,0,3,70.0,79.0,65.0,0,0,67,100.0,100.0,100.0,0,0,0,88,88,0,0,88,68,68,0,0,20,0
Kelechi Osemele,7062,G,BLT,1,100.0,0,3,87.7,85.3,84.7,0,0,67,100.0,100.0,100.0,0,0,0,88,0,88,0,88,68,68,0,0,20,0
Jason Peters,2148,T,PHI,1,100.0,0,24,76.5,74.6,73.4,0,2,51,100.0,100.0,96.1,0,3,1,87,0,0,85,87,57,57,0,0,30,2
Todd Herremans,2343,G,PHI,1,100.0,1,24,69.6,73.9,70.9,0,2,51,100.0,100.0,98.0,2,2,0,87,0,0,0,87,57,57,87,0,30,0
Jason Kelce,6343,C,PHI,1,100.0,0,24,83.8,84.9,81.0,0,0,51,100.0,100.0,100.0,0,0,0,87,87,0,0,87,57,57,0,0,30,0
Dan Connolly,2540,G,NE,1,100.0,0,19,58.7,56.4,58.0,1,4,60,100.0,100.0,95.8,0,5,0,86,64,0,0,86,65,65,22,0,21,0
Marcus Cannon,6290,T,NE,1,100.0,0,19,55.4,42.7,61.0,3,0,60,100.0,100.0,97.5,0,3,0,86,0,86,0,86,65,65,0,0,21,0
Nate Solder,6169,T,NE,1,100.0,0,19,56.5,58.2,50.5,1,2,60,100.0,100.0,94.2,1,5,2,86,0,0,86,86,65,65,0,0,21,0
Sebastian Vollmer,4981,T,NE,1,100.0,0,19,57.2,55.0,56.0,1,2,60,100.0,100.0,95.8,0,4,1,85,0,0,0,85,65,65,0,85,20,0
Andy Levitre,4974,G,TEN,1,100.0,0,31,64.0,29.9,71.5,0,1,41,100.0,100.0,93.9,0,3,2,82,0,82,0,82,42,42,0,0,40,0
Michael Oher,4946,T,TEN,1,100.0,0,31,70.1,83.8,58.0,0,0,41,100.0,100.0,97.6,1,1,1,82,0,0,0,82,42,42,0,82,40,0
Chance Warmack,7791,G,TEN,1,100.0,0,31,59.0,70.7,59.7,0,2,41,100.0,100.0,97.6,2,2,0,82,0,0,0,82,42,42,82,0,40,0
Brian Schwenke,7889,C,TEN,1,100.0,0,31,70.0,51.2,73.4,0,1,41,100.0,100.0,98.8,0,1,0,81,81,0,0,81,42,42,0,0,39,0
Louis Vasquez,5001,G,DEN,1,100.0,1,10,53.7,76.3,46.3,0,0,37,100.0,100.0,100.0,2,0,0,77,0,0,0,77,40,40,77,0,37,0
Chris Clark,4623,T,DEN,1,100.0,0,10,71.7,77.1,66.1,0,0,37,100.0,100.0,100.0,1,0,0,77,0,0,0,77,40,40,0,77,37,0
Orlando Franklin,6198,G,DEN,1,100.0,0,10,61.1,64.0,58.6,1,0,37,100.0,100.0,98.6,0,1,0,77,0,77,0,77,40,40,0,0,37,0
Manuel Ramirez,3733,C,DEN,1,100.0,0,10,72.6,79.8,69.2,0,0,37,100.0,100.0,100.0,0,0,0,77,77,0,0,77,40,40,0,0,37,0
Ryan Clady,4326,T,DEN,1,100.0,0,10,65.3,83.8,51.8,0,0,37,100.0,100.0,100.0,0,0,0,77,0,0,77,77,40,40,0,0,37,0
Zach Strief,3155,T,NO,1,100.0,0,20,68.7,81.5,62.9,0,2,43,100.0,100.0,97.7,1,2,0,76,0,0,0,76,48,48,0,76,28,0
Ben Grubbs,3645,G,NO,1,100.0,0,20,80.6,70.2,80.0,0,4,43,100.0,100.0,95.3,0,4,0,76,0,76,0,76,48,48,0,0,28,0
Anthony Castonzo,6174,T,IND,1,100.0,0,14,72.2,85.1,47.0,0,3,60,100.0,100.0,97.5,0,3,0,76,0,0,75,76,63,63,0,0,13,1
Hugh Thornton,7867,G,IND,1,100.0,0,14,68.8,74.5,62.1,1,3,60,100.0,100.0,95.0,0,5,1,76,0,0,0,76,63,63,76,0,13,0
Terron Armstead,7856,T,NO,1,100.0,0,20,74.9,75.7,77.9,0,3,43,100.0,100.0,96.5,1,3,0,76,0,0,76,76,48,48,0,0,28,0
Jack Mewhort,8694,G,IND,1,100.0,0,14,59.0,80.4,45.6,1,1,60,100.0,100.0,98.3,2,2,0,76,0,76,0,76,63,63,0,0,13,0
Shelley Smith,5710,G,MIA,1,100.0,0,17,62.3,52.7,62.6,1,2,33,100.0,100.0,95.5,0,3,0,76,0,0,0,76,35,35,76,0,41,0
Samson Satele,3676,C,MIA,1,100.0,0,17,77.3,84.5,78.0,0,0,33,100.0,100.0,100.0,1,0,0,76,76,0,0,76,35,35,0,0,41,0
Ja'Wuan James,8654,T,MIA,1,100.0,0,17,70.0,70.9,66.9,1,3,33,100.0,100.0,93.9,1,4,0,76,0,0,2,76,35,35,0,74,41,0
Jonathan Goodwin,1146,C,NO,1,100.0,0,20,62.5,50.9,65.2,0,3,43,100.0,100.0,96.5,0,3,0,76,76,0,0,76,48,48,0,0,28,0
A.Q. Shipley,5150,C,IND,1,100.0,0,14,72.1,83.2,66.1,0,0,60,100.0,100.0,100.0,0,0,0,76,76,0,0,76,63,63,0,0,13,0
Branden Albert,4329,T,MIA,1,100.0,0,17,83.0,81.6,79.3,1,0,33,100.0,100.0,98.5,0,1,0,76,0,0,73,76,35,35,0,0,41,3
Gosder Cherilus,4331,T,IND,1,100.0,0,14,68.1,74.5,66.5,0,4,60,100.0,100.0,96.7,1,4,0,76,0,0,0,76,63,63,0,74,13,2
Jahri Evans,3053,G,NO,1,100.0,0,20,65.5,75.6,58.6,0,3,43,100.0,100.0,96.5,0,3,0,76,0,0,0,76,48,48,76,0,28,0
Daryn Colledge,2992,G,MIA,1,100.0,0,17,58.7,75.9,53.6,0,0,33,100.0,100.0,100.0,0,0,0,76,0,76,0,76,35,35,0,0,41,0
