player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,9,1,14,87.1,6,15,431,100.0,100.0,97.3,3,22,1,455,455,81.8,6,10,217,100.0,100.0,95.9,17,1,233,233
Gosder Cherilus,4331,T,IND,9,0,14,66.1,12,15,430,100.0,100.0,95.9,1,31,4,454,454,62.8,9,9,217,100.0,100.0,94.5,21,3,233,233
Nick Mangold,2974,C,NYJ,9,1,22,89.6,1,3,373,100.0,100.0,99.2,2,5,1,393,393,91.0,1,0,189,100.0,100.0,99.7,1,0,199,199
Breno Giacomini,4464,T,NYJ,9,0,22,71.9,7,18,373,100.0,100.0,96.1,0,27,2,393,393,63.1,6,15,189,100.0,100.0,93.4,23,2,199,199
D'Brickashaw Ferguson,2949,T,NYJ,9,0,22,83.7,5,16,373,100.0,100.0,96.9,0,22,1,393,393,77.8,5,11,189,100.0,100.0,95.2,17,1,199,199
Kelvin Beachum,7229,T,PIT,9,0,25,89.1,1,6,364,100.0,100.0,97.4,2,13,6,390,390,77.5,0,5,147,100.0,100.0,94.2,11,6,158,158
Maurkice Pouncey,5543,C,PIT,9,1,25,86.1,1,7,364,100.0,100.0,98.6,1,9,1,390,390,78.6,1,3,147,100.0,100.0,98.0,5,1,158,158
David DeCastro,7640,G,PIT,9,0,25,80.0,2,10,364,100.0,100.0,97.8,2,14,2,390,390,69.8,1,6,147,100.0,100.0,96.9,8,1,158,158
Zane Beadles,5570,G,JAX,9,0,15,85.8,2,5,366,100.0,100.0,98.5,0,9,2,389,389,77.6,0,4,131,100.0,100.0,97.7,5,1,141,141
Willie Colon,3076,G,NYJ,9,0,22,79.0,2,15,367,100.0,100.0,97.4,0,18,1,387,387,71.9,2,12,186,100.0,100.0,95.7,15,1,196,196
Phil Loadholt,4977,T,MIN,9,0,18,68.4,3,22,359,100.0,100.0,95.4,2,29,4,382,382,58.1,1,17,177,100.0,100.0,92.7,22,4,190,190
