player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Brandon Carr,4454,CB,DAL,10,0,9,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,352,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Winston Guy,7171,S,JAX,4,0,15,0,0,0,0,0,0,,0,0,,0,0,0,0,0.8,1,131,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Anthony Levine,6013,CB,BLT,3,0,3,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.2,1,31,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brandon Flowers,4349,CB,SD,7,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.4,1,223,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Morris Claiborne,7012,CB,DAL,4,0,9,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.1,1,93,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Prince Amukamara,6171,CB,NYG,8,0,21,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,257,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Bashaud Breeland,8737,CB,WAS,9,0,32,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,0.4,1,255,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darqueze Dennard,8659,CB,CIN,2,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,7.7,2,26,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Daimion Stafford,8031,S,TEN,4,0,31,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.2,2,91,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jarrett Bush,3261,CB,GB,5,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Will Allen,1832,S,PIT,5,0,25,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.6,1,61,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jackson Jeffcoat,9139,LB,WAS,1,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Terence Newman,1321,CB,CIN,9,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,367,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Craig Dahl,3920,S,SF,3,0,28,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,25.0,1,4,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
