player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Peyton Manning,327,QB,DEN,8,318,63.2,76,76,10.5,2.19,0,3,3.8,59.2,45,24,6.3,77,24.2,3,31,,,,,83.3,54.1,79.7,,54.4,,,,,0,2,79,4.2,106.4,1.3,1,0,0,0,7,5,6.3,643,8.5,2,10,91.0,82.9,81.6,60.7,77.4,226,233,8.5,2.34,2,17,6.8,70.0,163,48,6.9,241,75.8,12,93,,,,,90.4,91.0,84.2,,89.7,,,66.1,,0,3,260,14.6,113.9,2.9,7,1,2,3,17,7,2.7,1934,8.3,79.0,243,246,8.4,2.13,1,17,6.4,72.4,178,0,7.3,246,77.4,14,105,,,,,90.5,92.1,84.3,,91.0,,,,,0,3,264,,118.8,0.0,0,0,2,0,18,6,2.3,2188,8.9,3,52.5,59,63,11.5,2.91,1,3,4.6,47.6,30,72,3.2,72,22.6,1,19,,,,,83.0,43.3,79.5,,43.3,,,66.1,,0,2,75,11.1,86.0,11.1,8,1,0,3,6,6,8.0,389,6.2
Derek Carr,8671,QB,OAK,8,307,61.9,84,94,9.5,2.47,7,5,5.1,47.9,45,48,13.5,101,32.9,7,26,,,,,85.3,46.1,0.8,,48.4,,,53.8,,1,4,107,10.4,59.5,5.0,5,2,0,2,4,8,7.5,475,5.1,0,23,60.6,57.3,58.9,47.4,78.7,178,196,7.6,2.62,3,3,1.5,66.8,131,50,6.4,206,67.1,9,67,,,,,44.8,65.0,83.5,,65.6,59.9,,48.3,,3,3,216,8.0,89.6,1.9,4,6,4,8,7,9,4.2,1236,6.3,77.2,193,205,7.5,2.33,5,5,2.3,65.9,135,0,9.4,209,68.1,14,66,,,,,73.8,70.5,83.5,,69.6,,,58.6,,0,4,217,,87.4,0.5,1,3,4,3,8,8,3.7,1256,6.1,6,62.3,69,85,10.3,3.1,5,3,3.3,48.2,41,98,4.7,98,31.9,2,27,,,,,36.3,35.5,0.9,,39.8,59.9,,43.7,,4,3,106,8.2,61.6,8.2,8,5,0,7,3,9,8.5,455,5.4
Colin Kaepernick,6188,QB,SF,8,306,77.5,71,79,8.5,2.75,1,4,4.5,60.8,48,46,12.7,96,31.4,7,37,,,,,85.3,59.6,80.8,,58.0,,,67.7,,1,2,107,26.1,107.2,12.5,12,5,0,6,7,5,4.7,673,8.5,0,28,60.9,61.8,64.9,50.8,76.6,167,178,8.9,2.93,1,8,4.2,65.7,117,64,8.6,210,68.6,11,63,,,,,90.2,70.4,40.2,,67.8,,,73.9,,0,3,224,23.4,89.2,7.1,15,17,0,10,5,8,3.6,1283,7.2,79.7,187,191,8.2,2.34,2,8,3.9,70.2,134,0,10.1,196,64.1,15,74,,,,,90.0,74.8,37.1,,73.2,,,70.7,,0,3,208,,98.9,0.0,0,5,0,2,7,9,4.3,1498,7.8,4,66.7,51,66,10.8,3.82,0,4,5.4,47.0,31,110,8.8,110,35.9,3,26,,,,,86.3,52.6,81.3,,47.2,,,72.3,,1,2,123,24.5,82.8,24.5,27,17,0,14,5,4,3.3,458,6.9
Ryan Tannehill,7014,QB,MIA,8,303,70.6,85,94,7.6,2.54,3,3,3.0,58.5,55,47,8.3,100,33.0,5,34,,,,,85.4,64.8,0.8,,65.6,,,57.9,,1,1,107,10.6,100.1,5.0,5,1,0,5,8,5,4.7,571,6.1,0,17,71.3,76.7,78.0,49.4,77.4,177,187,8.4,2.62,7,7,3.5,65.8,123,50,10.2,203,67.0,14,73,,,,,56.2,80.1,83.5,,81.0,58.4,,30.9,,1,5,215,24.0,86.3,5.9,12,4,0,2,6,7,3.3,1339,7.2,79.9,194,204,7.0,2.31,10,4,1.9,68.6,140,0,9.7,206,68.0,15,79,,,,,90.1,82.5,83.5,,81.0,58.4,,54.6,,0,5,214,,92.9,0.0,0,2,0,0,9,6,2.8,1428,7.0,2,61.8,68,77,11.4,3.19,0,6,7.0,49.4,38,97,9.5,97,32.0,4,28,,,,,29.7,60.8,1.4,,65.3,,,30.4,,2,1,108,17.5,85.5,17.5,17,3,0,7,5,6,5.6,482,6.3
Eli Manning,1722,QB,NYG,8,299,69.8,96,106,9.5,2.16,3,2,1.8,57.5,61,30,9.0,113,37.8,6,38,,,,,59.2,64.7,81.2,,64.2,,,59.1,,1,1,120,16.7,94.7,4.4,5,2,0,6,8,4,3.3,595,5.6,0,21,68.2,69.1,68.2,57.9,74.8,163,171,8.8,2.57,1,3,1.6,65.5,112,46,8.2,186,62.2,10,67,,,,,71.5,69.5,83.2,,68.8,,,57.5,,1,4,200,23.9,95.1,5.9,11,4,0,6,8,6,3.0,1337,7.8,76.7,215,219,8.8,2.25,3,4,1.7,69.9,153,0,7.3,223,74.6,12,88,,,,,90.2,85.1,83.8,,83.5,,,55.0,,0,3,233,,104.7,0.0,0,4,0,1,12,1,0.4,1674,7.6,2,54.5,44,58,10.1,2.9,1,1,1.5,34.5,20,76,16.7,76,25.4,4,17,,,,,27.3,28.5,80.0,,29.0,,,62.0,,2,2,87,21.1,58.0,21.1,16,2,0,11,4,9,10.3,258,4.4
Ryan Fitzpatrick,2467,QB,HST,9,299,59.0,78,85,8.0,2.47,3,4,4.1,49.4,42,49,8.7,99,33.1,4,31,,,,,66.0,59.7,3.3,,57.3,,,78.9,,2,1,111,16.3,86.7,8.1,8,6,0,2,6,3,2.7,507,6.0,0,13,52.5,69.0,68.8,62.4,77.2,158,169,9.3,2.82,4,6,3.4,68.0,115,78,5.7,200,66.9,7,71,,,,,43.2,73.7,83.4,,74.1,,,56.4,,4,7,210,16.7,87.2,6.5,13,18,1,2,5,6,2.9,1453,8.6,78.8,156,164,7.7,2.29,6,5,2.9,69.5,114,0,7.3,172,57.5,9,70,,,,,89.3,79.9,82.8,,77.5,,,69.3,,0,3,182,,104.6,0.0,0,8,1,1,9,3,1.6,1334,8.1,4,56.3,80,90,11.1,3.27,1,5,5.1,47.8,43,127,4.4,127,42.5,2,32,,,,,25.9,53.1,17.1,,53.3,,,60.6,,6,5,139,16.5,55.1,16.5,21,16,0,3,2,6,4.3,626,7.0
Cam Newton,6153,QB,CAR,8,296,71.4,91,98,9.4,2.71,3,5,4.8,62.2,61,42,6.2,112,37.8,4,42,,,,,86.2,84.5,81.2,,80.1,,,79.8,,1,2,120,19.0,87.8,7.1,8,6,0,3,3,3,2.5,755,7.7,0,5,64.2,74.7,73.7,63.8,64.2,151,158,9.4,2.93,2,6,3.5,54.4,86,71,11.3,184,62.2,11,54,,,,,71.4,69.4,83.2,,66.1,,,77.8,,2,3,200,18.3,77.5,7.1,13,13,1,2,5,7,3.5,1039,6.6,72.1,172,178,9.2,2.46,4,8,4.2,64.6,115,0,7.3,183,61.8,9,68,,,,,89.9,84.0,83.1,,81.9,,,63.9,,0,2,196,,96.6,0.0,0,5,1,1,7,5,2.6,1378,7.7,1,54.3,70,78,9.8,3.48,1,3,3.5,41.0,32,113,15.8,113,38.2,6,28,,,,,59.9,62.2,81.3,,54.5,,,87.1,,3,3,124,18.6,46.7,18.6,21,14,0,4,1,5,4.0,416,5.3
Alex Smith,2218,QB,KC,8,287,88.4,69,76,4.3,2.22,4,3,3.6,65.8,50,31,18.0,88,30.7,11,32,,,,,53.5,74.4,80.4,,72.4,,,66.4,,0,0,97,32.3,115.7,11.4,10,2,0,3,7,2,2.1,513,6.8,0,16,58.8,74.3,76.5,45.9,79.6,157,171,6.3,2.8,6,4,2.2,67.8,116,54,7.2,199,69.3,9,80,,,,,72.8,72.0,36.7,,75.1,,,46.6,,2,4,207,16.7,87.8,4.5,9,19,0,6,5,6,2.9,1196,7.0,85.0,180,191,4.7,2.26,8,2,1.0,72.8,139,0,9.2,202,70.4,14,89,,,,,90.1,82.0,83.4,,80.4,,,63.6,,0,2,211,,104.8,0.0,0,11,0,3,9,2,0.9,1407,7.4,1,71.7,46,56,9.4,3.47,2,5,7.9,48.2,27,85,18.2,85,29.6,6,23,,,,,28.3,54.5,0.0,,61.0,,,40.1,,2,2,93,22.4,67.7,22.4,19,10,0,6,3,6,6.5,302,5.4
Russell Wilson,7077,QB,SEA,8,285,72.4,58,70,6.5,2.94,2,2,2.6,55.7,39,48,7.1,82,28.8,3,21,,,,,50.2,64.6,80.1,,60.6,,,81.4,,1,0,88,18.8,84.2,11.0,9,3,0,9,2,3,3.4,440,6.3,0,29,48.5,68.1,65.2,68.6,76.9,160,172,7.7,3.06,1,6,3.4,65.7,113,73,8.1,203,71.2,10,70,,,,64.7,78.6,70.0,83.4,,66.4,91.3,,70.1,,0,3,213,9.6,96.8,3.4,7,24,0,11,9,7,3.3,1229,7.1,77.0,148,149,7.2,2.38,1,6,3.8,73.2,109,0,4.4,164,57.5,5,63,,,,,88.8,69.5,82.6,,68.0,,,65.8,,0,3,171,,111.1,0.0,0,15,0,0,11,7,4.1,1138,7.6,2,72.9,70,93,7.8,3.9,2,2,2.0,46.2,43,121,15.7,121,42.5,8,28,,,,64.7,44.2,66.2,81.6,,59.4,91.3,,79.7,,1,0,130,13.2,64.4,13.2,16,12,0,20,0,3,2.3,531,5.7
Aaron Rodgers,2241,QB,GB,8,284,70.6,51,54,8.3,2.64,1,3,5.1,59.3,32,23,11.1,63,22.2,4,25,,,,,82.3,74.3,79.1,,73.8,,,58.9,,0,1,68,21.7,125.3,7.9,5,4,0,2,7,3,4.4,544,10.1,0,12,67.1,90.5,86.7,84.1,80.2,187,196,7.5,2.81,2,11,5.2,69.9,137,59,8.7,221,77.8,13,87,,,,,58.9,90.9,83.9,,87.1,,,89.6,,1,2,238,25.4,109.4,6.8,15,10,0,6,12,3,1.3,1548,7.9,81.1,190,193,6.6,2.37,2,9,4.4,72.5,140,0,9.1,202,71.1,14,88,,,,,90.1,91.9,83.4,,90.4,,,80.1,,0,2,212,,119.2,0.0,0,9,0,1,15,2,0.9,1623,8.4,2,66.7,48,57,11.9,3.77,1,5,7.5,50.9,29,82,9.4,82,28.9,3,24,,,,,28.2,70.3,80.3,,66.8,,,75.0,,1,1,94,24.4,94.8,24.4,20,5,0,7,4,4,4.3,469,8.2
Austin Davis,7305,QB,SL,8,282,68.8,64,70,10.0,2.65,1,3,4.2,61.4,43,47,2.3,76,27.0,1,28,,,,,58.2,71.4,79.6,,70.3,,,,,0,2,78,12.8,97.9,7.9,6,0,0,5,5,3,3.8,550,7.9,0,26,84.3,62.4,62.0,56.9,74.3,171,184,8.9,2.89,2,2,1.0,65.2,120,74,5.5,206,73.0,7,70,,,,,90.1,57.4,83.5,,57.7,,,54.9,,3,5,218,23.0,83.9,8.3,17,5,2,6,6,9,4.1,1235,6.7,77.3,154,159,9.0,2.44,3,1,0.6,71.1,113,0,5.0,161,57.1,6,64,,,,,88.8,71.5,82.5,,70.9,,,54.7,,0,2,169,,98.7,0.0,0,2,2,0,6,4,2.4,1146,7.2,3,64.2,81,95,9.5,3.34,0,4,4.0,52.6,50,121,3.8,121,42.9,2,34,,,,,68.7,48.0,81.4,,48.5,,,58.6,,3,5,127,19.0,69.6,19.0,23,3,0,11,5,8,6.3,639,6.7
Blake Bortles,8638,QB,JAX,7,270,65.5,58,62,8.4,2.45,1,1,1.5,56.5,35,35,7.9,75,27.8,3,21,,,,,48.1,27.5,79.7,,29.0,,,44.6,,2,6,79,25.7,35.4,12.0,9,4,0,1,1,6,7.6,305,4.9,0,15,55.1,43.9,43.5,60.3,74.9,171,179,7.9,2.66,4,4,2.1,66.5,119,51,7.0,195,72.2,9,64,,,,,73.0,57.6,83.4,,54.6,,,85.6,,1,7,209,19.6,85.1,5.1,10,6,1,2,7,10,4.8,1326,7.4,75.6,176,181,7.3,2.3,4,1,0.5,70.2,127,0,4.5,184,68.1,6,65,,,,,89.8,51.6,83.0,,52.5,,,52.1,,0,8,193,,85.6,0.0,0,3,1,0,8,10,5.2,1249,6.9,3,62.3,53,60,10.4,3.26,1,4,6.1,45.0,27,86,18.2,86,31.9,6,20,,,,,28.6,36.9,80.3,,32.6,,,78.1,,3,5,95,22.1,31.4,22.1,19,7,0,3,0,6,6.3,382,6.4
Brian Hoyer,5277,QB,CLV,8,270,69.1,81,92,11.1,2.43,4,5,5.0,57.6,53,38,5.4,98,36.3,3,40,,,,,85.3,67.5,80.8,,66.7,,,,,3,0,107,15.8,106.9,6.1,6,0,0,4,6,5,4.7,775,8.4,0,8,90.7,70.1,70.3,42.6,67.3,150,161,10.4,2.79,6,9,5.3,58.4,94,45,6.9,172,63.7,7,58,,,,,89.3,69.2,30.7,,70.3,,,45.6,,0,4,181,15.6,80.9,4.1,7,4,0,5,4,7,3.9,1247,7.7,73.3,176,185,9.9,2.41,8,10,5.1,64.3,119,0,7.8,187,69.3,10,82,,,,,89.9,81.8,34.8,,81.2,,,49.0,,1,1,198,,103.0,0.0,0,2,0,0,7,6,3.0,1642,8.9,2,50.9,55,68,13.0,3.21,2,4,5.4,41.2,28,83,0.0,83,30.7,0,16,,,,,84.1,41.8,80.1,,43.5,,,54.2,,2,3,90,15.7,56.0,15.7,13,2,0,9,3,6,6.7,380,5.6
Geno Smith,7820,QB,NYJ,8,266,65.6,64,70,7.2,2.9,0,2,2.7,52.9,37,39,11.9,81,30.5,5,27,,,,,49.5,69.5,80.0,,67.8,,,66.5,,1,1,86,15.4,86.6,7.4,6,5,0,5,4,3,3.5,460,6.6,1,22,39.8,50.1,49.7,55.9,71.3,143,163,8.0,3.18,5,3,1.8,57.7,94,69,7.8,185,69.5,8,51,,,,,71.4,44.6,83.2,,41.8,55.6,,78.2,,1,9,193,13.0,56.5,4.9,9,13,1,13,3,12,6.2,910,5.6,79.9,144,150,6.3,2.58,2,3,1.9,68.7,103,0,10.4,158,59.4,12,54,,,,,88.6,69.2,82.6,,67.8,58.2,,66.1,,0,6,165,,80.3,0.6,1,7,1,3,4,5,3.0,1037,6.9,1,46.0,63,83,11.1,3.84,3,2,2.3,33.7,28,108,3.4,108,40.6,1,24,,,,,30.6,32.1,81.1,,28.9,60.0,,79.6,,2,4,114,13.0,38.9,13.0,14,11,0,15,3,10,8.8,333,4.0
Tony Romo,1693,QB,DAL,8,264,75.0,68,74,8.3,2.46,0,3,3.8,64.9,48,34,5.9,85,32.2,3,33,,,,,51.8,61.3,0.0,,62.0,,,,,1,2,89,32.4,115.2,12.9,11,0,0,5,8,5,5.6,609,8.2,0,9,65.9,80.1,80.2,53.9,73.5,166,168,10.1,2.94,2,7,4.0,69.6,117,39,4.1,179,67.8,5,73,,,,,89.7,87.9,83.0,,85.5,,,64.9,,0,4,190,15.4,98.5,3.4,6,5,0,0,7,6,3.2,1389,8.3,78.0,186,189,8.9,2.61,2,7,3.5,73.5,139,0,4.1,191,72.3,6,85,,,,,90.0,89.5,83.2,,87.4,,,56.2,,0,4,201,,113.4,0.0,0,2,0,1,13,5,2.5,1631,8.6,4,58.3,48,53,12.2,3.26,0,3,5.3,49.1,26,73,7.1,73,27.7,2,21,,,,,47.7,55.3,0.0,,54.8,,,70.2,,1,2,78,23.3,68.7,23.3,17,3,0,4,2,6,7.7,367,6.9
Andy Dalton,6187,QB,CIN,8,263,71.8,71,76,9.0,2.11,1,6,7.4,60.5,46,24,9.8,78,29.7,5,34,,,,,83.7,80.2,79.8,,79.4,,,54.6,,0,3,83,0.0,102.6,0.0,0,2,0,4,5,1,1.2,813,10.7,0,7,80.7,75.5,73.4,60.2,75.9,162,172,7.0,2.42,3,7,3.8,66.9,115,33,6.5,185,70.3,8,51,,,,64.7,71.8,69.3,83.2,,67.2,90.2,,63.9,,1,3,200,27.3,82.0,4.9,9,4,0,6,3,6,3.0,1061,6.2,77.0,196,202,7.2,2.16,4,11,5.1,68.8,139,0,7.9,206,78.3,12,72,,,,64.7,90.1,79.7,83.6,,77.7,90.2,,56.3,,0,4,220,,92.0,0.0,0,4,0,2,6,6,2.7,1499,7.4,0,62.2,37,46,9.9,2.94,0,2,3.9,47.8,22,57,4.3,57,21.7,1,13,,,,,39.4,55.5,78.9,,54.7,,,63.5,,1,2,63,15.8,72.3,15.8,9,2,0,8,2,1,1.6,375,8.2
Teddy Bridgewater,8667,QB,MIN,6,226,73.5,49,55,8.7,2.7,1,2,3.3,60.0,33,25,8.3,62,27.4,3,19,,,,,82.3,64.8,79.1,,60.9,,,75.6,,3,1,68,12.0,76.9,4.8,3,4,0,2,1,2,2.9,348,6.3,0,18,76.9,65.5,63.8,70.1,72.7,128,142,8.9,2.9,5,1,0.7,60.6,86,65,7.5,164,72.6,7,53,,,,,69.0,66.6,82.6,,64.4,,,71.7,,2,4,173,23.1,74.1,9.1,15,7,1,6,2,4,2.3,973,6.9,74.8,127,134,9.3,2.48,5,2,1.4,65.7,88,0,7.4,136,60.2,7,52,,,,,87.4,74.0,81.9,,71.5,,,73.1,,0,5,142,,78.4,0.0,0,2,1,1,2,5,3.5,1034,7.7,2,68.0,50,63,7.8,3.39,1,1,1.4,49.2,31,90,8.8,90,39.8,3,20,,,,,54.9,54.2,80.5,,49.8,,,73.3,,5,0,99,20.0,67.4,20.0,18,9,0,7,1,1,1.0,287,4.6
Mike Glennon,7854,QB,TB,6,225,59.0,78,86,12.3,2.48,0,3,3.2,48.8,42,51,8.7,94,41.8,4,29,,,,,85.1,53.1,80.7,,54.1,,,55.7,,5,3,104,13.7,68.8,7.4,7,1,0,3,3,5,4.8,598,7.0,0,30,90.3,66.2,67.6,48.8,72.7,110,117,11.2,2.91,1,9,7.1,64.1,75,44,6.3,131,58.2,5,37,,,,,87.4,77.1,81.9,,76.8,,,54.2,,2,3,142,20.5,93.9,6.9,9,5,1,3,7,4,2.8,819,7.0,74.4,125,127,11.1,2.4,1,8,5.9,66.9,85,0,8.6,130,57.8,8,49,,,,,87.3,83.7,81.8,,82.5,,,54.2,,0,3,140,,100.1,0.0,0,3,1,0,7,3,2.1,1028,8.1,3,52.4,63,76,12.8,3.19,0,4,4.7,42.1,32,95,3.0,95,42.2,1,17,,,,,85.3,42.2,80.8,,43.8,,,53.0,,7,3,106,16.8,55.2,16.8,16,3,0,6,3,6,5.7,389,5.1
Kirk Cousins,7102,QB,WAS,6,213,69.1,55,60,9.5,2.24,2,4,6.5,51.7,31,20,18.4,65,30.5,7,25,,,,,82.1,54.0,79.0,,54.3,,,,,1,2,67,25.0,83.3,7.7,5,0,0,2,3,2,3.0,509,8.5,0,32,75.5,58.1,60.1,45.5,76.6,137,144,8.8,2.48,3,9,5.8,66.0,95,33,9.5,148,69.5,10,50,,,,,67.3,62.2,82.3,,63.2,,,44.3,,1,7,161,9.1,87.8,2.0,3,1,0,3,7,9,5.6,1201,8.3,78.6,154,159,8.3,2.31,4,10,6.0,66.7,106,0,12.4,160,75.1,15,62,,,,,88.8,76.1,82.5,,75.9,,,46.1,,0,6,169,,94.2,0.0,0,1,0,1,8,5,3.0,1354,8.5,4,57.9,38,45,11.9,2.69,1,3,6.0,44.4,20,53,9.1,53,24.9,2,13,,,,,37.4,26.7,78.6,,27.7,,,58.3,,2,3,59,15.1,59.1,15.1,8,0,0,4,2,6,10.2,356,7.9
Carson Palmer,1317,QB,ARZ,5,198,76.6,47,50,9.1,2.32,1,2,3.6,70.0,35,21,2.8,55,27.8,1,22,,,,,81.5,69.8,78.7,,67.3,,,65.9,,2,0,61,14.3,122.2,5.5,3,1,0,0,4,0,0.0,422,8.4,0,1,73.6,74.4,73.7,67.6,74.0,127,138,9.2,2.7,1,12,8.1,58.7,81,45,13.8,143,72.2,13,46,,,,,65.7,75.9,82.2,,74.0,,,65.6,,0,2,154,6.7,91.0,2.1,3,2,0,10,7,7,4.5,966,7.0,78.1,128,131,8.9,2.25,2,10,7.2,70.2,92,0,8.0,132,66.7,8,51,,,,,87.3,81.4,81.8,,79.5,,,,,0,1,139,,115.6,0.0,0,0,0,1,9,4,2.9,1110,8.5,3,65.2,46,57,10.1,3.29,0,4,6.0,42.1,24,66,20.0,66,33.3,6,17,,,,,45.4,61.6,79.5,,58.9,,,73.9,,2,1,76,9.1,61.9,9.1,6,3,0,9,2,3,3.9,278,4.9
Kyle Orton,2323,QB,BUF,4,158,70.3,37,40,9.5,2.13,1,1,2.3,65.0,26,17,0.0,45,28.5,0,18,,,,,80.3,66.7,77.9,,66.0,,,,,0,0,49,29.4,132.3,11.1,5,0,0,2,5,0,0.0,350,8.8,0,4,47.1,69.9,69.4,58.1,76.6,94,100,8.6,2.52,0,8,7.8,68.0,68,40,5.6,113,71.5,4,38,,,,,31.1,69.7,81.1,,69.1,,,58.3,,1,3,116,30.0,91.9,10.6,12,1,1,4,4,5,4.3,776,7.8,80.6,98,101,8.0,2.16,1,8,7.5,74.3,75,0,5.1,101,63.9,4,44,,,,,85.4,85.5,80.8,,83.3,,,,,0,3,107,,115.4,0.0,0,0,1,1,8,3,2.8,908,9.0,2,57.6,33,39,11.2,2.85,0,1,2.6,48.7,19,57,0.0,57,36.1,0,12,,,,,24.0,38.2,78.5,,39.9,,,58.3,,1,0,58,29.8,74.5,29.8,17,1,0,5,1,2,3.4,218,5.6
E.J. Manuel,7797,QB,BUF,4,147,57.1,35,40,9.6,2.52,1,1,2.3,37.5,15,21,25.0,43,29.3,5,10,,,,,79.9,44.3,77.7,,46.9,,,51.1,,0,2,46,4.8,40.8,2.3,1,2,0,4,1,2,4.3,192,4.8,0,4,66.9,54.3,58.9,39.4,72.4,87,91,6.7,2.83,0,4,4.3,67.0,61,32,3.2,104,70.7,2,30,,,,,56.3,60.6,0.0,,66.1,,,40.2,,0,1,107,15.6,97.9,4.8,5,8,1,3,4,5,4.7,652,7.2,76.7,86,89,6.7,2.45,0,4,4.3,67.4,60,0,9.1,94,63.9,6,32,,,,,84.9,70.7,80.5,,72.7,,,44.2,,0,1,99,,96.9,0.0,0,5,1,2,4,3,3.0,606,6.8,1,47.2,36,42,9.6,3.25,1,1,2.3,38.1,16,53,5.9,53,36.1,1,8,,,,,33.5,29.7,0.0,,36.1,,,43.8,,0,2,54,11.3,45.5,11.3,6,5,0,5,1,4,7.4,238,5.7
Jake Locker,6160,QB,TEN,4,135,50.0,28,30,12.1,2.67,0,0,0.0,43.3,13,22,7.1,36,26.7,1,13,,,,,78.9,40.7,77.1,,37.3,,,73.6,,2,1,39,13.6,59.2,8.3,3,3,0,0,1,2,5.1,171,5.7,0,31,64.9,50.7,49.4,62.7,73.8,80,82,9.7,3.01,1,2,2.4,63.4,52,32,11.9,99,73.3,7,32,,,,,55.7,57.2,80.6,,58.1,,,55.5,,0,3,102,18.8,82.0,6.1,6,11,0,1,3,5,4.9,593,7.2,71.8,71,72,8.6,2.73,1,1,1.4,66.7,48,0,5.9,81,60.0,3,30,,,,,83.7,60.6,79.9,,58.0,,,68.9,,0,3,84,,77.5,0.0,0,9,0,0,2,3,3.6,484,6.7,1,59.5,37,40,13.6,3.2,0,1,2.3,42.5,17,54,22.7,54,40.0,5,15,,,,,36.8,39.3,78.5,,41.5,,,51.8,,2,1,57,16.7,72.9,16.7,9,5,0,1,2,4,7.0,280,7.0
