player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,15,100.0,1,14,84.4,89.9,66.4,9,22,689,100.0,100.0,97.5,6,33,2,1097,0,0,1077,1097,732,732,0,0,365,20
Jahri Evans,3053,G,NO,15,100.0,0,20,70.5,60.7,70.8,7,33,656,100.0,100.0,96.2,1,45,5,1078,0,0,0,1078,699,699,1078,0,379,0
Jason Peters,2148,T,PHI,15,100.0,1,24,91.7,92.5,84.0,4,13,618,100.0,100.0,98.1,8,20,3,1075,0,0,1039,1075,655,655,0,3,420,33
Ben Grubbs,3645,G,NO,15,100.0,0,20,70.8,74.8,63.8,6,26,652,100.0,100.0,97.4,3,33,1,1072,0,1072,0,1072,695,695,0,0,377,0
Kelvin Beachum,7229,T,PIT,15,100.0,0,25,82.0,90.4,68.1,3,9,604,100.0,100.0,97.8,6,19,7,1058,0,0,1058,1058,647,647,0,0,411,0
Orlando Franklin,6198,G,DEN,15,100.0,0,10,74.8,80.6,73.6,2,8,583,100.0,100.0,99.0,10,11,1,1058,0,1056,1,1058,626,626,0,1,432,0
David DeCastro,7640,G,PIT,15,100.0,0,25,78.2,80.1,73.1,2,22,604,100.0,100.0,97.5,3,27,3,1058,0,0,0,1058,647,647,1058,0,411,0
Manuel Ramirez,3733,C,DEN,15,100.0,0,10,71.4,76.0,68.6,2,14,582,100.0,100.0,98.5,5,17,1,1055,563,0,0,1055,625,625,492,0,430,0
Louis Vasquez,5001,G,DEN,15,100.0,1,10,74.5,72.2,73.3,9,12,583,100.0,100.0,97.7,6,24,3,1052,0,0,0,1052,626,626,557,494,426,1
John Jerry,5598,G,NYG,15,100.0,1,21,66.2,71.2,62.4,2,22,589,100.0,100.0,97.3,5,28,4,1052,0,0,0,1052,624,624,1037,14,428,0
