player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,10,49,49,4.29,38.12,46.39,13.3,0,0,6,13,13,67.7,18,71,3,0,40.8,265,20,50,210.1,1868,7,2273
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,10,49,49,4.53,39.39,45.24,9.3,0,0,8,10,27,72.8,20,72,7,0,36.7,167,18,49,221.78,1930,6,2217
Ben Roethlisberger,1732,QB,PIT,1,0,0,0.0,0.0,0.0,,0,0,0,0,25,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Andy Lee,1906,P,SF,10,44,44,4.49,39.48,46.66,11.8,0,0,2,13,28,76.2,18,71,3,0,45.5,236,20,45,197.68,1737,4,2053
Donnie Jones,1939,P,PHI,10,50,50,4.28,36.74,43.56,10.0,0,0,6,12,24,60.2,22,61,4,0,44.0,221,22,50,214.01,1837,6,2178
Dustin Colquitt,2316,P,KC,10,42,42,4.47,40.05,44.36,7.6,0,0,8,12,16,74.4,22,61,2,0,38.1,121,16,42,187.65,1682,3,1863
Michael Koenen,2682,P,TB,10,44,44,4.27,35.55,38.95,8.8,0,0,12,13,30,55.3,12,56,3,0,38.6,150,17,44,187.99,1564,0,1714
Sam Koch,3148,P,BLT,10,35,35,4.32,41.57,45.4,7.8,0,0,3,10,3,69.0,21,69,7,0,34.3,94,12,35,151.25,1455,2,1589
Jon Ryan,3493,P,SEA,10,37,37,4.57,37.68,44.73,16.5,0,0,3,15,29,82.2,18,66,3,0,29.7,181,11,38,169.02,1394,4,1655
Steve Weatherford,3552,P,NYG,10,52,52,4.08,38.19,44.44,9.8,0,0,9,12,21,61.9,17,71,3,0,44.2,225,23,52,212.31,1986,5,2311
