player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,7,4,6.7,0,0,23,82.9,85.9,86.0,83.2,73.4,79.6,12.1,4,0,233,245,4.7,11,25
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,7,5,2.2,0,1,28,62.8,76.0,60.0,54.7,90.6,78.0,0.0,0,1,101,103,6.9,7,11
Ryan Pickett,799,DI,HST,5,1,1.6,0,0,13,,58.1,80.2,52.1,61.6,72.8,25.0,2,0,66,67,7.6,5,5
Julius Peppers,1010,ED,GB,8,4,2.7,1,0,12,71.4,71.2,59.9,77.8,52.3,34.4,17.6,3,3,163,166,3.1,5,10
Dwight Freeney,1019,ED,SD,8,0,2.5,0,0,27,72.7,69.3,67.1,71.0,54.6,29.8,33.3,1,1,98,100,2.0,2,2
Larry Foote,1126,LB,ARZ,7,5,2.8,0,0,1,40.2,46.0,7.8,54.0,65.3,35.8,4.3,1,3,153,156,8.5,13,17
Brett Keisel,1204,DI,PIT,8,2,2.0,1,0,25,65.0,50.5,58.8,52.9,52.0,55.1,0.0,0,1,96,98,3.1,3,3
Ryan Clark,1229,S,WAS,8,10,6.8,0,0,32,44.0,35.4,84.6,37.6,30.9,36.5,30.3,10,0,187,198,2.1,4,13
James Harrison,1251,ED,PIT,5,1,2.5,0,0,25,51.4,58.1,35.8,67.6,53.8,79.2,0.0,0,2,46,47,8.7,4,4
Terence Newman,1321,CB,CIN,7,2,3.7,0,0,7,68.6,69.6,85.3,58.6,67.5,62.2,27.3,3,3,181,189,2.8,5,6
Kevin Williams,1325,DI,SEA,7,4,2.4,0,0,29,57.2,59.1,82.3,56.2,62.1,62.0,6.3,1,0,90,95,8.9,8,11
Terrell Suggs,1326,ED,BLT,8,3,0.4,0,0,3,64.8,77.1,35.4,71.6,79.8,72.5,6.7,1,3,139,143,7.2,10,11
Troy Polamalu,1332,S,PIT,8,3,4.3,0,0,25,73.5,70.9,0.0,86.4,75.7,57.1,12.9,4,6,178,185,7.9,14,24
Calvin Pace,1334,ED,NYJ,8,3,2.3,0,0,22,72.0,64.9,37.2,52.7,69.6,53.6,16.7,2,3,145,149,4.1,6,7
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
