player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Gosder Cherilus,4331,T,IND,5,0,14,65.1,6,10,239,100.0,100.0,95.8,1,18,2,248,248,56.8,6,7,117,100.0,100.0,92.7,15,2,121,121
Anthony Castonzo,6174,T,IND,5,0,14,89.0,3,7,239,100.0,100.0,97.9,0,10,0,248,248,87.0,3,5,117,100.0,100.0,96.6,8,0,121,121
Jahri Evans,3053,G,NO,5,0,20,49.8,5,10,224,100.0,100.0,95.8,0,17,2,239,239,29.6,3,9,103,100.0,100.0,92.2,14,2,111,111
Ben Grubbs,3645,G,NO,5,0,20,70.3,1,10,224,100.0,100.0,97.5,0,11,0,239,239,57.8,1,8,103,100.0,100.0,95.6,9,0,111,111
Zach Strief,3155,T,NO,5,0,20,77.8,1,11,223,100.0,100.0,97.3,1,12,0,238,238,70.0,1,9,102,100.0,100.0,95.1,10,0,110,110
Todd Herremans,2343,G,PHI,5,1,24,64.0,2,9,215,100.0,100.0,97.4,2,11,0,235,235,52.5,1,6,85,100.0,100.0,95.9,7,0,97,97
Jordan Mills,7945,T,CHI,5,1,6,59.3,0,10,212,100.0,100.0,96.2,1,13,3,228,228,57.7,0,7,95,100.0,100.0,95.3,8,1,106,106
Kyle Long,7801,G,CHI,5,0,6,81.7,0,4,212,100.0,100.0,99.1,1,4,0,228,228,77.0,0,3,95,100.0,100.0,98.4,3,0,106,106
Jon Asamoah,5593,G,ATL,5,0,2,81.5,1,7,211,100.0,100.0,98.1,1,8,0,227,227,84.0,0,4,99,100.0,100.0,98.0,4,0,108,108
Jason Peters,2148,T,PHI,5,1,24,84.1,1,4,205,100.0,100.0,98.3,2,6,1,224,224,82.1,1,3,82,100.0,100.0,97.6,4,0,93,93
Larry Warford,7846,G,DET,5,0,11,86.9,1,3,205,100.0,100.0,98.5,0,5,1,216,216,79.3,1,3,84,100.0,100.0,97.6,4,0,87,87
Rob Sims,3073,G,DET,5,0,11,59.8,4,10,205,100.0,100.0,95.6,1,16,2,216,216,40.9,3,8,84,100.0,100.0,91.1,13,2,87,87
Riley Reiff,7029,T,DET,5,0,11,82.4,2,10,205,100.0,100.0,96.1,0,14,2,216,216,64.2,2,8,84,100.0,100.0,91.7,12,2,87,87
Dominic Raiola,820,C,DET,5,0,11,77.9,0,5,205,100.0,100.0,98.3,1,6,1,216,216,73.5,0,3,84,100.0,100.0,97.0,4,1,87,87
Byron Bell,6848,T,CAR,5,0,5,58.8,3,10,197,100.0,100.0,95.2,3,16,3,214,214,69.1,1,5,77,100.0,100.0,96.1,6,0,80,80
Brandon Linder,8728,G,JAX,5,0,15,86.6,1,1,201,100.0,100.0,97.5,0,6,4,212,212,79.1,1,1,68,100.0,100.0,95.6,4,2,73,73
Luke Joeckel,7784,T,JAX,5,1,15,67.2,5,8,201,100.0,100.0,96.3,1,14,1,212,212,50.9,2,6,68,100.0,100.0,92.6,9,1,73,73
Kelechi Osemele,7062,G,BLT,5,0,3,82.1,0,1,198,100.0,100.0,99.2,1,2,1,212,212,90.9,0,1,88,100.0,100.0,99.4,1,0,93,93
Michael Ola,9032,T,CHI,5,0,6,78.5,1,5,198,100.0,100.0,98.0,1,7,1,212,212,69.5,0,5,92,100.0,100.0,96.2,6,1,102,102
Zane Beadles,5570,G,JAX,5,0,15,86.4,1,0,201,100.0,100.0,98.8,0,3,2,212,212,79.7,0,0,68,100.0,100.0,98.5,1,1,73,73
Jeremy Zuttah,4397,C,BLT,5,0,3,81.3,0,2,198,100.0,100.0,99.5,1,2,0,212,212,86.0,0,1,88,100.0,100.0,99.4,1,0,93,93
Rick Wagner,7950,T,BLT,5,0,3,81.6,0,7,198,100.0,100.0,97.7,0,8,1,212,212,73.0,0,6,88,100.0,100.0,95.5,7,1,93,93
Kory Lichtensteiger,4422,C,WAS,5,1,32,81.3,0,5,201,100.0,100.0,98.8,1,5,0,212,212,74.8,0,4,92,100.0,100.0,97.8,4,0,98,98
Marshal Yanda,3702,G,BLT,5,1,3,77.4,2,4,198,100.0,100.0,98.0,1,7,1,212,212,74.2,2,2,88,100.0,100.0,96.6,5,1,93,93
Chris Chester,3001,G,WAS,5,0,32,80.6,1,3,201,100.0,100.0,99.0,0,4,0,212,212,77.7,1,2,92,100.0,100.0,98.4,3,0,98,98
