player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Winston Guy,7171,S,JAX,4,0,15,0,0,0,0,0,0,,0,0,,0,0,0,0,0.8,1,131,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Greg Toler,5055,CB,IND,12,0,14,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.2,1,463,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Brandon Carr,4454,CB,DAL,13,0,9,1,0,0,1,0,0,100.0,2,2,75.0,1,1,0,0,0.4,2,472,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Adam Jones,2223,CB,CIN,13,0,7,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,419,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Saalim Hakim,7334,WR,NYJ,2,0,22,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jackson Jeffcoat,9139,LB,WAS,1,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Will Allen,1832,S,PIT,8,0,25,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.1,1,93,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Davon House,6283,CB,GB,12,0,12,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,249,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Darqueze Dennard,8659,CB,CIN,4,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.9,2,41,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Prince Amukamara,6171,CB,NYG,8,0,21,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,257,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
D.J. Hayden,7793,CB,OAK,7,0,23,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,216,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Morris Claiborne,7012,CB,DAL,4,0,9,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.1,1,93,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Charles Tillman,1351,CB,CHI,2,0,6,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,49,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Brandon Flowers,4349,CB,SD,11,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.3,1,372,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dominique Rodgers-Cromartie,4330,CB,NYG,13,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,339,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Usama Young,3682,S,OAK,4,0,23,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,2.7,3,111,2,50.0,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Jarrett Bush,3261,CB,GB,5,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Byron Maxwell,6325,CB,SEA,10,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,299,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Chykie Brown,6316,CB,NYG,12,0,21,0,1,0,0,0,0,,0,0,,0,0,0,0,0.5,1,203,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Kyle Arrington,4742,CB,NE,13,0,19,0,1,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.4,4,295,2,37.5,0,0,1,0,50.0,2,2,75.0,1,1,0,1,1,0
Antoine Bethea,3152,S,SF,13,0,28,0,1,0,0,1,0,100.0,4,2,37.5,1,1,0,0,0.8,4,472,2,37.5,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Bernard Pollard,2999,S,TEN,5,0,31,0,3,0,0,1,0,50.0,3,1,16.7,0,0,0,0,4.1,7,170,4,35.7,0,0,1,0,50.0,3,2,50.0,1,1,0,1,1,0
Tre Boston,8763,S,CAR,6,0,5,1,1,0,1,1,0,100.0,3,2,33.3,0,0,0,0,2.6,3,117,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Robert McClain,5771,CB,ATL,11,0,2,0,2,0,0,1,1,33.3,2,1,25.0,0,0,0,1,2.1,6,280,3,33.3,0,0,1,0,66.7,4,2,37.5,1,1,0,1,1,0
Craig Dahl,3920,S,SF,6,0,28,0,2,0,0,1,0,33.3,1,1,50.0,0,0,0,0,12.5,3,24,2,33.3,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Bene Benwikere,8783,CB,CAR,7,0,5,1,3,0,1,2,0,83.3,5,3,30.0,0,0,0,0,3.0,6,198,4,33.3,0,0,1,0,16.7,1,1,50.0,0,0,0,0,0,0
Ty Powell,8014,LB,BUF,5,0,4,0,0,0,0,0,0,100.0,3,1,33.3,1,1,0,0,13.6,3,22,1,33.3,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Ray-Ray Armstrong,8271,LB,OAK,5,0,23,0,2,0,0,1,0,100.0,1,1,50.0,0,0,0,0,16.7,3,18,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bacarri Rambo,7972,S,BUF,3,0,4,0,2,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.3,3,41,2,33.3,0,0,2,0,66.7,2,2,50.0,0,0,0,0,0,0
Reshad Jones,5686,S,MIA,9,0,17,1,6,0,0,4,0,61.5,8,5,37.5,1,0,0,0,5.2,17,330,9,32.4,0,1,0,0,38.5,5,1,10.0,0,0,0,2,1,0
LaRon Landry,3622,S,IND,8,1,14,2,1,0,2,0,0,45.5,5,3,40.0,1,1,0,0,8.0,14,175,6,32.1,1,0,1,0,54.5,6,2,25.0,1,0,0,3,1,0
Mike Harris,7653,CB,NYG,2,0,21,0,1,0,0,0,0,40.0,2,1,50.0,1,1,0,1,8.3,5,60,2,30.0,0,0,1,1,60.0,3,1,16.7,0,0,0,1,1,0
Chris Owens,5013,CB,KC,8,0,16,0,4,0,0,4,0,60.0,6,5,50.0,1,0,0,0,4.4,10,229,5,30.0,0,0,0,0,40.0,4,0,0.0,0,0,0,1,0,0
Dontae Johnson,8764,CB,SF,10,0,28,2,2,0,2,1,0,42.9,3,3,50.0,0,0,0,1,3.8,7,184,4,28.6,0,0,1,1,57.1,4,1,12.5,0,0,0,0,0,0
