player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Doug Free,3738,T,DAL,5,0,9,76.3,100.0,65,39.4,65,72.6,0,100.0,165,165,69.8,100.0,88,53.3,88
Tyron Smith,6161,T,DAL,5,0,9,84.8,100.0,65,39.4,65,72.9,0,100.0,165,165,63.6,100.0,88,53.3,88
Ron Leary,7338,G,DAL,5,0,9,71.9,100.0,65,39.4,65,71.8,1,100.0,165,165,71.9,100.0,88,53.3,88
Zack Martin,8651,G,DAL,5,0,9,60.7,100.0,65,39.4,65,62.5,0,100.0,165,165,58.3,100.0,88,53.3,88
Travis Frederick,7812,C,DAL,5,0,9,68.2,100.0,65,39.4,65,65.1,2,100.0,165,165,61.0,100.0,88,53.3,88
Jason Witten,1384,TE,DAL,5,0,9,85.6,100.0,65,39.4,65,77.8,1,100.0,165,165,63.8,100.0,88,53.3,88
John Jerry,5598,G,NYG,5,0,21,55.6,100.0,64,39.8,64,61.2,1,100.0,161,161,63.8,100.0,85,52.8,85
Weston Richburg,8678,G,NYG,5,0,21,66.5,100.0,64,39.8,64,67.2,0,100.0,161,161,66.5,100.0,85,52.8,85
Tony Romo,1693,QB,DAL,5,0,9,60.0,100.0,65,40.9,65,60.0,0,96.4,159,165,60.0,98.9,87,54.7,88
J.D. Walton,5604,C,NYG,5,0,21,68.7,100.0,62,40.3,62,64.4,0,100.0,154,154,60.7,100.0,80,51.9,80
Justin Pugh,7800,T,NYG,5,0,21,85.5,100.0,62,40.3,62,86.1,1,100.0,154,154,77.2,100.0,80,51.9,80
Chad Rinehart,4410,G,SD,5,0,27,48.5,100.0,46,29.9,46,53.7,1,100.0,154,154,51.3,100.0,75,48.7,75
Will Beatty,4983,T,NYG,5,0,21,86.8,100.0,62,40.3,62,76.0,0,100.0,154,154,66.6,100.0,80,51.9,80
Derek Newton,6366,T,HST,5,0,13,69.4,100.0,36,23.5,36,82.6,0,100.0,153,153,85.3,100.0,97,63.4,97
Chris Myers,2417,C,HST,5,2,13,61.1,100.0,36,23.5,36,62.9,2,100.0,153,153,63.2,100.0,97,63.4,97
Brandon Brooks,7078,G,HST,5,0,13,71.8,100.0,36,23.5,36,67.8,2,100.0,153,153,68.3,100.0,97,63.4,97
Duane Brown,4340,T,HST,5,0,13,75.0,100.0,36,23.5,36,62.7,1,100.0,153,153,58.8,100.0,97,63.4,97
Eli Manning,1722,QB,NYG,5,0,21,60.0,100.0,62,41.1,62,60.0,0,98.1,151,154,60.0,100.0,80,53.0,80
King Dunlap,4544,T,SD,5,0,27,73.9,100.0,44,29.3,44,74.3,0,100.0,150,150,66.6,100.0,73,48.7,73
Ben Jones,7099,G,HST,5,0,13,73.0,100.0,35,23.8,35,61.3,0,100.0,147,147,54.2,100.0,93,63.3,93
Mike Iupati,5542,G,SF,5,0,28,78.9,100.0,73,50.0,73,85.7,0,100.0,146,146,81.7,100.0,55,37.7,55
Daniel Kilgore,6315,C,SF,5,0,28,64.0,100.0,73,50.0,73,76.0,0,100.0,146,146,79.2,100.0,55,37.7,55
Nate Solder,6169,T,NE,5,0,19,76.7,100.0,75,51.7,75,66.7,0,100.0,145,145,59.9,100.0,45,31.0,45
