player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,4,100.0,0,14,74.8,89.2,56.7,1,5,186,100.0,100.0,98.4,1,6,0,311,0,0,298,311,193,193,0,0,118,13
Jack Mewhort,8694,G,IND,4,100.0,0,14,68.2,83.7,60.5,4,1,186,100.0,100.0,98.7,3,5,0,311,0,311,0,311,193,193,0,0,118,0
A.Q. Shipley,5150,C,IND,4,100.0,0,14,72.1,83.3,66.3,2,2,186,100.0,100.0,98.9,1,4,0,311,311,0,0,311,193,193,0,0,118,0
Gosder Cherilus,4331,T,IND,4,100.0,0,14,64.5,69.9,60.0,4,7,186,100.0,100.0,96.5,2,12,1,311,0,0,0,311,193,193,0,298,118,13
Daryn Colledge,2992,G,MIA,4,100.0,0,17,54.3,68.9,50.9,1,3,168,100.0,100.0,97.0,2,7,3,296,0,296,0,296,178,178,0,0,118,0
Ja'Wuan James,8654,T,MIA,4,100.0,0,17,72.1,71.9,69.9,3,7,168,100.0,100.0,96.4,3,11,1,296,0,0,2,296,178,178,0,293,118,0
Jeremy Zuttah,4397,C,BLT,4,100.0,0,3,77.2,80.0,73.1,0,1,157,100.0,100.0,99.7,1,1,0,289,289,0,0,289,167,167,0,0,122,0
Rick Wagner,7950,T,BLT,4,100.0,0,3,80.5,80.3,74.4,0,6,157,100.0,100.0,97.5,0,7,1,289,0,0,0,289,167,167,0,289,122,0
Marshal Yanda,3702,G,BLT,4,100.0,0,3,89.3,71.6,89.3,2,4,157,100.0,100.0,97.5,0,7,1,289,0,0,0,289,167,167,289,0,122,0
Todd Herremans,2343,G,PHI,4,100.0,1,24,64.7,61.7,65.6,2,7,177,100.0,100.0,97.5,2,9,0,289,0,0,3,289,194,194,211,75,95,0
Kelechi Osemele,7062,G,BLT,4,100.0,0,3,84.7,85.4,78.3,0,1,157,100.0,100.0,99.7,0,1,0,289,0,289,0,289,167,167,0,0,122,0
Weston Richburg,8678,G,NYG,4,100.0,0,21,65.7,66.6,64.7,1,2,147,100.0,100.0,98.3,1,4,1,287,0,287,0,287,157,157,0,0,130,0
Chris Chester,3001,G,WAS,4,100.0,0,32,74.2,91.0,67.7,0,1,163,100.0,100.0,99.7,2,1,0,287,1,0,0,287,173,173,286,0,114,0
Kory Lichtensteiger,4422,C,WAS,4,100.0,1,32,71.8,79.6,66.5,0,4,163,100.0,100.0,98.8,1,4,0,286,286,0,0,286,173,173,0,0,113,0
Tyler Polumbus,4581,T,WAS,4,100.0,0,32,59.8,57.3,57.8,0,8,163,100.0,100.0,93.9,0,14,6,285,0,0,2,285,173,173,0,283,112,0
John Jerry,5598,G,NYG,4,100.0,0,21,70.9,81.9,63.0,0,4,146,100.0,100.0,98.6,1,4,0,285,0,0,0,285,156,156,284,0,129,0
Samson Satele,3676,C,MIA,4,100.0,0,17,71.1,76.8,71.3,1,3,168,100.0,100.0,98.8,4,4,0,283,283,0,0,283,178,178,0,0,105,0
D'Brickashaw Ferguson,2949,T,NYJ,4,100.0,0,22,69.2,78.7,59.1,3,7,156,100.0,100.0,96.8,1,10,0,282,0,0,278,282,161,161,0,0,121,4
Nick Mangold,2974,C,NYJ,4,100.0,0,22,83.8,89.1,80.7,0,0,156,100.0,100.0,100.0,1,0,0,282,282,0,0,282,161,161,0,0,121,0
Willie Colon,3076,G,NYJ,4,100.0,0,22,62.5,85.7,60.9,0,7,156,100.0,100.0,97.8,4,7,0,282,0,0,0,282,161,161,282,0,121,0
