player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Gosder Cherilus,4331,T,IND,5,100.0,0,14,64.1,65.1,62.9,6,10,239,100.0,100.0,95.8,2,18,2,393,0,0,0,393,248,248,0,378,145,15
Anthony Castonzo,6174,T,IND,5,100.0,0,14,76.9,89.0,58.8,3,7,239,100.0,100.0,97.9,1,10,0,393,0,0,379,393,248,248,0,0,145,14
Ben Grubbs,3645,G,NO,5,100.0,0,20,73.6,70.3,70.8,1,10,224,100.0,100.0,97.5,1,11,0,370,0,370,0,370,239,239,0,0,131,0
Jahri Evans,3053,G,NO,5,100.0,0,20,70.6,49.8,76.7,5,10,224,100.0,100.0,95.8,0,17,2,370,0,0,0,370,239,239,370,0,131,0
Zach Strief,3155,T,NO,5,100.0,0,20,71.2,77.8,63.8,1,11,223,100.0,100.0,97.3,2,12,0,367,0,0,0,367,238,238,0,367,129,0
Todd Herremans,2343,G,PHI,5,100.0,1,24,68.1,64.0,68.5,2,9,215,100.0,100.0,97.4,2,11,0,362,0,0,3,362,235,235,284,75,127,0
Weston Richburg,8678,G,NYG,5,100.0,0,21,69.5,71.3,67.2,1,2,178,100.0,100.0,98.6,1,4,1,355,0,355,0,355,191,191,0,0,164,0
John Jerry,5598,G,NYG,5,100.0,1,21,68.9,80.1,61.2,0,5,177,100.0,100.0,98.6,2,5,0,353,0,0,0,353,190,190,352,0,163,0
Travis Frederick,7812,C,DAL,5,100.0,0,9,69.6,76.0,65.1,0,3,171,100.0,100.0,99.1,3,3,0,352,352,0,0,352,183,183,0,0,169,0
Ron Leary,7338,G,DAL,5,100.0,0,9,73.7,72.0,71.8,0,7,171,100.0,100.0,97.4,2,8,1,352,0,352,0,352,183,183,0,0,169,0
Doug Free,3738,T,DAL,5,100.0,0,9,73.2,66.8,72.6,1,6,171,100.0,100.0,96.2,1,10,3,352,0,0,0,352,183,183,0,352,169,0
Tyron Smith,6161,T,DAL,5,100.0,0,9,76.9,83.8,72.9,1,5,171,100.0,100.0,97.7,3,7,1,352,0,0,352,352,183,183,0,0,169,0
Zack Martin,8651,G,DAL,5,100.0,0,9,69.4,83.8,62.5,1,3,171,100.0,100.0,98.8,1,4,0,352,0,0,0,352,183,183,352,0,169,0
Chad Rinehart,4410,G,SD,5,100.0,0,27,58.5,66.0,53.7,2,10,182,100.0,100.0,95.6,1,14,2,349,0,349,0,349,192,192,0,0,157,0
Rick Wagner,7950,T,BLT,5,100.0,0,3,81.8,81.6,74.9,0,7,198,100.0,100.0,97.7,0,8,1,349,0,0,0,349,212,212,0,349,137,0
Kelechi Osemele,7062,G,BLT,5,100.0,0,3,82.5,82.1,80.4,0,1,198,100.0,100.0,99.2,1,2,1,349,0,349,0,349,212,212,0,0,137,0
Jeremy Zuttah,4397,C,BLT,5,100.0,0,3,82.4,81.3,79.1,0,2,198,100.0,100.0,99.5,1,2,0,349,349,0,0,349,212,212,0,0,137,0
Marshal Yanda,3702,G,BLT,5,100.0,1,3,89.1,77.4,90.3,2,4,198,100.0,100.0,98.0,1,7,1,349,0,0,0,349,212,212,349,0,137,0
Jon Asamoah,5593,G,ATL,5,100.0,1,2,73.0,81.5,68.8,1,7,211,100.0,100.0,98.1,3,8,0,349,0,0,0,349,227,227,349,0,122,0
Will Beatty,4983,T,NYG,5,100.0,0,21,84.8,87.0,76.0,2,3,178,100.0,100.0,98.0,0,6,1,348,0,0,348,348,191,191,0,0,157,0
J.D. Walton,5604,C,NYG,5,100.0,0,21,68.4,72.9,64.4,0,5,178,100.0,100.0,98.6,1,5,0,348,348,0,0,348,191,191,0,0,157,0
Justin Pugh,7800,T,NYG,5,100.0,0,21,80.1,72.8,86.1,0,7,178,100.0,100.0,96.9,3,9,2,348,0,0,0,348,191,191,0,341,157,7
Marcus Gilbert,6215,T,PIT,5,100.0,1,25,76.9,74.8,81.1,0,5,193,100.0,100.0,96.6,4,9,4,348,0,0,0,348,211,211,0,348,137,0
Kelvin Beachum,7229,T,PIT,5,100.0,0,25,74.4,84.2,66.2,0,3,193,100.0,100.0,97.2,3,7,4,348,0,0,348,348,211,211,0,0,137,0
David DeCastro,7640,G,PIT,5,100.0,0,25,72.1,86.0,66.2,0,3,193,100.0,100.0,99.2,3,3,0,348,0,0,0,348,211,211,348,0,137,0
Nate Solder,6169,T,NE,5,100.0,2,19,63.3,59.1,66.7,4,6,184,100.0,100.0,95.7,4,13,3,346,0,0,346,346,199,199,0,0,147,0
Jason Peters,2148,T,PHI,5,100.0,1,24,83.5,84.1,76.7,1,4,205,100.0,100.0,98.3,2,6,1,343,0,0,333,343,224,224,0,0,119,10
Jordan Mills,7945,T,CHI,5,100.0,1,6,61.0,59.3,61.0,0,10,212,100.0,100.0,96.2,2,13,3,342,0,0,0,342,228,228,0,342,114,0
Rob Sims,3073,G,DET,5,100.0,0,11,63.9,59.8,62.9,4,10,205,100.0,100.0,95.6,1,16,2,342,0,342,0,342,216,216,0,0,126,0
Daniel Kilgore,6315,C,SF,5,100.0,0,28,77.8,74.3,76.0,0,3,181,100.0,100.0,99.2,0,3,0,342,342,0,0,342,196,196,0,0,146,0
Sebastian Vollmer,4981,T,NE,5,100.0,1,19,68.7,74.0,59.0,1,5,180,100.0,100.0,97.2,1,8,2,342,0,0,0,342,196,196,0,339,146,3
Kyle Long,7801,G,CHI,5,100.0,0,6,73.8,81.7,72.5,0,4,212,100.0,100.0,99.1,3,4,0,342,0,0,0,342,228,228,342,0,114,0
Chris Chester,3001,G,WAS,5,100.0,0,32,69.2,80.6,64.6,1,3,201,100.0,100.0,99.0,2,4,0,342,1,0,0,342,212,212,341,0,130,0
Riley Reiff,7029,T,DET,5,100.0,0,11,74.6,82.4,58.2,2,10,205,100.0,100.0,96.1,0,14,2,342,0,0,342,342,216,216,0,0,126,0
Larry Warford,7846,G,DET,5,100.0,0,11,69.4,86.9,56.4,1,3,205,100.0,100.0,98.5,0,5,1,342,0,0,0,342,216,216,342,0,126,0
Dominic Raiola,820,C,DET,5,100.0,0,11,65.4,77.9,62.9,0,5,205,100.0,100.0,98.3,3,6,1,342,342,0,0,342,216,216,0,0,126,0
Mike Iupati,5542,G,SF,5,100.0,1,28,81.3,61.6,85.7,1,8,181,100.0,100.0,96.4,2,11,2,342,0,342,0,342,196,196,0,0,146,0
Kory Lichtensteiger,4422,C,WAS,5,100.0,1,32,66.2,81.3,58.3,0,5,201,100.0,100.0,98.8,1,5,0,341,341,0,0,341,212,212,0,0,129,0
Dan Connolly,2540,G,NE,5,100.0,0,19,63.4,54.0,66.8,2,10,183,100.0,100.0,96.7,1,12,0,341,180,124,0,341,199,199,37,0,142,0
Maurkice Pouncey,5543,C,PIT,5,100.0,1,25,74.3,84.0,69.9,0,3,193,100.0,100.0,98.7,2,4,1,341,341,0,0,341,211,211,0,0,130,0
Joe Staley,3644,T,SF,5,100.0,0,28,84.7,72.8,90.3,2,10,180,100.0,100.0,96.1,3,13,1,340,0,0,331,340,195,195,0,0,145,9
Charlie Johnson,3144,G,MIN,5,100.0,0,18,58.6,69.5,54.1,4,6,192,100.0,100.0,96.9,1,11,1,340,0,340,0,340,202,202,0,0,138,0
John Sullivan,4501,C,MIN,5,100.0,0,18,68.7,79.3,66.8,3,2,192,100.0,100.0,98.2,2,6,1,340,340,0,0,340,202,202,0,0,138,0
