player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,11,120,0,25,0,-2.5,3,84.6,,0,0,15.4,2,2,1,28.6,38.2,0,41,0.0,0,45,11,97.8,44,96.5,13,10.8,0,93,122,11.1,8.5,2.11,6.2,2,77.8,,0,0,6.7,1,9,1,90.1,91.3,0,41,0.0,0,70,14,95.7,67,131.7,18,15.0,1,201,103,7.4,14.4,3.0
Demaryius Thomas,5547,WR,DEN,10,108,0,10,0,0.2,1,82.4,,0,0,12.5,2,5,0,36.2,77.7,0,26,0.0,0,45,14,93.3,42,98.5,17,15.7,0,130,126,9.0,9.3,3.1,9.8,0,55.0,,0,0,8.3,1,5,0,60.8,86.6,1,32,0.0,0,73,11,97.3,71,79.4,20,18.5,2,91,43,3.9,8.3,1.28
Julio Jones,6158,WR,ATL,10,102,0,2,0,-1.1,4,77.8,,0,0,12.5,2,4,1,31.7,65.1,0,22,0.0,0,41,14,95.1,39,98.8,18,17.6,0,139,153,10.9,9.9,3.56,13.2,0,61.5,,0,0,11.1,1,7,0,46.6,77.0,0,27,0.0,0,47,8,95.7,45,113.9,13,12.7,1,109,35,4.4,13.6,2.42
Jeremy Maclin,4942,WR,PHI,10,98,0,24,0,-2.7,1,84.6,,0,0,0.0,0,5,0,92.1,90.8,0,50,0.0,0,41,11,95.1,39,141.0,13,13.3,1,152,182,16.5,13.8,3.9,15.4,2,65.0,,0,0,0.0,0,11,0,91.1,83.1,0,68,0.0,0,93,13,96.8,90,147.9,20,20.4,5,273,108,8.3,21.0,3.03
Kelvin Benjamin,8663,WR,CAR,11,95,0,5,0,,0,,,0,0,,0,0,0,,41.5,0,0,0.0,0,33,0,100.0,33,0.0,0,0.0,0,0,0,,,0.0,12.4,2,44.4,,0,0,33.3,2,2,1,45.3,75.4,0,18,0.0,0,48,4,95.8,46,59.0,9,9.5,0,43,7,1.8,10.8,0.93
Vincent Jackson,2278,WR,TB,10,92,0,30,0,,0,,,0,0,,0,0,0,,44.7,0,0,0.0,0,19,0,100.0,19,0.0,0,0.0,0,0,0,,,0.0,16.3,4,33.3,,0,0,12.5,1,5,0,45.3,70.1,1,32,0.0,0,102,7,94.1,96,29.7,21,22.8,0,99,26,3.7,14.1,1.03
Dez Bryant,5549,WR,DAL,10,92,0,9,0,-3.5,0,50.0,,0,0,50.0,1,0,0,24.1,33.7,0,3,0.0,0,24,1,91.7,22,56.3,2,2.2,0,3,7,7.0,3.0,0.14,12.8,2,91.7,,0,0,0.0,0,9,0,53.4,81.3,0,44,0.0,0,58,11,93.1,54,118.8,12,13.0,0,199,66,6.0,18.1,3.69
Emmanuel Sanders,5606,WR,DEN,10,91,0,10,0,-0.8,0,77.8,,0,0,12.5,1,2,0,51.2,54.4,0,13,0.0,0,42,7,92.9,39,85.6,9,9.9,0,41,46,6.6,5.9,1.05,9.4,2,86.2,,0,0,7.4,2,14,0,82.8,83.0,0,42,0.0,0,154,25,94.8,146,136.9,29,31.9,2,329,93,3.7,13.2,2.25
Jordy Nelson,4350,WR,GB,10,91,0,12,0,-0.3,0,85.7,,0,0,0.0,0,0,0,90.9,54.3,0,9,0.0,0,19,6,94.7,18,81.0,7,7.7,0,24,27,4.5,4.0,1.33,8.1,2,62.5,,0,0,0.0,0,6,0,40.3,79.3,0,17,0.0,0,70,10,91.4,64,82.3,16,17.6,0,108,45,4.5,10.8,1.69
Golden Tate,5585,WR,DET,10,90,0,11,0,-2.3,3,90.9,,0,0,0.0,0,5,0,92.0,84.8,0,14,0.0,0,38,10,92.1,35,93.6,11,12.2,0,71,93,9.3,7.1,2.03,10.2,6,69.8,,0,0,9.1,3,19,0,69.6,76.7,1,73,0.0,0,259,30,94.6,245,105.6,43,47.8,1,488,246,8.2,16.3,1.99
