team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
DEN,10,1,37,1,0,37,98.6,1,0
NYJ,22,1,35,0,3,35,95.7,3,0
CAR,5,1,35,2,1,35,95.7,3,0
CIN,7,1,39,1,3,39,94.9,4,0
BLT,3,1,67,1,3,67,94.0,6,2
SEA,29,1,32,1,4,32,92.2,5,0
CHI,6,1,51,1,6,51,91.2,8,1
CLV,8,1,34,0,4,34,91.2,5,1
HST,13,1,24,1,2,24,89.6,4,1
PHI,24,1,51,0,5,51,89.2,8,3
MIN,18,1,26,3,3,26,88.5,6,0
OAK,23,1,34,1,5,34,88.2,7,1
JAX,15,1,46,4,3,46,88.0,9,2
MIA,17,1,33,3,5,33,87.9,8,0
IND,14,1,60,2,11,60,87.5,14,1
NYG,21,1,35,3,6,35,87.1,9,0
SD,27,1,37,2,8,37,86.5,10,0
TEN,31,1,41,0,6,41,85.4,9,3
DET,11,1,34,0,10,34,85.3,10,0
PIT,25,1,37,0,5,37,85.1,8,3
DAL,9,1,40,0,8,40,85.0,10,2
TB,30,1,40,2,8,40,85.0,11,1
ARZ,1,1,43,3,8,43,84.9,12,1
ATL,2,1,46,0,12,46,84.8,13,1
GB,12,1,36,0,7,36,84.7,9,2
BUF,4,1,26,1,6,26,82.7,8,1
NO,20,1,43,0,15,43,82.6,15,0
WAS,32,1,41,5,6,41,81.7,13,2
SF,28,1,24,4,4,24,79.2,9,1
KC,16,1,45,4,11,45,78.9,17,2
NE,19,1,60,6,16,60,76.7,25,3
SL,26,1,41,5,9,41,75.6,17,3
