player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Demaryius Thomas,5547,WR,DEN,11,9.8,8,67.8,,0,0,0,6.8,6,51,10,0,69.6,82.4,88.3,,87.6,0.0,0,2,86,0.0,0,458,2,82,93.9,430,18.1,83,117.5,121,9,81.9,375,1192,538,6.6,14.5,2.77
Antonio Brown,5718,WR,PIT,11,10.7,13,73.3,,0,0,0,4.3,4,57,25,1,81.9,64.6,90.7,,90.7,0.0,0,2,54,0.0,0,462,3,88,95.2,440,15.2,70,121.6,120,9,83.3,385,1161,403,4.6,13.2,2.64
Julio Jones,6158,WR,ATL,11,12.3,11,63.7,,0,0,0,10.0,8,49,2,2,53.4,27.7,78.3,,76.2,0.0,0,3,40,0.0,0,460,2,72,94.3,434,11.1,51,92.1,113,4,88.3,406,980,341,4.7,13.6,2.26
Jeremy Maclin,4942,WR,PHI,11,15.0,3,59.4,,0,0,0,0.0,0,41,24,0,90.9,81.4,81.6,,81.0,0.0,0,5,68,0.0,0,472,1,63,94.3,445,21.0,99,98.8,106,9,78.0,368,980,352,5.6,15.6,2.2
Emmanuel Sanders,5606,WR,DEN,11,13.2,5,73.1,,0,0,0,2.6,2,52,10,1,89.2,54.7,86.8,,88.4,0.0,0,1,48,0.0,0,446,2,76,94.2,420,36.5,163,124.8,104,7,63.0,281,1084,277,3.6,14.3,2.58
Jordy Nelson,4350,WR,GB,11,12.2,8,66.0,,0,0,0,8.1,6,47,12,0,57.0,81.1,86.9,,85.4,0.2,1,1,80,0.0,0,403,1,68,93.3,376,18.1,73,125.3,103,9,81.6,329,1066,381,5.6,15.7,2.84
Golden Tate,5585,WR,DET,11,8.7,14,71.3,,0,0,0,5.3,4,40,11,1,76.5,51.5,78.0,,78.0,1.7,8,2,73,0.0,0,468,0,72,92.9,435,63.2,296,106.3,101,3,35.0,164,1047,537,7.5,14.5,2.41
Dez Bryant,5549,WR,DAL,11,12.4,12,62.4,,0,0,0,7.4,5,40,9,0,66.2,80.8,86.7,,87.0,0.0,0,5,68,0.0,0,356,1,63,95.5,340,17.7,63,102.7,101,10,82.3,293,879,292,4.6,14.0,2.59
Vincent Jackson,2278,WR,TB,11,15.1,6,48.0,,0,0,0,11.1,6,37,30,1,49.6,35.7,73.8,,72.9,0.0,0,4,40,0.0,0,458,1,48,93.4,428,25.3,116,60.3,100,2,74.7,342,678,126,2.6,14.1,1.58
Andre Johnson,1319,WR,HST,11,10.3,4,58.6,,0,0,0,7.9,5,36,13,2,63.0,25.5,74.4,,74.0,0.3,1,2,26,0.0,0,382,1,58,94.0,359,16.8,64,73.9,99,1,82.2,314,667,264,4.6,11.5,1.86
Julian Edelman,5156,WR,NE,11,7.9,7,72.2,,0,0,0,11.4,9,38,19,1,47.6,61.7,72.4,73.3,72.4,1.1,5,1,44,0.5,2,438,1,70,91.6,401,40.9,179,94.6,97,2,57.8,253,694,280,4.0,9.9,1.73
Kelvin Benjamin,8663,WR,CAR,11,14.6,7,54.7,,0,0,0,11.9,7,36,5,1,41.5,39.4,72.4,,72.0,0.0,0,3,51,0.0,0,413,6,52,93.7,387,11.6,48,96.3,95,8,88.4,365,768,129,2.5,14.8,1.98
Rueben Randle,7065,WR,NYG,11,11.6,6,57.0,,0,0,0,3.6,2,32,21,0,81.8,80.0,71.4,,70.9,0.0,0,4,27,0.0,0,449,1,53,94.7,425,4.7,21,63.8,93,2,95.3,428,557,131,2.5,10.5,1.31
T.Y. Hilton,7092,WR,IND,11,14.3,4,69.2,,0,0,0,4.5,3,49,14,2,78.1,27.0,84.1,,82.8,0.0,0,2,73,0.0,0,455,0,63,94.9,432,41.5,189,114.9,91,4,58.5,266,1084,291,4.6,17.2,2.51
Keenan Allen,7857,WR,SD,11,9.0,11,67.8,,0,0,0,6.2,4,34,27,1,77.3,51.5,75.0,,74.1,0.0,0,5,35,0.0,0,415,1,61,94.2,391,15.9,66,72.5,90,2,84.1,349,641,280,4.6,10.5,1.64
Anquan Boldin,1369,WR,SF,11,9.7,11,72.2,,0,0,1,9.7,7,45,28,0,55.0,83.5,80.5,,81.1,0.2,1,2,37,0.0,0,410,5,65,92.9,381,62.4,256,106.0,90,4,37.3,153,825,273,4.2,12.7,2.17
Alshon Jeffery,7048,WR,CHI,11,11.6,4,65.9,,0,0,0,4.9,3,37,6,0,70.8,47.5,74.0,70.2,74.4,1.4,6,1,74,0.2,1,443,4,58,93.2,413,23.0,102,108.3,88,5,75.2,333,783,338,5.8,13.5,1.9
