team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
DEN,10,13,515,18,60,515,90.7,87,9
CLV,8,13,465,19,56,465,89.8,85,10
CIN,7,13,449,16,57,449,89.6,83,10
BLT,3,13,455,15,61,455,89.2,87,11
GB,12,13,483,12,63,483,88.9,91,16
DAL,9,13,422,13,69,422,88.2,91,9
OAK,23,13,528,16,97,528,87.2,124,11
JAX,15,13,528,19,68,528,87.2,111,24
PHI,24,13,542,29,96,542,87.0,133,8
PIT,25,13,543,16,91,543,86.3,128,21
CHI,6,13,550,19,103,550,86.2,137,15
NYJ,22,13,492,24,97,492,85.9,130,9
IND,14,13,604,49,97,604,85.6,160,14
ARZ,1,13,489,32,90,489,85.5,132,10
HST,13,13,429,22,90,429,85.3,119,7
DET,11,13,544,17,95,544,85.3,136,24
WAS,32,13,507,19,85,507,85.2,127,23
NE,19,13,529,46,83,529,85.2,143,14
BUF,4,13,523,32,88,523,84.9,139,19
NYG,21,13,521,24,96,521,84.8,139,19
SEA,29,13,452,18,101,452,84.8,128,9
ATL,2,13,547,28,112,547,84.5,155,15
NO,20,13,565,33,124,565,84.2,168,11
SF,28,13,495,12,109,495,83.3,143,22
TB,30,13,510,35,100,510,83.2,153,18
SL,26,13,449,24,92,449,82.9,135,19
KC,16,13,459,26,88,459,82.8,136,22
MIA,17,13,503,35,95,503,82.3,154,24
CAR,5,13,518,15,120,518,81.6,163,28
TEN,31,13,477,21,102,477,81.4,150,27
SD,27,13,490,27,117,490,80.8,166,22
MIN,18,13,492,29,102,492,80.8,160,29
