player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jordy Nelson,4350,WR,GB,3,37,0,12,10.9,3,66.7,,0,0,11.1,1,6,0,54.9,90.9,0,80,0.0,0,29,8,96.6,28,137.5,12,32.4,1,172,97,12.1,21.5,6.14,0,13.4,0,63.6,,0,0,6.7,1,10,0,64.7,78.7,1,33,0.0,0,79,14,91.1,72,68.9,22,59.5,0,173,30,2.1,12.4,2.4
Calvin Johnson,3618,WR,DET,3,33,0,11,10.2,0,100.0,,0,0,0.0,0,5,0,73.4,89.9,0,26,0.0,0,18,5,88.9,16,118.8,5,15.2,0,80,29,5.8,16.0,5.0,0,18.4,0,56.0,,0,0,17.6,3,11,0,38.1,80.9,2,67,0.0,0,88,14,96.6,85,83.6,25,75.8,2,249,59,4.2,17.8,2.93
Emmanuel Sanders,5606,WR,DEN,3,33,0,10,8.5,0,69.2,,0,0,10.0,1,6,0,56.7,76.5,0,19,0.0,0,36,9,91.7,33,91.2,13,39.4,0,98,28,3.1,10.9,2.97,0,15.2,0,77.8,,0,0,0.0,0,9,0,80.6,82.5,0,48,0.0,0,74,14,95.9,71,118.8,18,54.5,0,225,42,3.0,16.1,3.17
Julio Jones,6158,WR,ATL,3,32,0,2,15.2,0,61.5,,0,0,0.0,0,6,0,76.5,82.2,0,40,0.0,0,40,8,87.5,35,131.1,13,40.6,1,166,39,4.9,20.8,4.74,0,11.8,2,77.8,,0,0,0.0,0,9,1,80.6,69.6,0,23,0.0,0,81,14,98.8,80,129.4,18,56.3,1,191,57,4.1,13.6,2.39
Pierre Garcon,4519,WR,WAS,3,32,0,32,10.5,0,53.8,,0,0,0.0,0,3,0,75.6,65.7,0,11,0.0,0,38,7,94.7,36,85.1,13,40.6,1,37,15,2.1,5.3,1.03,0,11.6,4,83.3,,0,0,0.0,0,8,0,81.1,83.0,0,43,0.0,0,83,15,92.8,77,110.6,18,56.3,0,190,46,3.1,12.7,2.47
Steve Smith,837,WR,BLT,3,32,0,3,14.3,2,75.0,,0,0,0.0,0,5,0,74.6,77.6,0,32,0.0,0,35,6,91.4,32,116.7,8,25.0,0,112,32,5.3,18.7,3.5,0,10.8,9,52.2,,0,0,14.3,2,5,0,45.7,68.6,0,80,0.0,0,72,12,97.2,70,92.3,23,71.9,1,178,98,8.2,14.8,2.54
Jeremy Maclin,4942,WR,PHI,3,31,0,24,9.7,0,66.7,,0,0,0.0,0,3,0,72.1,71.9,0,50,0.0,0,32,4,87.5,28,109.7,6,19.4,0,83,71,17.8,20.8,2.96,0,18.7,1,47.8,,0,0,0.0,0,9,0,79.4,73.3,1,68,0.0,0,94,11,91.5,86,90.3,23,74.2,2,207,62,5.6,18.8,2.41
Jimmy Graham,5619,TE,NO,3,31,0,20,7.0,2,70.0,,0,0,12.5,1,5,0,52.1,75.5,0,20,0.0,0,32,7,87.5,28,126.7,10,32.3,1,79,36,5.1,11.3,2.82,0,7.3,1,80.0,,0,0,0.0,0,10,0,82.2,86.1,1,23,11.3,9,80,16,85.0,68,80.4,20,64.5,0,166,68,4.3,10.4,2.44
T.Y. Hilton,7092,WR,IND,3,28,0,14,5.4,0,62.5,,0,0,0.0,0,4,0,73.4,71.6,1,16,0.0,0,30,5,96.7,29,42.2,8,28.6,0,53,24,4.8,10.6,1.83,0,14.2,1,58.8,,0,0,9.1,1,7,0,58.9,66.1,0,39,0.0,0,64,10,98.4,63,81.7,17,60.7,0,125,30,3.0,12.5,1.98
Mike Wallace,5007,WR,MIA,3,28,0,17,12.8,1,75.0,,0,0,0.0,0,5,0,74.6,77.3,0,30,0.0,0,41,6,90.2,37,149.0,8,28.6,1,86,38,6.3,14.3,2.32,0,13.6,1,57.9,,0,0,8.3,1,6,1,43.5,60.0,1,22,0.0,0,64,11,93.8,60,73.4,19,67.9,1,125,32,2.9,11.4,2.08
Antonio Brown,5718,WR,PIT,3,28,0,25,15.3,2,57.1,,0,0,0.0,0,4,0,73.4,87.3,0,41,0.0,0,31,4,87.1,27,141.4,7,25.0,1,122,55,13.8,30.5,4.52,0,5.5,2,83.3,,0,0,0.0,0,7,0,81.1,72.9,1,27,0.0,0,73,15,95.9,70,78.9,18,64.3,0,153,75,5.0,10.2,2.19
Kelvin Benjamin,8663,WR,CAR,3,27,0,5,14.9,0,62.5,,0,0,16.7,1,4,0,45.8,67.3,0,26,0.0,0,39,5,92.3,36,126.0,8,29.6,1,62,5,1.0,12.4,1.72,0,14.3,1,61.1,,0,0,15.4,2,8,0,43.8,75.7,0,35,0.0,0,76,11,92.1,70,115.7,18,66.7,1,191,20,1.8,17.4,2.73
Andrew Hawkins,6125,WR,CLV,3,27,0,8,12.4,0,71.4,,0,0,0.0,0,5,0,73.4,79.5,0,28,0.0,0,25,5,96.0,24,113.7,7,25.9,0,92,35,7.0,18.4,3.83,0,6.0,4,80.0,,0,0,0.0,0,9,0,82.2,88.4,0,29,0.0,0,62,16,93.5,58,98.3,20,74.1,0,152,74,4.6,9.5,2.62
Julian Edelman,5156,WR,NE,3,27,0,19,11.5,0,62.5,,0,0,0.0,0,5,0,73.4,69.9,0,12,0.0,0,43,5,83.7,36,120.8,8,29.6,1,52,14,2.8,10.4,1.44,0,9.7,2,88.2,,0,0,0.0,0,7,1,81.7,74.6,0,44,1.2,1,82,15,92.7,76,114.2,17,63.0,0,194,60,4.0,12.9,2.55
Demaryius Thomas,5547,WR,DEN,3,27,0,10,7.0,1,55.6,,0,0,0.0,0,4,0,73.4,70.4,0,26,0.0,0,34,5,91.2,31,83.1,9,33.3,0,75,54,10.8,15.0,2.42,0,7.9,0,41.2,,0,0,30.0,3,3,0,28.7,53.6,0,16,0.0,0,71,7,95.8,68,49.6,17,63.0,0,54,15,2.1,7.7,0.79
Vincent Jackson,2278,WR,TB,3,26,0,30,17.9,0,28.6,,0,0,33.3,1,2,0,30.0,66.5,0,20,0.0,0,18,2,88.9,16,42.6,7,26.9,0,26,6,3.0,13.0,1.63,0,12.9,1,43.8,,0,0,22.2,2,4,0,32.6,57.6,1,18,0.0,0,84,7,92.9,78,31.5,16,61.5,0,73,13,1.9,10.4,0.94
Dez Bryant,5549,WR,DAL,3,26,0,9,5.0,0,71.4,,0,0,0.0,0,4,0,73.4,76.6,1,12,0.0,0,22,5,95.5,21,81.8,7,26.9,1,34,11,2.2,6.8,1.62,0,13.2,2,78.9,,0,0,0.0,0,7,0,81.1,77.1,2,68,0.0,0,54,15,90.7,49,91.3,19,73.1,1,213,73,4.9,14.2,4.35
Greg Olsen,3647,TE,CAR,3,26,0,5,7.1,0,69.2,,0,0,10.0,1,7,0,58.1,77.6,0,22,9.1,4,44,9,84.1,37,87.0,13,50.0,0,85,30,3.3,9.4,2.3,0,8.7,0,75.0,,0,0,0.0,0,5,0,77.3,74.6,0,37,17.1,14,82,9,74.4,61,138.9,12,46.2,1,134,79,8.8,14.9,2.2
Martellus Bennett,4375,TE,CHI,3,25,0,6,5.5,0,75.0,,0,0,0.0,0,4,0,36.2,63.3,1,13,26.5,9,34,3,64.7,22,85.4,4,16.0,1,20,1,0.3,6.7,0.91,0,5.1,5,82.4,,0,0,0.0,0,5,0,66.4,75.9,1,17,9.2,9,98,14,80.6,79,90.0,17,68.0,1,115,73,5.2,8.2,1.46
Brandon Marshall,3064,WR,CHI,3,25,0,6,11.8,0,50.0,,0,0,0.0,0,2,0,72.1,61.3,0,15,3.2,1,31,4,83.9,26,59.9,8,32.0,0,31,12,3.0,7.8,1.19,0,8.8,0,58.3,,0,0,12.5,1,3,1,54.9,54.4,0,17,0.0,0,92,7,90.2,83,104.5,12,48.0,1,75,12,1.7,10.7,0.9
