player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,9,1,14,87.1,6,15,431,100.0,100.0,97.3,3,22,1,455,455,81.8,6,10,217,100.0,100.0,95.9,17,1,233,233
Gosder Cherilus,4331,T,IND,9,0,14,66.1,12,15,430,100.0,100.0,95.9,1,31,4,454,454,62.8,9,9,217,100.0,100.0,94.5,21,3,233,233
Zane Beadles,5570,G,JAX,10,0,15,82.0,2,8,409,100.0,100.0,98.3,0,12,2,437,437,75.3,0,6,151,100.0,100.0,97.4,7,1,165,165
David DeCastro,7640,G,PIT,10,0,25,79.9,2,13,407,100.0,100.0,97.7,2,17,2,437,437,68.0,1,8,161,100.0,100.0,96.6,10,1,172,172
Kelvin Beachum,7229,T,PIT,10,0,25,89.1,1,6,407,100.0,100.0,97.4,2,14,7,437,437,77.5,0,5,161,100.0,100.0,94.1,12,7,172,172
Maurkice Pouncey,5543,C,PIT,10,1,25,85.2,2,7,407,100.0,100.0,98.6,2,10,1,437,437,75.0,2,3,161,100.0,100.0,97.8,6,1,172,172
Breno Giacomini,4464,T,NYJ,10,0,22,72.8,7,18,399,100.0,100.0,96.4,0,27,2,420,420,63.5,6,15,194,100.0,100.0,93.6,23,2,205,205
Nick Mangold,2974,C,NYJ,10,1,22,88.5,1,3,399,100.0,100.0,99.2,2,5,1,420,420,89.0,1,0,194,100.0,100.0,99.7,1,0,205,205
D'Brickashaw Ferguson,2949,T,NYJ,10,0,22,83.0,6,18,399,100.0,100.0,96.7,0,25,1,420,420,76.3,6,12,194,100.0,100.0,94.8,19,1,205,205
Ben Grubbs,3645,G,NO,9,0,20,69.8,5,18,392,100.0,100.0,96.8,0,24,1,419,419,59.0,5,11,186,100.0,100.0,95.2,17,1,198,198
Jahri Evans,3053,G,NO,9,0,20,53.6,6,20,392,100.0,100.0,95.9,0,29,3,419,419,36.2,4,18,186,100.0,100.0,93.0,24,2,198,198
