player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,6,100.0,0,14,77.8,86.9,61.6,3,11,289,100.0,100.0,97.6,2,14,0,480,0,0,464,480,302,302,0,0,178,16
Gosder Cherilus,4331,T,IND,6,100.0,0,14,61.4,61.5,60.5,8,11,289,100.0,100.0,95.7,2,22,3,480,0,0,0,480,302,302,0,462,178,18
Todd Herremans,2343,G,PHI,6,100.0,1,24,65.0,57.1,67.1,4,11,251,100.0,100.0,97.0,2,15,0,434,0,0,3,434,272,272,356,75,162,0
Ron Leary,7338,G,DAL,6,100.0,0,9,75.7,72.1,73.6,0,9,204,100.0,100.0,97.3,3,10,1,427,0,427,0,427,219,219,0,0,208,0
Travis Frederick,7812,C,DAL,6,100.0,0,9,69.8,78.1,64.6,1,3,204,100.0,100.0,99.0,4,4,0,427,427,0,0,427,219,219,0,0,208,0
Zack Martin,8651,G,DAL,6,100.0,0,9,73.9,85.7,66.8,1,4,204,100.0,100.0,98.8,1,5,0,427,0,0,0,427,219,219,427,0,208,0
Tyron Smith,6161,T,DAL,6,100.0,1,9,75.1,85.2,67.5,1,6,204,100.0,100.0,97.8,4,8,1,427,0,0,427,427,219,219,0,0,208,0
Marcus Gilbert,6215,T,PIT,6,100.0,1,25,77.0,75.6,79.0,1,8,238,100.0,100.0,96.4,4,13,4,426,0,0,0,426,258,258,0,426,168,0
David DeCastro,7640,G,PIT,6,100.0,0,25,72.3,83.9,66.3,1,3,238,100.0,100.0,98.3,3,6,2,426,0,0,0,426,258,258,426,0,168,0
Kelvin Beachum,7229,T,PIT,6,100.0,0,25,74.2,86.9,63.8,0,5,238,100.0,100.0,97.3,4,9,4,426,0,0,426,426,258,258,0,0,168,0
Doug Free,3738,T,DAL,6,100.0,0,9,71.5,68.0,68.8,1,10,204,100.0,100.0,95.8,2,14,3,422,0,0,0,422,219,219,0,422,203,0
Chad Rinehart,4410,G,SD,6,100.0,0,27,64.0,70.7,58.4,2,10,219,100.0,100.0,95.9,1,15,3,421,0,421,0,421,232,232,0,0,189,0
Maurkice Pouncey,5543,C,PIT,6,100.0,1,25,73.1,81.1,69.0,1,5,238,100.0,100.0,98.3,2,7,1,419,419,0,0,419,258,258,0,0,161,0
Weston Richburg,8678,G,NYG,6,100.0,0,21,64.7,67.0,64.4,2,4,216,100.0,100.0,98.1,2,7,1,419,0,419,0,419,233,233,0,0,186,0
John Jerry,5598,G,NYG,6,100.0,1,21,66.3,80.1,61.1,0,7,215,100.0,100.0,98.4,5,7,0,417,0,0,0,417,232,232,416,0,185,0
Rick Wagner,7950,T,BLT,6,100.0,0,3,84.2,82.3,78.3,0,8,225,100.0,100.0,97.8,0,9,1,416,0,0,0,416,243,243,0,416,173,0
Kyle Long,7801,G,CHI,6,100.0,0,6,74.2,81.9,71.7,0,6,254,100.0,100.0,98.8,3,6,0,415,0,0,0,415,273,273,415,0,142,0
Jordan Mills,7945,T,CHI,6,100.0,1,6,54.9,51.8,62.0,1,16,254,100.0,100.0,95.1,4,21,4,415,0,0,0,415,273,273,0,415,142,0
Byron Bell,6848,T,CAR,6,100.0,0,5,60.7,64.0,56.3,4,13,244,100.0,100.0,95.3,4,20,3,415,0,0,406,415,265,265,0,0,150,9
Nate Solder,6169,T,NE,6,100.0,2,19,62.4,58.7,67.0,5,8,222,100.0,100.0,95.3,5,17,4,412,0,0,412,412,241,241,0,0,171,0
Dominic Raiola,820,C,DET,6,100.0,0,11,63.4,70.2,62.7,0,7,243,100.0,100.0,96.9,3,11,4,412,412,0,0,412,258,258,0,0,154,0
Will Beatty,4983,T,NYG,6,100.0,0,21,83.9,85.9,74.5,2,6,216,100.0,100.0,97.7,1,9,1,412,0,0,412,412,233,233,0,0,179,0
King Dunlap,4544,T,SD,6,100.0,0,27,78.0,78.7,72.0,1,17,214,100.0,100.0,95.3,1,19,1,412,0,0,412,412,227,227,0,0,185,0
Rob Sims,3073,G,DET,6,100.0,0,11,65.9,63.9,63.5,4,11,243,100.0,100.0,96.1,2,17,2,412,0,412,0,412,258,258,0,0,154,0
J.D. Walton,5604,C,NYG,6,100.0,0,21,68.4,70.9,64.9,1,5,216,100.0,100.0,98.6,1,6,0,412,412,0,0,412,233,233,0,0,179,0
Riley Reiff,7029,T,DET,6,100.0,0,11,75.9,82.9,60.1,2,12,243,100.0,100.0,96.3,0,16,2,412,0,0,412,412,258,258,0,0,154,0
Jason Peters,2148,T,PHI,6,100.0,1,24,85.2,84.3,78.8,1,6,240,100.0,100.0,98.1,2,8,1,412,0,0,398,412,260,260,0,0,152,14
Justin Pugh,7800,T,NYG,6,100.0,0,21,74.9,65.1,83.0,0,7,216,100.0,100.0,95.6,4,13,6,412,0,0,0,412,233,233,0,405,179,7
Larry Warford,7846,G,DET,6,100.0,0,11,68.5,84.3,56.4,2,3,242,100.0,100.0,98.6,0,6,1,411,0,0,0,411,257,257,410,1,154,0
Jeremy Zuttah,4397,C,BLT,6,100.0,0,3,81.1,78.0,80.3,0,4,225,100.0,100.0,99.1,2,4,0,410,410,0,0,410,243,243,0,0,167,0
Marshal Yanda,3702,G,BLT,6,100.0,1,3,92.5,76.5,93.4,3,4,225,100.0,100.0,98.0,2,8,1,410,0,0,0,410,243,243,410,0,167,0
Daniel Kilgore,6315,C,SF,6,100.0,1,28,76.4,76.5,73.3,0,4,217,100.0,100.0,99.1,1,4,0,409,409,0,0,409,234,234,0,0,175,0
Matt Kalil,7010,T,MIN,6,100.0,0,18,57.5,57.7,61.8,3,16,239,100.0,100.0,93.5,4,25,6,408,0,0,406,408,253,253,0,0,155,2
John Sullivan,4501,C,MIN,6,100.0,0,18,65.4,74.4,63.5,3,3,239,100.0,100.0,98.3,2,7,1,408,408,0,0,408,253,253,0,0,155,0
Charlie Johnson,3144,G,MIN,6,100.0,0,18,58.6,66.7,54.3,4,8,239,100.0,100.0,96.2,1,15,3,408,0,408,0,408,253,253,0,0,155,0
Phil Loadholt,4977,T,MIN,6,100.0,0,18,72.8,70.4,68.9,2,15,239,100.0,100.0,95.2,2,20,3,407,0,0,1,407,253,253,0,406,154,0
Joe Staley,3644,T,SF,6,100.0,0,28,81.0,76.6,83.5,2,10,216,100.0,100.0,96.8,4,13,1,407,0,0,398,407,233,233,0,0,174,9
Jon Asamoah,5593,G,ATL,6,100.0,1,2,73.3,83.7,67.2,1,8,252,100.0,100.0,98.2,3,9,0,405,0,0,0,405,270,270,405,0,135,0
