player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,5,78.9,204,218,7.4,2.58,5,11,4.8,68.8,150,0,69,6.8,225,11,84,20,75.8,77.5,77.5,46.0,4,6,239,1,5.8,91.8,1.8,4,3,1,4,9,15,6.3,1574,7.2
Andrew Luck,7007,QB,IND,5,76.4,208,216,8.3,2.76,2,6,2.7,68.1,147,0,60,7.5,235,12,100,14,90.4,80.3,77.9,68.6,1,6,244,0,10.0,100.0,2.6,6,13,0,5,14,8,3.3,1618,7.5
Nick Foles,7089,QB,PHI,5,66.3,190,203,10.7,2.75,0,10,4.5,59.1,120,0,71,4.8,216,6,68,24,44.5,61.9,62.8,44.4,5,5,235,0,8.5,82.5,2.8,6,5,1,7,8,13,5.5,1380,6.8
Matt Ryan,4317,QB,ATL,5,75.5,184,197,8.7,2.68,2,7,3.3,66.0,130,0,74,6.5,212,9,81,2,90.2,79.7,78.0,62.5,3,6,225,0,8.1,96.4,2.8,6,9,3,5,11,4,1.8,1579,8.0
Jay Cutler,2956,QB,CHI,5,74.5,184,191,7.1,2.49,2,7,3.4,68.1,130,0,53,5.1,211,7,71,6,43.7,63.9,60.6,76.1,2,6,227,1,22.6,94.9,5.7,12,7,0,3,12,11,4.8,1295,6.8
Joe Flacco,4332,QB,BLT,5,76.7,176,191,8.4,2.55,5,10,5.0,62.3,119,0,56,11.9,201,16,61,3,74.7,67.7,67.7,51.6,1,3,212,0,12.5,87.9,3.5,7,3,3,6,7,9,4.2,1293,6.8
Matthew Stafford,4924,QB,DET,5,76.1,163,179,8.7,2.69,3,9,4.7,63.1,113,0,64,8.9,205,11,67,11,47.9,71.3,71.6,55.0,1,4,216,2,26.6,89.1,8.3,17,8,0,12,6,5,2.3,1397,7.8
Ben Roethlisberger,1732,QB,PIT,5,79.5,166,177,7.6,2.37,2,8,4.2,68.9,122,0,46,7.6,197,10,67,25,32.6,79.4,79.6,43.4,1,2,210,0,34.8,100.4,8.1,16,3,5,3,7,5,2.4,1376,7.8
Tom Brady,698,QB,NE,5,68.8,160,172,9.0,2.31,1,5,2.7,60.5,104,0,59,5.5,184,6,59,19,55.5,65.2,64.3,53.7,5,2,200,1,16.9,85.5,5.4,10,2,0,6,6,7,3.5,1082,6.3
Eli Manning,1722,QB,NYG,5,75.5,163,169,8.6,2.31,3,4,2.2,66.3,112,0,38,8.9,178,11,64,21,89.8,74.5,73.5,52.9,0,5,191,0,18.4,95.6,3.9,7,2,0,3,11,6,3.1,1174,6.9
