player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,8,7,6.6,0,0,23,76.0,79.1,86.9,76.5,72.3,74.0,12.8,5,0,269,284,4.1,11,27
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,8,6,2.4,0,1,28,62.8,76.2,62.8,54.0,90.6,78.4,0.0,0,1,120,123,5.8,7,12
Ryan Pickett,799,DI,HST,6,1,2.2,0,0,13,,58.6,80.6,51.0,62.7,73.5,22.2,2,0,78,80,7.7,6,6
Julius Peppers,1010,ED,GB,8,4,2.7,1,0,12,71.4,71.2,59.9,77.8,52.3,34.4,17.6,3,3,163,166,3.1,5,10
Dwight Freeney,1019,ED,SD,9,1,2.0,0,0,27,72.8,68.9,69.1,69.5,56.7,36.6,20.0,1,1,111,113,2.7,3,3
Larry Foote,1126,LB,ARZ,8,5,3.0,0,0,1,41.6,44.7,14.5,54.7,58.8,38.9,6.9,2,3,176,181,9.1,16,22
Brett Keisel,1204,DI,PIT,9,2,3.3,1,0,25,65.0,50.6,61.0,51.9,53.6,60.7,0.0,0,1,102,105,5.9,6,6
Ryan Clark,1229,S,WAS,9,11,6.0,0,0,32,49.0,40.7,85.3,37.5,31.5,43.6,27.8,10,0,212,224,2.8,6,15
James Harrison,1251,ED,PIT,6,1,2.6,0,0,25,53.7,68.1,45.2,77.2,55.9,69.1,14.3,1,2,55,57,9.1,5,5
Terence Newman,1321,CB,CIN,8,2,5.4,0,0,7,71.1,72.2,85.7,58.6,69.3,66.0,25.0,3,3,205,214,2.4,5,7
Kevin Williams,1325,DI,SEA,8,5,2.4,0,0,29,57.4,57.9,82.7,54.3,61.7,63.4,5.9,1,0,96,101,8.3,8,11
Terrell Suggs,1326,ED,BLT,9,4,0.8,0,0,3,64.8,75.2,40.8,69.6,78.3,74.0,5.6,1,4,158,162,7.0,11,13
Troy Polamalu,1332,S,PIT,9,3,4.7,0,0,25,72.6,70.3,0.0,81.6,77.1,54.2,12.1,4,6,191,198,7.3,14,26
Calvin Pace,1334,ED,NYJ,9,3,2.3,0,0,22,72.7,65.2,40.8,52.7,69.6,53.6,16.7,2,3,162,167,3.7,6,7
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,8,0,4.5,2,0,11,68.4,67.9,48.7,59.3,64.5,60.8,33.3,1,6,168,176,0.0,0,2
Osi Umenyiora,1371,ED,ATL,8,2,3.8,0,0,2,36.3,58.1,80.8,61.7,62.9,74.5,0.0,0,1,33,33,9.1,3,5
Cory Redding,1381,DI,IND,9,2,1.4,1,0,14,71.7,63.2,9.8,60.8,66.4,79.2,13.3,2,4,143,146,7.7,11,11
Lance Briggs,1383,LB,CHI,5,7,2.3,0,0,6,54.3,59.9,75.7,54.7,68.1,47.5,15.8,3,0,118,122,5.9,7,9
Jarret Johnson,1421,ED,SD,8,4,3.6,0,1,27,80.9,71.5,59.8,50.4,74.1,74.9,11.1,2,1,140,144,5.7,8,12
Ike Taylor,1437,CB,PIT,3,0,13.5,2,0,25,55.2,50.8,0.0,,57.4,45.5,33.3,1,3,67,69,0.0,0,2
