player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,1,0,0,23,66.6,0,0,0,2.6,,0,0,,0,38,1,0,0,66.6,0,0,0,7.1,,0,,0,14,1,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,1,1,0,28,68.0,0,1,24,100.0,12.5,3,0,10.4,2,28,28,3,1,67.7,0,1,12,100.0,16.7,2,12.5,1,13,13,2
Julius Peppers,1010,ED,GB,1,0,0,12,60.7,1,0,28,100.0,7.1,2,1,1.8,0,31,31,1,0,71.9,1,0,8,100.0,25.0,2,6.3,0,10,10,1
Dwight Freeney,1019,ED,SD,1,0,0,27,73.4,0,6,31,97.1,22.6,7,0,9.7,0,35,34,6,0,76.1,0,4,16,100.0,31.3,5,12.5,0,19,19,4
Larry Foote,1126,LB,ARZ,1,0,0,1,55.1,0,0,11,31.6,0.0,0,0,0.0,0,38,12,0,0,49.0,0,0,7,30.8,0.0,0,0.0,0,26,8,0
Brett Keisel,1204,DI,PIT,1,0,0,25,56.4,1,1,24,100.0,4.2,1,0,4.2,0,27,27,2,0,62.7,1,1,10,100.0,10.0,1,10.0,0,10,10,2
Ryan Clark,1229,S,WAS,1,0,0,32,55.4,0,0,2,7.7,0.0,0,0,0.0,0,26,2,0,0,55.4,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Kevin Williams,1325,DI,SEA,1,1,0,29,61.7,0,0,12,92.9,0.0,0,0,0.0,0,14,13,0,0,56.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Terrell Suggs,1326,ED,BLT,1,0,0,3,74.0,0,1,27,87.1,14.8,4,0,1.9,0,31,27,1,0,66.9,0,1,10,90.9,20.0,2,5.0,0,11,10,1
