player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,4,133,0,23,0,,,92.7,,,0,0,,55.3,0,,50.0,1,0,0.0,0,38,28.6,41,0,1,0,0,0,0,0.0,,0,3,6.0,50.0,100.0,81.0,40.5,1,1,50.0,88.4,1,9,0.0,0,1,22.9,1,84,63.2,84,1,8,2,0,9,4,0.1,9.0
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,4,6,0,12,0,,,6.1,,,0,0,,69.4,0,,,0,0,0.0,0,2,33.3,33,0,0,0,0,0,0,0.0,,0,0,5.0,50.0,4.3,3.0,1.5,1,1,50.0,54.6,0,5,66.7,2,1,56.3,1,3,50.0,70,1,1,2,0,5,8,1.7,5.0
Dwight Freeney,1019,ED,SD,4,3,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,38,1,0,0,0,0,0,,,0,0,,,4.1,,,0,0,,61.5,0,,100.0,1,0,0.0,0,3,100.0,73,1,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,3,89,0,1,0,3.0,100.0,42.4,21.0,21.0,0,0,0.0,50.0,0,7,50.0,2,0,95.8,1,25,28.1,59,0,2,1,0,7,4,0.3,7.0,0,0,4.3,78.6,89.6,5.3,4.1,0,0,0.0,48.1,1,17,36.4,4,0,63.1,11,60,67.4,67,3,7,14,0,88,46,1.5,8.0
Brett Keisel,1204,DI,PIT,4,1,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,35,0,0,0,0,0,0,,,0,0,,,1.6,,,0,0,,57.9,0,,100.0,1,0,0.0,0,1,100.0,62,0,0,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,4,151,0,32,1,9.5,0.0,100.0,,21.0,0,1,50.0,44.6,0,,0.0,0,1,39.6,0,47,31.1,47,0,3,2,0,0,0,0.0,,0,0,1.7,100.0,94.8,29.0,29.0,0,0,0.0,75.6,0,11,0.0,0,0,101.4,3,91,60.3,96,4,9,3,0,25,20,0.3,8.3
James Harrison,1251,ED,PIT,1,7,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,46.2,,,0,0,,64.8,0,,,0,0,0.0,0,6,85.7,13,0,0,0,0,0,0,0.0,
Terence Newman,1321,CB,CIN,3,154,0,7,0,8.3,66.7,100.0,9.8,6.5,0,0,0.0,45.9,0,15,33.3,1,0,86.1,4,41,26.6,41,0,2,6,0,41,7,1.1,10.3,0,0,10.6,52.6,100.0,11.1,5.8,1,2,10.5,74.2,0,20,8.3,1,2,66.1,10,113,73.4,113,3,11,19,0,92,15,0.8,9.2
Kevin Williams,1325,DI,SEA,3,7,0,29,0,,,8.3,,,0,0,,59.7,0,,,0,0,0.0,0,1,14.3,12,0,0,0,0,0,0,0.0,,0,0,1.0,0.0,12.8,,5.0,0,0,0.0,57.1,0,,0.0,0,0,39.6,0,5,71.4,39,0,1,1,0,0,0,0.0,
