player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,5,25,25,4.37,37.72,46.6,11.1,0,0,2,5,13,71.1,11,65,2,0,44.0,122,11,26,109.14,943,5,1165
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,5,23,23,4.49,37.52,42.96,1.7,0,0,2,7,27,67.2,12,72,5,0,13.0,5,3,23,103.34,863,6,988
Andy Lee,1906,P,SF,5,16,16,4.43,37.44,47.0,16.6,0,0,1,5,28,66.5,6,56,0,0,50.0,133,8,17,70.85,599,1,752
Donnie Jones,1939,P,PHI,5,24,24,4.3,38.17,43.67,8.0,0,0,3,4,24,64.0,9,61,2,0,58.3,112,14,24,103.15,916,1,1048
Dustin Colquitt,2316,P,KC,5,20,20,4.62,42.35,44.15,2.7,0,0,5,7,16,82.0,12,61,0,0,30.0,16,6,20,92.3,847,1,883
Michael Koenen,2682,P,TB,5,21,21,4.39,35.52,40.43,12.9,0,0,4,7,30,60.4,6,56,2,0,38.1,103,8,21,92.2,746,0,849
Sam Koch,3148,P,BLT,5,15,15,4.51,40.4,46.07,9.3,0,0,2,5,3,62.3,8,69,0,0,46.7,65,7,15,67.64,606,1,691
Jon Ryan,3493,P,SEA,4,18,18,4.68,42.17,46.67,7.0,0,0,2,9,29,87.1,12,66,1,0,16.7,21,3,18,84.16,759,3,840
Steve Weatherford,3552,P,NYG,5,21,21,4.14,37.24,44.52,14.1,0,0,4,5,21,66.6,9,67,2,0,38.1,113,8,21,86.96,782,2,935
Brandon Fields,3841,P,MIA,4,16,16,4.15,34.81,44.06,14.8,0,0,2,2,17,58.0,4,60,2,0,62.5,148,10,17,66.43,557,0,705
Brett Kern,4580,P,TEN,5,25,25,4.43,38.92,44.92,6.9,0,0,2,5,31,70.1,8,63,2,0,52.0,90,13,26,110.68,973,3,1123
Kevin Huber,5066,P,CIN,4,16,16,4.35,41.13,42.5,3.1,0,0,5,3,7,61.9,8,55,1,0,43.8,22,7,16,69.66,658,0,680
Thomas Morstead,5088,P,NO,5,15,15,4.64,41.27,44.27,3.6,0,0,3,3,20,82.8,7,60,1,0,46.7,25,7,15,69.56,619,1,664
Pat McAfee,5146,P,IND,5,17,17,4.69,46.0,49.29,4.5,0,0,2,5,14,83.0,8,61,0,0,47.1,36,8,17,79.79,782,1,838
Britton Colquitt,5192,P,DEN,4,20,20,4.56,43.7,47.15,5.3,0,0,0,6,10,68.6,7,60,1,0,65.0,69,13,20,91.19,874,0,943
Tim Masthay,5510,P,GB,4,19,19,4.55,42.47,45.58,4.3,0,0,2,5,12,65.7,8,58,2,0,47.4,39,9,19,86.5,807,1,866
Matt Bosher,6344,P,ATL,5,21,21,4.78,38.38,43.81,12.3,0,0,1,11,2,75.6,8,66,1,0,28.6,74,6,21,100.38,806,2,920
