player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Todd Herremans,2343,G,PHI,4,1,24,61.7,2,7,177,100.0,100.0,97.5,2,9,0,194,194,47.2,1,5,69,100.0,100.0,95.7,6,0,80,80
A.Q. Shipley,5150,C,IND,4,0,14,83.3,2,2,186,100.0,100.0,98.9,0,4,0,193,193,75.6,1,2,87,100.0,100.0,98.3,3,0,90,90
Jack Mewhort,8694,G,IND,4,0,14,83.7,4,1,186,100.0,100.0,98.7,2,5,0,193,193,81.5,3,0,87,100.0,100.0,98.3,3,0,90,90
Gosder Cherilus,4331,T,IND,4,0,14,69.9,4,7,186,100.0,100.0,96.5,1,12,1,193,193,66.8,4,4,87,100.0,100.0,94.3,9,1,90,90
Anthony Castonzo,6174,T,IND,4,0,14,89.2,1,5,186,100.0,100.0,98.4,0,6,0,193,193,88.3,1,4,87,100.0,100.0,97.1,5,0,90,90
Jordan Mills,7945,T,CHI,4,1,6,55.8,0,7,169,100.0,100.0,96.2,1,10,3,185,185,56.0,0,4,74,100.0,100.0,95.9,5,1,85,85
Jermon Bushrod,3741,T,CHI,4,0,6,79.2,2,7,169,100.0,100.0,96.7,0,10,1,185,185,72.7,2,5,74,100.0,100.0,95.3,7,0,85,85
Kyle Long,7801,G,CHI,4,0,6,77.7,0,4,169,100.0,100.0,98.8,1,4,0,185,185,72.4,0,3,74,100.0,100.0,98.0,3,0,85,85
Jason Peters,2148,T,PHI,4,1,24,84.4,1,3,167,100.0,100.0,98.2,2,5,1,183,183,82.0,1,2,66,100.0,100.0,97.7,3,0,76,76
Daryn Colledge,2992,G,MIA,4,0,17,68.9,1,3,168,100.0,100.0,97.0,0,7,3,178,178,59.4,1,3,74,100.0,100.0,94.6,6,2,80,80
Ja'Wuan James,8654,T,MIA,4,0,17,71.9,3,7,168,100.0,100.0,96.4,1,11,1,178,178,68.8,1,4,74,100.0,100.0,95.3,6,1,80,80
Samson Satele,3676,C,MIA,4,0,17,76.8,1,3,168,100.0,100.0,98.8,1,4,0,178,178,68.8,1,2,74,100.0,100.0,98.0,3,0,80,80
Ben Grubbs,3645,G,NO,4,0,20,72.3,0,10,167,100.0,100.0,97.0,0,10,0,177,177,65.0,0,8,77,100.0,100.0,94.8,8,0,82,82
Jon Asamoah,5593,G,ATL,4,0,2,82.0,1,4,166,100.0,100.0,98.5,1,5,0,177,177,82.2,0,3,80,100.0,100.0,98.1,3,0,85,85
Jahri Evans,3053,G,NO,4,0,20,64.9,3,6,167,100.0,100.0,96.1,0,11,2,177,177,56.6,1,5,77,100.0,100.0,93.5,8,2,82,82
Zach Strief,3155,T,NO,4,0,20,80.3,0,7,167,100.0,100.0,97.9,1,7,0,177,177,76.0,0,5,77,100.0,100.0,96.8,5,0,82,82
Branden Albert,4329,T,MIA,4,0,17,86.5,1,3,165,100.0,100.0,98.2,0,5,1,175,175,79.3,0,3,74,100.0,100.0,98.0,3,0,80,80
Tyler Polumbus,4581,T,WAS,4,0,32,57.3,0,8,163,100.0,100.0,93.9,0,14,6,173,173,44.3,0,6,74,100.0,100.0,89.2,11,5,79,79
Chris Chester,3001,G,WAS,4,0,32,91.0,0,1,163,100.0,100.0,99.7,0,1,0,173,173,87.3,0,1,74,100.0,100.0,99.3,1,0,79,79
Byron Bell,6848,T,CAR,4,0,5,57.8,3,8,158,100.0,100.0,94.6,2,14,3,173,173,74.6,1,3,59,100.0,100.0,96.6,4,0,62,62
Riley Reiff,7029,T,DET,4,0,11,86.6,2,6,166,100.0,100.0,97.6,0,8,0,173,173,73.9,2,5,73,100.0,100.0,95.2,7,0,74,74
Rob Sims,3073,G,DET,4,0,11,66.2,3,8,166,100.0,100.0,96.7,1,11,0,173,173,55.2,2,7,73,100.0,100.0,93.8,9,0,74,74
Kory Lichtensteiger,4422,C,WAS,4,1,32,79.6,0,4,163,100.0,100.0,98.8,1,4,0,173,173,73.3,0,3,74,100.0,100.0,98.0,3,0,79,79
Dominic Raiola,820,C,DET,4,0,11,79.1,0,5,166,100.0,100.0,98.5,1,5,0,173,173,73.6,0,3,73,100.0,100.0,97.9,3,0,74,74
Larry Warford,7846,G,DET,4,0,11,83.8,1,3,166,100.0,100.0,98.2,0,5,1,173,173,76.6,1,3,73,100.0,100.0,97.3,4,0,74,74
Zane Beadles,5570,G,JAX,4,0,15,83.6,1,0,163,100.0,100.0,98.5,0,3,2,172,172,77.2,0,0,57,100.0,100.0,98.2,1,1,62,62
Luke Joeckel,7784,T,JAX,4,1,15,64.6,5,7,163,100.0,100.0,95.7,1,13,1,172,172,47.5,2,5,57,100.0,100.0,92.1,8,1,62,62
Brandon Linder,8728,G,JAX,4,0,15,85.3,1,1,163,100.0,100.0,96.9,0,6,4,172,172,76.5,1,1,57,100.0,100.0,94.7,4,2,62,62
Maurkice Pouncey,5543,C,PIT,4,1,25,84.7,0,3,153,100.0,100.0,99.0,1,3,0,170,170,76.8,0,2,57,100.0,100.0,98.2,2,0,62,62
Kelvin Beachum,7229,T,PIT,4,0,25,79.6,0,3,153,100.0,100.0,96.4,0,7,4,170,170,64.4,0,3,57,100.0,100.0,90.4,7,4,62,62
