player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,10,365,0,23,2,7.1,71.4,92.8,18.6,13.3,0,0,0.0,45.4,0,32,20.0,2,0,139.9,5,103,28.2,111,1,6,7,1,65,34,0.7,13.0,0,5,6.5,86.7,99.2,16.9,14.7,2,2,13.3,78.7,2,48,9.7,3,2,101.4,13,238,65.2,240,9,23,15,1,190,109,0.9,14.6
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Justin Smith,776,DI,SF,10,1,0,28,0,,,0.0,,,0,0,,62.9,0,,0.0,0,0,0.0,0,0,0.0,61,1,2,0,0,0,0,,,0,1,,,0.5,,,0,0,,63.6,0,,0.0,0,0,0.0,0,1,100.0,215,2,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,10,25,0,12,0,,,7.8,,,0,0,,70.9,0,,,0,0,0.0,0,8,32.0,102,0,0,0,0,0,0,0.0,,0,1,4.7,33.3,8.5,16.0,5.3,1,1,33.3,83.0,2,5,50.0,3,1,2.8,1,16,64.0,188,5,2,3,0,5,8,0.3,5.0
Dwight Freeney,1019,ED,SD,10,10,0,27,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,94,1,0,0,0,0,0,,,0,0,,,6.0,,,0,0,,64.3,0,,100.0,1,0,0.0,0,10,100.0,167,1,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,10,312,0,1,0,-1.2,83.3,49.7,15.2,12.7,0,0,0.0,47.8,0,33,66.7,4,0,116.7,5,86,27.6,173,0,2,6,0,72,80,0.9,14.4,0,1,3.6,83.9,83.4,7.8,6.5,0,0,0.0,52.5,1,25,23.8,5,0,84.1,26,216,69.2,259,8,15,31,0,230,135,1.1,8.8
Brett Keisel,1204,DI,PIT,11,6,0,25,0,,,0.0,,,0,0,,61.3,0,,0.0,0,0,0.0,0,0,0.0,97,0,1,0,0,0,0,,,0,0,,,0.7,,,0,0,,56.3,1,,50.0,1,0,0.0,0,1,16.7,147,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,10,366,0,32,2,9.5,0.0,89.2,,41.5,0,1,50.0,39.6,0,,14.3,1,1,39.6,0,91,24.9,102,0,4,2,0,0,0,0.0,,0,2,7.5,75.0,97.3,26.8,20.1,0,0,0.0,61.8,0,13,11.1,3,0,87.8,9,255,69.7,262,7,22,12,0,67,49,0.3,7.4
James Harrison,1251,ED,PIT,8,34,0,25,0,,,5.4,,,0,0,,61.4,0,,,0,0,0.0,0,3,8.8,56,1,0,0,0,0,0,0.0,,0,0,-3.0,100.0,25.8,24.0,24.0,0,0,0.0,69.9,0,-2,0.0,0,0,79.2,1,24,70.6,93,5,3,1,0,-2,1,-0.1,-2.0
Terence Newman,1321,CB,CIN,9,384,0,7,0,8.9,71.4,100.0,8.6,6.1,0,0,0.0,48.9,0,20,11.1,1,0,89.0,10,91,23.7,91,2,8,14,0,92,23,1.1,9.2,0,4,10.4,61.0,99.6,10.8,6.6,3,4,9.8,75.0,0,20,6.3,2,4,84.1,25,281,73.2,282,9,26,41,1,227,44,0.8,9.1
