player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,5,4,14.7,28.6,98.3,80.0,22.9,0,1,3,42.9,23,82.0,82.8,84.9,71.5,65.5,77.2,1,44,6.3,1,3,0,19.0,2,173,176,2,11,7,0,53,5,0.3,26.5
John Abraham,591,ED,ARZ,1,0,,,13.0,,,0,0,0,,1,60.4,54.7,70.5,47.9,66.7,69.9,0,,,0,0,0,0.0,0,3,23,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,6,1,5.0,50.0,7.4,12.0,6.0,0,1,1,50.0,12,76.2,77.6,66.7,79.5,57.8,43.0,1,5,50.0,3,1,2,16.7,1,13,176,3,2,2,0,5,8,0.4,5.0
Dwight Freeney,1019,ED,SD,6,0,,,3.9,,,0,0,0,,27,72.5,70.1,60.4,72.1,54.1,70.2,0,,100.0,1,0,1,0.0,0,7,180,2,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,5,0,4.0,81.0,68.4,8.4,6.8,0,0,0,0.0,1,36.1,40.1,0.0,48.7,64.2,29.6,1,33,45.0,9,0,3,96.4,17,154,225,4,11,21,1,170,109,1.2,10.0
Brett Keisel,1204,DI,PIT,6,0,,,2.7,,,1,0,0,,25,64.1,45.4,50.4,51.5,46.2,50.4,0,,33.3,1,0,1,0.0,0,4,147,0,2,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,6,4,8.7,60.0,95.8,35.3,21.2,0,0,1,10.0,32,48.0,43.0,82.9,60.3,38.2,46.2,0,11,4.5,1,1,0,102.5,6,228,238,5,17,10,1,41,36,0.2,6.8
James Harrison,1251,ED,PIT,3,0,-3.0,100.0,31.0,12.0,12.0,0,0,0,0.0,25,77.4,71.4,79.3,68.2,57.0,76.8,0,-2,0.0,0,0,0,79.2,1,13,42,1,2,1,0,-2,1,-0.2,-2.0
Terence Newman,1321,CB,CIN,5,1,9.7,61.1,100.0,10.6,6.5,0,1,3,8.3,7,61.3,64.0,84.1,,72.8,61.8,0,20,8.3,2,3,3,84.8,22,244,244,7,21,36,1,195,29,0.8,8.9
Kevin Williams,1325,DI,SEA,5,0,1.0,0.0,9.6,,7.0,0,0,0,0.0,29,57.2,54.5,81.3,54.6,58.0,58.8,0,,0.0,0,0,0,39.6,0,8,83,0,1,1,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,6,0,3.0,0.0,12.5,,23.0,0,0,0,0.0,3,64.5,75.7,39.0,65.1,86.6,69.0,0,,0.0,0,0,2,39.6,0,25,200,2,1,1,0,0,0,0.0,
Troy Polamalu,1332,S,PIT,6,3,7.8,81.8,94.7,22.0,18.0,0,0,1,9.1,25,70.3,67.4,0.0,55.0,72.5,57.3,0,42,16.7,3,1,4,137.1,9,214,226,3,12,11,1,106,56,0.5,11.8
