player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,14,1,14,88.9,9,20,644,100.0,100.0,97.4,4,31,2,680,680,86.0,6,12,329,100.0,100.0,96.7,20,2,352,352
Jahri Evans,3053,G,NO,14,0,20,60.7,7,31,604,100.0,100.0,96.4,0,41,3,646,646,45.7,5,27,294,100.0,100.0,93.9,34,2,315,315
Ben Grubbs,3645,G,NO,14,0,20,73.7,6,24,600,100.0,100.0,97.3,1,31,1,642,642,63.0,6,15,293,100.0,100.0,96.1,22,1,314,314
Gosder Cherilus,4331,T,IND,13,0,14,65.5,15,27,603,100.0,100.0,95.5,1,48,6,637,637,66.6,10,14,307,100.0,100.0,95.1,27,3,329,329
Kyle Long,7801,G,CHI,14,0,6,83.6,2,13,589,100.0,100.0,98.7,3,15,0,633,633,79.0,2,10,263,100.0,100.0,97.7,12,0,286,286
Austin Howard,5847,G,OAK,14,0,23,65.1,3,21,587,100.0,100.0,97.1,1,29,5,625,625,51.4,3,15,261,100.0,100.0,94.6,23,5,281,281
Kelvin Beachum,7229,T,PIT,14,0,25,89.9,3,9,578,100.0,100.0,97.8,3,19,7,619,619,83.0,0,6,232,100.0,100.0,95.7,13,7,249,249
Maurkice Pouncey,5543,C,PIT,14,1,25,84.3,2,16,578,100.0,100.0,98.3,2,19,1,619,619,73.8,2,10,232,100.0,100.0,97.0,13,1,249,249
David DeCastro,7640,G,PIT,14,0,25,80.6,2,20,578,100.0,100.0,97.6,2,25,3,619,619,68.9,1,12,232,100.0,100.0,96.3,15,2,249,249
Donald Penn,3459,T,OAK,14,1,23,88.7,3,27,577,99.8,99.8,96.7,1,34,4,614,615,82.6,3,14,254,100.0,100.0,95.1,21,4,274,274
Dominic Raiola,820,C,DET,14,0,11,79.0,1,13,573,100.0,100.0,98.1,2,18,4,612,612,79.6,1,4,240,100.0,100.0,97.3,9,4,255,255
Rob Sims,3073,G,DET,14,0,11,74.4,6,20,573,100.0,100.0,97.2,2,29,3,612,612,56.5,5,18,240,100.0,100.0,94.4,25,2,255,255
Stefen Wisniewski,6200,C,OAK,14,1,23,75.3,3,10,574,99.8,99.8,98.7,1,14,1,611,612,79.4,2,6,252,99.6,99.6,98.4,8,0,271,272
Zane Beadles,5570,G,JAX,14,0,15,81.4,3,11,574,100.0,100.0,98.4,0,16,2,610,610,70.7,1,8,208,100.0,100.0,97.4,10,1,226,226
Zach Strief,3155,T,NO,14,0,20,75.9,5,27,561,100.0,100.0,96.8,1,34,2,599,599,65.7,4,23,272,100.0,100.0,94.3,29,2,290,290
Jason Peters,2148,T,PHI,14,1,24,92.1,4,12,562,100.0,100.0,98.2,5,18,2,595,595,89.7,3,9,232,100.0,100.0,97.0,13,1,251,251
Chris Chester,3001,G,WAS,14,0,32,81.9,3,13,554,100.0,100.0,97.8,0,20,4,592,592,74.3,2,8,237,100.0,100.0,96.2,14,4,259,259
Kory Lichtensteiger,4422,C,WAS,14,1,32,81.7,0,13,554,100.0,100.0,98.8,3,13,0,592,592,73.1,0,12,237,100.0,100.0,97.5,12,0,259,259
J.D. Walton,5604,C,NYG,14,0,21,68.9,3,14,556,100.0,100.0,98.3,2,18,1,589,589,65.1,2,6,212,100.0,100.0,97.6,9,1,226,226
John Jerry,5598,G,NYG,14,1,21,69.4,2,22,555,100.0,100.0,97.1,1,28,4,588,588,68.4,2,11,212,100.0,100.0,96.0,15,2,226,226
Will Beatty,4983,T,NYG,14,0,21,79.6,7,18,554,100.0,100.0,97.2,3,28,3,587,587,72.6,4,14,212,100.0,100.0,94.3,21,3,226,226
Jon Asamoah,5593,G,ATL,14,0,2,82.4,3,19,548,100.0,100.0,97.6,1,24,2,586,586,75.3,2,14,255,100.0,100.0,96.1,18,2,278,278
Nate Solder,6169,T,NE,14,2,19,70.3,9,13,545,100.0,100.0,96.9,4,28,6,586,586,60.3,6,9,189,100.0,100.0,94.4,18,3,209,209
Eric Wood,4951,C,BUF,14,1,4,74.5,4,13,553,100.0,100.0,97.9,1,20,3,583,583,69.3,3,8,236,100.0,100.0,96.8,13,2,247,247
Erik Pears,2737,G,BUF,14,2,4,57.2,5,20,553,100.0,100.0,97.2,3,28,3,583,583,48.0,3,15,236,100.0,100.0,94.9,21,3,247,247
Cordy Glenn,7045,T,BUF,14,0,4,82.6,4,18,553,100.0,100.0,96.6,1,30,8,583,583,74.1,3,12,236,100.0,100.0,93.9,22,7,247,247
Seantrel Henderson,8871,T,BUF,14,0,4,63.4,10,23,553,100.0,100.0,96.3,1,37,4,583,583,61.2,5,19,236,100.0,100.0,94.1,26,2,247,247
Samson Satele,3676,C,MIA,14,1,17,65.8,9,12,549,100.0,100.0,97.7,2,23,2,582,582,51.9,6,9,245,100.0,100.0,96.5,16,1,262,262
Ryan Kalil,3675,C,CAR,14,0,5,72.0,1,18,544,100.0,100.0,97.7,1,22,3,580,580,65.6,1,11,255,100.0,100.0,96.9,14,2,268,268
Louis Vasquez,5001,G,DEN,14,1,10,76.7,6,11,537,100.0,100.0,98.0,2,19,2,576,576,64.1,5,6,157,100.0,100.0,95.9,12,1,171,171
Orlando Franklin,6198,G,DEN,14,0,10,80.2,2,6,537,100.0,100.0,99.1,2,9,1,576,576,63.2,2,5,157,100.0,100.0,97.1,8,1,171,171
Manuel Ramirez,3733,C,DEN,14,0,10,76.5,2,13,536,100.0,100.0,98.4,0,16,1,575,575,65.7,1,5,155,100.0,100.0,98.1,6,0,169,169
Demar Dotson,5410,T,TB,14,1,30,81.2,0,17,531,100.0,100.0,97.5,7,22,5,575,575,80.0,0,12,284,100.0,100.0,96.5,16,4,310,310
Luke Joeckel,7784,T,JAX,14,1,15,63.5,7,23,541,100.0,100.0,96.1,2,36,6,574,574,43.7,3,17,198,100.0,100.0,92.9,24,4,215,215
Matt Kalil,7010,T,MIN,14,2,18,63.3,6,30,538,100.0,100.0,94.4,8,48,12,572,572,55.9,3,23,265,100.0,100.0,92.1,34,8,284,284
Sebastian Vollmer,4981,T,NE,14,1,19,76.4,5,18,530,100.0,100.0,97.3,2,26,3,572,572,72.5,2,9,187,100.0,100.0,95.5,14,3,208,208
Jack Mewhort,8694,G,IND,12,0,14,74.6,9,17,541,100.0,100.0,97.4,3,27,1,571,571,66.2,6,13,277,100.0,100.0,96.6,19,0,295,295
Chad Rinehart,4410,G,SD,14,0,27,61.5,6,28,532,100.0,100.0,96.1,0,38,4,569,569,49.3,6,24,327,100.0,100.0,94.2,34,4,356,356
Jared Veldheer,5594,T,ARZ,14,2,1,88.1,3,18,521,100.0,100.0,97.8,4,22,1,568,568,83.4,2,12,246,100.0,100.0,96.7,15,1,268,268
Lyle Sendlein,4062,C,ARZ,14,0,1,58.6,9,16,521,100.0,100.0,97.4,1,26,1,568,568,41.4,8,11,246,100.0,100.0,95.7,20,1,268,268
Bobby Massie,7112,T,ARZ,14,0,1,68.4,7,22,521,100.0,100.0,96.3,2,34,5,568,568,60.3,5,16,246,100.0,100.0,94.1,25,4,268,268
King Dunlap,4544,T,SD,14,0,27,77.8,5,33,527,100.0,100.0,95.8,3,41,3,564,564,70.2,4,30,324,100.0,100.0,93.8,37,3,353,353
Corey Linsley,8796,C,GB,14,1,12,81.7,2,11,529,100.0,100.0,98.6,2,14,1,563,563,76.3,0,7,219,100.0,100.0,98.4,7,0,235,235
Ted Larsen,5728,G,ARZ,14,1,1,62.9,8,16,514,100.0,100.0,97.3,3,26,2,561,561,57.8,5,9,242,100.0,100.0,96.7,15,1,264,264
Joe Staley,3644,T,SF,14,2,28,83.3,3,20,522,100.0,100.0,97.0,4,27,4,560,560,74.0,2,14,234,100.0,100.0,95.3,19,3,255,255
Ja'Wuan James,8654,T,MIA,14,0,17,65.6,11,28,528,100.0,100.0,95.4,2,44,5,558,558,59.9,7,15,234,100.0,100.0,94.0,25,3,248,248
D.J. Fluker,7792,T,SD,14,1,27,69.9,5,28,520,100.0,100.0,95.7,2,39,6,557,557,66.8,5,24,320,100.0,100.0,93.9,34,5,349,349
Evan Smith,5390,C,TB,13,1,30,73.2,4,13,513,100.0,100.0,98.0,2,19,2,554,554,61.8,3,12,278,100.0,100.0,97.3,15,0,299,299
D'Brickashaw Ferguson,2949,T,NYJ,14,0,22,81.9,8,24,525,100.0,100.0,96.8,0,33,1,553,553,75.7,6,17,260,100.0,100.0,95.2,24,1,275,275
Breno Giacomini,4464,T,NYJ,14,0,22,73.9,7,26,525,100.0,100.0,96.3,1,36,3,553,553,69.0,6,17,260,100.0,100.0,94.8,25,2,275,275
David Bakhtiari,7891,T,GB,14,1,12,82.6,4,16,519,100.0,100.0,96.9,5,26,6,552,552,75.8,2,9,216,100.0,100.0,95.1,16,5,232,232
Patrick Omameh,8277,G,TB,14,2,30,63.2,5,24,510,100.0,100.0,96.4,4,33,4,552,552,55.8,4,16,276,100.0,100.0,94.9,24,4,298,298
Nick Mangold,2974,C,NYJ,14,1,22,86.0,2,4,525,100.0,100.0,99.2,2,7,1,552,552,90.8,1,0,260,100.0,100.0,99.8,1,0,275,275
Justin Blalock,3655,G,ATL,13,2,2,85.5,4,14,519,100.0,100.0,98.1,2,19,1,549,549,83.6,1,9,244,100.0,100.0,98.0,10,0,262,262
Ryan Clady,4326,T,DEN,14,1,10,74.7,7,17,513,100.0,100.0,97.3,2,26,2,549,549,75.7,4,4,148,100.0,100.0,97.3,8,0,160,160
Josh Sitton,4449,G,GB,14,0,12,94.2,3,5,516,100.0,100.0,99.2,1,8,0,548,548,91.2,2,4,216,100.0,100.0,98.6,6,0,232,232
Willie Colon,3076,G,NYJ,14,2,22,81.9,2,19,519,100.0,100.0,97.8,3,22,1,547,547,76.3,2,14,257,100.0,100.0,96.5,17,1,272,272
John Sullivan,4501,C,MIN,14,0,18,78.2,6,8,514,100.0,100.0,98.2,0,16,2,546,546,83.5,3,4,253,100.0,100.0,97.8,9,2,271,271
Andy Levitre,4974,G,TEN,14,0,31,68.7,1,18,513,100.0,100.0,97.0,1,25,6,546,546,59.1,1,13,284,100.0,100.0,95.8,19,5,305,305
Jermon Bushrod,3741,T,CHI,12,0,6,77.8,5,29,504,100.0,100.0,95.6,1,39,5,545,545,71.4,4,22,222,100.0,100.0,93.7,27,1,243,243
Chance Warmack,7791,G,TEN,14,0,31,78.3,2,23,512,100.0,100.0,97.2,1,27,2,545,545,73.8,1,15,283,100.0,100.0,96.5,18,2,304,304
Logan Mankins,2249,G,TB,14,2,30,75.4,5,13,498,100.0,100.0,97.8,5,20,2,542,542,70.1,4,11,264,100.0,100.0,96.8,16,1,288,288
Jake Matthews,8641,T,ATL,13,1,2,64.4,6,31,506,100.0,100.0,95.2,6,43,6,541,541,53.9,5,22,240,100.0,100.0,91.9,33,6,261,261
Byron Bell,6848,T,CAR,13,0,5,60.8,5,36,506,100.0,100.0,94.4,5,49,8,539,539,55.5,3,24,233,100.0,100.0,92.5,31,4,243,243
Alex Boone,5372,G,SF,14,1,28,74.8,0,17,501,100.0,100.0,97.7,3,20,3,535,535,67.3,0,10,225,100.0,100.0,96.9,12,2,244,244
Ramon Foster,5229,G,PIT,12,0,25,80.0,3,22,500,100.0,100.0,97.1,0,27,2,532,532,69.5,3,14,206,100.0,100.0,94.9,19,2,222,222
Luke Bowanko,8839,C,JAX,13,1,15,67.7,3,15,497,100.0,100.0,97.4,3,22,4,530,530,49.0,2,10,181,100.0,100.0,95.0,15,3,197,197
Jeremy Zuttah,4397,C,BLT,14,1,3,69.9,0,19,485,100.0,100.0,97.8,4,20,1,529,529,70.0,0,8,191,100.0,100.0,97.4,9,1,206,206
Weston Richburg,8678,G,NYG,14,1,21,70.7,7,11,496,100.0,100.0,97.8,3,20,2,529,529,56.1,4,7,186,100.0,100.0,96.0,13,2,200,200
Rick Wagner,7950,T,BLT,14,0,3,81.8,0,18,485,100.0,100.0,97.7,0,20,2,529,529,72.8,0,15,191,100.0,100.0,95.0,17,2,206,206
Brandon Linder,8728,G,JAX,13,1,15,86.8,2,4,498,100.0,100.0,98.4,1,11,5,527,527,77.9,2,2,174,100.0,100.0,97.1,7,3,187,187
Joe Barksdale,6244,T,SL,14,0,26,68.1,4,33,492,100.0,100.0,95.0,0,43,6,526,526,64.5,2,27,261,100.0,100.0,92.5,34,5,283,283
Marshal Yanda,3702,G,BLT,14,1,3,83.7,5,9,483,100.0,100.0,98.3,1,15,1,526,526,82.0,4,3,189,100.0,100.0,97.6,8,1,204,204
Shawn Lauvao,5616,G,WAS,13,2,32,72.2,3,19,490,100.0,100.0,97.3,2,24,2,525,525,69.6,1,16,204,100.0,100.0,94.9,19,2,226,226
Zach Fulton,8828,G,KC,14,1,16,69.9,4,20,494,100.0,100.0,97.0,3,27,3,524,524,52.4,3,18,165,100.0,100.0,93.0,22,1,181,181
Rodney Hudson,6207,C,KC,14,0,16,84.4,2,6,493,99.8,99.8,98.8,0,10,2,523,524,71.0,1,3,165,100.0,100.0,97.6,6,2,181,181
Eric Fisher,7783,T,KC,14,0,16,67.7,10,18,493,100.0,100.0,96.1,2,33,5,523,523,48.8,8,10,164,100.0,100.0,91.5,23,5,180,180
Terron Armstead,7856,T,NO,14,0,20,78.9,4,18,483,100.0,100.0,97.1,3,25,3,522,522,71.9,3,14,234,100.0,100.0,95.5,19,2,253,253
John Greco,4379,G,CLV,14,1,8,78.1,5,11,488,100.0,100.0,98.0,2,18,2,519,519,64.8,3,9,177,100.0,100.0,95.5,14,2,187,187
Joel Bitonio,8670,G,CLV,14,1,8,89.6,2,9,488,100.0,100.0,98.9,1,11,0,519,519,85.3,0,8,177,100.0,100.0,97.7,8,0,187,187
Joe Thomas,3619,T,CLV,14,2,8,93.4,3,8,488,100.0,100.0,98.7,5,12,1,519,519,91.7,0,4,177,100.0,100.0,98.3,5,1,187,187
Mitchell Schwartz,7041,T,CLV,14,0,8,75.0,5,20,488,100.0,100.0,96.2,1,31,6,519,519,72.2,3,11,177,100.0,100.0,93.8,18,4,187,187
Clint Boling,6253,G,CIN,14,1,7,63.9,9,13,476,100.0,100.0,97.1,2,25,3,513,513,43.9,5,12,167,100.0,100.0,93.7,19,2,184,184
Russell Bodine,8746,C,CIN,14,0,7,66.3,1,14,476,100.0,100.0,98.2,1,16,1,513,513,62.0,0,9,167,100.0,100.0,97.3,9,0,184,184
Justin Britt,8699,T,SEA,14,0,29,50.4,6,36,483,100.0,100.0,94.6,1,47,5,508,508,32.3,3,22,161,100.0,100.0,90.4,28,3,173,173
Dan Connolly,2540,G,NE,13,0,19,44.4,14,21,472,100.0,100.0,96.1,2,36,1,508,508,24.4,9,10,170,100.0,100.0,93.8,20,1,186,186
Riley Reiff,7029,T,DET,13,0,11,78.8,3,25,477,100.0,100.0,96.6,0,30,2,508,508,59.4,3,21,197,100.0,100.0,92.9,26,2,205,205
J.R. Sweezy,7209,G,SEA,14,0,29,52.5,6,19,482,100.0,100.0,96.6,0,29,4,507,507,36.5,3,8,161,100.0,100.0,94.1,15,4,173,173
Scott Wells,1965,C,SL,14,0,26,56.1,3,21,474,100.0,100.0,97.3,4,25,1,507,507,45.4,1,17,247,100.0,100.0,96.0,19,1,268,268
Charlie Johnson,3144,G,MIN,13,0,18,66.2,7,26,474,100.0,100.0,95.5,0,38,5,504,504,54.4,6,20,239,100.0,100.0,92.9,30,4,257,257
T.J. Lang,5032,G,GB,14,0,12,84.6,1,12,476,100.0,100.0,98.0,2,16,3,503,503,76.0,0,10,189,100.0,100.0,96.3,12,2,202,202
Michael Ola,9032,T,CHI,12,0,6,71.7,4,20,468,100.0,100.0,97.0,2,26,2,501,501,57.2,2,17,208,100.0,100.0,94.5,21,2,227,227
Trent Williams,5529,T,WAS,13,1,32,85.7,6,11,468,100.0,100.0,97.5,2,20,3,501,501,81.5,4,8,189,100.0,100.0,96.8,12,0,209,209
Andrew Whitworth,3000,T,CIN,14,0,7,93.5,1,7,463,100.0,100.0,99.1,1,8,0,500,500,90.8,0,4,163,100.0,100.0,98.8,4,0,180,180
Derek Newton,6366,T,HST,14,0,13,58.7,6,34,459,100.0,100.0,95.2,1,42,2,495,495,50.9,2,27,195,100.0,100.0,91.5,31,2,211,211
Chris Myers,2417,C,HST,14,0,13,66.9,2,18,457,100.0,100.0,97.6,0,21,1,493,493,68.4,1,9,194,100.0,100.0,97.4,10,0,210,210
Duane Brown,4340,T,HST,14,1,13,83.8,8,12,455,100.0,100.0,97.4,4,22,2,491,491,80.2,5,8,193,100.0,100.0,96.1,14,1,209,209
Zack Martin,8651,G,DAL,14,0,9,91.7,2,7,457,100.0,100.0,99.0,1,9,0,486,486,85.0,2,5,237,100.0,100.0,98.5,7,0,255,255
Travis Frederick,7812,C,DAL,14,0,9,78.5,2,10,457,100.0,100.0,98.5,1,13,1,486,486,78.4,2,6,237,100.0,100.0,98.3,8,0,255,255
Tyron Smith,6161,T,DAL,14,0,9,87.7,8,13,457,100.0,100.0,97.3,2,23,2,486,486,88.0,4,7,237,100.0,100.0,96.8,13,2,255,255
Mike Iupati,5542,G,SF,13,1,28,66.4,2,22,453,100.0,100.0,96.0,1,30,6,485,485,63.5,1,14,200,100.0,100.0,95.2,17,2,218,218
Ryan Harris,3686,T,KC,14,0,16,66.4,6,23,455,100.0,100.0,95.9,0,33,4,484,484,55.4,3,15,147,100.0,100.0,91.2,22,4,162,162
Jordan Mills,7945,T,CHI,11,2,6,60.8,5,22,447,100.0,100.0,95.6,3,33,6,484,484,52.2,3,15,193,100.0,100.0,93.8,21,3,215,215
Rodger Saffold,5558,G,SL,14,0,26,82.9,1,12,448,100.0,100.0,98.1,0,15,2,480,480,74.8,1,12,232,100.0,100.0,96.8,14,1,252,252
Jonathan Goodwin,1146,C,NO,12,1,20,61.6,5,15,449,100.0,100.0,97.3,2,22,2,478,478,61.1,4,7,213,100.0,100.0,96.9,12,1,229,229
Gabe Jackson,8716,G,OAK,11,1,23,88.6,2,14,448,100.0,100.0,98.2,3,16,0,478,478,87.1,2,9,208,100.0,100.0,97.4,11,0,224,224
Bryan Bulaga,5548,T,GB,13,0,12,79.1,1,17,447,100.0,100.0,97.3,1,21,3,474,474,72.3,1,13,189,100.0,100.0,95.2,16,2,202,202
Paul Fanaika,5137,G,ARZ,12,0,1,64.4,5,23,431,100.0,100.0,96.5,3,29,1,467,467,47.2,4,19,200,100.0,100.0,93.7,24,1,219,219
Mike McGlynn,4423,G,KC,13,1,16,56.8,4,18,443,100.0,100.0,96.2,1,28,6,466,466,43.6,2,11,145,100.0,100.0,92.8,17,4,159,159
Justin Pugh,7800,T,NYG,12,0,21,70.1,4,15,434,100.0,100.0,96.4,2,25,6,465,465,55.7,3,10,164,100.0,100.0,93.6,17,4,176,176
Brandon Brooks,7078,G,HST,13,0,13,83.6,2,13,430,100.0,100.0,98.3,2,15,0,464,464,74.1,2,10,187,100.0,100.0,96.8,12,0,202,202
Ryan Wendell,4602,G,NE,12,1,19,63.4,4,15,432,100.0,100.0,97.8,2,19,0,463,463,66.9,1,5,149,100.0,100.0,98.0,6,0,166,166
Ben Jones,7099,G,HST,14,0,13,66.7,5,14,429,100.0,100.0,97.3,1,21,2,462,462,45.7,5,12,183,100.0,100.0,94.8,18,1,198,198
Kelechi Osemele,7062,G,BLT,12,1,3,83.0,2,2,427,100.0,100.0,99.1,4,6,2,462,462,84.8,1,1,174,100.0,100.0,98.9,3,1,187,187
Phil Loadholt,4977,T,MIN,11,0,18,67.9,6,22,428,100.0,100.0,95.6,2,33,5,454,454,58.0,4,17,215,100.0,100.0,92.8,26,5,230,230
Russell Okung,5531,T,SEA,13,0,29,80.4,3,18,433,100.0,100.0,97.6,1,21,0,453,453,65.5,2,13,142,100.0,100.0,94.7,15,0,151,151
Davin Joseph,2968,G,SL,14,1,26,60.1,7,15,425,100.0,100.0,96.5,1,26,4,452,452,64.6,6,10,225,100.0,100.0,95.6,18,2,245,245
Johnnie Troutman,7651,G,SD,14,1,27,62.4,1,19,420,100.0,100.0,96.4,2,25,5,448,448,53.0,1,16,258,100.0,100.0,94.8,22,5,280,280
Ron Leary,7338,G,DAL,13,0,9,66.3,2,20,418,100.0,100.0,96.7,2,25,3,444,444,59.9,2,16,216,100.0,100.0,94.4,21,3,232,232
Nate Chandler,7521,T,CAR,11,0,5,57.9,2,21,414,100.0,100.0,95.5,0,30,7,442,442,49.5,2,12,187,100.0,100.0,93.6,19,5,197,197
Jonotthan Harrison,9132,C,IND,11,0,14,62.6,6,16,414,100.0,100.0,96.9,0,24,2,438,438,53.1,5,11,214,100.0,100.0,95.3,18,2,230,230
Dallas Thomas,7858,G,MIA,12,0,17,47.5,7,26,411,100.0,100.0,94.3,0,40,7,436,436,28.7,6,19,195,100.0,100.0,90.5,31,6,210,210
Khalif Barnes,2269,T,OAK,12,1,23,64.9,5,14,407,100.0,100.0,97.2,1,21,2,434,434,54.2,3,11,176,100.0,100.0,95.5,15,1,191,191
Larry Warford,7846,G,DET,11,1,11,82.8,2,10,402,100.0,100.0,98.0,1,14,2,428,428,73.3,1,10,166,100.0,100.0,96.1,12,1,173,173
Roberto Garza,856,C,CHI,10,2,6,68.1,2,9,397,100.0,100.0,98.4,4,12,1,428,428,59.1,2,6,175,100.0,100.0,97.7,8,0,188,188
Michael Oher,4946,T,TEN,11,1,31,67.8,4,26,397,100.0,100.0,94.7,3,36,6,419,419,63.5,4,17,222,100.0,100.0,92.6,27,6,237,237
Brian Schwenke,7889,C,TEN,11,0,31,64.7,7,10,395,100.0,100.0,97.6,1,18,1,417,417,49.0,7,9,221,100.0,100.0,96.4,16,0,236,236
Lane Johnson,7786,T,PHI,10,1,24,81.1,2,16,397,100.0,100.0,97.7,1,18,0,414,414,80.3,0,10,167,100.0,100.0,97.0,10,0,176,176
Anthony Collins,4426,T,TB,10,1,30,65.6,14,14,374,100.0,100.0,96.0,7,29,1,409,409,64.2,11,10,208,100.0,100.0,94.5,22,1,230,230
Mike Pouncey,6167,G,MIA,10,0,17,50.4,2,23,379,100.0,100.0,95.9,2,28,3,401,401,32.8,2,16,171,100.0,100.0,93.0,21,3,182,182
Bryan Stork,8740,C,NE,11,0,19,72.0,7,4,377,100.0,100.0,98.5,0,11,0,401,401,68.4,3,1,137,100.0,100.0,98.5,4,0,149,149
Marcus Gilbert,6215,T,PIT,10,1,25,73.4,3,16,369,100.0,100.0,95.8,1,25,6,396,396,57.6,2,14,148,100.0,100.0,91.2,21,5,157,157
James Carpenter,6177,G,SEA,11,0,29,75.8,3,11,369,100.0,100.0,98.1,2,14,0,388,388,77.9,0,2,122,100.0,100.0,99.2,2,0,131,131
Jason Kelce,6343,C,PHI,10,0,24,74.3,2,6,366,100.0,100.0,98.4,2,10,2,384,384,69.0,1,5,152,100.0,100.0,97.4,7,1,164,164
Jonathan Martin,7046,T,SF,13,0,28,66.0,1,21,356,100.0,100.0,95.2,0,28,6,382,382,60.9,0,14,159,100.0,100.0,92.5,19,5,172,172
Eugene Monroe,4931,T,BLT,10,1,3,75.9,6,11,354,100.0,100.0,97.0,4,19,2,381,381,62.5,4,8,137,100.0,100.0,94.9,13,1,147,147
Hugh Thornton,7867,G,IND,8,2,14,62.6,6,14,358,100.0,100.0,96.6,3,22,2,376,376,60.9,3,8,187,100.0,100.0,96.5,12,1,199,199
Todd Herremans,2343,G,PHI,8,1,24,53.7,5,17,345,100.0,100.0,96.8,3,22,0,372,372,29.8,3,13,137,100.0,100.0,94.2,16,0,152,152
Doug Free,3738,T,DAL,11,0,9,73.5,2,17,342,100.0,100.0,96.3,2,22,3,366,366,65.2,2,13,172,100.0,100.0,94.5,17,2,186,186
Daryn Colledge,2992,G,MIA,11,0,17,68.1,4,7,343,100.0,100.0,96.9,0,16,5,364,364,65.4,3,7,158,100.0,100.0,94.9,13,3,169,169
Greg Robinson,8637,T,SL,11,0,26,63.8,7,7,329,100.0,100.0,96.4,4,19,5,355,355,51.9,4,6,172,100.0,100.0,94.8,14,4,188,188
LaAdrian Waddle,8460,T,DET,10,3,11,75.5,2,12,328,100.0,100.0,96.3,4,19,5,354,354,70.2,2,7,131,100.0,100.0,94.3,12,3,145,145
James Stone,9148,C,ATL,9,0,2,63.9,5,14,330,100.0,100.0,97.1,0,19,0,350,350,49.2,4,9,146,100.0,100.0,95.5,13,0,158,158
Kevin Zeitler,7032,G,CIN,10,0,7,83.3,2,3,320,100.0,100.0,98.9,1,6,1,344,344,63.5,2,3,116,100.0,100.0,97.0,6,1,129,129
Trai Turner,8727,G,CAR,11,0,5,80.6,4,6,316,100.0,100.0,98.4,1,10,0,337,337,79.6,1,4,153,100.0,100.0,98.4,5,0,159,159
Branden Albert,4329,T,MIA,9,0,17,91.5,1,5,313,100.0,100.0,98.1,2,9,3,332,332,84.8,0,5,134,100.0,100.0,96.6,7,2,144,144
Oday Aboushi,7923,G,NYJ,11,0,22,59.0,5,16,313,100.0,100.0,96.0,1,23,2,332,332,47.6,3,12,156,100.0,100.0,94.6,16,1,165,165
Kraig Urbik,5002,G,BUF,8,0,4,77.4,2,8,312,100.0,100.0,97.8,1,12,2,331,331,68.5,2,6,120,100.0,100.0,95.8,9,1,129,129
Menelik Watson,7823,T,OAK,12,2,23,58.6,2,21,311,100.0,100.0,95.7,4,25,2,331,331,55.8,2,12,134,100.0,100.0,94.0,15,1,143,143
Tom Compton,7181,T,WAS,12,1,32,60.1,6,19,308,100.0,100.0,94.0,2,31,6,330,330,50.1,6,14,133,100.0,100.0,89.5,24,4,145,145
Andrew Norwell,9126,G,CAR,8,0,5,74.6,1,12,312,100.0,100.0,97.6,0,14,1,326,326,63.1,1,8,157,100.0,100.0,96.5,10,1,165,165
