player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,7,74,0,2,0,-1.0,4,100.0,,0,0,0.0,0,2,1,92.1,72.2,0,20,0.0,0,27,12,92.6,25,101.7,12,16.2,0,101,113,9.4,8.4,4.04,13.9,0,58.3,,0,0,12.5,1,7,0,58.8,72.1,0,27,0.0,0,41,7,95.1,39,114.6,12,16.2,1,104,35,5.0,14.9,2.67
Antonio Brown,5718,WR,PIT,7,72,0,25,0,-2.4,3,81.8,,0,0,18.2,2,2,0,27.5,51.7,0,41,0.0,0,34,9,97.1,33,99.6,11,15.3,0,87,109,12.1,9.7,2.64,7.7,2,90.0,,0,0,0.0,0,5,0,85.0,91.1,0,41,0.0,0,35,9,94.3,33,152.1,10,13.9,1,151,82,9.1,16.8,4.58
Jordy Nelson,4350,WR,GB,7,72,0,12,0,-0.4,0,80.0,,0,0,0.0,0,0,0,90.2,57.1,0,4,0.0,0,10,4,90.0,9,79.2,5,6.9,0,10,13,3.3,2.5,1.11,7.3,2,63.6,,0,0,0.0,0,4,0,46.2,80.5,0,17,0.0,0,48,7,87.5,42,85.0,11,15.3,0,79,35,5.0,11.3,1.88
Dez Bryant,5549,WR,DAL,7,69,0,9,0,-3.5,0,50.0,,0,0,50.0,1,0,0,24.1,32.1,0,3,0.0,0,15,1,86.7,13,56.3,2,2.9,0,3,7,7.0,3.0,0.23,13.4,2,90.9,,0,0,0.0,0,8,0,77.5,85.6,0,44,0.0,0,38,10,94.7,36,118.8,11,15.9,0,179,53,5.3,17.9,4.97
T.Y. Hilton,7092,WR,IND,7,66,0,14,0,-0.8,0,75.0,,0,0,0.0,0,0,0,88.7,49.5,0,6,0.0,0,19,3,94.7,18,77.1,4,6.1,0,10,10,3.3,3.3,0.56,8.8,1,79.2,,0,0,5.0,1,15,1,67.5,82.1,1,46,0.0,0,97,19,96.9,94,105.2,24,36.4,1,242,60,3.2,12.7,2.57
Demaryius Thomas,5547,WR,DEN,6,63,0,10,0,-0.4,1,72.7,,0,0,20.0,2,2,0,27.4,65.6,0,26,0.0,0,29,8,93.1,27,87.7,11,17.5,0,66,70,8.8,8.3,2.44,10.7,0,53.3,,0,0,11.1,1,4,0,62.8,90.5,0,32,0.0,0,43,8,95.3,41,106.4,15,23.8,2,73,40,5.0,9.1,1.78
Golden Tate,5585,WR,DET,7,62,0,11,0,-2.0,2,100.0,,0,0,0.0,0,3,0,91.1,78.0,0,12,0.0,0,27,7,96.3,26,90.5,7,11.3,0,40,54,7.7,5.7,1.54,9.8,6,70.3,,0,0,7.1,2,16,0,68.7,77.6,1,73,0.0,0,187,26,95.7,179,104.2,37,59.7,1,407,226,8.7,15.7,2.27
Julian Edelman,5156,WR,NE,7,61,0,19,0,-3.0,3,100.0,,0,0,0.0,0,0,1,90.2,50.1,0,7,0.0,0,27,4,96.3,26,82.3,4,6.6,0,15,27,6.8,3.8,0.58,9.9,0,59.3,,0,0,11.1,2,8,0,72.2,68.9,1,17,0.0,0,107,16,91.6,98,69.7,27,44.3,1,138,41,2.6,8.6,1.41
Sammy Watkins,8639,WR,BUF,7,61,0,4,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,23,0,91.3,21,0.0,0,0.0,0,0,0,,,0.0,9.0,0,33.3,,0,0,0.0,0,1,0,74.3,77.8,0,6,0.0,0,16,1,100.0,16,42.4,3,4.9,0,6,4,4.0,6.0,0.38
Vincent Jackson,2278,WR,TB,6,59,0,30,0,,0,,,0,0,,0,0,0,,49.0,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,18.0,3,29.4,,0,0,16.7,1,3,0,42.6,68.1,0,32,0.0,0,76,5,94.7,72,43.5,17,28.8,0,67,12,2.4,13.4,0.93
Reggie Wayne,800,WR,IND,7,59,0,14,0,-2.0,0,100.0,,0,0,0.0,0,0,0,88.7,47.4,0,5,0.0,0,24,3,95.8,23,79.2,3,5.1,0,6,12,4.0,2.0,0.26,9.8,1,66.7,,0,0,4.3,1,16,0,73.7,71.4,0,23,0.0,0,195,22,95.4,186,86.3,33,55.9,0,227,62,2.8,10.3,1.22
Greg Olsen,3647,TE,CAR,7,59,0,5,0,,0,,,0,0,,0,0,0,,39.9,0,0,21.7,5,23,0,78.3,18,0.0,0,0.0,0,0,0,,,0.0,7.2,0,66.7,,0,0,6.7,1,8,0,80.8,75.0,1,16,5.7,8,140,14,88.6,124,79.7,21,35.6,1,131,47,3.4,9.4,1.06
Kelvin Benjamin,8663,WR,CAR,7,59,0,5,0,,0,,,0,0,,0,0,0,,43.8,0,0,0.0,0,21,0,100.0,21,0.0,0,0.0,0,0,0,,,0.0,14.3,1,37.5,,0,0,40.0,2,2,1,55.3,70.2,0,18,0.0,0,39,3,94.9,37,53.1,8,13.6,0,38,0,0.0,12.7,1.03
Steve Smith,837,WR,BLT,7,58,0,3,0,-0.5,1,100.0,,0,0,0.0,0,1,0,84.5,87.0,0,49,0.0,0,17,2,100.0,17,118.8,2,3.4,0,56,57,28.5,28.0,3.29,10.0,4,50.0,,0,0,0.0,0,1,0,64.1,75.2,0,23,0.0,0,27,2,88.9,24,70.8,4,6.9,0,26,25,12.5,13.0,1.08
Jeremy Maclin,4942,WR,PHI,6,58,0,24,0,-3.4,0,80.0,,0,0,0.0,0,3,0,90.6,72.6,0,50,0.0,0,26,4,92.3,24,118.8,5,8.6,0,86,100,25.0,21.5,3.58,18.2,1,58.3,,0,0,0.0,0,7,0,89.0,73.3,0,68,0.0,0,66,7,97.0,64,142.4,12,20.7,4,198,86,12.3,28.3,3.09
Matt Forte,4358,HB,CHI,7,57,0,6,0,-3.2,5,94.1,,0,0,5.9,1,6,0,79.0,95.9,0,56,6.7,2,30,16,93.3,28,129.2,17,29.8,1,175,226,14.1,10.9,6.25,11.0,0,50.0,,0,0,0.0,0,0,0,84.5,87.3,0,4,0.0,0,11,1,100.0,11,56.3,2,3.5,0,4,4,4.0,4.0,0.36
Andre Johnson,1319,WR,HST,7,57,0,13,0,-3.0,1,100.0,,0,0,0.0,0,4,0,91.8,91.2,0,23,0.0,0,20,9,95.0,19,112.5,9,15.8,0,99,126,14.0,11.0,5.21,9.5,0,54.5,,0,0,0.0,0,3,1,84.0,72.3,0,25,0.0,0,47,6,95.7,45,72.2,11,19.3,0,65,23,3.8,10.8,1.44
Martellus Bennett,4375,TE,CHI,7,56,0,6,0,,0,,,0,0,,0,0,0,,35.5,0,0,17.2,5,29,0,82.8,24,0.0,0,0.0,0,0,0,,,0.0,8.7,10,71.9,,0,0,4.2,1,12,0,60.0,86.7,2,27,0.8,1,124,23,92.7,115,68.8,32,57.1,0,252,103,4.5,11.0,2.19
Rueben Randle,7065,WR,NYG,7,56,0,21,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,56.4,0,10,0.0,0,21,1,90.5,19,108.3,1,1.8,0,10,11,11.0,10.0,0.53,5.3,1,100.0,,0,0,0.0,0,1,0,90.3,68.7,0,9,0.0,0,12,3,100.0,12,91.7,3,5.4,0,18,2,0.7,6.0,1.5
Brandon Marshall,3064,WR,CHI,7,54,0,6,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.2,0,-3,0.0,0,27,1,100.0,27,79.2,1,1.9,0,-3,0,0.0,-3.0,-0.11,10.8,2,84.6,,0,0,0.0,0,9,0,49.3,66.5,1,47,0.0,0,146,11,95.2,139,121.3,13,24.1,3,147,49,4.5,13.4,1.06
Roddy White,2244,WR,ATL,6,52,0,2,0,-1.0,0,0.0,,0,0,,0,0,0,,40.2,0,0,0.0,0,27,0,92.6,25,39.6,1,1.9,0,0,0,,,0.0,14.1,0,53.3,,0,0,11.1,1,7,0,45.0,65.8,1,39,0.0,0,77,8,94.8,73,77.9,15,28.8,1,133,31,3.9,16.6,1.82
Rob Gronkowski,5567,TE,NE,7,52,0,19,0,-5.0,1,100.0,,0,0,0.0,0,0,0,78.7,70.7,0,10,35.3,6,17,1,64.7,11,108.3,1,1.9,0,10,15,15.0,10.0,0.91,10.5,2,52.2,,0,0,25.0,4,8,0,30.7,80.3,0,27,6.5,6,93,12,83.9,78,89.8,23,44.2,1,164,58,4.8,13.7,2.1
Emmanuel Sanders,5606,WR,DEN,6,51,0,10,0,-1.8,0,83.3,,0,0,0.0,0,0,0,90.9,49.0,0,9,0.0,0,29,5,93.1,27,81.9,6,11.8,0,22,30,6.0,4.4,0.81,11.4,0,84.2,,0,0,5.9,1,8,0,77.3,73.5,0,42,0.0,0,100,16,95.0,95,133.1,19,37.3,1,223,40,2.5,13.9,2.35
Anquan Boldin,1369,WR,SF,7,51,0,28,0,-1.0,1,100.0,,0,0,0.0,0,0,0,84.5,69.1,0,7,0.0,0,12,2,100.0,12,79.2,2,3.9,0,6,8,4.0,3.0,0.5,8.9,4,84.4,,0,0,3.6,1,15,0,81.2,70.1,1,23,0.0,0,179,27,92.7,166,90.2,32,62.7,0,281,76,2.8,10.4,1.69
Pierre Garcon,4519,WR,WAS,7,51,0,32,0,-2.0,0,100.0,,0,0,0.0,0,2,0,91.1,69.5,0,15,0.0,0,29,7,96.6,28,91.1,7,13.7,0,41,55,7.9,5.9,1.46,1.3,1,91.7,,0,0,8.3,1,4,0,82.8,67.1,0,18,0.0,0,36,11,91.7,33,95.1,12,23.5,0,82,71,6.5,7.5,2.48
Allen Robinson II,8696,WR,JAX,7,50,0,15,0,-1.1,1,85.7,,0,0,0.0,0,0,0,90.9,50.1,0,7,0.0,0,30,6,96.7,29,79.2,7,14.0,0,17,26,4.3,2.8,0.59,15.8,2,100.0,,0,0,0.0,0,5,0,90.0,68.4,0,54,0.0,0,30,6,93.3,28,158.3,6,12.0,1,135,40,6.7,22.5,4.82
Keenan Allen,7857,WR,SD,7,50,0,27,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,46.4,0,5,0.0,0,19,1,100.0,19,87.5,1,2.0,0,5,6,6.0,5.0,0.26,10.3,0,75.0,,0,0,0.0,0,3,0,81.5,69.1,0,15,0.0,0,40,3,97.5,39,104.2,4,8.0,0,38,11,3.7,12.7,0.97
Alshon Jeffery,7048,WR,CHI,7,49,0,6,0,-1.9,0,85.7,,0,0,0.0,0,5,0,90.9,75.9,0,25,0.0,0,28,6,100.0,28,141.4,7,14.3,1,59,70,11.7,9.8,2.11,6.0,0,60.0,,0,0,14.3,1,2,0,71.9,71.6,0,14,0.0,0,68,6,92.6,63,102.1,10,20.4,1,40,26,4.3,6.7,0.63
Mohamed Sanu,7084,WR,CIN,6,48,0,7,0,-2.5,0,100.0,,0,0,0.0,0,2,0,91.4,73.1,0,11,0.0,0,27,6,92.6,25,86.1,6,12.5,0,28,43,7.2,4.7,1.12,3.0,1,76.5,,0,0,13.3,2,7,0,47.0,68.2,0,15,0.0,0,95,13,89.5,85,90.3,17,35.4,0,100,79,6.1,7.7,1.18
Jimmy Graham,5619,TE,NO,6,47,0,20,0,,0,,,0,0,,0,0,0,,41.8,0,0,26.3,5,19,0,73.7,14,0.0,0,0.0,0,0,0,,,0.0,8.2,2,70.4,,0,0,0.0,0,13,1,83.7,70.7,1,17,0.0,0,81,19,92.6,75,100.7,27,57.4,2,199,83,4.4,10.5,2.65
Randall Cobb,6216,WR,GB,7,47,0,12,0,2.0,0,100.0,,0,0,0.0,0,0,0,78.7,47.6,0,6,0.0,0,11,1,90.9,10,91.7,1,2.1,0,6,4,4.0,6.0,0.6,9.3,4,75.0,,0,0,10.8,4,25,0,40.2,74.3,0,47,0.0,0,234,33,92.7,217,142.2,44,93.6,8,402,165,5.0,12.2,1.85
Mike Wallace,5007,WR,MIA,6,47,0,17,0,-2.8,0,100.0,,0,0,0.0,0,0,0,90.2,42.9,0,7,0.0,0,19,4,84.2,16,84.4,4,8.5,0,17,28,7.0,4.3,1.06,3.0,0,100.0,,0,0,0.0,0,1,1,58.3,67.0,0,5,0.0,0,33,3,93.9,31,118.8,3,6.4,1,9,6,2.0,3.0,0.29
Michael Crabtree,4933,WR,SF,7,47,0,28,0,-1.7,2,66.7,,0,0,33.3,2,0,0,24.5,29.3,0,13,0.0,0,13,4,100.0,13,76.4,6,12.8,0,27,35,8.8,6.8,2.08,3.2,2,85.7,,0,0,7.7,1,5,0,29.3,58.1,0,12,0.0,0,65,12,90.8,59,125.6,14,29.8,2,65,27,2.3,5.4,1.1
Kendall Wright,7026,WR,TEN,7,46,0,31,0,-3.7,3,100.0,,0,0,0.0,0,2,0,91.1,97.5,0,12,0.0,0,11,7,100.0,11,92.9,7,15.2,0,44,70,10.0,6.3,4.0,8.8,9,73.0,,0,0,0.0,0,14,0,90.6,66.9,1,28,0.0,0,184,27,95.7,176,114.7,37,80.4,4,240,146,5.4,8.9,1.36
Delanie Walker,3120,TE,TEN,7,45,0,31,0,,0,,,0,0,,0,0,0,,40.2,0,0,21.4,3,14,0,78.6,11,0.0,0,0.0,0,0,0,,,0.0,9.7,8,63.0,,0,0,15.0,3,12,0,44.1,80.3,3,61,0.0,0,120,17,95.0,114,79.2,27,60.0,2,256,89,5.2,15.1,2.25
Andrew Hawkins,6125,WR,CLV,6,44,0,8,0,-3.0,1,100.0,,0,0,0.0,0,0,0,88.7,69.5,0,6,0.0,0,13,3,100.0,13,79.2,3,6.8,0,5,14,4.7,1.7,0.38,6.3,1,66.7,,0,0,7.7,1,9,0,67.7,77.3,0,65,0.0,0,90,12,95.6,86,100.7,18,40.9,0,186,119,9.9,15.5,2.16
Jared Cook,5012,TE,SL,6,43,0,26,0,,0,,,0,0,,0,0,0,,43.5,0,0,10.0,1,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,8.4,0,55.6,,0,0,6.3,1,9,0,73.2,69.5,2,22,0.0,0,116,15,93.1,108,44.1,27,62.8,0,172,31,2.1,11.5,1.59
Robert Woods,7822,WR,BUF,7,43,0,4,0,-0.8,1,100.0,,0,0,0.0,0,3,0,90.6,82.4,0,18,0.0,0,23,4,91.3,21,100.0,4,9.3,0,32,35,8.8,8.0,1.52,10.5,4,55.6,,0,0,11.8,2,10,1,59.2,59.9,1,35,0.0,0,221,15,96.4,213,73.8,27,62.8,1,185,74,4.9,12.3,0.87
DeSean Jackson,4363,WR,WAS,7,42,0,32,0,-2.8,0,66.7,,0,0,33.3,2,1,0,24.5,38.9,0,42,0.0,0,27,4,96.3,26,93.1,6,14.3,0,51,62,15.5,12.8,1.96,4.8,1,80.0,,0,0,20.0,1,2,0,29.6,63.4,0,64,0.0,0,62,4,91.9,57,158.3,5,11.9,1,89,71,17.8,22.3,1.56
Brandin Cooks,8655,WR,NO,6,42,0,20,0,-3.0,1,100.0,,0,0,0.0,0,2,0,92.0,56.7,0,19,0.0,0,32,11,100.0,32,84.1,11,26.2,0,46,79,7.2,4.2,1.44,6.4,1,78.6,,0,0,0.0,0,4,0,90.4,60.9,1,32,0.0,0,81,11,90.1,73,61.0,14,33.3,0,81,22,2.0,7.4,1.11
Antonio Gates,1609,TE,SD,7,42,0,27,0,,0,,,0,0,,0,0,0,,44.4,0,0,7.1,1,14,0,92.9,13,0.0,0,0.0,0,0,0,,,0.0,13.6,2,60.9,,0,0,12.5,2,11,0,57.7,77.1,1,34,1.5,2,137,14,93.4,128,104.3,23,54.8,2,224,57,4.1,16.0,1.75
James Jones,3694,WR,OAK,6,42,0,23,0,-4.0,1,100.0,,0,0,0.0,0,1,0,78.7,59.7,0,3,0.0,0,16,1,93.8,15,79.2,1,2.4,0,3,7,7.0,3.0,0.2,8.2,0,73.3,,0,0,0.0,0,6,0,67.1,79.9,0,18,0.0,0,97,11,93.8,91,114.6,15,35.7,1,105,30,2.7,9.5,1.15
Le'Veon Bell,7829,HB,PIT,7,41,0,25,0,-3.1,2,87.5,,0,0,12.5,1,2,0,39.4,72.9,0,28,10.3,3,29,7,89.7,26,102.1,8,19.5,0,68,89,12.7,9.7,2.62,3.0,0,83.3,,0,0,0.0,0,2,0,75.5,67.6,0,8,0.0,0,30,5,96.7,29,81.3,6,14.6,0,21,6,1.2,4.2,0.72
Greg Jennings,2997,WR,MIN,7,41,0,18,0,,0,,,0,0,,0,0,0,,39.4,0,0,0.0,0,27,0,100.0,27,0.0,0,0.0,0,0,0,,,0.0,12.3,1,65.4,,0,0,0.0,0,9,0,61.4,62.7,1,38,0.0,0,202,17,95.0,192,80.9,26,63.4,0,252,63,3.7,14.8,1.31
Eric Decker,5611,WR,NYJ,6,41,0,22,0,-0.8,2,100.0,,0,0,0.0,0,2,0,90.6,79.8,0,22,0.0,0,24,5,100.0,24,110.8,5,12.2,0,53,57,11.4,10.6,2.21,4.8,1,75.0,,0,0,25.0,1,2,0,61.5,75.4,0,22,0.0,0,39,3,92.3,36,111.5,4,9.8,0,45,34,11.3,15.0,1.25
DeAndre Hopkins,7808,WR,HST,7,41,0,13,0,,0,,,0,0,,0,0,0,,41.3,0,0,0.0,0,22,0,95.5,21,0.0,0,0.0,0,0,0,,,0.0,7.0,2,92.9,,0,0,0.0,0,7,0,90.6,72.5,0,76,0.0,0,72,13,93.1,67,142.6,14,34.1,1,180,88,6.8,13.8,2.69
Markus Wheaton,7860,WR,PIT,7,40,0,25,0,-2.3,0,100.0,,0,0,0.0,0,1,0,90.2,55.6,0,8,0.0,0,30,4,96.7,29,88.5,4,10.0,0,21,30,7.5,5.3,0.72,10.6,0,55.6,,0,0,0.0,0,3,0,77.8,65.2,0,31,0.0,0,48,5,93.8,45,77.1,9,22.5,0,62,16,3.2,12.4,1.38
Victor Cruz,5827,WR,NYG,6,40,0,21,0,-0.3,0,100.0,,0,0,0.0,0,0,0,88.7,51.2,0,6,0.0,0,14,3,92.9,13,83.3,3,7.5,0,12,13,4.3,4.0,0.92,11.8,5,57.1,,0,0,20.0,5,13,0,28.6,58.5,2,61,0.0,0,188,20,92.6,174,74.0,35,87.5,1,324,164,8.2,16.2,1.86
Larry Donnell,7638,TE,NYG,7,40,0,21,0,,0,,,0,0,,0,0,0,,30.4,0,0,5.6,1,18,0,88.9,16,0.0,0,0.0,0,0,0,,,0.0,6.5,0,87.5,,0,0,0.0,0,5,1,90.3,81.6,1,16,0.0,0,43,7,88.4,38,93.8,8,20.0,1,52,14,2.0,7.4,1.37
Allen Hurns,8931,WR,JAX,7,39,0,15,0,-1.0,1,100.0,,0,0,0.0,0,0,0,78.7,44.8,0,9,0.0,0,32,1,96.9,31,104.2,1,2.6,0,9,10,10.0,9.0,0.29,8.6,3,58.8,,0,0,9.1,1,4,0,72.8,61.5,2,63,0.0,0,133,10,93.2,124,71.1,17,43.6,1,163,84,8.4,16.3,1.31
Jeremy Kerley,6305,WR,NYJ,7,39,0,22,0,-2.8,0,100.0,,0,0,0.0,0,1,0,90.6,75.8,0,11,0.0,0,20,5,100.0,20,87.5,5,12.8,0,25,39,7.8,5.0,1.25,8.1,0,57.7,,0,0,0.0,0,6,0,51.9,58.3,1,19,0.0,0,165,15,93.9,155,69.4,26,66.7,1,140,65,4.3,9.3,0.9
Fred Jackson,3368,HB,BUF,7,39,0,4,0,-2.9,1,87.5,,0,0,0.0,0,2,0,91.1,97.0,0,16,0.0,0,10,7,100.0,10,129.7,8,20.5,1,45,71,10.1,6.4,4.5,,0,,,0,0,,0,0,0,89.7,76.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Andre Roberts,5612,WR,WAS,7,38,0,32,0,-2.3,0,100.0,,0,0,0.0,0,1,0,90.2,58.7,0,22,0.0,0,28,4,96.4,27,102.1,4,10.5,0,34,43,10.8,8.5,1.26,9.7,2,58.1,,0,0,21.7,5,15,1,36.4,64.2,3,31,0.6,1,172,18,93.6,161,59.4,31,81.6,2,201,93,5.2,11.2,1.25
Torrey Smith,6210,WR,BLT,7,37,0,3,0,-1.0,0,0.0,,0,0,100.0,1,0,0,21.7,29.9,0,0,0.0,0,19,0,100.0,19,39.6,1,2.7,0,0,0,,,0.0,11.3,0,25.0,,0,0,0.0,0,1,0,41.9,66.8,0,29,0.0,0,47,1,97.9,46,57.3,4,10.8,0,29,8,8.0,29.0,0.63
Marques Colston,3197,WR,NO,6,37,0,20,0,,0,,,0,0,,0,0,0,,39.2,0,0,0.0,0,27,0,100.0,27,0.0,0,0.0,0,0,0,,,0.0,12.2,0,62.1,,0,0,10.0,2,15,1,28.1,56.9,1,57,1.1,2,180,18,94.4,170,96.3,29,78.4,1,316,117,6.5,17.6,1.86
Justin Hunter,7815,WR,TEN,7,37,0,31,0,,0,,,0,0,,0,0,0,,45.1,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,20.3,1,71.4,,0,0,16.7,1,4,0,27.7,62.3,0,75,0.0,0,47,5,97.9,46,153.3,7,18.9,1,159,60,12.0,31.8,3.46
Eddie Royal,4356,WR,SD,7,37,0,27,0,-3.6,1,100.0,,0,0,0.0,0,1,0,91.4,95.3,0,15,0.0,0,16,8,100.0,16,133.9,8,21.6,1,53,82,10.3,6.6,3.31,15.0,1,51.9,,0,0,22.2,4,7,0,30.0,73.8,1,47,0.0,0,171,14,94.2,161,101.6,27,73.0,3,225,125,8.9,16.1,1.4
Larry Fitzgerald,1724,WR,ARZ,6,36,0,1,0,-2.0,1,100.0,,0,0,0.0,0,1,0,88.7,60.8,0,9,0.0,0,23,3,91.3,21,87.5,3,8.3,0,15,21,7.0,5.0,0.71,13.8,0,63.6,,0,0,0.0,0,5,0,86.5,68.3,0,33,0.9,1,116,7,87.9,102,100.9,11,30.6,0,121,29,4.1,17.3,1.19
Owen Daniels,3043,TE,BLT,7,36,0,3,0,-4.0,0,100.0,,0,0,0.0,0,1,0,84.5,80.8,0,14,16.7,2,12,2,83.3,10,100.0,2,5.6,0,16,24,12.0,8.0,1.6,6.8,3,63.6,,0,0,0.0,0,3,0,79.9,82.8,1,12,5.0,2,40,7,95.0,38,39.2,11,30.6,0,58,18,2.6,8.3,1.53
Riley Cooper,5682,WR,PHI,6,36,0,24,0,-1.8,0,100.0,,0,0,0.0,0,0,0,90.2,46.0,0,8,0.0,0,32,4,93.8,30,82.3,4,11.1,0,15,22,5.5,3.8,0.5,6.3,0,100.0,,0,0,0.0,0,1,0,48.6,50.3,0,13,0.0,0,24,3,95.8,23,97.2,3,8.3,0,22,3,1.0,7.3,0.96
Michael Floyd,7019,WR,ARZ,6,36,0,1,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.2,0,2,0.0,0,25,1,92.0,23,79.2,1,2.8,0,2,5,5.0,2.0,0.09,25.5,0,66.7,,0,0,0.0,0,4,0,36.9,68.6,0,36,0.0,0,58,4,89.7,52,109.7,6,16.7,0,91,3,0.8,22.8,1.75
Cecil Shorts,6266,WR,JAX,4,36,0,15,0,-1.5,0,100.0,,0,0,0.0,0,0,0,84.5,48.8,0,6,0.0,0,19,2,100.0,19,85.4,2,5.6,0,9,12,6.0,4.5,0.47,6.4,0,42.9,,0,0,0.0,0,0,0,84.1,61.8,2,6,0.0,0,38,3,94.7,36,10.7,7,19.4,0,14,15,5.0,4.7,0.39
Brandon LaFell,5602,WR,NE,7,36,0,19,0,-3.3,1,75.0,,0,0,0.0,0,1,0,88.7,60.4,0,37,0.0,0,21,3,95.2,20,113.5,4,11.1,0,47,56,18.7,15.7,2.35,11.0,0,100.0,,0,0,0.0,0,1,0,87.6,66.5,0,15,4.0,1,25,1,84.0,21,118.8,1,2.8,0,15,4,4.0,15.0,0.71
