player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Brandon Fields,3841,P,MIA,6,21,21,4.05,33.24,43.19,15.8,0,0,3,2,17,57.1,5,60,3,0,57.1,189,12,22,84.97,698,1,907
Brett Kern,4580,P,TEN,7,35,35,4.44,39.06,44.8,6.3,0,0,3,9,31,67.3,14,69,2,0,45.7,101,16,36,155.33,1367,5,1568
Kevin Huber,5066,P,CIN,6,28,28,4.36,43.39,45.54,4.0,0,0,7,9,7,62.8,11,58,1,0,35.7,40,10,28,122.15,1215,1,1275
Thomas Morstead,5088,P,NO,6,19,19,4.59,41.42,43.79,3.6,0,0,3,6,20,81.9,8,60,2,0,36.8,25,7,19,87.13,787,1,832
Pat McAfee,5146,P,IND,7,27,27,4.76,44.78,47.59,4.7,0,0,2,10,14,92.6,13,61,1,0,44.4,56,12,27,128.5,1209,1,1285
Britton Colquitt,5192,P,DEN,6,32,32,4.56,42.91,45.75,5.4,0,0,3,9,10,67.6,11,60,2,0,53.1,91,17,32,145.97,1373,0,1464
Tim Masthay,5510,P,GB,6,28,28,4.41,42.14,46.25,5.8,0,0,4,7,12,61.7,10,58,2,0,46.4,75,13,29,123.34,1180,2,1295
Matt Bosher,6344,P,ATL,7,31,31,4.8,39.87,44.32,8.2,0,0,1,14,2,76.8,10,66,1,0,38.7,98,12,31,148.68,1236,2,1374
Spencer Lanning,6566,P,CLV,6,32,32,4.33,39.19,45.19,7.5,0,0,3,9,8,54.1,11,59,1,0,46.9,112,15,32,138.52,1254,4,1446
Chris Jones,6798,P,DAL,7,22,22,4.52,40.32,45.77,8.9,0,0,1,8,9,59.9,7,62,1,0,40.9,80,9,23,99.41,887,2,1007
Bryan Anger,7072,P,JAX,7,42,42,4.64,40.1,46.52,8.1,0,0,4,9,15,69.4,11,65,2,0,50.0,170,21,42,194.87,1684,5,1954
Brad Nortman,7192,P,CAR,7,33,33,4.54,38.39,47.82,14.1,0,0,6,6,5,70.8,10,65,1,0,45.5,211,15,33,149.82,1267,5,1578
Johnny Hekker,7252,P,SL,6,24,24,4.33,41.42,44.63,7.7,0,0,5,6,26,82.1,10,57,3,0,41.7,77,10,25,104.03,994,0,1071
Drew Butler,7302,P,ARZ,5,20,20,4.38,38.65,43.45,7.0,0,0,3,6,1,63.1,8,61,1,0,40.0,56,8,21,87.64,773,2,869
Marquette King,7410,P,OAK,6,33,33,4.66,40.21,43.12,8.4,0,0,7,16,23,67.6,14,61,0,0,27.3,76,9,33,153.79,1327,1,1423
Ryan Quigley,7573,P,NYJ,7,37,37,4.61,44.51,47.81,6.9,0,0,5,14,22,80.2,14,64,6,0,24.3,62,9,37,170.72,1647,3,1769
Jeff Locke,7937,P,MIN,7,36,36,4.46,39.47,44.75,8.1,0,0,4,9,18,57.0,10,62,1,0,58.3,170,21,36,160.58,1421,1,1611
Sam Martin,7947,P,DET,7,34,34,4.59,41.29,47.47,8.3,0,0,2,11,11,82.5,15,63,2,0,52.9,150,18,34,156.05,1404,3,1614
Colton Schmidt,8104,P,BUF,7,41,41,4.44,39.07,43.93,7.0,0,0,4,13,4,64.5,14,61,2,0,41.5,119,17,41,182.1,1602,4,1801
Ryan Allen,8242,P,NE,7,33,33,4.31,40.52,46.18,9.2,0,0,5,7,19,63.7,12,63,3,0,48.5,147,16,34,142.1,1337,2,1524
Brad Wing,8256,P,PIT,7,33,33,4.4,39.21,44.0,8.2,0,0,6,10,25,58.0,13,70,2,0,36.4,98,12,33,145.26,1294,3,1452
Tress Way,8358,P,WAS,7,32,32,4.54,43.19,50.25,9.2,0,0,5,2,32,72.4,8,77,3,0,56.3,166,18,33,145.31,1382,3,1608
Pat O'Donnell,8826,P,CHI,6,26,26,4.48,37.58,45.31,10.7,0,0,0,7,6,68.7,9,63,3,0,57.7,161,15,27,116.59,977,2,1178
