player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Anthony Castonzo,6174,T,IND,11,1,14,86.8,7,19,514,100.0,100.0,97.1,3,28,2,540,540,82.7,6,11,264,100.0,100.0,96.0,19,2,281,281
Jahri Evans,3053,G,NO,11,0,20,55.3,7,27,485,100.0,100.0,95.9,0,37,3,520,520,36.1,5,24,232,100.0,100.0,92.9,31,2,249,249
Ben Grubbs,3645,G,NO,11,0,20,73.7,5,19,485,100.0,100.0,97.3,1,25,1,520,520,62.9,5,12,232,100.0,100.0,95.9,18,1,249,249
Jason Peters,2148,T,PHI,11,1,24,91.5,4,10,474,100.0,100.0,98.3,4,15,1,503,503,89.2,3,7,188,100.0,100.0,97.3,10,0,204,204
Gosder Cherilus,4331,T,IND,10,0,14,68.3,12,17,473,100.0,100.0,96.1,1,33,4,497,497,65.5,9,10,242,100.0,100.0,94.8,22,3,258,258
Rob Sims,3073,G,DET,11,0,11,70.7,6,19,459,100.0,100.0,96.8,2,27,2,496,496,50.6,5,17,204,100.0,100.0,93.6,24,2,218,218
Dominic Raiola,820,C,DET,11,0,11,78.6,0,11,459,100.0,100.0,97.9,2,15,4,496,496,80.9,0,3,204,100.0,100.0,97.3,7,4,218,218
Orlando Franklin,6198,G,DEN,11,0,10,80.6,2,6,460,100.0,100.0,98.9,2,9,1,492,492,62.5,2,5,140,100.0,100.0,96.8,8,1,152,152
Louis Vasquez,5001,G,DEN,11,1,10,77.7,5,9,459,100.0,100.0,98.3,2,15,1,491,491,68.9,4,5,140,100.0,100.0,96.8,9,0,152,152
Jon Asamoah,5593,G,ATL,11,0,2,82.2,2,16,458,100.0,100.0,97.6,1,20,2,491,491,77.3,1,11,217,100.0,100.0,96.3,14,2,237,237
Manuel Ramirez,3733,C,DEN,11,0,10,78.1,1,12,458,100.0,100.0,98.4,0,14,1,490,490,65.1,1,5,138,100.0,100.0,97.8,6,0,150,150
Ryan Clady,4326,T,DEN,11,1,10,73.5,6,16,453,100.0,100.0,97.4,2,23,1,484,484,73.9,4,4,137,100.0,100.0,97.1,8,0,149,149
Kyle Long,7801,G,CHI,11,0,6,84.9,1,10,452,100.0,100.0,98.8,2,11,0,482,482,80.3,1,7,206,100.0,100.0,98.1,8,0,221,221
Terron Armstead,7856,T,NO,11,0,20,79.4,4,18,442,100.0,100.0,96.8,1,25,3,477,477,69.9,3,14,216,100.0,100.0,95.1,19,2,233,233
David DeCastro,7640,G,PIT,11,0,25,79.4,2,15,445,100.0,100.0,97.4,2,20,3,475,475,66.5,1,9,175,100.0,100.0,96.0,12,2,186,186
Maurkice Pouncey,5543,C,PIT,11,1,25,83.9,2,11,445,100.0,100.0,98.3,2,14,1,475,475,71.3,2,7,175,100.0,100.0,96.9,10,1,186,186
Kelvin Beachum,7229,T,PIT,11,0,25,90.3,1,6,445,100.0,100.0,97.6,2,14,7,475,475,79.4,0,5,175,100.0,100.0,94.6,12,7,186,186
Zach Strief,3155,T,NO,11,0,20,74.2,5,22,442,100.0,100.0,96.5,1,29,2,473,473,64.0,4,18,210,100.0,100.0,93.8,24,2,224,224
Austin Howard,5847,G,OAK,11,0,23,61.5,3,16,443,100.0,100.0,97.4,0,21,2,470,470,46.3,3,12,191,100.0,100.0,95.0,17,2,204,204
Donald Penn,3459,T,OAK,11,0,23,91.5,1,17,443,100.0,100.0,97.7,0,19,1,470,470,87.4,1,9,191,100.0,100.0,96.9,11,1,204,204
Stefen Wisniewski,6200,C,OAK,11,1,23,72.2,3,8,442,99.8,99.8,98.5,1,12,1,469,470,73.8,2,6,190,99.5,99.5,97.9,8,0,203,204
Zane Beadles,5570,G,JAX,11,0,15,81.5,2,9,440,100.0,100.0,98.3,0,13,2,468,468,76.1,0,6,167,100.0,100.0,97.6,7,1,181,181
J.D. Walton,5604,C,NYG,11,0,21,70.4,2,11,440,100.0,100.0,98.5,2,13,0,468,468,67.7,1,4,169,100.0,100.0,98.5,5,0,181,181
John Jerry,5598,G,NYG,11,1,21,68.6,1,20,439,100.0,100.0,97.2,1,23,2,467,467,69.6,1,10,169,100.0,100.0,96.7,11,0,181,181
Evan Smith,5390,C,TB,11,1,30,69.9,4,12,432,100.0,100.0,97.7,2,18,2,467,467,58.3,3,11,232,100.0,100.0,97.0,14,0,251,251
Will Beatty,4983,T,NYG,11,0,21,80.0,7,15,438,100.0,100.0,96.8,2,25,3,466,466,69.4,4,11,169,100.0,100.0,93.8,18,3,181,181
Charlie Johnson,3144,G,MIN,11,0,18,64.7,7,24,435,100.0,100.0,95.3,0,36,5,463,463,51.5,6,19,220,100.0,100.0,92.5,29,4,237,237
Matt Kalil,7010,T,MIN,11,1,18,62.0,5,26,435,100.0,100.0,93.9,6,42,11,463,463,54.3,3,21,220,100.0,100.0,91.4,31,7,237,237
Nate Solder,6169,T,NE,11,2,19,69.5,7,10,428,100.0,100.0,97.1,4,21,4,462,462,65.9,4,6,137,100.0,100.0,95.6,11,1,153,153
Breno Giacomini,4464,T,NYJ,11,0,22,73.4,7,20,438,100.0,100.0,96.2,0,30,3,460,460,66.7,6,16,219,100.0,100.0,94.1,24,2,231,231
D'Brickashaw Ferguson,2949,T,NYJ,11,0,22,83.4,6,20,438,100.0,100.0,96.8,0,27,1,460,460,77.7,6,13,219,100.0,100.0,95.2,20,1,231,231
Nick Mangold,2974,C,NYJ,11,1,22,89.6,1,3,438,100.0,100.0,99.3,2,5,1,460,460,90.0,1,0,219,100.0,100.0,99.8,1,0,231,231
Phil Loadholt,4977,T,MIN,11,0,18,67.9,6,22,428,100.0,100.0,95.6,2,33,5,454,454,58.0,4,17,215,100.0,100.0,92.8,26,5,230,230
Ryan Kalil,3675,C,CAR,11,0,5,76.2,1,11,424,100.0,100.0,98.1,0,14,2,454,454,72.3,1,5,193,100.0,100.0,97.9,7,1,203,203
Willie Colon,3076,G,NYJ,11,0,22,80.4,2,17,432,100.0,100.0,97.6,1,20,1,454,454,73.5,2,13,216,100.0,100.0,96.1,16,1,228,228
Samson Satele,3676,C,MIA,11,1,17,70.5,5,7,427,100.0,100.0,98.4,2,13,1,453,453,54.2,4,6,192,100.0,100.0,97.4,10,0,207,207
Demar Dotson,5410,T,TB,11,1,30,78.6,0,14,420,100.0,100.0,97.4,5,18,4,453,453,77.6,0,9,222,100.0,100.0,96.6,12,3,241,241
Cordy Glenn,7045,T,BUF,11,0,4,80.8,4,14,431,100.0,100.0,96.5,0,24,6,451,451,73.3,3,9,186,100.0,100.0,94.1,17,5,194,194
Seantrel Henderson,8871,T,BUF,11,0,4,59.8,10,20,431,100.0,100.0,95.6,1,34,4,451,451,59.9,5,16,186,100.0,100.0,93.3,23,2,194,194
Eric Wood,4951,C,BUF,11,1,4,76.8,4,11,431,100.0,100.0,98.0,1,16,1,451,451,67.2,3,8,186,100.0,100.0,96.5,12,1,194,194
Erik Pears,2737,G,BUF,11,1,4,53.4,5,18,431,100.0,100.0,96.9,1,25,2,451,451,43.1,3,13,186,100.0,100.0,94.6,18,2,194,194
Paul Fanaika,5137,G,ARZ,11,0,1,63.6,5,22,414,100.0,100.0,96.5,3,28,1,450,450,47.1,4,18,195,100.0,100.0,93.8,23,1,214,214
Lyle Sendlein,4062,C,ARZ,11,0,1,71.8,4,10,414,100.0,100.0,98.1,0,15,1,450,450,57.3,4,6,195,100.0,100.0,96.9,11,1,214,214
Bobby Massie,7112,T,ARZ,11,0,1,65.0,6,19,414,100.0,100.0,96.0,2,29,4,450,450,55.4,4,14,195,100.0,100.0,93.3,22,4,214,214
Jared Veldheer,5594,T,ARZ,11,2,1,86.7,3,15,414,100.0,100.0,97.6,4,19,1,450,450,79.5,2,10,195,100.0,100.0,96.4,13,1,214,214
Ted Larsen,5728,G,ARZ,11,1,1,56.7,7,15,413,100.0,100.0,96.9,3,24,2,449,449,51.4,5,8,194,100.0,100.0,96.1,14,1,213,213
Sebastian Vollmer,4981,T,NE,11,1,19,74.5,5,12,411,100.0,100.0,97.2,2,20,3,446,446,68.3,2,6,135,100.0,100.0,94.8,11,3,152,152
Joe Staley,3644,T,SF,11,1,28,81.0,2,17,417,100.0,100.0,96.8,3,23,4,445,445,69.7,2,12,184,100.0,100.0,94.6,17,3,202,202
Nate Chandler,7521,T,CAR,11,0,5,57.9,2,21,414,100.0,100.0,95.5,0,30,7,442,442,49.5,2,12,187,100.0,100.0,93.6,19,5,197,197
Kory Lichtensteiger,4422,C,WAS,11,1,32,78.2,0,10,410,100.0,100.0,98.8,2,10,0,440,440,70.1,0,9,174,100.0,100.0,97.4,9,0,192,192
Chris Chester,3001,G,WAS,11,0,32,77.3,3,9,410,100.0,100.0,97.8,0,15,3,440,440,69.7,2,5,174,100.0,100.0,96.3,10,3,192,192
Riley Reiff,7029,T,DET,11,0,11,79.7,3,22,410,100.0,100.0,96.5,0,27,2,440,440,61.6,3,18,177,100.0,100.0,92.9,23,2,185,185
John Sullivan,4501,C,MIN,11,0,18,79.5,5,7,411,100.0,100.0,98.3,0,13,1,437,437,82.7,3,4,208,100.0,100.0,97.8,8,1,224,224
Patrick Omameh,8277,G,TB,11,2,30,66.0,4,19,402,100.0,100.0,96.4,3,26,3,433,433,58.2,3,14,216,100.0,100.0,94.7,20,3,231,231
Luke Joeckel,7784,T,JAX,11,1,15,64.1,7,17,407,100.0,100.0,96.1,1,28,4,432,432,42.8,3,13,157,100.0,100.0,93.0,19,3,170,170
Jack Mewhort,8694,G,IND,9,0,14,79.7,5,9,411,100.0,100.0,98.1,3,15,1,431,431,74.7,3,7,212,100.0,100.0,97.6,10,0,224,224
Corey Linsley,8796,C,GB,11,1,12,79.6,2,9,399,100.0,100.0,98.6,2,11,0,428,428,76.0,0,5,155,100.0,100.0,98.4,5,0,169,169
Michael Ola,9032,T,CHI,10,0,6,75.1,2,17,400,100.0,100.0,97.1,1,21,2,426,426,64.2,1,14,186,100.0,100.0,94.9,17,2,200,200
Chad Rinehart,4410,G,SD,11,0,27,57.2,5,22,400,100.0,100.0,95.6,0,31,4,425,425,45.4,5,18,254,100.0,100.0,93.9,27,4,273,273
Ja'Wuan James,8654,T,MIA,11,0,17,64.0,9,20,401,100.0,100.0,95.9,1,31,2,424,424,58.0,6,11,177,100.0,100.0,94.1,19,2,189,189
Joe Barksdale,6244,T,SL,11,0,26,69.7,4,26,399,100.0,100.0,95.0,0,35,5,424,424,67.6,2,23,226,100.0,100.0,92.7,29,4,242,242
Jeremy Zuttah,4397,C,BLT,11,0,3,72.0,0,15,389,100.0,100.0,97.8,3,16,1,421,421,76.2,0,6,153,100.0,100.0,97.4,7,1,163,163
Rick Wagner,7950,T,BLT,11,0,3,79.9,0,14,389,100.0,100.0,97.7,0,16,2,421,421,69.5,0,12,153,100.0,100.0,94.8,14,2,163,163
Logan Mankins,2249,G,TB,11,1,30,68.2,5,12,387,100.0,100.0,97.3,4,19,2,420,420,62.1,4,10,202,100.0,100.0,96.0,15,1,219,219
Alex Boone,5372,G,SF,11,1,28,70.1,0,14,396,100.0,100.0,97.5,3,17,3,420,420,61.1,0,8,175,100.0,100.0,96.6,10,2,191,191
King Dunlap,4544,T,SD,11,0,27,73.3,4,27,395,100.0,100.0,95.3,3,34,3,420,420,66.2,3,25,251,100.0,100.0,93.2,31,3,270,270
Michael Oher,4946,T,TEN,11,1,31,67.8,4,26,397,100.0,100.0,94.7,3,36,6,419,419,63.5,4,17,222,100.0,100.0,92.6,27,6,237,237
Chance Warmack,7791,G,TEN,11,0,31,73.1,2,23,397,100.0,100.0,96.3,1,27,2,419,419,68.5,1,15,222,100.0,100.0,95.5,18,2,237,237
Andy Levitre,4974,G,TEN,11,0,31,65.2,0,16,397,100.0,100.0,96.7,0,21,5,419,419,55.4,0,12,222,100.0,100.0,95.5,16,4,237,237
Justin Blalock,3655,G,ATL,10,2,2,83.9,3,12,394,100.0,100.0,97.8,2,16,1,419,419,81.2,1,7,187,100.0,100.0,97.9,8,0,202,202
Marshal Yanda,3702,G,BLT,11,1,3,81.3,4,6,387,100.0,100.0,98.4,1,11,1,418,418,81.2,3,2,151,100.0,100.0,97.7,6,1,161,161
