player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,15,570,0,23,2,7.0,63.6,94.2,21.0,13.4,0,0,0.0,52.3,1,32,16.7,2,0,95.5,7,163,28.6,173,2,8,11,2,102,67,0.7,14.6,0,10,5.0,86.7,99.5,13.4,11.6,2,2,6.7,70.8,3,48,16.0,8,2,89.9,26,377,66.1,379,12,32,30,1,372,270,1.1,14.3
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Justin Smith,776,DI,SF,15,2,0,28,0,,,0.0,,,0,0,,62.9,0,,0.0,0,0,0.0,0,0,0.0,91,1,2,0,0,0,0,,,0,1,,,0.7,,,0,0,,64.0,0,,0.0,0,0,0.0,0,2,100.0,305,4,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,15,38,0,12,0,,,7.4,,,0,0,,70.6,0,,,0,0,0.0,0,12,31.6,162,1,0,0,0,0,0,0.0,,0,2,4.5,50.0,8.0,11.0,5.5,1,1,25.0,84.1,2,7,37.5,3,1,16.7,2,23,60.5,288,6,3,4,0,12,11,0.5,6.0
Dwight Freeney,1019,ED,SD,15,14,0,27,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,129,1,0,0,0,0,0,,,0,0,5.0,100.0,6.1,12.0,12.0,0,0,0.0,54.4,0,35,100.0,2,0,118.8,1,14,100.0,231,2,0,1,0,35,30,2.9,35.0
Larry Foote,1126,LB,ARZ,15,452,0,1,0,3.8,72.7,45.9,12.8,9.3,0,0,0.0,40.2,0,39,62.5,5,0,143.8,8,112,24.8,244,1,3,11,1,134,103,1.3,16.8,0,4,3.4,83.3,82.8,7.4,6.2,0,1,2.1,50.3,1,29,25.0,8,1,101.0,40,314,69.5,379,11,20,48,1,415,276,1.4,10.4
Brett Keisel,1204,DI,PIT,12,6,0,25,0,,,0.0,,,0,0,,61.3,0,,0.0,0,0,0.0,0,0,0.0,105,0,1,0,0,0,0,,,0,0,,,0.6,,,0,0,,62.0,1,,66.7,2,0,0.0,0,1,16.7,158,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,15,559,0,32,2,7.6,20.0,91.4,127.0,25.4,0,2,40.0,48.4,0,6,15.4,2,2,39.6,1,139,24.9,152,3,9,5,0,6,3,0.0,6.0,0,2,8.0,73.7,98.2,26.0,19.2,0,0,0.0,60.5,0,16,12.2,5,0,90.7,14,389,69.6,396,8,34,19,0,124,66,0.3,8.9
James Harrison,1251,ED,PIT,10,52,0,25,0,,,4.0,,,0,0,,77.2,0,,,0,0,0.0,0,3,5.8,75,2,0,0,0,0,0,0.0,,0,0,1.7,100.0,27.8,13.3,13.3,0,0,0.0,60.3,0,13,0.0,0,0,90.3,3,40,76.9,144,5,5,3,0,17,12,0.4,5.7
Terence Newman,1321,CB,CIN,13,521,0,7,0,11.4,64.0,100.0,6.9,4.4,0,0,0.0,41.5,0,46,12.5,2,0,91.8,16,118,22.6,118,4,14,25,0,218,49,2.0,13.6,0,4,11.5,56.1,99.5,9.8,5.5,5,7,10.6,66.0,1,32,4.9,2,7,72.2,37,381,73.1,383,11,35,66,1,390,94,1.1,10.5
Kevin Williams,1325,DI,SEA,15,9,0,29,0,,,2.8,,,0,0,,62.4,0,,,0,0,0.0,0,1,11.1,36,0,0,0,0,0,0,0.0,,0,0,1.0,0.0,4.2,,6.0,0,0,0.0,57.5,0,,33.3,1,0,39.6,0,6,66.7,142,1,2,1,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,15,53,0,3,0,,,3.9,,,0,0,,35.4,0,,,0,0,0.0,0,6,11.3,152,0,0,0,0,0,0,0.0,,0,1,1.3,75.0,12.3,13.7,10.3,0,0,0.0,73.1,0,9,14.3,1,0,84.4,3,45,84.9,365,14,5,4,0,19,17,0.5,6.3
Troy Polamalu,1332,S,PIT,12,402,0,25,1,14.5,75.0,93.7,36.3,27.3,0,0,0.0,61.0,0,42,0.0,0,0,116.7,3,119,29.6,127,1,5,4,0,64,20,0.6,21.3,0,3,5.4,71.4,88.9,23.6,16.9,0,0,0.0,72.3,0,56,26.3,5,0,96.1,10,255,63.4,287,4,11,14,0,116,68,0.5,11.6
Calvin Pace,1334,ED,NYJ,15,218,0,22,0,3.0,100.0,19.3,15.0,15.0,0,0,0.0,60.5,0,12,0.0,0,0,116.7,1,17,7.8,88,1,3,1,0,12,9,0.8,12.0,0,1,2.2,68.2,51.9,11.4,7.8,1,1,4.5,69.0,0,35,10.0,1,1,75.4,15,179,82.1,345,8,8,22,0,87,83,0.5,5.8
Charles Tillman,1351,CB,CHI,2,51,0,6,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,53.8,0,5,0.0,0,0,87.5,1,6,11.8,6,0,1,1,0,5,0,0.8,5.0,0,0,13.0,75.0,97.7,6.7,5.0,1,1,12.5,70.9,0,22,0.0,0,1,96.4,6,43,84.3,44,4,7,8,0,61,9,1.5,10.2
