player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Ben Jones,7099,G,HST,2,0,13,80.5,100.0,17,20.2,17,65.4,0,100.0,84,84,59.0,100.0,59,70.2,59
Derek Newton,6366,T,HST,2,0,13,72.0,100.0,17,20.2,17,88.0,0,100.0,84,84,88.8,100.0,59,70.2,59
Chris Myers,2417,C,HST,2,2,13,59.7,100.0,17,20.2,17,69.8,2,100.0,84,84,72.9,100.0,59,70.2,59
Duane Brown,4340,T,HST,2,0,13,73.1,100.0,17,20.2,17,59.6,1,100.0,84,84,54.4,100.0,59,70.2,59
Brandon Brooks,7078,G,HST,2,0,13,70.8,100.0,17,20.2,17,68.0,1,100.0,84,84,67.4,100.0,59,70.2,59
DeAndre Hopkins,7808,WR,HST,2,0,13,51.2,100.0,17,22.1,17,47.0,0,100.0,77,77,61.6,100.0,55,71.4,55
Ryan Fitzpatrick,2467,QB,HST,2,0,13,60.0,100.0,17,22.4,17,60.0,0,95.0,76,80,60.0,100.0,56,73.7,56
Andre Johnson,1319,WR,HST,2,0,13,60.0,100.0,16,21.3,16,64.3,0,100.0,75,75,64.8,100.0,52,69.3,52
Russell Bodine,8746,C,CIN,2,0,7,63.6,100.0,23,32.9,23,54.9,0,100.0,70,70,49.8,100.0,41,58.6,41
Clint Boling,6253,G,CIN,2,0,7,48.0,100.0,23,32.9,23,54.4,0,100.0,70,70,60.4,100.0,41,58.6,41
Zack Martin,8651,G,DAL,2,0,9,49.1,100.0,27,39.1,27,63.0,0,100.0,69,69,68.5,100.0,40,58.0,40
Doug Free,3738,T,DAL,2,0,9,73.5,100.0,27,39.1,27,74.0,0,100.0,69,69,70.6,100.0,40,58.0,40
Andre Smith,4929,T,CIN,2,0,7,71.3,100.0,22,31.9,22,69.9,0,100.0,69,69,65.9,100.0,41,59.4,41
