player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,1,6,6,4.68,31.67,47.67,18.0,0,0,0,1,13,70.7,1,60,0,0,33.3,36,2,6,28.07,190,3,286
Mike Scifres,1458,P,SD,1,6,6,4.73,36.0,39.33,,0,0,0,4,27,61.7,2,52,1,0,0.0,0,0,6,28.37,216,1,236
Andy Lee,1906,P,SF,1,4,4,4.22,45.5,45.5,0.0,0,0,1,1,28,63.1,3,54,0,0,25.0,0,1,4,16.88,182,0,182
Donnie Jones,1939,P,PHI,1,6,6,4.15,33.67,38.33,9.3,0,0,1,2,24,62.7,5,52,0,0,50.0,28,3,6,24.9,202,0,230
Dustin Colquitt,2316,P,KC,1,5,5,4.43,43.0,42.6,-2.0,0,0,0,3,16,60.7,2,52,0,0,20.0,-2,1,5,22.16,215,0,213
Michael Koenen,2682,P,TB,1,5,5,4.44,36.8,44.0,12.0,0,0,1,1,30,61.7,2,56,0,0,60.0,36,3,5,22.18,184,0,220
Sam Koch,3148,P,BLT,1,4,4,4.68,31.0,42.25,45.0,0,0,0,3,3,60.3,2,52,0,0,25.0,45,1,4,18.73,124,0,169
Jon Ryan,3493,P,SEA,1,2,2,4.38,33.0,33.0,,0,0,0,2,29,62.9,2,39,0,0,0.0,0,0,2,8.76,66,0,66
Steve Weatherford,3552,P,NYG,1,5,5,3.8,38.0,40.2,3.7,0,0,1,1,21,62.9,1,56,0,0,60.0,11,3,5,19.02,190,0,201
Brandon Fields,3841,P,MIA,1,2,2,4.43,41.5,49.0,7.5,0,0,0,0,17,60.5,0,49,0,0,100.0,15,2,2,8.85,83,0,98
Brett Kern,4580,P,TEN,1,6,6,4.56,42.83,50.67,11.8,0,0,0,2,31,70.4,3,63,0,0,66.7,47,4,6,27.34,257,0,304
Kevin Huber,5066,P,CIN,1,4,4,4.17,36.0,36.5,1.0,0,0,0,2,7,56.2,3,45,0,0,50.0,2,2,4,16.66,144,0,146
Thomas Morstead,5088,P,NO,1,2,2,4.98,45.0,45.5,1.0,0,0,1,0,20,61.3,2,48,0,0,50.0,1,1,2,9.96,90,0,91
Pat McAfee,5146,P,IND,1,4,4,4.61,43.75,49.75,1.3,0,0,0,0,14,61.4,0,59,0,0,75.0,4,3,4,18.45,175,1,199
Britton Colquitt,5192,P,DEN,1,5,5,4.56,42.0,46.8,4.8,0,0,0,0,10,62.6,1,53,0,0,100.0,24,5,5,22.78,210,0,234
Tim Masthay,5510,P,GB,1,4,4,4.53,37.0,37.75,1.5,0,0,1,1,12,61.8,1,57,0,0,50.0,3,2,4,18.11,148,0,151
Matt Bosher,6344,P,ATL,1,3,3,5.06,45.67,52.33,,0,0,0,2,2,68.4,0,66,0,0,0.0,0,0,3,15.17,137,1,157
Spencer Lanning,6566,P,CLV,1,7,7,4.34,35.43,44.86,15.3,0,0,1,2,8,58.2,2,57,0,0,42.9,46,3,7,30.37,248,1,314
Chris Jones,6798,P,DAL,1,2,2,4.8,47.0,53.5,13.0,0,0,0,1,9,60.6,1,56,0,0,50.0,13,1,2,9.6,94,0,107
Bryan Anger,7072,P,JAX,1,8,8,4.55,38.75,46.5,15.5,0,0,2,2,15,68.5,2,61,0,0,50.0,62,4,8,36.42,310,0,372
Brad Nortman,7192,P,CAR,1,6,6,4.76,37.67,47.0,14.0,0,0,1,1,5,66.8,2,54,0,0,66.7,56,4,6,28.58,226,0,282
Johnny Hekker,7252,P,SL,1,6,6,4.65,45.5,46.5,6.0,0,0,2,2,26,73.1,3,57,1,0,16.7,6,1,6,27.89,273,0,279
Drew Butler,7302,P,ARZ,1,4,4,4.47,40.25,54.5,8.5,0,0,0,0,1,64.7,0,61,0,0,50.0,17,2,5,17.86,161,2,218
Marquette King,7410,P,OAK,1,9,9,4.96,40.78,44.67,7.5,0,0,1,5,23,61.9,1,61,0,0,22.2,15,2,9,44.66,367,1,402
Ryan Quigley,7573,P,NYJ,1,5,5,4.62,38.8,44.2,7.0,0,0,1,1,22,67.3,2,56,1,0,20.0,7,1,5,23.1,194,1,221
Jeff Locke,7937,P,MIN,1,5,5,4.79,41.6,46.4,4.8,0,0,0,0,18,68.5,1,52,0,0,100.0,24,5,5,23.97,208,0,232
Sam Martin,7947,P,DET,1,2,2,4.69,39.5,54.5,15.0,0,0,0,0,11,61.6,1,57,0,0,100.0,30,2,2,9.37,79,0,109
Colton Schmidt,8104,P,BUF,1,5,5,4.58,43.2,43.0,-1.0,0,0,2,2,4,68.6,4,54,0,0,20.0,-1,1,5,22.91,216,0,215
Ryan Allen,8242,P,NE,1,5,5,4.14,43.4,48.2,8.0,0,0,0,2,19,57.2,2,63,0,0,60.0,24,3,6,20.71,217,0,241
Brad Wing,8256,P,PIT,1,6,6,4.38,40.33,43.67,0.0,0,0,0,4,25,54.5,2,56,0,0,16.7,0,1,6,26.3,242,1,262
Tress Way,8358,P,WAS,1,5,5,4.61,43.6,49.2,7.0,0,0,0,1,32,68.4,2,61,0,0,80.0,28,4,6,23.03,218,0,246
Pat O'Donnell,8826,P,CHI,1,4,4,4.17,36.25,39.75,7.0,0,0,0,1,6,59.6,2,45,2,0,50.0,14,2,4,16.68,145,0,159
