player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,7,10,0,53.8,0,0,23,82.9,85.9,86.0,83.2,73.4,79.6,0,0,2,48,8.9,5,4,0,52.6,7,0,112,5,239,497,0,0,0,0,0,340,497,6,252,40,15,41,13,0,0,141,80,20.1
John Abraham,591,ED,ARZ,1,0,0,,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,27,0,3,37,10,0,0,10,0,0,27,20,14,0,1,1,0,0,0,0,0,
Justin Smith,776,DI,SF,7,6,1,,0,1,28,62.8,76.0,60.0,54.7,90.6,78.0,4,8,0,,0.0,0,0,1,0.0,0,3,8,0,0,314,306,0,6,44,256,0,8,204,110,0,10,12,0,15,0,0,0,
Ryan Pickett,799,DI,HST,5,1,1,,0,0,13,,58.1,80.2,52.1,61.6,72.8,0,0,0,,25.0,2,0,0,0.0,0,0,0,0,0,134,134,33,8,9,84,0,0,66,68,0,5,5,0,0,0,0,0,
Julius Peppers,1010,ED,GB,8,5,1,50.0,1,1,12,71.4,71.2,59.9,77.8,52.3,34.4,5,15,1,5,29.2,7,1,3,16.7,1,5,20,0,19,405,383,0,0,346,37,0,22,219,167,2,11,12,2,25,0,5,8,5.0
Dwight Freeney,1019,ED,SD,8,0,0,,0,0,27,72.7,69.3,67.1,71.0,54.6,29.8,6,21,0,,60.0,3,0,1,0.0,0,2,8,0,9,339,330,0,2,193,135,0,9,225,105,1,4,2,0,29,0,0,0,
Larry Foote,1126,LB,ARZ,7,6,0,84.6,0,0,1,40.2,46.0,7.8,54.0,65.3,35.8,3,6,1,33,22.7,10,0,3,97.1,22,1,466,5,230,482,8,0,0,8,0,3,474,95,157,0,18,28,26,10,1,210,132,9.5
Brett Keisel,1204,DI,PIT,8,2,2,,1,0,25,65.0,50.5,58.8,52.9,52.0,55.1,5,8,1,,11.1,1,0,1,0.0,0,0,19,0,6,317,298,0,3,36,259,0,19,210,101,0,3,6,0,13,0,0,0,
Ryan Clark,1229,S,WAS,8,14,0,58.3,0,0,32,44.0,35.4,84.6,37.6,30.9,36.5,0,3,0,11,23.0,14,1,0,95.8,7,1,96,1,295,512,0,0,0,0,0,393,512,16,201,22,9,33,12,4,1,50,39,7.1
James Harrison,1251,ED,PIT,5,1,0,100.0,0,0,25,51.4,58.1,35.8,67.6,53.8,79.2,5,4,0,11,0.0,0,0,2,125.0,2,2,5,0,18,144,130,0,0,130,0,0,14,77,49,9,7,6,2,11,1,9,9,4.5
Terence Newman,1321,CB,CIN,7,5,0,63.0,0,0,7,68.6,69.6,85.3,58.6,67.5,62.2,0,1,0,20,11.6,5,3,3,84.5,29,0,53,448,321,515,0,0,0,0,0,5,515,1,193,9,13,33,46,1,1,250,54,8.6
Kevin Williams,1325,DI,SEA,7,4,2,0.0,0,0,29,57.2,59.1,82.3,56.2,62.1,62.0,0,6,0,,5.9,1,0,0,39.6,0,0,0,0,8,200,200,2,120,3,75,0,0,95,97,0,8,12,1,6,0,0,0,
Terrell Suggs,1326,ED,BLT,8,3,1,0.0,0,0,3,64.8,77.1,35.4,71.6,79.8,72.5,10,13,0,,5.9,1,0,3,39.6,0,4,18,0,33,423,403,0,0,371,32,0,20,244,146,2,14,13,1,27,0,0,0,
Troy Polamalu,1332,S,PIT,8,6,0,75.0,0,1,25,73.5,70.9,0.0,86.4,75.7,57.1,1,2,0,42,15.4,8,1,6,115.4,12,1,211,7,302,510,0,0,0,0,0,210,510,20,188,82,18,38,16,4,1,115,65,9.6
Calvin Pace,1334,ED,NYJ,8,3,0,55.6,0,0,22,72.0,64.9,37.2,52.7,69.6,53.6,1,8,0,35,16.7,3,1,3,77.5,5,3,143,13,113,400,218,0,0,135,83,0,182,132,155,26,10,12,9,12,0,63,57,12.6
Charles Tillman,1351,CB,CHI,2,0,0,77.8,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,1,0,0,22,0.0,0,1,0,97.2,7,0,14,81,51,97,0,0,0,0,0,0,97,1,45,2,4,10,9,1,0,66,9,9.4
Rashean Mathis,1355,CB,DET,8,2,0,57.5,2,1,11,68.4,67.9,48.7,59.3,64.5,60.8,0,0,1,24,17.4,4,2,6,76.8,23,0,34,469,328,509,0,0,0,0,0,2,509,1,180,4,4,17,40,0,1,277,101,12.0
Osi Umenyiora,1371,ED,ATL,8,2,0,100.0,0,0,2,36.3,58.1,80.8,61.7,62.9,74.5,2,13,0,49,0.0,0,0,1,118.8,1,1,11,0,1,184,173,0,2,32,139,0,11,149,34,0,4,6,1,16,0,49,47,49.0
Cory Redding,1381,DI,IND,8,3,0,0.0,0,0,14,69.7,69.1,14.5,64.7,69.7,78.7,4,14,0,,11.1,2,0,3,39.6,0,3,20,0,4,369,348,0,8,117,223,0,21,227,138,1,16,13,1,21,0,0,0,
Lance Briggs,1383,LB,CHI,5,11,0,77.8,0,0,6,54.3,59.9,75.7,54.7,68.1,47.5,1,0,1,24,16.7,5,1,0,100.2,14,0,292,1,167,315,1,0,0,1,0,0,314,24,124,21,10,14,18,1,1,165,96,11.8
Jarret Johnson,1421,ED,SD,7,4,1,66.7,0,1,27,77.7,72.6,56.5,51.3,76.6,73.5,0,2,0,37,8.7,2,0,1,91.7,4,1,51,0,55,270,216,0,1,141,74,0,54,88,127,3,9,17,6,3,0,49,48,12.3
