player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,10,10.7,13,72.5,,0,0,0,4.8,4,50,25,1,78.7,62.6,90.3,,90.2,0.0,0,1,54,0.0,0,424,3,79,94.8,402,14.4,61,124.0,109,8,84.0,356,1070,395,5.0,13.5,2.66
Demaryius Thomas,5547,WR,DEN,9,10.0,6,65.7,,0,0,0,8.5,6,40,10,0,61.7,81.0,86.8,,86.0,0.0,0,1,86,0.0,0,361,1,65,93.9,339,18.3,66,115.0,99,6,81.7,295,1002,459,7.1,15.4,2.96
Dez Bryant,5549,WR,DAL,10,11.9,11,60.9,,0,0,0,8.2,5,36,9,0,61.9,80.0,82.7,,82.9,0.0,0,5,68,0.0,0,328,1,56,95.4,313,17.7,58,95.1,92,8,82.3,270,793,271,4.8,14.2,2.53
Julio Jones,6158,WR,ATL,9,12.3,10,66.3,,0,0,0,10.3,7,40,2,2,52.6,26.4,77.0,,74.9,0.0,0,2,40,0.0,0,368,2,61,93.5,344,12.0,44,97.8,92,3,88.0,324,853,311,5.1,14.0,2.48
Vincent Jackson,2278,WR,TB,9,14.6,6,45.5,,0,0,0,13.0,6,30,30,0,42.9,78.0,73.3,,72.4,0.0,0,4,34,0.0,0,373,1,40,93.0,347,26.0,97,53.1,88,2,74.0,276,518,108,2.7,13.0,1.49
Golden Tate,5585,WR,DET,9,8.6,12,75.0,,0,0,0,5.7,4,36,11,1,74.1,48.2,77.9,,78.4,1.9,7,1,73,0.0,0,377,0,66,93.9,354,62.3,235,114.3,88,3,35.8,135,909,456,6.9,13.8,2.57
Jeremy Maclin,4942,WR,PHI,9,16.3,2,55.2,,0,0,0,0.0,0,33,24,0,90.5,80.0,82.7,,82.1,0.0,0,4,68,0.0,0,380,1,48,93.2,354,21.8,83,99.2,87,8,76.8,292,828,287,6.0,17.3,2.34
Emmanuel Sanders,5606,WR,DEN,9,12.7,4,74.7,,0,0,0,1.6,1,41,10,1,90.1,49.1,82.3,,83.2,0.0,0,1,48,0.0,0,380,2,62,94.2,358,38.2,145,126.4,83,6,61.8,235,857,194,3.1,13.8,2.39
Jordy Nelson,4350,WR,GB,9,11.9,6,68.3,,0,0,0,6.7,4,41,12,0,62.1,80.0,88.9,,86.8,0.3,1,1,80,0.0,0,330,0,56,93.0,307,19.1,63,131.6,82,8,80.6,266,889,324,5.8,15.9,2.9
Kelvin Benjamin,8663,WR,CAR,10,15.2,5,52.4,,0,0,0,14.0,7,30,5,1,33.9,32.9,68.0,,67.7,0.0,0,2,51,0.0,0,375,6,43,93.6,351,12.3,46,97.6,82,7,87.7,329,659,92,2.1,15.3,1.88
