player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,8,11.7,7,71.4,,0,0,0,4.8,3,40,25,0,77.2,85.3,90.4,,90.2,0.0,0,1,47,0.0,0,335,2,60,94.6,317,12.8,43,126.7,84,7,85.4,286,852,284,4.7,14.2,2.69
Julio Jones,6158,WR,ATL,8,12.4,7,65.4,,0,0,0,10.2,6,35,2,2,60.2,25.3,76.2,,74.1,0.0,0,2,40,0.0,0,334,2,53,94.3,315,12.3,41,96.4,81,3,87.7,293,734,261,4.9,13.8,2.33
Dez Bryant,5549,WR,DAL,8,12.2,7,63.2,,0,0,0,5.9,3,29,9,0,70.5,79.0,81.2,,81.4,0.0,0,5,68,0.0,0,263,1,48,95.8,252,17.1,45,83.2,76,5,82.9,218,620,192,4.0,12.9,2.46
Jordy Nelson,4350,WR,GB,8,11.5,6,65.8,,0,0,0,7.4,4,36,12,0,58.4,79.3,85.0,,82.9,0.3,1,1,80,0.0,0,304,0,50,92.8,282,19.1,58,118.1,76,6,80.6,245,737,271,5.4,14.7,2.61
Demaryius Thomas,5547,WR,DEN,7,9.6,5,62.7,,0,0,0,9.6,5,29,10,0,57.3,79.2,85.6,,85.7,0.0,0,0,86,0.0,0,258,1,47,93.8,242,18.6,48,123.6,75,6,81.4,210,767,388,8.3,16.3,3.17
Golden Tate,5585,WR,DET,8,9.2,12,73.3,,0,0,0,6.8,4,32,11,1,68.4,42.3,76.8,,77.6,1.8,6,1,73,0.0,0,331,0,55,94.0,311,65.0,215,115.4,75,3,33.2,110,800,380,6.9,14.5,2.57
T.Y. Hilton,7092,WR,IND,8,14.0,3,71.6,,0,0,0,3.6,2,42,14,1,80.7,40.3,88.2,,87.1,0.0,0,2,49,0.0,0,334,0,53,94.0,314,40.7,136,108.3,74,2,59.3,198,867,206,3.9,16.4,2.76
Jeremy Maclin,4942,WR,PHI,7,16.3,1,52.7,,0,0,0,0.0,0,27,24,0,90.2,79.0,78.4,,77.1,0.0,0,4,68,0.0,0,307,0,39,92.5,284,23.8,73,86.1,74,6,74.6,229,632,233,6.0,16.2,2.23
Andre Johnson,1319,WR,HST,8,10.0,3,66.7,,0,0,0,6.1,3,30,13,2,62.7,23.7,77.3,,76.8,0.4,1,1,26,0.0,0,266,1,46,93.2,248,19.9,53,89.7,69,1,78.6,209,551,234,5.1,12.0,2.22
Sammy Watkins,8639,WR,BUF,8,14.0,4,57.6,,0,0,0,7.3,3,29,4,0,64.8,77.9,75.5,,75.4,0.0,0,1,84,0.0,0,313,3,38,95.8,300,5.4,17,106.3,66,5,94.6,296,590,217,5.7,15.5,1.97
Julian Edelman,5156,WR,NE,8,9.1,4,69.2,,0,0,0,11.8,6,23,19,1,47.5,52.8,65.8,71.6,65.8,0.7,2,1,44,0.3,1,307,1,45,91.5,281,38.4,118,88.4,65,1,60.9,187,466,162,3.6,10.4,1.66
Steve Smith,837,WR,BLT,8,12.0,15,63.1,,0,0,1,4.7,2,26,3,1,75.8,31.2,77.6,,77.0,0.0,0,0,80,0.0,0,267,3,41,92.5,247,13.1,35,118.6,65,4,86.9,232,678,279,6.8,16.5,2.74
Kelvin Benjamin,8663,WR,CAR,8,14.8,3,58.5,,0,0,0,11.6,5,27,5,1,43.4,29.7,71.8,,71.5,0.0,0,1,51,0.0,0,298,5,38,92.6,276,13.1,39,106.6,65,5,86.9,259,571,77,2.0,15.0,2.07
Brandon Marshall,3064,WR,CHI,8,13.2,5,53.1,,0,0,0,10.5,4,24,6,1,55.4,29.1,72.0,77.0,67.4,0.6,2,3,47,0.6,2,333,3,34,92.8,309,50.2,167,77.9,64,5,49.2,164,384,111,3.3,11.3,1.24
Matt Forte,4358,HB,CHI,8,0.7,14,90.6,,0,0,0,3.3,2,20,6,0,83.4,76.2,67.8,73.9,86.0,0.0,0,0,56,19.3,65,336,1,58,74.4,250,3.9,13,114.2,64,3,2.4,8,490,473,8.2,8.4,1.96
Martellus Bennett,4375,TE,CHI,8,7.2,18,74.6,,0,0,0,4.1,2,27,6,0,64.2,79.2,88.3,66.2,87.3,37.3,123,3,34,12.7,42,330,1,47,80.9,267,42.7,141,105.1,63,5,15.2,50,517,246,5.2,11.0,1.94
Keenan Allen,7857,WR,SD,8,9.7,4,68.3,,0,0,0,6.5,3,25,27,0,76.0,80.2,72.3,,71.2,0.0,0,2,24,0.0,0,307,0,43,93.5,287,16.9,52,79.3,63,1,83.1,255,427,140,3.3,9.9,1.49
Vincent Jackson,2278,WR,TB,7,15.1,5,41.3,,0,0,0,16.1,5,20,30,0,35.2,75.7,68.1,,67.2,0.0,0,2,34,0.0,0,281,1,26,91.8,258,28.5,80,57.4,63,2,71.5,201,357,79,3.0,13.7,1.38
Greg Olsen,3647,TE,CAR,8,7.3,1,67.7,,0,0,0,4.5,2,31,5,0,76.8,78.7,84.0,77.9,82.3,28.7,92,2,37,13.7,44,321,2,42,79.4,255,47.7,153,106.2,62,5,12.8,41,509,238,5.7,12.1,2.0
Rob Gronkowski,5567,TE,NE,8,10.0,7,65.6,,0,0,0,9.1,4,30,19,0,58.7,78.1,90.7,69.7,91.1,41.8,99,0,46,9.3,22,237,2,40,82.7,196,43.5,103,133.1,61,7,14.3,34,558,216,5.4,14.0,2.85
Allen Robinson II,8696,WR,JAX,8,11.9,4,65.0,,0,0,0,2.5,1,20,15,0,81.8,77.9,69.2,,67.9,0.0,0,3,54,0.0,0,274,0,39,94.2,258,12.4,34,78.0,60,2,87.6,240,453,129,3.3,11.6,1.76
Emmanuel Sanders,5606,WR,DEN,7,12.4,4,78.3,,0,0,0,2.1,1,30,10,1,85.4,39.8,80.3,,81.0,0.0,0,0,48,0.0,0,272,1,47,93.8,255,42.3,115,133.3,60,4,57.7,157,639,142,3.0,13.6,2.51
Reggie Wayne,800,WR,IND,7,10.3,1,64.4,,0,0,0,9.5,4,26,14,0,56.2,77.7,67.8,,68.9,0.0,0,1,28,0.0,0,309,2,38,95.5,295,63.1,195,85.0,59,1,36.9,114,434,110,2.9,11.4,1.47
Roddy White,2244,WR,ATL,7,11.4,0,56.9,,0,0,0,13.2,5,26,2,1,44.3,28.4,67.9,,67.3,0.3,1,3,39,0.0,0,312,2,33,94.6,295,29.5,92,75.3,58,3,70.2,219,419,70,2.1,12.7,1.42
Alshon Jeffery,7048,WR,CHI,8,12.2,2,66.7,,0,0,0,7.3,3,25,6,0,65.4,33.6,67.6,70.2,69.3,1.9,6,0,74,0.3,1,323,3,38,92.3,298,25.4,82,116.3,57,3,72.4,234,563,225,5.9,14.8,1.89
Mohamed Sanu,7084,WR,CIN,7,10.2,5,61.4,,0,0,0,16.7,7,23,7,0,34.2,79.0,77.1,,74.7,0.0,0,1,76,0.0,0,250,0,35,91.2,228,45.2,113,102.4,57,3,53.6,134,533,249,7.1,15.2,2.34
Rueben Randle,7065,WR,NYG,7,10.6,2,60.7,,0,0,0,0.0,0,19,21,0,90.0,77.6,69.6,,69.8,0.0,0,1,27,0.0,0,262,1,34,92.7,243,4.6,12,81.0,56,2,95.4,250,321,77,2.3,9.4,1.32
Pierre Garcon,4519,WR,WAS,8,10.6,6,70.9,,0,0,0,2.5,1,20,32,0,82.3,78.0,72.7,,71.9,0.0,0,2,70,0.0,0,301,1,39,93.0,280,14.0,42,97.8,55,3,86.0,259,443,215,5.5,11.4,1.58
Randall Cobb,6216,WR,GB,8,8.9,6,74.1,,0,0,0,11.1,5,30,12,0,51.0,81.5,74.4,,75.5,0.0,0,0,70,0.0,0,303,0,40,92.7,281,91.7,278,148.0,54,9,7.6,23,578,275,6.9,14.5,2.06
James Jones,3694,WR,OAK,7,10.3,4,67.9,,0,0,0,2.7,1,24,23,3,67.4,21.8,71.5,,73.1,0.0,0,0,42,0.0,0,238,5,36,94.5,225,54.2,129,111.0,53,3,45.8,109,425,129,3.6,11.8,1.89
Jimmy Graham,5619,TE,NO,7,9.0,3,73.6,,0,0,0,2.5,1,24,20,1,73.9,29.8,78.2,30.1,76.4,38.9,89,1,23,5.7,13,229,0,39,88.6,203,39.3,90,114.9,53,4,21.8,50,435,153,3.9,11.2,2.14
Mike Wallace,5007,WR,MIA,7,13.8,6,60.4,,0,0,0,5.9,2,21,17,1,59.5,21.6,69.6,,72.1,0.4,1,1,50,0.0,0,227,0,32,93.0,211,18.1,41,108.8,53,5,81.5,185,418,127,4.0,13.1,1.98
Andrew Hawkins,6125,WR,CLV,7,8.8,5,69.2,,0,0,0,7.7,3,27,8,0,63.7,77.8,84.3,,83.2,0.0,0,1,65,0.0,0,206,1,36,93.7,193,51.0,105,95.8,52,1,48.1,99,470,210,5.8,13.1,2.44
