player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Derek Newton,6366,T,HST,13,0,13,73.7,100.0,90,21.8,90,80.4,1,100.0,412,412,78.7,100.0,276,67.0,276
John Greco,4379,G,CLV,13,0,8,71.5,100.0,53,13.1,53,76.8,1,100.0,406,406,76.2,100.0,326,80.3,326
Duane Brown,4340,T,HST,13,0,13,65.4,100.0,90,22.2,90,71.9,1,100.0,406,406,73.3,100.0,272,67.0,272
Chris Myers,2417,C,HST,13,2,13,76.0,100.0,90,22.2,90,76.8,2,100.0,406,406,76.8,100.0,272,67.0,272
Mitchell Schwartz,7041,T,CLV,13,0,8,66.1,100.0,53,13.1,53,66.6,0,100.0,406,406,67.2,100.0,326,80.3,326
Joe Thomas,3619,T,CLV,13,1,8,76.7,100.0,53,13.1,53,89.8,1,100.0,406,406,86.0,100.0,326,80.3,326
Joel Bitonio,8670,G,CLV,13,0,8,62.9,100.0,53,13.1,53,73.3,1,100.0,406,406,74.5,100.0,326,80.3,326
Travis Frederick,7812,C,DAL,13,0,9,78.2,100.0,164,40.5,164,79.9,4,100.0,405,405,71.4,100.0,211,52.1,211
Zack Martin,8651,G,DAL,13,0,9,70.3,100.0,164,40.5,164,78.2,1,100.0,405,405,77.6,100.0,211,52.1,211
Tyron Smith,6161,T,DAL,13,1,9,72.9,100.0,164,40.5,164,70.4,2,100.0,405,405,64.5,100.0,211,52.1,211
Jason Witten,1384,TE,DAL,13,0,9,84.5,100.0,164,40.8,164,78.2,1,100.0,402,402,63.6,100.0,211,52.5,211
J.R. Sweezy,7209,G,SEA,13,0,29,60.3,100.0,21,5.4,21,80.0,1,100.0,389,389,77.3,100.0,324,83.3,324
Brandon Brooks,7078,G,HST,12,0,13,63.1,100.0,85,21.9,85,76.4,2,100.0,389,389,80.9,100.0,258,66.3,258
