player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Winston Guy,7171,S,JAX,4,0,15,0,0,0,0,0,0,,0,0,,0,0,0,0,0.8,1,131,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Brandon Carr,4454,CB,DAL,11,0,9,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,393,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Saalim Hakim,7334,WR,NYJ,2,0,22,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Terence Newman,1321,CB,CIN,10,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.2,1,411,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dominique Rodgers-Cromartie,4330,CB,NYG,11,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,282,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Darqueze Dennard,8659,CB,CIN,3,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.3,2,38,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Brandon Flowers,4349,CB,SD,9,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.3,1,294,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Craig Dahl,3920,S,SF,4,0,28,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,11.1,2,18,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jackson Jeffcoat,9139,LB,WAS,1,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Prince Amukamara,6171,CB,NYG,8,0,21,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,257,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Morris Claiborne,7012,CB,DAL,4,0,9,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.1,1,93,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
D.J. Hayden,7793,CB,OAK,5,0,23,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.6,1,154,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Usama Young,3682,S,OAK,4,0,23,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,2.7,3,111,2,50.0,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Will Allen,1832,S,PIT,6,0,25,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.2,1,84,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ty Powell,8014,LB,BUF,3,0,4,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,11.8,2,17,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Charles Tillman,1351,CB,CHI,2,0,6,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,49,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Jarrett Bush,3261,CB,GB,5,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Davon House,6283,CB,GB,10,0,12,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,203,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Bashaud Breeland,8737,CB,WAS,11,0,32,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,0.3,1,317,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chykie Brown,6316,CB,NYG,10,0,21,0,1,0,0,0,0,,0,0,,0,0,0,0,0.8,1,125,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Adam Jones,2223,CB,CIN,11,0,7,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,371,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Robert McClain,5771,CB,ATL,9,0,2,0,2,0,0,1,1,40.0,2,1,25.0,0,0,0,1,2.5,5,199,3,40.0,0,0,1,0,60.0,3,2,50.0,1,1,0,1,1,0
Antoine Bethea,3152,S,SF,11,0,28,0,1,0,0,1,0,100.0,4,2,37.5,1,1,0,0,1.0,4,411,2,37.5,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Sam Barrington,8015,LB,GB,6,0,12,0,1,0,0,0,0,50.0,2,0,0.0,0,0,0,0,6.5,4,62,2,37.5,0,0,1,0,50.0,2,2,75.0,1,1,0,1,1,0
Bernard Pollard,2999,S,TEN,5,0,31,0,3,0,0,1,0,50.0,3,1,16.7,0,0,0,0,4.1,7,170,4,35.7,0,0,1,0,50.0,3,2,50.0,1,1,0,1,1,0
LaRon Landry,3622,S,IND,6,1,14,1,0,0,1,0,0,37.5,3,2,50.0,1,1,0,0,7.5,10,134,4,35.0,1,0,0,0,62.5,5,1,20.0,1,0,0,3,1,0
Reshad Jones,5686,S,MIA,7,0,17,1,6,0,0,4,0,66.7,8,5,37.5,1,0,0,0,5.7,16,279,9,34.4,0,1,0,0,33.3,4,1,12.5,0,0,0,2,1,0
Tre Boston,8763,S,CAR,4,0,5,1,1,0,1,1,0,100.0,3,2,33.3,0,0,0,0,6.3,3,48,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kyle Arrington,4742,CB,NE,11,0,19,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,1.3,3,239,1,33.3,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1,0
Bacarri Rambo,7972,S,BUF,3,0,4,0,2,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.3,3,41,2,33.3,0,0,2,0,66.7,2,2,50.0,0,0,0,0,0,0
Bene Benwikere,8783,CB,CAR,5,0,5,1,3,0,1,2,0,83.3,5,3,30.0,0,0,0,0,4.7,6,127,4,33.3,0,0,1,0,16.7,1,1,50.0,0,0,0,0,0,0
Dontae Johnson,8764,CB,SF,8,0,28,2,0,0,2,0,0,66.7,2,2,50.0,0,0,0,0,2.1,3,141,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
T.J. Carrie,8853,CB,OAK,8,0,23,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.5,3,200,2,33.3,0,1,1,0,100.0,3,2,33.3,0,1,1,0,1,1
Daimion Stafford,8031,S,TEN,6,0,31,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,2.4,3,126,1,33.3,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Ray-Ray Armstrong,8271,LB,OAK,3,0,23,0,2,0,0,1,0,100.0,1,1,50.0,0,0,0,0,18.8,3,16,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chris Owens,5013,CB,KC,6,0,16,0,3,0,0,3,0,50.0,4,4,62.5,1,0,0,0,4.7,8,171,4,31.3,0,0,0,0,50.0,4,0,0.0,0,0,0,1,0,0
Brandian Ross,6755,S,OAK,8,0,23,2,1,0,1,1,0,50.0,2,2,50.0,0,0,0,0,2.3,5,218,3,30.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Rashad Johnson,5018,S,ARZ,11,0,1,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,1.1,5,441,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Eric Reid,7799,S,SF,11,0,28,1,2,0,0,1,0,75.0,3,1,16.7,0,0,0,1,1.2,5,408,3,30.0,0,0,1,1,25.0,1,1,50.0,0,0,0,0,0,0
