player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,14,10.4,14,73.7,,0,0,1,3.4,4,77,25,1,90.0,70.5,91.2,,91.1,0.3,2,2,54,0.0,0,604,5,115,94.9,573,16.6,100,121.7,156,11,82.0,495,1498,516,4.5,13.0,2.61
Demaryius Thomas,5547,WR,DEN,14,10.0,8,64.9,,0,0,0,6.8,7,58,10,0,70.6,83.4,89.4,,88.9,0.0,0,3,86,0.0,0,541,3,96,93.5,506,19.2,104,111.6,148,11,80.8,437,1389,612,6.4,14.5,2.75
Julio Jones,6158,WR,ATL,13,12.6,13,66.0,,0,0,0,7.9,8,67,2,2,63.6,30.1,88.2,,86.4,0.0,0,4,79,0.0,0,536,2,93,94.6,507,11.6,62,101.6,141,6,87.9,471,1428,505,5.4,15.4,2.82
Jordy Nelson,4350,WR,GB,14,12.4,11,63.8,,0,0,0,8.8,8,58,12,0,49.2,84.4,85.5,,83.6,0.2,1,1,80,0.0,0,538,1,83,94.1,506,19.3,104,125.2,130,12,80.5,433,1320,460,5.5,15.9,2.61
Vincent Jackson,2278,WR,TB,14,14.7,6,50.8,,0,0,0,9.6,7,48,30,1,55.3,46.3,75.4,,74.8,0.0,0,6,50,0.0,0,577,2,66,92.9,536,24.1,139,60.1,130,2,75.9,438,931,159,2.4,14.1,1.74
Jeremy Maclin,4942,WR,PHI,14,13.9,8,60.9,,0,0,1,1.3,1,51,24,0,90.6,82.5,82.7,,82.2,0.0,0,6,72,0.0,0,559,2,78,94.5,528,20.8,116,98.7,128,10,78.4,438,1207,493,6.3,15.5,2.29
Kelvin Benjamin,8663,WR,CAR,14,15.3,8,53.2,,0,0,0,11.8,9,47,5,1,40.5,47.2,73.7,,73.5,0.0,0,3,51,0.0,0,518,7,67,94.2,488,12.5,65,91.8,126,9,87.5,453,952,165,2.5,14.2,1.95
Julian Edelman,5156,WR,NE,14,7.6,13,74.2,,0,0,0,10.7,11,49,19,2,49.4,47.6,75.8,73.3,75.2,0.9,5,1,69,0.4,2,553,1,92,92.0,509,39.6,219,103.9,124,4,59.1,327,971,435,4.7,10.6,1.91
Emmanuel Sanders,5606,WR,DEN,14,13.2,6,71.8,,0,0,0,2.2,2,61,10,1,90.3,58.9,87.0,,89.4,0.0,0,2,48,0.0,0,531,4,89,93.8,498,37.7,200,116.5,124,7,62.0,329,1266,344,3.9,14.2,2.54
Dez Bryant,5549,WR,DAL,14,12.9,14,63.7,,0,0,0,6.0,5,53,9,0,73.4,84.3,89.3,,89.2,0.0,0,5,68,0.0,0,456,1,79,95.2,434,15.8,72,111.9,124,13,84.2,384,1148,333,4.2,14.5,2.65
