player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,9,100,0,25,0,-2.5,3,83.3,,0,0,16.7,2,2,0,28.1,50.9,0,41,0.0,0,39,10,97.4,38,99.0,12,12.0,0,93,119,11.9,9.3,2.45,7.1,2,80.0,,0,0,7.7,1,8,0,85.8,91.5,0,41,0.0,0,50,12,94.0,47,141.0,15,15.0,1,195,99,8.3,16.3,4.15
Demaryius Thomas,5547,WR,DEN,8,86,0,10,0,0.1,1,78.6,,0,0,15.4,2,3,0,29.1,71.9,0,26,0.0,0,33,11,93.9,31,95.5,14,16.3,0,97,95,8.6,8.8,3.13,10.1,0,52.6,,0,0,9.1,1,4,0,49.2,88.6,1,32,0.0,0,59,10,96.6,57,77.5,19,22.1,2,84,40,4.0,8.4,1.47
Dez Bryant,5549,WR,DAL,9,84,0,9,0,-3.5,0,50.0,,0,0,50.0,1,0,0,24.1,32.9,0,3,0.0,0,20,1,90.0,18,56.3,2,2.4,0,3,7,7.0,3.0,0.17,12.8,2,91.7,,0,0,0.0,0,9,0,48.5,75.3,0,44,0.0,0,51,11,94.1,48,118.8,12,14.3,0,199,66,6.0,18.1,4.15
Julio Jones,6158,WR,ATL,8,81,0,2,0,-0.9,4,93.3,,0,0,6.7,1,4,1,71.9,75.6,0,22,0.0,0,33,14,93.9,31,105.3,15,18.5,0,139,153,10.9,9.9,4.48,13.9,0,58.3,,0,0,12.5,1,7,0,52.7,73.3,0,27,0.0,0,41,7,95.1,39,114.6,12,14.8,1,104,35,5.0,14.9,2.67
Jeremy Maclin,4942,WR,PHI,8,80,0,24,0,-2.9,1,88.9,,0,0,0.0,0,5,0,91.6,91.3,0,50,0.0,0,32,8,93.8,30,155.8,9,11.3,1,132,155,19.4,16.5,4.4,14.6,1,62.5,,0,0,0.0,0,8,0,90.7,83.9,0,68,0.0,0,77,10,96.1,74,145.8,16,20.0,4,218,98,9.8,21.8,2.95
T.Y. Hilton,7092,WR,IND,9,79,0,14,0,-0.8,0,75.0,,0,0,0.0,0,0,0,88.7,48.3,0,6,0.0,0,22,3,95.5,21,77.1,4,5.1,0,10,10,3.3,3.3,0.48,9.3,1,76.7,,0,0,8.0,2,18,1,64.3,84.9,1,46,0.0,0,152,23,92.1,140,109.9,30,38.0,1,336,103,4.5,14.6,2.4
Andre Johnson,1319,WR,HST,9,77,0,13,0,-3.0,2,100.0,,0,0,0.0,0,4,0,92.1,92.3,0,23,0.0,0,23,11,95.7,22,110.2,11,14.3,0,115,148,13.5,10.5,5.23,8.1,1,61.5,,0,0,0.0,0,4,1,78.0,69.9,0,25,0.0,0,56,8,96.4,54,81.6,13,16.9,0,88,45,5.6,11.0,1.63
Emmanuel Sanders,5606,WR,DEN,8,76,0,10,0,-1.8,0,83.3,,0,0,0.0,0,0,0,90.9,48.0,0,9,0.0,0,32,5,93.8,30,81.9,6,7.9,0,22,30,6.0,4.4,0.73,9.9,2,88.0,,0,0,4.3,1,11,0,88.3,81.7,0,42,0.0,0,132,22,93.9,124,128.2,25,32.9,1,289,75,3.4,13.1,2.33
Jordy Nelson,4350,WR,GB,8,76,0,12,0,-0.2,0,83.3,,0,0,0.0,0,0,0,90.6,55.1,0,9,0.0,0,15,5,93.3,14,79.9,6,7.9,0,19,21,4.2,3.8,1.36,7.2,2,61.5,,0,0,0.0,0,4,0,49.5,77.3,0,17,0.0,0,58,8,89.7,52,81.6,13,17.1,0,88,43,5.4,11.0,1.69
Kelvin Benjamin,8663,WR,CAR,9,75,0,5,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,14.3,1,37.5,,0,0,40.0,2,2,1,41.2,69.6,0,18,0.0,0,41,3,95.1,39,53.1,8,10.7,0,38,0,0.0,12.7,0.97
Vincent Jackson,2278,WR,TB,8,75,0,30,0,,0,,,0,0,,0,0,0,,46.1,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,17.3,3,33.3,,0,0,14.3,1,4,0,32.4,66.4,0,32,0.0,0,83,6,92.8,77,48.4,18,24.0,0,80,19,3.2,13.3,1.04
Julian Edelman,5156,WR,NE,9,75,0,19,0,-3.1,3,87.5,,0,0,12.5,1,1,1,39.4,51.2,0,13,0.0,0,34,7,97.1,33,86.5,8,10.7,0,38,61,8.7,5.4,1.15,8.4,1,61.8,,0,0,16.0,4,10,0,49.1,68.8,1,17,0.0,0,139,21,92.1,128,73.4,34,45.3,1,182,69,3.3,8.7,1.42
Golden Tate,5585,WR,DET,8,75,0,11,0,-2.2,3,88.9,,0,0,0.0,0,4,0,91.4,81.9,0,12,0.0,0,32,8,93.8,30,89.4,9,12.0,0,49,66,8.3,6.1,1.63,10.1,6,69.2,,0,0,10.0,3,17,0,62.3,78.7,1,73,0.0,0,215,27,94.4,203,104.5,39,52.0,1,439,235,8.7,16.3,2.16
Steve Smith,837,WR,BLT,9,74,0,3,0,-1.3,1,66.7,,0,0,0.0,0,1,0,88.7,79.1,0,49,0.0,0,22,2,95.5,21,109.7,3,4.1,0,56,57,28.5,28.0,2.67,7.2,4,50.0,,0,0,0.0,0,2,0,71.9,72.3,0,23,0.0,0,38,3,92.1,35,72.2,6,8.1,0,41,34,11.3,13.7,1.17
Keenan Allen,7857,WR,SD,9,72,0,27,0,-1.2,0,100.0,,0,0,0.0,0,1,0,90.9,69.5,0,16,0.0,0,26,6,100.0,26,126.4,6,8.3,1,29,36,6.0,4.8,1.12,6.7,0,83.3,,0,0,0.0,0,4,0,77.3,70.4,0,15,0.0,0,56,5,94.6,53,102.1,6,8.3,0,51,25,5.0,10.2,0.96
Rob Gronkowski,5567,TE,NE,9,71,0,19,0,-5.0,1,100.0,,0,0,0.0,0,0,0,78.7,61.5,0,10,33.3,8,24,1,66.7,16,108.3,1,1.4,0,10,15,15.0,10.0,0.63,11.0,5,62.5,,0,0,16.7,4,15,0,52.1,92.3,0,46,6.8,9,133,20,85.7,114,115.4,32,45.1,2,310,114,5.7,15.5,2.72
Reggie Wayne,800,WR,IND,8,67,0,14,0,-2.0,0,100.0,,0,0,0.0,0,0,0,88.7,47.0,0,5,0.0,0,25,3,96.0,24,79.2,3,4.5,0,6,12,4.0,2.0,0.25,9.4,1,65.0,,0,0,3.7,1,19,0,76.9,73.0,0,40,0.0,0,222,26,95.9,213,95.5,40,59.7,1,297,94,3.6,11.4,1.39
Allen Robinson II,8696,WR,JAX,9,67,0,15,0,-1.1,1,85.7,,0,0,0.0,0,0,0,90.9,46.8,0,7,0.0,0,41,6,97.6,40,79.2,7,10.4,0,17,26,4.3,2.8,0.43,13.5,2,87.5,,0,0,0.0,0,6,0,85.8,67.1,0,54,0.0,0,39,7,89.7,35,158.3,8,11.9,1,140,40,5.7,20.0,4.0
Greg Olsen,3647,TE,CAR,9,66,0,5,0,-5.0,0,0.0,,0,0,,0,0,0,,37.7,0,0,20.0,6,30,0,76.7,23,39.6,1,1.5,0,0,0,,,0.0,6.4,0,64.0,,0,0,5.9,1,8,0,83.1,72.4,2,16,5.9,10,170,16,89.4,152,60.4,25,37.9,1,150,50,3.1,9.4,0.99
Rueben Randle,7065,WR,NYG,8,66,0,21,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,55.2,0,10,0.0,0,24,1,91.7,22,108.3,1,1.5,0,10,11,11.0,10.0,0.45,5.3,1,100.0,,0,0,0.0,0,1,0,86.5,67.6,0,9,0.0,0,14,3,100.0,14,91.7,3,4.5,0,18,2,0.7,6.0,1.29
Sammy Watkins,8639,WR,BUF,8,66,0,4,0,,0,,,0,0,,0,0,0,,42.0,0,0,0.0,0,25,0,92.0,23,0.0,0,0.0,0,0,0,,,0.0,9.0,0,33.3,,0,0,0.0,0,1,0,75.3,77.6,0,6,0.0,0,17,1,100.0,17,42.4,3,4.5,0,6,4,4.0,6.0,0.35
Mohamed Sanu,7084,WR,CIN,8,65,0,7,0,-2.7,2,100.0,,0,0,0.0,0,2,0,91.6,77.0,0,11,0.0,0,33,7,93.9,31,86.3,7,10.8,0,33,52,7.4,4.7,1.06,7.0,4,69.2,,0,0,14.3,3,11,0,40.8,72.8,2,36,0.0,0,137,18,90.5,124,72.6,26,40.0,1,200,105,5.8,11.1,1.61
Brandon Marshall,3064,WR,CHI,8,64,0,6,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,40.9,0,-3,3.3,1,30,1,96.7,29,79.2,1,1.6,0,-3,0,0.0,-3.0,-0.1,11.2,3,73.7,,0,0,0.0,0,12,0,53.4,64.7,1,47,0.6,1,167,14,94.6,158,121.1,19,29.7,3,182,73,5.2,13.0,1.15
Matt Forte,4358,HB,CHI,8,64,0,6,0,-3.2,5,94.4,,0,0,5.6,1,6,0,84.7,96.0,0,56,9.1,3,33,17,87.9,29,126.6,18,28.1,1,179,234,13.8,10.5,6.17,11.0,0,50.0,,0,0,0.0,0,0,0,88.6,88.5,0,4,0.0,0,13,1,100.0,13,56.3,2,3.1,0,4,4,4.0,4.0,0.31
Martellus Bennett,4375,TE,CHI,8,63,0,6,0,,0,,,0,0,,0,0,0,,34.3,0,0,18.2,6,33,0,78.8,26,0.0,0,0.0,0,0,0,,,0.0,8.9,10,74.3,,0,0,3.7,1,14,0,64.3,90.1,2,27,0.7,1,141,26,92.9,131,83.7,35,55.6,1,286,107,4.1,11.0,2.18
Eric Decker,5611,WR,NYJ,8,63,0,22,0,-0.6,2,100.0,,0,0,0.0,0,2,0,91.1,73.0,0,22,0.0,0,32,7,100.0,32,102.4,7,11.1,0,60,64,9.1,8.6,1.88,5.8,1,60.0,,0,0,25.0,1,2,0,78.1,72.3,1,22,0.0,0,54,3,94.4,51,50.0,5,7.9,0,45,34,11.3,15.0,0.88
Mike Wallace,5007,WR,MIA,8,61,0,17,0,-2.8,0,100.0,,0,0,0.0,0,0,0,90.2,41.6,0,7,0.0,0,25,4,88.0,22,84.4,4,6.6,0,17,28,7.0,4.3,0.77,6.0,0,66.7,,0,0,20.0,1,2,1,44.9,68.2,0,7,0.0,0,52,4,96.2,50,109.7,6,9.8,1,16,8,2.0,4.0,0.32
DeAndre Hopkins,7808,WR,HST,9,61,0,13,0,,0,,,0,0,,0,0,0,,41.2,0,0,0.0,0,25,0,96.0,24,0.0,0,0.0,0,0,0,,,0.0,7.4,2,77.8,,0,0,0.0,0,8,0,91.1,79.7,0,76,0.0,0,89,14,93.3,83,147.0,18,29.5,2,187,88,6.3,13.4,2.25
Jimmy Graham,5619,TE,NO,8,60,0,20,0,,0,,,0,0,,0,0,0,,40.9,0,0,22.7,5,22,0,77.3,17,0.0,0,0.0,0,0,0,,,0.0,8.7,3,73.3,,0,0,0.0,0,16,1,87.1,74.3,1,22,0.0,0,106,22,93.4,99,116.7,30,50.0,3,245,93,4.2,11.1,2.47
Andrew Hawkins,6125,WR,CLV,8,60,0,8,0,-3.5,1,100.0,,0,0,0.0,0,1,0,90.2,81.3,0,10,0.0,0,16,4,100.0,16,82.3,4,6.7,0,15,29,7.3,3.8,0.94,5.9,1,63.0,,0,0,5.6,1,13,0,75.1,81.0,0,65,0.0,0,117,17,96.6,113,101.3,27,45.0,1,223,147,8.6,13.1,1.97
Pierre Garcon,4519,WR,WAS,9,60,0,32,0,-2.2,0,100.0,,0,0,0.0,0,2,0,91.6,68.3,0,15,0.0,0,33,9,97.0,32,84.3,9,15.0,0,38,58,6.4,4.2,1.19,1.6,1,92.9,,0,0,7.1,1,5,0,85.9,65.7,0,18,0.0,0,48,13,89.6,43,93.8,14,23.3,0,91,74,5.7,7.0,2.12
Brandon LaFell,5602,WR,NE,9,60,0,19,0,-3.3,1,75.0,,0,0,0.0,0,1,0,88.7,56.5,0,37,0.0,0,28,3,96.4,27,113.5,4,6.7,0,47,56,18.7,15.7,1.74,8.8,0,60.0,,0,0,25.0,1,2,0,68.6,65.9,0,15,2.6,1,39,3,87.2,34,76.3,5,8.3,0,29,10,3.3,9.7,0.85
Roddy White,2244,WR,ATL,7,58,0,2,0,-1.0,0,0.0,,0,0,,0,0,0,,39.4,0,0,0.0,0,34,0,94.1,32,39.6,1,1.7,0,0,0,,,0.0,13.8,0,58.8,,0,0,9.1,1,9,0,51.3,67.1,1,39,0.0,0,92,10,92.4,85,86.2,17,29.3,1,163,37,3.7,16.3,1.92
James Jones,3694,WR,OAK,8,58,0,23,0,-3.0,1,100.0,,0,0,0.0,0,1,0,88.7,58.5,0,6,0.0,0,21,3,95.2,20,81.9,3,5.2,0,11,20,6.7,3.7,0.55,7.6,0,71.4,,0,0,0.0,0,8,0,62.1,71.5,1,18,0.0,0,147,15,95.2,140,86.4,21,36.2,1,145,51,3.4,9.7,1.04
Anquan Boldin,1369,WR,SF,8,58,0,28,0,-1.0,1,100.0,,0,0,0.0,0,0,0,84.5,65.8,0,7,0.0,0,15,2,100.0,15,79.2,2,3.4,0,6,8,4.0,3.0,0.4,8.3,5,83.8,,0,0,3.1,1,18,0,83.5,70.9,1,23,0.0,0,208,31,92.3,192,92.9,37,63.8,0,333,109,3.5,10.7,1.73
Alshon Jeffery,7048,WR,CHI,8,57,0,6,0,-1.9,0,87.5,,0,0,0.0,0,5,0,91.1,80.9,0,25,0.0,0,32,7,96.9,31,141.1,8,14.0,1,67,80,11.4,9.6,2.16,6.3,0,66.7,,0,0,11.1,1,3,0,62.1,67.7,0,14,0.0,0,82,8,92.7,76,116.7,12,21.1,2,56,28,3.5,7.0,0.74
Greg Jennings,2997,WR,MIN,9,56,0,18,0,-3.0,1,100.0,,0,0,0.0,0,1,0,78.7,51.1,0,11,0.0,0,31,1,100.0,31,112.5,1,1.8,0,11,14,14.0,11.0,0.35,12.7,2,62.9,,0,0,0.0,0,13,0,49.8,65.6,1,38,0.0,0,258,22,95.0,245,79.8,35,62.5,0,313,91,4.1,14.2,1.28
Antonio Gates,1609,TE,SD,9,55,0,27,0,,0,,,0,0,,0,0,0,,41.9,0,0,5.0,1,20,0,95.0,19,0.0,0,0.0,0,0,0,,,0.0,12.6,2,61.3,,0,0,9.5,2,15,0,67.3,80.0,1,34,1.1,2,175,19,93.1,163,110.7,31,56.4,3,288,71,3.7,15.2,1.77
DeSean Jackson,4363,WR,WAS,9,55,0,32,0,-2.8,0,66.7,,0,0,33.3,2,1,0,24.5,38.3,0,42,0.0,0,32,4,96.9,31,93.1,6,10.9,0,51,62,15.5,12.8,1.65,12.1,1,71.4,,0,0,16.7,1,3,0,36.8,65.4,0,64,0.0,0,81,5,91.4,74,153.3,7,12.7,1,134,77,15.4,26.8,1.81
Michael Crabtree,4933,WR,SF,8,55,0,28,0,-1.9,2,71.4,,0,0,28.6,2,0,0,25.2,30.6,0,13,0.0,0,16,5,100.0,16,81.8,7,12.7,0,34,45,9.0,6.8,2.13,3.3,2,87.5,,0,0,6.7,1,6,0,28.9,57.1,0,12,0.0,0,69,14,91.3,63,128.1,16,29.1,2,84,38,2.7,6.0,1.33
Randall Cobb,6216,WR,GB,8,54,0,12,0,0.0,0,100.0,,0,0,0.0,0,0,0,84.5,48.2,0,6,0.0,0,16,2,93.8,15,87.5,2,3.7,0,10,10,5.0,5.0,0.67,9.1,5,74.5,,0,0,11.6,5,29,0,29.8,72.8,0,70,0.0,0,278,38,92.1,256,146.9,51,94.4,9,528,244,6.4,13.9,2.06
Le'Veon Bell,7829,HB,PIT,9,54,0,25,0,-2.8,2,77.8,,0,0,12.5,1,2,0,39.4,71.1,0,28,9.4,3,32,7,90.6,29,98.1,9,16.7,0,68,89,12.7,9.7,2.34,3.6,0,87.5,,0,0,0.0,0,3,0,81.4,70.3,0,8,0.0,0,40,7,97.5,39,123.4,8,14.8,1,33,8,1.1,4.7,0.85
