player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,4,2,9.0,0,0,23,82.8,86.0,83.6,71.5,70.1,75.7,10.5,2,0,142,152,2.8,4,15
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,4,4,3.5,0,0,28,62.8,73.0,47.0,59.8,81.6,76.3,0.0,0,1,58,60,3.4,2,4
Ryan Pickett,799,DI,HST,1,0,1.0,0,0,13,,66.9,73.4,53.3,70.7,67.4,0.0,0,0,9,9,11.1,1,1
Julius Peppers,1010,ED,GB,4,2,2.6,0,0,12,61.9,80.1,57.9,87.6,60.7,29.6,18.2,2,2,99,100,4.0,4,7
Dwight Freeney,1019,ED,SD,4,0,,0,0,27,61.5,83.0,83.4,80.0,65.5,70.2,,0,0,40,41,0.0,0,0
Larry Foote,1126,LB,ARZ,3,4,0.9,0,0,1,39.6,48.4,3.0,48.9,75.9,28.8,0.0,0,1,66,67,9.1,6,7
Brett Keisel,1204,DI,PIT,4,1,0.5,1,0,25,55.9,46.1,39.7,52.6,52.2,43.0,0.0,0,1,52,54,3.8,2,2
Ryan Clark,1229,S,WAS,4,6,5.4,0,0,32,57.5,51.9,81.4,71.1,39.0,46.4,33.3,7,0,91,96,4.4,4,8
James Harrison,1251,ED,PIT,1,0,,0,0,25,65.8,54.1,76.6,58.2,46.5,,,0,0,9,9,0.0,0,0
Terence Newman,1321,CB,CIN,3,1,2.0,0,0,7,65.9,68.9,82.0,,80.6,65.8,0.0,0,1,56,61,3.6,2,2
Kevin Williams,1325,DI,SEA,3,0,1.0,0,0,29,57.0,58.4,79.6,56.6,64.7,71.5,0.0,0,0,29,31,10.3,3,4
Terrell Suggs,1326,ED,BLT,4,1,0.1,0,0,3,61.8,83.4,82.3,68.3,87.8,79.1,0.0,0,0,66,67,12.1,8,9
Troy Polamalu,1332,S,PIT,4,2,4.4,0,0,25,75.6,70.9,0.0,61.1,63.7,54.7,15.4,2,3,93,97,4.3,4,9
Calvin Pace,1334,ED,NYJ,4,2,2.5,0,0,22,64.0,61.6,43.1,52.0,72.8,50.5,0.0,0,2,64,64,3.1,2,2
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,4,0,,0,0,11,74.2,72.1,84.3,59.3,52.6,64.4,100.0,1,2,89,90,0.0,0,0
Osi Umenyiora,1371,ED,ATL,4,1,3.8,0,0,2,60.0,49.3,79.3,52.6,62.0,73.3,0.0,0,1,22,22,13.6,3,5
Cory Redding,1381,DI,IND,4,1,1.2,0,0,14,63.8,71.5,13.4,69.9,68.4,76.4,14.3,1,2,60,63,8.3,5,5
Lance Briggs,1383,LB,CHI,4,7,2.1,0,0,6,44.5,56.5,74.6,52.2,74.2,59.7,6.7,1,0,95,98,5.3,5,7
Jarret Johnson,1421,ED,SD,3,2,4.2,0,1,27,78.1,76.0,80.0,46.0,83.9,79.7,11.1,1,0,45,47,8.9,4,6
