player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,9,44,44,4.38,38.14,47.18,13.6,0,0,4,11,13,71.8,18,71,3,0,43.2,258,19,45,192.74,1678,7,2076
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,9,40,40,4.55,38.93,45.93,10.7,0,0,5,9,27,70.6,15,72,5,0,37.5,160,15,40,181.96,1557,6,1837
Ben Roethlisberger,1732,QB,PIT,1,0,0,0.0,0.0,0.0,,0,0,0,0,25,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Andy Lee,1906,P,SF,9,40,40,4.49,39.73,46.65,11.6,0,0,2,12,28,75.4,15,71,3,0,42.5,197,17,41,179.67,1589,4,1866
Donnie Jones,1939,P,PHI,9,46,46,4.3,38.54,43.89,7.0,0,0,5,11,24,61.0,21,61,4,0,45.7,146,21,46,197.79,1773,5,2019
Dustin Colquitt,2316,P,KC,9,40,40,4.46,39.7,43.98,7.4,0,0,7,12,16,74.7,21,61,2,0,37.5,111,15,40,178.56,1588,3,1759
Michael Koenen,2682,P,TB,9,40,40,4.27,35.15,38.73,9.5,0,0,10,13,30,53.4,10,56,3,0,37.5,143,15,40,170.79,1406,0,1549
Sam Koch,3148,P,BLT,10,35,35,4.32,41.57,45.4,7.8,0,0,3,10,3,69.0,21,69,7,0,34.3,94,12,35,151.25,1455,2,1589
Jon Ryan,3493,P,SEA,9,35,35,4.55,37.14,44.34,17.2,0,0,2,15,29,80.1,17,66,3,0,28.6,172,10,36,159.29,1300,4,1552
Steve Weatherford,3552,P,NYG,9,49,49,4.11,38.06,44.53,10.3,0,0,8,12,21,62.8,17,71,3,0,42.9,217,21,49,201.29,1865,5,2182
Brandon Fields,3841,P,MIA,9,32,32,4.04,37.22,45.13,11.7,0,0,3,5,17,57.3,10,60,3,0,62.5,233,20,33,129.17,1191,1,1444
Brett Kern,4580,P,TEN,9,49,49,4.43,41.82,46.78,6.5,0,0,5,13,31,71.1,17,69,4,0,44.9,143,22,50,216.84,2049,5,2292
Kevin Huber,5066,P,CIN,9,44,44,4.33,44.07,47.3,5.1,0,0,11,10,7,68.1,18,69,4,0,36.4,82,16,44,190.46,1939,3,2081
Thomas Morstead,5088,P,NO,8,29,29,4.65,42.28,45.45,2.9,0,0,4,9,20,84.9,11,60,2,0,37.9,32,11,29,134.87,1226,3,1318
Pat McAfee,5146,P,IND,9,36,36,4.69,43.58,46.61,4.3,0,0,2,13,14,92.5,16,61,2,0,44.4,69,16,36,168.71,1569,2,1678
Britton Colquitt,5192,P,DEN,9,44,44,4.52,40.5,45.16,9.3,0,0,4,16,10,65.3,17,65,2,0,45.5,185,20,44,198.99,1782,1,1987
Tim Masthay,5510,P,GB,7,31,31,4.34,41.55,45.68,5.9,0,0,4,8,12,59.3,11,58,2,0,48.4,88,15,32,134.68,1288,2,1416
Matt Bosher,6344,P,ATL,9,38,38,4.76,38.95,43.97,11.6,0,0,1,19,2,77.3,12,66,2,0,34.2,151,13,38,180.74,1480,2,1671
Spencer Lanning,6566,P,CLV,9,51,51,4.35,39.22,44.73,7.0,0,0,4,15,8,54.4,14,63,2,0,45.1,161,23,51,221.86,2000,6,2281
Chris Jones,6798,P,DAL,10,35,35,4.53,39.71,46.06,12.1,0,0,1,10,9,69.3,12,62,4,0,42.9,182,15,36,158.43,1390,2,1612
Bryan Anger,7072,P,JAX,10,58,58,4.48,39.14,45.76,8.5,0,0,5,11,15,66.8,16,65,4,0,53.4,264,31,59,259.63,2270,6,2654
Brad Nortman,7192,P,CAR,10,48,48,4.51,38.42,46.71,14.2,0,0,7,13,5,69.3,15,65,2,0,43.8,298,21,48,216.6,1844,5,2242
Johnny Hekker,7252,P,SL,9,43,43,4.47,41.79,46.07,7.8,0,0,6,12,26,84.2,15,60,6,0,37.2,124,16,44,192.34,1797,3,1981
Drew Butler,7302,P,ARZ,8,39,39,4.51,38.15,42.97,9.1,0,0,4,17,1,60.6,15,61,1,0,35.9,128,14,40,175.71,1488,3,1676
Marquette King,7410,P,OAK,9,55,55,4.57,40.71,44.25,9.7,0,0,12,24,23,60.8,18,61,0,0,32.7,175,18,55,251.42,2239,1,2434
Ryan Quigley,7573,P,NYJ,10,50,50,4.55,42.58,47.5,9.7,0,0,5,17,22,75.7,14,69,7,0,30.0,146,15,50,227.69,2129,5,2375
Jeff Locke,7937,P,MIN,9,50,50,4.42,38.44,44.2,7.2,0,0,6,13,18,58.5,14,62,1,0,52.0,188,26,50,220.96,1922,5,2210
Sam Martin,7947,P,DET,9,40,40,4.61,40.0,46.38,8.8,0,0,4,12,11,85.5,18,63,2,0,50.0,175,20,40,184.54,1600,4,1855
Colton Schmidt,8104,P,BUF,9,53,53,4.49,39.68,44.0,5.9,0,0,7,15,4,67.5,22,61,3,0,41.5,129,22,53,237.92,2103,5,2332
Ryan Allen,8242,P,NE,9,39,39,4.25,39.67,45.97,9.2,0,0,6,8,19,60.8,14,67,3,0,46.2,166,18,40,165.76,1547,4,1793
Brad Wing,8256,P,PIT,10,43,43,4.4,38.65,43.81,9.0,0,0,6,14,25,56.5,15,70,2,0,41.9,162,18,43,189.09,1662,3,1884
Tress Way,8358,P,WAS,9,40,40,4.58,42.58,49.38,9.1,0,0,6,5,32,73.6,11,77,3,0,52.5,192,21,41,183.07,1703,4,1975
Pat O'Donnell,8826,P,CHI,8,34,34,4.41,37.18,45.24,11.7,0,0,1,7,6,68.9,9,63,5,0,58.8,234,20,35,149.91,1264,2,1538
