player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,13,10.6,14,71.9,,0,0,0,3.7,4,72,25,1,87.5,68.7,90.8,,90.7,0.0,0,2,54,0.0,0,568,3,105,94.7,538,16.5,94,120.7,146,11,82.2,467,1375,468,4.5,13.1,2.56
Julio Jones,6158,WR,ATL,13,12.6,13,66.0,,0,0,0,7.9,8,67,2,2,63.6,30.1,88.2,,86.4,0.0,0,4,79,0.0,0,536,2,93,94.6,507,11.6,62,101.6,141,6,87.9,471,1428,505,5.4,15.4,2.82
Demaryius Thomas,5547,WR,DEN,13,9.9,8,65.7,,0,0,0,7.2,7,54,10,0,68.2,83.0,86.3,,85.9,0.0,0,3,86,0.0,0,516,3,90,93.6,483,19.2,99,110.5,137,10,80.8,417,1266,560,6.2,14.1,2.62
Jeremy Maclin,4942,WR,PHI,13,14.0,8,60.7,,0,0,0,1.3,1,47,24,0,90.5,82.2,81.8,,81.3,0.0,0,5,68,0.0,0,526,1,74,94.3,496,20.3,107,100.8,122,10,78.7,414,1109,433,5.9,15.0,2.24
Emmanuel Sanders,5606,WR,DEN,13,13.2,5,71.1,,0,0,0,2.3,2,58,10,1,90.2,57.7,86.7,,88.9,0.0,0,2,48,0.0,0,506,4,86,93.9,475,37.0,187,115.5,121,7,62.6,317,1213,335,3.9,14.1,2.55
Vincent Jackson,2278,WR,TB,13,14.6,6,50.0,,0,0,0,10.4,7,44,30,1,51.6,43.3,73.9,,73.3,0.0,0,6,50,0.0,0,544,2,60,92.6,504,25.2,137,58.4,120,2,74.8,407,861,152,2.5,14.4,1.71
Jordy Nelson,4350,WR,GB,13,12.5,8,65.5,,0,0,0,8.2,7,55,12,0,56.9,84.2,86.9,,85.0,0.2,1,1,80,0.0,0,491,1,78,93.7,460,18.1,89,131.1,119,12,81.7,401,1265,444,5.7,16.2,2.75
Dez Bryant,5549,WR,DAL,13,12.7,14,62.9,,0,0,0,6.4,5,47,9,0,70.9,83.9,87.3,,87.3,0.0,0,5,68,0.0,0,416,1,73,95.9,399,16.1,67,102.4,116,10,83.9,349,1034,313,4.3,14.2,2.59
Golden Tate,5585,WR,DET,13,8.2,18,73.0,,0,0,0,5.6,5,48,11,1,75.8,55.3,79.3,,79.8,1.8,10,2,73,0.0,0,548,1,84,93.8,514,61.3,336,107.4,115,3,36.9,202,1186,634,7.5,14.1,2.31
Julian Edelman,5156,WR,NE,13,7.6,9,74.6,,0,0,0,10.5,10,44,19,1,50.7,65.7,75.0,73.3,74.6,1.0,5,1,69,0.4,2,517,1,85,91.7,474,40.0,207,101.6,114,3,58.8,304,883,388,4.6,10.4,1.86
Andre Johnson,1319,WR,HST,13,9.8,4,60.5,,0,0,0,8.0,6,41,13,3,62.8,22.7,74.1,,73.0,0.2,1,2,26,0.0,0,425,1,69,93.9,399,17.9,76,78.0,114,2,81.2,345,737,302,4.4,10.7,1.85
T.Y. Hilton,7092,WR,IND,13,14.5,5,69.0,,0,0,0,6.0,5,60,14,3,72.7,24.3,85.5,,84.3,0.0,0,3,73,0.0,0,544,0,78,94.9,516,41.4,225,117.0,113,7,58.6,319,1296,361,4.6,16.6,2.51
Kelvin Benjamin,8663,WR,CAR,13,15.2,7,52.2,,0,0,0,13.2,9,40,5,1,34.9,43.4,71.5,,71.2,0.0,0,3,51,0.0,0,474,7,59,94.1,446,12.4,59,92.3,113,9,87.6,415,848,152,2.6,14.4,1.9
Alshon Jeffery,7048,WR,CHI,13,11.7,6,67.6,,0,0,0,3.9,3,48,6,0,77.2,53.2,75.5,70.2,76.1,1.3,7,1,74,0.2,1,541,5,73,92.6,501,22.4,121,115.9,108,8,76.0,411,949,403,5.5,13.0,1.89
Rob Gronkowski,5567,TE,NE,13,9.6,19,67.6,,0,0,1,7.6,6,55,19,0,65.9,81.7,92.3,80.2,92.3,37.6,174,3,46,11.7,54,463,3,73,80.8,374,43.0,199,116.2,108,10,19.0,88,997,424,5.8,13.7,2.67
Sammy Watkins,8639,WR,BUF,13,12.9,6,54.7,,0,0,0,7.9,5,43,4,1,63.0,42.5,69.5,,68.6,0.0,0,3,84,0.0,0,535,3,58,95.7,512,7.1,38,83.9,106,5,92.9,497,822,288,5.0,14.2,1.61
Martellus Bennett,4375,TE,CHI,13,6.5,22,72.6,,0,0,0,8.3,7,40,6,0,52.9,82.1,81.6,60.1,80.7,40.1,221,5,37,13.1,72,551,2,77,80.8,445,41.7,230,94.1,106,6,14.0,77,821,426,5.5,10.7,1.84
Keenan Allen,7857,WR,SD,13,8.9,12,70.5,,0,0,0,5.1,4,41,27,1,82.3,57.2,76.2,,75.0,0.0,0,6,35,0.0,0,513,1,74,93.8,481,15.4,79,80.1,105,4,84.6,434,765,308,4.2,10.3,1.59
Anquan Boldin,1369,WR,SF,13,10.0,12,69.2,,0,0,1,10.0,8,49,28,0,53.4,84.0,77.5,,78.2,0.4,2,2,37,0.0,0,495,5,72,92.1,456,63.8,316,100.5,104,4,35.6,176,897,300,4.2,12.5,1.97
Greg Olsen,3647,TE,CAR,13,8.3,2,69.6,,0,0,0,4.1,3,47,5,1,82.2,48.7,83.0,81.3,81.8,28.3,150,3,38,10.9,58,530,3,71,83.6,443,49.1,260,102.2,102,6,12.6,67,850,332,4.7,12.0,1.92
Steve Smith,837,WR,BLT,13,11.5,17,59.8,,0,0,2,10.3,7,37,3,1,53.5,44.4,76.4,,75.9,0.2,1,2,80,0.0,0,424,5,61,92.7,393,15.3,65,99.8,102,6,84.4,358,892,337,5.5,14.6,2.27
Brandon Marshall,3064,WR,CHI,13,12.3,10,60.4,,0,0,1,9.0,6,41,6,1,60.3,45.8,74.8,77.0,71.9,0.4,2,4,47,0.4,2,515,6,61,93.4,481,48.5,250,92.1,101,8,51.1,263,721,228,3.7,11.8,1.5
Rueben Randle,7065,WR,NYG,13,12.0,11,57.0,,0,0,0,3.4,2,35,21,0,83.3,80.4,71.4,,70.9,0.0,0,4,27,0.0,0,512,1,57,95.1,487,4.3,22,65.3,100,2,95.7,490,618,159,2.8,10.8,1.27
Matt Forte,4358,HB,CHI,13,0.3,19,88.7,,0,0,0,4.4,4,25,6,1,82.5,74.6,65.8,63.7,73.6,0.0,0,1,56,18.6,102,549,1,86,75.6,415,2.9,16,103.8,97,3,4.0,22,724,730,8.5,8.4,1.74
Calvin Johnson,3618,WR,DET,10,15.6,0,58.8,,0,0,0,9.5,6,46,11,0,56.8,80.2,89.7,,87.8,0.0,0,4,67,0.0,0,373,2,57,94.6,353,12.6,47,92.4,97,6,87.4,326,882,185,3.2,15.5,2.5
Reggie Wayne,800,WR,IND,12,10.2,1,56.7,,0,0,0,12.7,8,36,14,0,41.6,79.8,64.0,,64.2,0.0,0,4,46,0.0,0,513,2,55,95.5,490,61.6,316,66.6,97,2,38.4,197,641,187,3.4,11.7,1.31
Mike Evans,8642,WR,TB,12,15.9,4,59.4,,0,0,1,6.6,4,38,30,0,76.3,80.3,84.3,,83.8,0.0,0,5,56,0.0,0,457,4,57,93.0,425,30.4,139,105.2,96,10,69.6,318,935,150,2.6,16.4,2.2
Mike Wallace,5007,WR,MIA,13,14.1,9,60.0,,0,0,0,6.6,4,39,17,1,62.3,26.0,71.0,,71.9,0.2,1,1,50,0.0,0,431,1,57,94.0,405,20.0,86,103.0,95,7,79.4,342,700,232,4.1,12.3,1.73
Jimmy Graham,5619,TE,NO,13,8.2,5,71.6,,0,0,1,8.1,6,46,20,1,52.2,48.5,74.7,58.1,73.2,30.5,140,3,27,4.6,21,459,3,68,90.2,414,42.3,194,110.6,95,9,27.0,124,695,232,3.4,10.2,1.68
Michael Crabtree,4933,WR,SF,13,9.1,9,63.8,,0,0,3,14.3,10,32,28,0,31.3,80.5,65.8,,65.4,0.2,1,2,51,0.0,0,445,4,60,93.5,416,22.5,100,88.7,94,4,77.3,344,633,235,3.9,10.6,1.52
Randall Cobb,6216,WR,GB,13,9.5,13,74.2,,0,0,0,9.2,7,54,12,1,57.4,57.3,78.4,,80.0,0.0,0,0,70,0.0,0,496,0,69,93.8,465,89.1,442,143.7,93,10,9.5,47,980,419,6.1,14.2,2.11
DeAndre Hopkins,7808,WR,HST,13,13.6,7,69.6,,0,0,0,3.0,2,50,13,1,86.1,47.6,87.5,67.7,88.1,0.4,2,4,76,0.4,2,452,3,64,92.9,420,28.1,127,113.0,92,6,71.5,323,1090,350,5.5,17.0,2.6
Brandon LaFell,5602,WR,NE,13,12.0,9,62.6,,0,0,0,8.1,5,40,19,1,69.4,41.8,72.9,61.6,72.6,0.0,0,0,56,0.2,1,465,6,57,92.0,428,15.7,73,114.4,91,7,84.3,392,753,290,5.1,13.2,1.76
Mohamed Sanu,7084,WR,CIN,13,10.8,8,58.2,,0,0,0,19.7,13,35,7,0,28.3,81.5,70.7,70.6,69.2,0.2,1,2,76,0.2,1,466,2,53,91.8,428,59.0,275,94.3,91,5,39.9,186,754,315,5.9,14.2,1.76
