player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,16,610,0,23,2,7.2,58.3,93.2,23.0,13.4,0,0,0.0,50.8,1,32,16.7,2,0,91.0,7,177,29.0,190,2,8,12,2,102,67,0.6,14.6,0,10,5.5,87.1,99.5,13.6,11.9,2,2,6.5,69.7,3,48,15.7,8,2,89.9,27,400,65.6,402,12,33,31,1,410,288,1.1,15.2
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Justin Smith,776,DI,SF,16,2,0,28,0,,,0.0,,,0,0,,62.9,0,,0.0,0,0,0.0,0,0,0.0,92,1,2,0,0,0,0,,,0,1,,,0.6,,,0,0,,64.0,0,,0.0,0,0,0.0,0,2,100.0,315,4,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,18,39,0,12,0,,,5.8,,,0,0,,70.6,0,,,0,0,0.0,0,12,30.8,207,3,0,0,0,0,0,0.0,,0,2,4.5,50.0,7.5,11.5,5.8,1,1,25.0,84.3,2,7,37.5,3,1,16.7,2,24,61.5,318,7,3,4,0,12,11,0.5,6.0
Dwight Freeney,1019,ED,SD,16,14,0,27,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,139,1,0,0,0,0,0,,,0,0,5.0,100.0,5.8,12.0,12.0,0,0,0.0,54.4,0,35,100.0,2,0,118.8,1,14,100.0,241,2,0,1,0,35,30,2.9,35.0
Larry Foote,1126,LB,ARZ,16,479,0,1,0,4.8,75.0,45.7,11.7,8.8,0,0,0.0,36.7,0,39,62.5,5,0,144.4,9,118,24.6,258,1,3,12,1,168,121,1.6,18.7,0,4,3.3,84.0,82.7,7.5,6.3,0,1,2.0,44.7,1,39,25.0,8,1,110.4,42,334,69.7,404,11,20,50,2,465,322,1.5,11.1
Brett Keisel,1204,DI,PIT,12,6,0,25,0,,,0.0,,,0,0,,61.3,0,,0.0,0,0,0.0,0,0,0.0,105,0,1,0,0,0,0,,,0,0,,,0.6,,,0,0,,62.0,1,,66.7,2,0,0.0,0,1,16.7,158,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,16,591,0,32,2,7.6,20.0,90.5,130.0,26.0,0,2,40.0,48.6,0,6,15.4,2,2,39.6,1,143,24.2,158,3,9,5,0,6,3,0.0,6.0,0,3,8.0,75.0,97.9,26.0,19.5,0,0,0.0,59.7,0,16,11.9,5,0,91.9,15,416,70.4,425,8,34,20,0,131,66,0.3,8.7
James Harrison,1251,ED,PIT,12,72,0,25,0,,,6.0,,,0,0,,76.5,0,,,0,0,0.0,0,5,6.9,84,2,0,0,0,0,0,0.0,,0,0,1.7,100.0,28.7,19.3,19.3,0,0,0.0,64.1,0,13,0.0,0,0,90.3,3,58,80.6,202,5,7,3,0,17,12,0.3,5.7
Terence Newman,1321,CB,CIN,14,546,0,7,0,11.4,64.0,100.0,7.2,4.6,0,0,0.0,42.7,0,46,12.5,2,0,91.8,16,122,22.3,122,4,14,25,0,218,49,1.9,13.6,0,4,12.5,54.9,99.5,9.7,5.4,5,8,11.3,66.2,1,32,4.4,2,8,71.7,39,400,73.3,402,12,39,71,1,426,99,1.1,10.9
