player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,8,279,0,23,2,6.7,33.3,91.9,70.0,23.3,0,0,0.0,55.1,0,1,16.7,1,0,42.4,1,79,28.3,86,1,3,3,0,1,0,0.0,1.0,0,4,8.0,77.8,99.4,23.6,18.3,2,2,22.2,80.0,2,48,5.3,1,2,79.2,7,179,64.2,180,4,14,9,0,142,84,0.9,20.3
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,8,19,0,12,0,,,7.8,,,0,0,,71.4,0,,,0,0,0.0,0,6,31.6,77,0,0,0,0,0,0,0.0,,0,1,5.0,50.0,8.5,12.0,6.0,1,1,50.0,60.4,1,5,50.0,3,1,16.7,1,12,63.2,141,4,2,2,0,5,8,0.4,5.0
Dwight Freeney,1019,ED,SD,9,10,0,27,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,86,1,0,0,0,0,0,,,0,0,,,6.5,,,0,0,,64.3,0,,100.0,1,0,0.0,0,10,100.0,155,1,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,8,256,0,1,0,-1.0,100.0,49.7,16.5,16.5,0,0,0.0,45.7,0,33,66.7,4,0,118.8,4,76,29.7,153,0,2,4,0,51,55,0.8,12.8,0,1,4.6,82.6,84.7,8.5,7.0,0,0,0.0,48.8,1,25,26.7,4,0,80.3,19,171,66.8,202,5,10,23,0,175,83,1.1,9.2
Brett Keisel,1204,DI,PIT,9,6,0,25,0,,,0.0,,,0,0,,61.3,0,,0.0,0,0,0.0,0,0,0.0,87,0,1,0,0,0,0,,,0,0,,,0.8,,,0,0,,56.3,1,,50.0,1,0,0.0,0,1,16.7,130,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,9,338,0,32,2,9.5,0.0,90.2,,37.5,0,1,50.0,38.2,0,,14.3,1,1,39.6,0,83,24.6,92,0,4,2,0,0,0,0.0,,0,2,7.5,75.0,97.1,25.0,18.8,0,0,0.0,64.8,0,13,11.5,3,0,87.8,9,237,70.1,244,7,21,12,0,67,49,0.3,7.4
James Harrison,1251,ED,PIT,6,22,0,25,0,,,4.5,,,0,0,,60.5,0,,,0,0,0.0,0,2,9.1,44,1,0,0,0,0,0,0.0,,0,0,-3.0,100.0,20.3,15.0,15.0,0,0,0.0,59.9,0,-2,0.0,0,0,79.2,1,15,68.2,74,4,2,1,0,-2,1,-0.1,-2.0
Terence Newman,1321,CB,CIN,8,359,0,7,0,8.9,71.4,100.0,8.2,5.9,0,0,0.0,47.5,0,20,11.1,1,0,89.0,10,86,24.0,86,2,8,14,0,92,23,1.1,9.2,0,3,10.4,60.5,99.6,10.9,6.6,3,4,10.5,78.1,0,20,3.6,1,4,83.9,23,261,72.7,262,9,24,38,1,206,44,0.8,9.0
Kevin Williams,1325,DI,SEA,8,8,0,29,0,,,4.0,,,0,0,,59.7,0,,,0,0,0.0,0,1,12.5,25,0,0,0,0,0,0,0.0,,0,0,1.0,0.0,7.5,,6.0,0,0,0.0,57.5,0,,0.0,0,0,39.6,0,6,75.0,80,0,2,1,0,0,0,0.0,
