player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,14,69,69,4.31,39.14,46.13,11.4,0,0,10,19,13,65.3,25,71,3,0,43.5,342,30,70,297.33,2701,7,3183
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,13,55,55,4.58,39.51,45.71,10.5,0,0,9,12,27,74.3,22,72,7,0,38.2,221,21,56,252.15,2173,6,2514
Mat McBriar,1659,P,SD,1,4,4,4.24,43.0,49.75,9.0,0,0,0,1,27,58.1,0,54,0,0,75.0,27,3,4,16.94,172,0,199
Ben Roethlisberger,1732,QB,PIT,1,0,0,0.0,0.0,0.0,,0,0,0,0,25,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Andy Lee,1906,P,SF,14,64,64,4.47,40.72,47.19,9.5,0,0,2,19,28,75.0,26,71,3,0,51.6,314,33,65,286.31,2606,5,3020
Donnie Jones,1939,P,PHI,14,67,67,4.26,38.64,44.28,8.2,0,0,12,14,24,58.9,29,68,5,0,43.3,238,29,67,285.44,2589,7,2967
Dustin Colquitt,2316,P,KC,14,65,65,4.4,39.69,43.91,7.0,0,0,13,18,16,71.2,31,69,2,0,38.5,174,25,65,285.81,2580,5,2854
Michael Koenen,2682,P,TB,14,67,67,4.33,36.36,39.63,6.6,0,0,13,22,30,51.3,16,56,4,0,40.3,179,27,67,290.33,2436,2,2655
Nick Novak,2726,K,SD,1,6,6,4.33,36.67,40.0,5.0,0,0,0,2,27,52.6,1,51,0,0,66.7,20,4,6,25.95,220,0,240
Sam Koch,3148,P,BLT,14,46,46,4.26,42.85,46.48,7.1,0,0,4,12,3,66.9,25,73,9,0,39.1,127,18,46,195.74,1971,2,2138
Jon Ryan,3493,P,SEA,14,54,54,4.51,38.46,44.48,12.8,0,0,9,16,29,79.8,25,66,6,0,29.6,205,16,55,243.76,2077,6,2402
Steve Weatherford,3552,P,NYG,14,71,71,4.11,39.42,45.59,9.9,0,0,14,15,21,63.6,24,71,4,0,45.1,318,32,71,292.02,2799,6,3237
Brandon Fields,3841,P,MIA,14,51,51,4.07,39.1,46.25,10.2,0,1,3,9,17,61.4,21,60,5,1,62.7,325,32,53,207.75,1994,2,2359
Brett Kern,4580,P,TEN,14,76,76,4.4,41.22,46.47,7.9,0,0,6,22,31,73.7,27,69,5,0,50.0,299,38,77,334.39,3133,5,3532
Kevin Huber,5066,P,CIN,14,65,65,4.32,43.72,46.92,5.1,0,0,14,15,7,67.3,28,69,7,0,38.5,128,25,65,281.08,2842,4,3050
Thomas Morstead,5088,P,NO,13,51,51,4.57,42.41,45.57,3.2,0,1,9,11,20,82.5,18,61,5,1,37.3,61,19,52,233.06,2163,5,2324
Pat McAfee,5146,P,IND,14,58,58,4.58,43.59,47.14,5.7,0,0,4,18,14,93.5,26,61,4,0,50.0,166,29,58,265.44,2528,2,2734
Britton Colquitt,5192,P,DEN,14,60,60,4.42,38.05,43.32,11.0,0,0,6,20,10,58.3,24,65,5,0,41.7,276,25,60,265.49,2283,2,2599
Tim Masthay,5510,P,GB,12,44,44,4.27,39.41,44.34,8.9,0,0,9,10,12,50.7,14,63,3,0,45.5,177,20,46,187.67,1734,2,1951
Matt Bosher,6344,P,ATL,14,57,57,4.72,39.81,45.49,11.1,0,0,2,24,2,79.6,19,66,4,0,38.6,244,22,57,269.0,2269,4,2593
Spencer Lanning,6566,P,CLV,14,80,80,4.36,39.13,44.35,7.1,0,0,9,21,8,55.9,25,63,3,0,48.8,278,39,81,348.87,3130,7,3548
Chris Jones,6798,P,DAL,14,51,51,4.5,40.33,45.39,10.4,0,0,4,14,9,71.1,20,62,7,0,41.2,218,21,52,229.4,2057,2,2315
Bryan Anger,7072,P,JAX,14,81,81,4.49,38.95,47.25,11.4,0,0,5,16,15,68.7,24,69,6,0,55.6,512,45,83,363.5,3155,8,3827
Brad Nortman,7192,P,CAR,14,65,65,4.44,36.12,43.98,15.8,0,0,13,18,5,62.5,24,65,3,0,40.0,411,26,67,288.76,2348,5,2859
Johnny Hekker,7252,P,SL,14,71,71,4.58,42.35,46.08,7.4,0,0,10,22,26,90.1,31,61,9,0,35.2,185,25,72,325.22,3007,4,3272
Drew Butler,7302,P,ARZ,13,67,67,4.53,37.64,42.21,9.4,0,0,7,28,1,61.3,30,67,4,0,35.8,226,24,69,303.59,2522,4,2828
Marquette King,7410,P,OAK,14,94,94,4.52,39.7,45.11,12.3,0,0,21,28,23,64.0,28,62,4,0,40.4,468,38,94,424.5,3732,2,4240
Ryan Quigley,7573,P,NYJ,14,72,72,4.45,41.11,45.93,8.9,0,0,7,24,22,73.7,23,69,10,0,29.2,187,21,73,320.12,2960,8,3307
Jeff Locke,7937,P,MIN,14,69,69,4.34,38.67,44.19,7.3,0,0,10,17,18,54.1,23,62,1,0,52.2,261,36,69,299.72,2668,6,3049
Sam Martin,7947,P,DET,14,63,63,4.69,40.41,46.17,8.5,0,0,8,19,11,91.2,27,71,2,0,49.2,263,31,63,295.45,2546,5,2909
Colton Schmidt,8104,P,BUF,14,73,73,4.45,39.22,43.36,6.5,0,0,9,19,4,66.3,31,61,8,0,42.5,202,31,73,325.09,2863,5,3165
Ryan Allen,8242,P,NE,14,57,57,4.32,40.23,46.05,8.8,0,0,9,13,19,58.3,23,67,5,0,42.1,212,24,58,245.97,2293,6,2625
Brad Wing,8256,P,PIT,14,56,56,4.33,38.55,43.82,9.0,0,0,8,17,25,55.3,21,74,3,0,42.9,215,24,56,242.52,2159,4,2454
Tress Way,8358,P,WAS,14,69,69,4.59,40.22,47.84,11.0,0,0,11,10,32,74.1,18,77,5,0,50.7,386,35,70,316.76,2775,7,3301
Pat O'Donnell,8826,P,CHI,13,61,61,4.43,38.77,44.08,10.1,0,0,6,18,6,72.4,20,63,8,0,45.9,284,28,62,270.51,2365,2,2689
