player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,13,100.0,1,14,83.3,89.0,66.7,8,20,604,100.0,100.0,97.4,5,30,2,967,0,0,948,967,636,636,0,0,331,19
David DeCastro,7640,G,PIT,13,100.0,0,25,75.0,80.2,69.0,2,19,543,100.0,100.0,97.5,3,24,3,945,0,0,0,945,582,582,945,0,363,0
Kelvin Beachum,7229,T,PIT,13,100.0,0,25,80.5,90.2,66.1,3,8,543,100.0,100.0,97.7,6,18,7,945,0,0,945,945,582,582,0,0,363,0
Ben Grubbs,3645,G,NO,13,100.0,0,20,70.9,74.6,64.3,6,22,565,100.0,100.0,97.3,3,29,1,940,0,940,0,940,604,604,0,0,336,0
Jahri Evans,3053,G,NO,13,100.0,0,20,73.3,60.2,75.2,7,29,565,100.0,100.0,96.3,1,39,3,940,0,0,0,940,604,604,940,0,336,0
Maurkice Pouncey,5543,C,PIT,13,100.0,1,25,74.2,85.6,68.8,2,13,543,100.0,100.0,98.4,4,16,1,938,938,0,0,938,582,582,0,0,356,0
Jason Peters,2148,T,PHI,13,100.0,1,24,90.4,91.9,81.5,4,11,530,100.0,100.0,98.4,7,16,1,930,0,0,895,930,562,562,0,3,368,32
Orlando Franklin,6198,G,DEN,13,100.0,0,10,74.0,80.5,73.5,2,6,514,100.0,100.0,99.0,10,9,1,923,0,921,1,923,551,551,0,1,372,0
John Jerry,5598,G,NYG,13,100.0,1,21,62.6,67.2,59.8,2,22,520,100.0,100.0,96.9,5,28,4,920,0,0,0,920,549,549,905,14,371,0
Manuel Ramirez,3733,C,DEN,13,100.0,0,10,69.2,77.0,65.7,2,13,513,100.0,100.0,98.3,5,16,1,920,563,0,0,920,550,550,357,0,370,0
Louis Vasquez,5001,G,DEN,13,100.0,1,10,75.3,77.8,71.4,6,11,514,100.0,100.0,98.0,6,19,2,917,0,0,0,917,551,551,557,359,366,1
J.D. Walton,5604,C,NYG,13,100.0,0,21,68.5,67.9,65.9,3,13,521,100.0,100.0,98.3,2,17,1,912,912,0,0,912,550,550,0,0,362,0
