player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Terrance West,8729,HB,CLV,3,47,8,3,32.4,66,0,204,0,1,8,128,48.1,4,10,8,0,6,82.8,64.6,0.0,,81.6,58.9,64.9,60.0,29,1,27,4,39,53,0,0,4,51,2,204,128,2.72,4.3,0.69,41
Matt Asiata,6432,HB,MIN,4,47,6,0,0.0,0,0,159,1,1,6,86,21.7,1,8,18,0,14,83.1,58.5,80.6,,90.0,58.1,54.1,68.6,12,0,111,12,58,59,0,0,17,59,3,159,86,1.83,3.4,1.91,30
Andre Ellington,7968,HB,ARZ,3,46,0,5,43.1,90,0,209,2,1,0,100,4.0,6,7,1,1,20,46.6,53.4,80.9,,61.2,47.8,55.9,59.9,22,0,50,9,58,51,0,0,11,55,0,209,100,2.17,4.5,0.86,22
Darren McFadden,4318,HB,OAK,4,44,1,0,0.0,0,2,147,0,2,1,72,8.9,3,6,23,0,26,83.1,64.5,13.1,,68.8,68.3,62.3,60.3,12,2,75,11,59,56,0,0,12,55,1,147,72,1.64,3.3,1.27,17
Justin Forsett,4547,HB,BLT,4,44,10,4,41.2,105,0,255,1,4,10,125,66.3,10,14,3,0,3,83.3,71.3,81.2,,81.6,57.9,73.5,60.0,41,0,63,16,84,48,0,0,18,60,2,255,125,2.84,5.8,0.75,35
Toby Gerhart,5576,HB,JAX,4,43,3,0,0.0,0,0,114,0,1,3,89,16.6,3,9,15,1,15,43.3,42.8,79.4,,68.9,61.4,37.4,59.4,13,0,63,7,59,48,0,0,7,50,1,114,89,2.07,2.7,1.07,26
Zac Stacy,7942,HB,SL,3,42,6,1,8.8,16,0,181,1,1,6,106,36.8,3,8,26,1,15,41.0,61.1,77.1,,76.4,58.7,60.3,60.0,16,0,62,6,44,47,0,0,8,48,1,181,106,2.52,4.3,1.41,25
Bobby Rainey Jr.,7511,HB,TB,4,41,11,4,46.2,92,0,199,1,7,11,96,78.0,5,12,30,3,15,21.9,47.7,82.8,58.4,38.1,34.4,54.9,60.0,31,0,118,13,71,45,0,0,14,54,0,199,96,2.34,4.9,1.66,21
Chris Johnson,4338,HB,NYJ,4,41,6,1,21.0,35,0,167,1,2,6,115,45.8,4,4,22,0,11,82.0,53.9,82.8,,68.7,55.0,53.8,59.0,35,0,40,8,47,50,0,0,12,49,1,167,115,2.8,4.1,0.85,29
Khiry Robinson,8514,HB,NO,4,40,7,2,38.6,83,0,215,0,0,7,115,47.9,6,11,20,0,8,82.0,88.5,75.1,,80.3,62.4,85.7,60.0,62,0,18,2,18,49,0,0,3,42,1,215,115,2.88,5.4,1.0,31
Reggie Bush,2947,HB,DET,4,39,6,2,28.4,42,0,148,1,1,6,80,25.2,2,4,11,0,13,82.4,67.6,82.2,,68.2,66.8,66.4,60.0,26,0,112,18,82,42,0,0,20,57,1,148,80,2.05,3.8,1.37,25
Alfred Blue,8816,HB,HST,4,34,1,1,36.2,46,0,127,0,0,1,72,5.7,3,4,13,0,11,80.5,60.0,77.8,,50.3,61.2,59.8,60.0,46,0,26,3,27,39,0,0,4,37,0,127,72,2.12,3.7,0.96,23
Andre Williams,8748,HB,NYG,4,34,3,1,21.9,23,0,105,2,0,3,55,13.5,1,6,21,0,15,80.6,55.3,78.2,,83.1,29.0,62.3,60.0,23,0,7,2,39,37,0,0,4,36,1,105,55,1.62,3.1,0.18,16
Ahmad Bradshaw,3866,HB,IND,4,34,7,2,31.3,57,0,182,1,6,7,109,86.8,2,7,14,0,18,81.5,77.8,81.8,,75.3,71.9,76.4,72.1,29,0,134,14,72,38,0,0,16,48,0,182,109,3.21,5.4,1.86,14
Lorenzo Taliaferro,8773,HB,BLT,3,33,5,2,36.2,54,0,149,1,0,5,89,40.9,3,10,3,0,4,80.1,56.4,73.7,,68.3,28.7,60.4,60.0,31,0,0,0,12,35,0,0,1,33,2,149,89,2.7,4.5,0.0,29
Colin Kaepernick,6188,QB,SF,4,20,6,1,8.5,16,0,74,0,0,1,15,3.8,6,9,28,1,2,70.6,66.3,0.0,68.0,,,62.1,60.0,23,4,0,0,0,111,115,13,0,20,0,189,96,2.91,5.7,,11
Shonn Greene,4988,HB,TEN,4,33,6,2,24.7,38,0,154,0,0,6,78,43.0,5,6,31,0,8,80.4,47.0,75.5,,9.0,51.1,52.7,60.1,20,0,0,0,20,38,0,0,0,33,1,154,78,2.36,4.7,0.0,23
Fred Jackson,3368,HB,BUF,4,32,6,2,36.2,55,0,152,0,2,6,94,46.1,4,6,4,0,5,82.0,80.3,82.4,53.1,68.0,85.1,81.3,60.0,38,0,170,19,79,41,0,0,23,51,0,152,94,2.94,4.8,2.15,24
Jonathan Stewart,4327,HB,CAR,3,29,14,2,42.0,37,0,88,0,7,14,84,169.0,3,6,5,0,16,80.2,68.1,77.9,,89.2,75.6,61.6,60.0,22,0,58,7,41,32,0,0,7,36,1,88,84,2.9,3.0,1.41,13
Shane Vereen,6208,HB,NE,4,28,1,0,0.0,0,0,122,0,3,1,32,10.9,3,4,19,0,15,81.0,64.0,80.6,,62.3,74.9,57.3,59.4,12,0,93,14,85,33,0,0,18,42,1,122,32,1.14,4.4,1.09,9
Bernard Pierce,7085,HB,BLT,2,28,3,1,15.0,17,0,113,1,1,3,53,26.1,4,6,3,1,4,28.3,46.3,73.3,,77.4,66.5,46.3,60.0,17,0,7,1,9,33,0,0,2,29,0,113,53,1.89,4.0,0.78,24
Isaiah Crowell,9295,HB,CLV,3,27,2,4,49.6,70,0,141,0,0,2,61,16.1,6,10,8,0,1,79.0,60.9,76.3,,65.6,52.0,62.3,60.0,22,0,3,1,27,28,0,0,1,28,3,141,61,2.26,5.2,0.11,26
Jamaal Charles,4387,HB,KC,3,27,3,1,14.8,17,0,115,0,2,3,49,25.9,2,6,16,0,5,79.9,66.9,81.4,,60.5,71.5,64.0,58.9,17,0,39,8,52,32,0,0,8,35,1,115,49,1.81,4.3,0.75,20
Jeremy Hill,8690,HB,CIN,3,26,3,0,0.0,0,0,132,0,2,3,71,48.8,2,8,7,0,11,78.9,73.7,76.7,,82.7,61.9,70.1,75.9,13,0,22,2,17,29,0,0,2,28,2,132,71,2.73,5.1,1.29,15
Knowshon Moreno,4935,HB,MIA,2,25,6,1,10.9,15,0,138,0,0,6,73,70.1,3,8,17,0,4,78.4,61.5,79.9,,21.5,52.3,65.4,60.0,15,0,0,0,16,27,0,0,0,25,1,138,73,2.92,5.5,0.0,21
DeAngelo Williams,2972,HB,CAR,2,25,7,1,15.6,17,0,109,0,0,7,70,78.4,2,5,5,0,17,78.5,81.7,74.9,,83.2,56.4,79.8,60.0,17,0,0,0,11,27,0,0,0,25,0,109,70,2.8,4.4,0.0,6
Bishop Sankey,8689,HB,TEN,4,24,4,1,14.6,18,0,123,0,1,4,61,47.1,4,8,31,0,4,79.2,66.9,76.9,,72.4,68.0,64.8,59.9,18,0,32,3,28,29,0,0,3,27,1,123,61,2.54,5.1,1.14,14
Carlos Hyde,8692,HB,SF,4,24,6,1,16.9,15,0,89,1,0,6,63,58.3,2,4,28,0,10,78.6,58.0,0.0,,83.6,41.9,61.9,59.9,15,1,3,3,21,32,0,0,5,27,2,89,63,2.63,3.7,0.14,14
Geno Smith,7820,QB,NYJ,4,14,3,0,0.0,0,0,21,0,0,2,5,5.1,4,9,22,3,3,49.5,52.5,84.7,52.9,12.0,55.6,53.9,60.9,17,0,0,0,2,118,69,10,0,14,1,90,23,0.96,3.8,0.0,4
Mark Ingram II,6180,HB,NO,2,24,1,3,42.0,60,0,143,0,2,1,41,18.3,4,8,20,0,4,78.7,72.2,73.1,,77.6,78.7,68.1,,26,0,22,4,13,24,0,0,4,28,3,143,41,1.71,6.0,1.69,20
Jerick McKinnon,8731,HB,MIN,4,23,2,1,38.7,55,0,142,3,1,2,75,34.9,3,4,18,0,9,78.6,59.6,79.9,,62.7,30.7,69.6,60.0,55,0,31,5,37,25,0,0,10,28,0,142,75,3.26,6.2,0.84,12
Ryan Mathews,5537,HB,SD,2,23,3,1,27.0,20,0,74,0,0,3,65,31.4,2,6,27,1,6,28.4,57.9,76.0,,74.1,90.6,50.4,60.0,20,0,46,4,14,30,0,0,4,27,1,74,65,2.83,3.2,3.29,14
Doug Martin,7035,HB,TB,2,22,1,0,0.0,0,0,49,0,0,1,40,7.3,0,3,30,0,8,78.3,54.0,75.9,,17.6,55.1,60.0,60.0,9,0,23,3,32,27,0,0,4,25,1,49,40,1.82,2.2,0.72,14
LeGarrette Blount,5863,HB,PIT,4,21,5,4,64.3,101,0,157,0,0,5,120,136.1,5,8,25,0,13,82.7,72.9,76.4,,27.1,52.3,75.0,60.0,50,0,0,0,10,27,0,0,2,21,2,157,120,5.71,7.5,0.0,7
Adrian Peterson,3623,HB,MIN,1,21,4,2,42.3,33,0,78,0,0,4,34,28.2,3,3,18,0,15,78.2,58.4,75.2,,81.1,61.9,56.8,59.9,17,0,18,2,9,26,0,0,3,23,0,78,34,1.62,3.7,2.0,5
Denard Robinson,7917,HB,JAX,4,20,1,0,0.0,0,0,66,0,1,1,34,13.1,3,3,15,0,5,78.2,63.3,78.7,,84.1,60.3,61.4,59.3,10,0,24,6,29,29,0,0,6,26,0,66,34,1.7,3.3,0.83,13
Pierre Thomas,4080,HB,NO,4,20,4,0,0.0,0,0,85,0,9,4,41,78.4,2,5,20,0,6,79.0,66.3,80.6,,79.6,80.5,55.3,60.0,13,0,110,14,78,23,0,0,15,34,1,85,41,2.05,4.3,1.41,11
Benny Cunningham,8283,HB,SL,3,20,1,0,0.0,0,0,65,0,4,1,31,29.8,1,4,26,0,11,78.2,55.2,78.4,,42.8,63.9,53.6,60.0,11,0,39,6,43,23,0,0,7,26,0,65,31,1.55,3.3,0.91,9
Darren Sproles,2347,HB,PHI,4,18,5,3,71.1,86,0,121,1,4,5,42,61.8,4,4,24,1,4,55.8,60.7,83.1,,77.6,78.5,48.9,60.6,49,0,198,16,63,23,0,0,20,34,2,121,42,2.33,6.7,3.14,14
Russell Wilson,7077,QB,SEA,3,6,2,0,0.0,0,0,8,0,0,0,0,0.0,2,5,29,1,0,67.7,56.8,83.0,53.7,,91.3,60.1,60.0,13,0,17,1,1,77,79,12,1,7,0,87,37,2.06,4.8,17.0,1
Jacquizz Rodgers,6297,HB,ATL,4,17,1,1,26.2,17,0,65,0,1,1,38,19.4,1,4,2,0,9,78.1,68.0,0.0,,88.6,72.0,61.9,77.3,17,1,39,6,47,18,0,0,6,23,1,65,38,2.24,3.8,0.83,8
Alex Smith,2218,QB,KC,4,4,0,0,0.0,0,0,3,0,0,0,0,0.0,4,4,16,1,1,68.1,73.3,48.7,75.6,,,49.7,60.0,25,1,0,0,0,115,100,13,0,4,0,103,22,1.29,6.1,,1
Matthew Stafford,4924,QB,DET,4,11,1,0,0.0,0,0,1,0,0,0,1,0.0,0,4,11,1,0,70.9,75.0,50.6,75.1,,,57.1,60.0,8,2,0,0,0,106,25,6,0,11,2,26,3,0.18,1.5,,0
Ka'Deem Carey,8752,HB,CHI,3,16,0,0,0.0,0,0,76,0,0,0,40,0.0,2,5,6,0,1,75.8,49.7,76.4,,,52.6,51.6,60.0,13,0,0,0,7,19,0,0,0,16,0,76,40,2.5,4.8,0.0,13
Dexter McCluster,5561,HB,TEN,4,16,2,1,26.7,16,0,60,0,2,2,29,36.3,1,3,31,0,4,78.3,57.5,81.0,,28.1,62.0,53.4,72.3,16,0,41,4,55,18,0,0,6,20,0,60,29,1.81,3.8,0.75,9
E.J. Manuel,7797,QB,BUF,4,6,0,0,0.0,0,0,1,0,0,0,1,0.0,0,2,4,1,0,66.9,54.3,21.1,58.9,62.2,,39.4,60.0,8,1,0,0,0,102,51,10,0,6,1,52,7,0.44,3.3,,2
Ryan Fitzpatrick,2467,QB,HST,4,5,1,0,0.0,0,0,-1,0,0,0,2,0.0,1,6,13,3,0,56.9,70.4,11.9,69.6,,,64.7,60.0,11,2,0,0,0,118,59,11,0,5,1,58,45,2.81,3.6,,0
Jonathan Dwyer,5711,HB,ARZ,2,16,2,1,39.2,20,0,51,0,0,2,29,20.1,1,3,1,0,14,76.9,51.8,76.2,,73.5,57.3,50.0,60.0,20,0,8,2,17,21,0,0,3,18,1,51,29,1.81,3.2,0.47,1
James Starks,5716,HB,GB,4,15,5,1,20.0,15,0,75,1,0,5,55,107.8,2,3,12,0,4,76.1,65.4,78.2,,81.6,43.8,70.6,60.0,15,0,11,2,29,15,0,0,3,17,0,75,55,3.67,5.0,0.38,10
Roy Helu,6257,HB,WAS,4,15,6,2,40.0,32,1,80,0,1,6,46,85.9,2,3,32,0,0,77.3,75.2,80.9,,78.2,69.7,77.5,60.0,16,1,159,10,57,17,0,0,10,25,1,80,46,3.07,5.3,2.79,15
Philip Rivers,1725,QB,SD,4,8,0,0,0.0,0,0,-7,0,0,0,0,0.0,2,4,27,4,0,29.4,83.2,84.5,85.6,,,39.0,60.0,12,0,0,0,0,114,42,7,0,8,0,35,14,0.93,2.3,,1
Devonta Freeman,8738,HB,ATL,4,15,3,0,0.0,0,0,35,1,0,3,25,22.7,1,2,2,1,7,26.4,49.5,76.0,,52.1,62.6,45.2,60.0,10,0,59,7,20,16,0,0,8,22,0,35,25,1.67,2.3,2.95,8
Danny Woodhead,4914,HB,SD,3,15,2,0,0.0,0,0,38,1,1,2,27,27.0,1,2,27,0,4,76.5,57.9,80.8,,75.0,62.7,53.3,60.0,13,0,34,5,38,19,0,0,6,20,0,38,27,1.8,2.5,0.89,6
Mike Tolbert,4740,FB,CAR,3,14,0,0,0.0,0,0,10,1,4,0,16,20.8,0,0,5,0,8,77.0,48.1,82.3,,41.0,53.0,45.4,61.8,5,0,59,8,57,23,0,0,11,22,0,10,16,1.14,0.7,1.04,6
Jake Locker,6160,QB,TEN,3,4,0,0,0.0,0,0,-4,0,0,0,0,0.0,2,4,31,2,0,61.4,49.9,38.8,51.5,,,51.3,60.0,29,1,0,0,0,74,77,10,0,4,0,73,11,0.79,5.2,,0
Jay Cutler,2956,QB,CHI,4,8,0,1,22.1,15,0,12,0,0,0,1,0.0,4,5,6,4,0,34.2,64.0,84.4,61.4,,,70.5,60.0,25,1,0,0,0,83,56,5,0,8,0,68,11,0.85,5.2,,0
Andrew Luck,7007,QB,IND,4,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,2,3,14,0,0,89.8,77.8,84.8,76.6,,,61.3,60.0,15,0,0,0,0,102,56,10,0,3,1,53,28,2.15,4.1,,0
Ryan Tannehill,7014,QB,MIA,4,9,0,1,34.0,18,0,30,0,0,0,17,0.0,1,2,17,2,0,70.5,79.1,84.6,79.2,,,52.0,60.0,18,1,0,0,0,102,23,4,0,9,0,53,29,2.23,4.1,,6
Joe Flacco,4332,QB,BLT,4,10,0,0,0.0,0,0,7,0,0,0,0,0.0,0,6,3,1,0,70.0,69.4,84.6,69.5,,,51.6,60.0,7,0,0,0,0,118,12,3,0,10,0,19,4,0.31,1.5,,0
Darrin Reaves,9006,HB,CAR,2,12,0,0,0.0,0,0,26,0,0,0,15,0.0,0,0,5,0,5,75.0,46.4,77.6,,42.9,57.4,46.3,60.0,5,0,11,3,19,13,0,0,6,15,0,26,15,1.25,2.2,0.58,5
Branden Oliver,9286,HB,SD,2,12,1,0,0.0,0,0,34,0,1,1,17,17.7,0,2,27,0,4,75.8,64.7,74.3,,,73.1,61.7,,7,0,33,4,12,12,0,0,4,16,0,34,17,1.42,2.8,2.75,7
Damien Williams,9205,HB,MIA,4,12,3,0,0.0,0,0,39,0,0,3,33,68.8,1,2,17,0,2,82.3,90.8,77.4,,77.0,56.7,90.3,60.0,12,0,0,0,8,18,0,0,0,12,0,39,33,2.75,3.3,0.0,10
Andy Dalton,6187,QB,CIN,3,10,0,0,0.0,0,0,6,0,0,0,6,0.0,0,3,7,0,0,85.4,78.5,83.0,79.6,,90.2,47.5,60.0,4,0,18,1,2,96,6,2,1,11,0,12,6,0.5,1.0,9.0,2
Teddy Bridgewater,8667,QB,MIN,2,5,1,0,0.0,0,0,7,0,0,0,3,0.0,3,4,18,0,0,82.4,75.2,80.9,73.8,,,65.1,60.0,15,0,0,0,0,45,47,6,0,5,1,54,21,1.91,4.9,,1
Lance Dunbar,7332,HB,DAL,4,11,0,0,0.0,0,0,27,0,4,0,16,36.4,0,1,9,0,5,75.1,61.7,74.9,,76.2,80.4,50.1,60.0,7,0,57,5,16,11,0,0,7,16,0,27,16,1.45,2.5,3.56,6
Maurice Jones-Drew,3005,HB,OAK,2,11,0,0,0.0,0,0,19,0,1,0,13,7.9,1,1,23,1,7,23.1,41.5,76.7,,58.0,67.6,32.4,60.0,12,0,14,4,22,11,0,0,4,15,0,19,13,1.18,1.7,0.64,4
C.J. Anderson,8101,HB,DEN,3,11,3,0,0.0,0,0,55,0,0,3,35,79.5,3,4,10,0,2,74.5,66.0,75.0,,80.6,55.3,65.6,,13,0,1,1,8,12,0,0,1,12,0,55,35,3.18,5.0,0.13,7
Mike James,7970,HB,TB,2,10,0,0,0.0,0,0,11,0,0,0,13,0.0,0,0,30,0,2,73.6,56.9,73.5,,23.5,57.7,59.8,60.0,8,0,-5,1,9,11,0,0,1,11,0,11,13,1.3,1.1,-0.56,8
Antone Smith,5440,HB,ATL,4,10,3,2,72.3,86,0,119,0,5,3,53,326.2,3,4,2,1,6,22.2,78.7,75.2,,84.1,90.0,66.2,83.3,48,0,73,3,17,13,0,0,5,13,2,119,53,5.3,11.9,4.29,1
Robert Turbin,7106,HB,SEA,3,10,0,0,0.0,0,0,35,0,0,0,12,0.0,1,4,29,0,0,74.2,56.7,80.0,,38.0,69.1,53.5,60.0,10,0,39,3,23,15,0,0,3,13,0,35,12,1.2,3.5,1.7,10
Joseph Randle,7933,HB,DAL,3,9,2,0,0.0,0,0,57,0,0,2,33,81.5,3,3,9,0,3,73.3,84.0,71.0,,80.9,57.5,79.9,,14,0,0,0,3,10,0,0,0,9,0,57,33,3.67,6.3,0.0,6
Matt Ryan,4317,QB,ATL,4,0,2,0,0.0,0,0,0,0,0,0,,100.0,2,4,2,0,0,89.0,84.1,84.2,82.4,,,62.5,60.0,12,0,0,0,0,82,47,9,0,0,0,47,29,3.22,5.2,,0
Nick Foles,7089,QB,PHI,4,5,0,0,0.0,0,0,10,0,0,0,1,0.0,0,3,24,3,0,53.7,64.6,84.6,63.5,,,60.9,60.0,9,0,0,0,0,94,25,4,0,5,0,35,4,0.44,3.9,,3
Tony Romo,1693,QB,DAL,4,6,1,0,0.0,0,0,-5,0,0,0,0,0.0,2,2,9,1,0,65.6,61.6,50.1,62.3,,,50.9,60.0,21,1,0,0,0,131,39,3,0,6,0,34,31,3.44,3.8,,1
Cam Newton,6153,QB,CAR,3,3,1,0,0.0,0,0,12,0,0,1,10,111.1,1,1,5,2,1,60.7,72.6,82.8,74.5,,,45.6,60.0,13,0,0,0,0,56,21,5,0,3,0,33,17,2.13,4.1,,0
Drew Stanton,3659,QB,ARZ,2,6,0,0,0.0,0,1,-6,0,0,0,1,0.0,1,3,1,0,0,83.9,63.9,20.5,63.9,61.3,,61.4,60.0,13,1,0,0,0,56,20,2,0,6,0,14,1,0.13,1.8,,0
Dan Herron,7179,HB,IND,2,8,0,0,0.0,0,0,25,0,0,0,12,0.0,0,2,14,0,3,72.1,60.3,72.6,,72.4,53.6,60.8,60.0,7,0,0,0,6,12,0,0,0,8,0,25,12,1.5,3.1,0.0,1
Matt Cassel,2447,QB,MIN,3,5,0,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,18,2,0,28.4,48.8,82.0,46.7,,,65.6,60.0,13,0,0,0,0,55,22,3,0,5,0,18,22,2.75,2.3,,0
Brandon Bolden,7469,HB,NE,3,8,0,0,0.0,0,0,12,0,0,0,6,0.0,0,0,19,0,4,72.5,47.8,73.3,,79.5,56.5,45.1,60.0,7,0,4,1,10,9,0,0,2,9,0,12,6,0.75,1.5,0.4,2
Cyrus Gray,7655,HB,KC,4,8,1,0,0.0,0,0,31,0,0,1,15,23.4,0,1,16,0,6,73.3,60.8,76.8,,19.0,56.4,64.8,60.0,6,0,0,0,8,10,0,0,0,8,1,31,15,1.88,3.9,0.0,1
Peyton Hillis,4541,HB,NYG,1,8,3,0,0.0,0,0,32,0,0,3,17,79.7,0,1,21,0,2,72.1,52.3,68.1,,,,53.9,,9,0,0,0,0,8,0,0,0,8,0,32,17,2.13,4.0,,6
Silas Redd,8900,HB,WAS,1,8,1,0,0.0,0,0,41,0,0,1,18,28.1,2,3,32,0,0,72.1,57.1,68.1,,,,57.7,,14,0,0,0,0,8,0,0,0,8,1,41,18,2.25,5.1,,8
Derek Carr,8671,QB,OAK,4,3,0,1,62.1,41,0,42,0,0,0,1,0.0,2,3,23,0,0,88.0,54.1,42.3,55.2,,,52.4,61.1,41,3,0,0,0,66,24,4,0,3,0,66,3,0.43,9.4,,1
Aaron Rodgers,2241,QB,GB,4,3,1,0,0.0,0,0,-2,0,0,0,0,0.0,2,4,12,3,0,66.3,86.3,83.9,81.5,,,87.9,60.0,11,0,0,0,0,82,38,4,0,3,0,36,12,1.71,5.1,,0
Anthony Dixon,5696,HB,BUF,2,7,3,1,74.6,47,0,63,0,0,3,47,287.8,1,1,4,0,3,81.6,65.7,70.8,,,58.2,65.0,,47,0,0,0,1,7,0,0,0,7,0,63,47,6.71,9.0,0.0,4
