player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,15,165,0,25,10.4,10,75.0,,0,0,2.2,1,31,0,84.7,92.0,1,54,0.0,0,195,45,92.3,180,136.0,60,36.4,6,649,254,5.6,14.4,3.61,0,10.4,5,73.6,,0,0,4.3,3,42,1,79.6,83.4,1,32,0.0,0,379,67,96.3,365,97.1,91,55.2,0,836,276,4.1,12.5,2.29
Demaryius Thomas,5547,WR,DEN,15,161,0,10,9.4,4,63.5,,0,0,2.9,1,23,0,78.9,84.8,3,49,0.0,0,172,33,93.6,161,90.4,52,32.3,3,502,267,8.1,15.2,3.12,0,11.0,5,65.6,,0,0,8.7,6,37,0,55.9,84.8,3,86,0.0,0,372,63,93.5,348,99.2,96,59.6,4,957,363,5.8,15.2,2.75
Julio Jones,6158,WR,ATL,14,148,0,2,15.0,4,58.1,,0,0,10.7,3,20,0,53.1,84.0,1,41,0.0,0,148,25,91.2,135,101.8,43,29.1,2,469,162,6.5,18.8,3.47,0,11.6,11,72.3,,0,0,6.4,5,50,2,70.4,86.1,3,79,0.0,0,397,73,97.0,385,103.1,101,68.2,3,1049,379,5.2,14.4,2.72
Jordy Nelson,4350,WR,GB,15,139,0,12,11.4,4,60.5,,0,0,7.1,2,23,0,65.4,88.7,0,80,0.0,0,163,26,95.7,156,120.2,43,30.9,3,459,204,7.8,17.7,2.94,0,13.0,7,69.4,,0,0,6.3,4,38,0,56.8,81.4,1,73,0.0,0,367,59,93.7,344,123.9,85,61.2,6,926,265,4.5,15.7,2.69
Kelvin Benjamin,8663,WR,CAR,15,137,0,5,12.8,2,53.7,,0,0,12.0,3,17,0,52.9,69.5,1,26,0.0,0,182,22,93.4,170,69.6,41,29.9,1,244,56,2.5,11.1,1.44,0,15.9,7,52.9,,0,0,8.2,4,29,1,54.0,73.0,2,51,0.0,0,347,45,95.1,330,90.5,85,62.0,5,703,109,2.4,15.6,2.13
Vincent Jackson,2278,WR,TB,15,136,0,30,15.6,2,41.9,,0,0,10.0,2,15,0,56.1,74.9,0,40,0.0,0,147,18,91.2,134,65.5,43,31.6,0,294,48,2.7,16.3,2.19,0,14.6,4,57.0,,0,0,7.5,4,33,1,64.0,73.2,3,50,0.0,0,437,49,93.4,408,68.4,86,63.2,0,689,111,2.3,14.1,1.69
Jeremy Maclin,4942,WR,PHI,15,134,0,24,9.3,1,64.3,,0,0,0.0,0,12,0,83.2,65.4,2,50,0.0,0,202,18,92.1,186,85.6,28,20.9,2,241,131,7.3,13.4,1.3,0,15.0,7,60.8,,0,0,1.6,1,40,0,90.1,86.2,5,72,0.0,0,386,62,95.6,369,93.6,102,76.1,6,1021,357,5.8,16.5,2.77
Alshon Jeffery,7048,WR,CHI,15,131,0,6,11.3,2,55.6,,0,0,9.1,2,16,0,50.4,81.2,2,34,0.0,0,145,20,91.0,132,64.5,36,27.5,1,259,108,5.4,13.0,1.96,0,12.7,3,68.3,,0,0,3.4,2,36,0,74.8,70.6,1,74,0.2,1,433,56,94.5,409,106.4,82,62.6,3,792,339,6.1,14.1,1.94
Emmanuel Sanders,5606,WR,DEN,15,131,0,10,13.3,2,67.5,,0,0,3.6,1,21,0,75.5,86.3,1,37,0.0,0,174,27,94.3,164,96.7,40,30.5,1,388,106,3.9,14.4,2.37,0,14.0,5,71.8,,0,0,1.8,1,36,1,88.9,83.0,1,48,0.0,0,351,56,93.7,329,114.6,78,59.5,3,847,215,3.8,15.1,2.57
Golden Tate,5585,WR,DET,15,131,0,11,7.2,3,53.5,,0,0,17.9,5,17,0,31.9,65.5,0,24,0.0,0,159,23,91.8,146,69.1,43,32.8,0,232,126,5.5,10.1,1.59,0,8.3,15,81.9,,0,0,1.4,1,35,1,90.3,83.2,3,73,0.0,0,420,68,94.8,398,110.0,83,63.4,2,1004,536,7.9,14.8,2.52
Dez Bryant,5549,WR,DAL,15,129,0,9,14.2,3,55.6,,0,0,10.7,3,22,0,53.1,90.8,1,44,0.0,0,123,25,95.9,118,110.2,45,34.9,8,340,75,3.0,13.6,2.88,0,12.3,11,72.5,,0,0,3.3,2,35,0,82.8,85.5,4,68,0.0,0,326,58,95.7,312,110.6,80,62.0,6,843,256,4.4,14.5,2.7
Andre Johnson,1319,WR,HST,14,126,0,13,10.9,2,54.2,,0,0,16.1,5,17,3,35.0,64.5,2,35,0.0,0,168,26,92.9,156,70.7,48,38.1,2,310,89,3.4,11.9,1.99,0,9.0,2,67.6,,0,0,5.9,3,26,0,71.0,75.6,1,24,0.0,0,269,48,94.8,255,81.4,71,56.3,0,491,230,4.8,10.2,1.93
