player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,13,62,62,4.3,39.06,46.52,12.4,0,0,9,17,13,67.2,21,71,3,0,41.9,322,26,63,266.32,2422,7,2884
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,13,55,55,4.58,39.51,45.71,10.5,0,0,9,12,27,74.3,22,72,7,0,38.2,221,21,56,252.15,2173,6,2514
Ben Roethlisberger,1732,QB,PIT,1,0,0,0.0,0.0,0.0,,0,0,0,0,25,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Andy Lee,1906,P,SF,13,59,59,4.48,40.81,47.51,9.8,0,0,2,17,28,74.2,23,71,3,0,50.8,295,30,60,264.22,2408,5,2803
Donnie Jones,1939,P,PHI,13,64,64,4.26,38.0,43.92,8.5,0,0,11,13,24,59.2,28,61,5,0,43.8,239,28,64,272.74,2432,7,2811
Dustin Colquitt,2316,P,KC,13,58,58,4.42,40.03,44.4,7.5,0,0,12,15,16,71.2,26,69,2,0,39.7,173,23,58,256.36,2322,4,2575
Michael Koenen,2682,P,TB,13,62,62,4.32,36.45,39.69,6.4,0,0,13,19,30,52.8,15,56,4,0,40.3,161,25,62,267.66,2260,2,2461
Nick Novak,2726,K,SD,1,6,6,4.33,36.67,40.0,5.0,0,0,0,2,27,52.6,1,51,0,0,66.7,20,4,6,25.95,220,0,240
Sam Koch,3148,P,BLT,13,42,42,4.25,42.43,46.07,7.1,0,0,4,11,3,67.4,23,73,8,0,38.1,113,16,42,178.64,1782,2,1935
Jon Ryan,3493,P,SEA,13,50,50,4.51,37.94,44.2,13.8,0,0,8,15,29,79.4,23,66,6,0,28.0,193,14,51,225.59,1897,6,2210
Steve Weatherford,3552,P,NYG,13,65,65,4.12,39.06,45.78,10.2,0,0,10,14,21,63.6,19,71,4,0,47.7,317,31,65,267.83,2539,6,2976
Brandon Fields,3841,P,MIA,13,47,47,4.09,39.68,46.81,10.2,0,1,3,8,17,63.7,19,60,5,1,61.7,295,29,49,192.14,1865,2,2200
Brett Kern,4580,P,TEN,13,70,70,4.39,40.87,46.24,7.9,0,0,6,19,31,71.2,24,69,5,0,50.0,276,35,71,306.95,2861,5,3237
Kevin Huber,5066,P,CIN,13,63,63,4.32,43.89,47.19,5.1,0,0,14,13,7,67.7,27,69,7,0,39.7,128,25,63,272.02,2765,4,2973
Thomas Morstead,5088,P,NO,12,46,46,4.59,43.17,45.8,3.4,0,0,8,11,20,85.0,17,61,5,0,39.1,61,18,46,210.96,1986,3,2107
Pat McAfee,5146,P,IND,13,51,51,4.57,43.31,47.24,6.2,0,0,4,15,14,92.1,22,61,3,0,51.0,160,26,51,233.03,2209,2,2409
Britton Colquitt,5192,P,DEN,13,57,57,4.43,39.0,43.47,9.3,0,0,6,19,10,61.1,24,65,5,0,40.4,215,23,57,252.32,2223,2,2478
Tim Masthay,5510,P,GB,11,38,38,4.27,40.84,44.58,5.7,0,0,7,9,12,57.5,13,58,2,0,47.4,102,18,40,162.38,1552,2,1694
Matt Bosher,6344,P,ATL,13,54,54,4.73,40.15,45.35,10.1,0,0,2,23,2,78.7,18,66,4,0,37.0,201,20,54,255.18,2168,4,2449
Spencer Lanning,6566,P,CLV,13,73,73,4.34,38.96,44.01,6.7,0,0,9,19,8,53.4,23,63,3,0,46.6,229,34,74,316.82,2844,7,3213
Chris Jones,6798,P,DAL,13,46,46,4.52,40.28,45.87,10.9,0,0,4,12,9,72.9,18,62,5,0,43.5,217,20,47,208.02,1853,2,2110
Bryan Anger,7072,P,JAX,13,76,76,4.48,38.91,46.84,11.0,0,0,5,15,15,67.5,23,66,6,0,55.3,463,42,77,340.42,2957,7,3560
Brad Nortman,7192,P,CAR,13,62,62,4.45,36.27,44.52,15.8,0,0,13,15,5,62.1,21,65,3,0,41.9,411,26,64,276.1,2249,5,2760
Johnny Hekker,7252,P,SL,13,63,63,4.54,42.17,45.52,6.2,0,0,9,20,26,89.2,28,61,8,0,33.3,131,21,64,286.3,2657,4,2868
Drew Butler,7302,P,ARZ,12,59,59,4.5,37.53,42.73,10.3,0,0,6,24,1,58.8,23,67,3,0,37.3,227,22,61,265.4,2214,4,2521
Marquette King,7410,P,OAK,13,83,83,4.54,41.1,45.34,10.4,0,0,19,28,23,64.9,27,62,3,0,36.1,312,30,83,376.94,3411,2,3763
Ryan Quigley,7573,P,NYJ,13,65,65,4.43,41.14,45.46,9.5,0,0,7,24,22,73.2,22,69,10,0,26.2,161,17,66,288.02,2674,6,2955
Jeff Locke,7937,P,MIN,13,67,67,4.33,38.52,44.0,7.3,0,0,10,17,18,53.4,22,62,1,0,50.7,247,34,67,290.04,2581,6,2948
Sam Martin,7947,P,DET,13,57,57,4.67,40.65,46.37,7.8,0,0,8,15,11,90.3,25,71,2,0,50.9,226,29,57,266.08,2317,5,2643
Colton Schmidt,8104,P,BUF,13,67,67,4.47,39.19,43.63,6.8,0,0,7,19,4,66.2,27,61,6,0,43.3,197,29,67,299.27,2626,5,2923
Ryan Allen,8242,P,NE,13,54,54,4.31,40.43,45.94,8.1,0,0,9,12,19,57.7,21,67,5,0,40.7,178,22,55,232.76,2183,6,2481
Brad Wing,8256,P,PIT,13,53,53,4.32,38.43,43.87,9.0,0,0,8,15,25,54.5,19,74,3,0,43.4,208,23,53,229.05,2037,4,2325
Tress Way,8358,P,WAS,13,63,63,4.61,40.05,48.1,11.8,0,0,10,9,32,75.3,18,77,5,0,49.2,367,31,64,290.41,2523,7,3030
Pat O'Donnell,8826,P,CHI,12,55,55,4.42,37.95,43.45,10.5,0,0,6,16,6,70.7,17,63,7,0,45.5,263,25,56,242.97,2087,2,2390
